mean,std_dev,min_val,max_val,energy,skewness,kurtosis,enter_label,leave_label
-0.00010416666666666667,0.17215882499687768,-0.4375,0.46875,8.8916015625,0.35502366783363287,-0.10963374041314378,0.0,0.0
0.034375,0.3144988159092707,-0.6875,0.90625,30.02734375,0.431697223403036,0.2604659889814558,0.0,0.0
0.2678125,0.56206444363799,-0.46875,2.0,116.2919921875,1.5386163965742612,1.9973977948493458,0.0,0.0
0.2941666666666667,0.5602755398512018,-0.625,2.0,120.1328125,1.432388376763823,1.8579330364968554,0.0,0.0
-0.06854166666666667,0.47388433488270343,-1.0,1.34375,68.779296875,0.4384672726413825,-0.14342404361487926,0.0,0.0
0.0453125,0.7968775531004852,-1.53125,1.875,191.1201171875,0.4946367184353957,-0.2920133641597471,0.0,0.0
-0.05427083333333333,0.7184061602076541,-1.75,1.375,155.7158203125,-0.08781110907722878,-0.6144748704075917,0.0,0.0
-0.018645833333333334,0.6758198066232637,-1.75,1.8125,137.1240234375,-0.12919444675595973,0.7015100974588653,0.0,0.0
-0.027604166666666666,0.6873648462480744,-1.34375,1.75,141.9697265625,0.12890411408574387,-0.5502251845090989,0.0,0.0
-0.21989583333333335,1.3448282939434952,-3.34375,2.25,557.0751953125,-0.603927636994516,0.013839090111467112,0.0,0.0
-0.21177083333333332,1.653641850388904,-3.34375,3.40625,833.8134765625,0.09639403299058769,-0.15903028833963173,0.0,0.0
0.07760416666666667,0.9580642455098226,-1.75,2.21875,277.1728515625,0.3504708651551678,-0.7891821171334468,0.0,0.0
-0.40458333333333335,1.1315710103165815,-3.25,1.59375,433.2421875,-0.44727013853871445,-0.07907827496226538,0.0,0.0
0.06458333333333334,1.354468716313604,-2.46875,2.28125,551.626953125,-0.19400023743204384,-1.295510950540116,1.0,0.0
-0.49614583333333334,0.9515311753647234,-2.46875,1.03125,345.4716796875,-0.20457714741420677,-1.253533400135596,0.0,0.0
0.01625,0.8335706953622269,-2.0625,1.65625,208.53125,-0.2820452929612064,-0.614787386331904,0.0,0.0
-0.2459375,0.9343626845620941,-2.40625,2.59375,280.0556640625,0.3269653849910037,0.5709511486387706,0.0,0.0
0.0715625,0.9713703975408917,-2.40625,2.59375,284.6044921875,0.28037804400924743,1.0830265462109052,0.0,1.0
-0.0646875,0.33502919843214163,-0.6875,1.34375,34.9287109375,1.5576153108984285,4.2217453264784925,0.0,0.0
0.16072916666666667,0.5066576183916566,-0.65625,1.34375,84.7607421875,0.7099125243361383,-0.3307086131117951,0.0,0.0
-0.051145833333333335,0.8073260678154184,-2.5625,1.5625,196.3173828125,-0.9279277651200154,1.2957890995184176,0.0,0.0
0.3458333333333333,1.2358004252193078,-2.59375,2.625,494.041015625,-0.28924863325625705,-0.4616880970625026,0.0,1.0
0.1215625,0.8621968254902223,-2.1875,2.5,227.4482421875,0.517561265980985,1.6128753710459804,0.0,1.0
-0.053125,0.24982415690841428,-0.6875,0.5,19.5703125,-0.2525364129268691,-0.77681034252493,0.0,0.0
-0.12927083333333333,0.2562588709507872,-0.78125,0.375,24.7138671875,-0.3932786894066437,-0.4484710994037173,0.0,0.0
0.0775,0.23167809474210832,-0.46875,0.65625,17.904296875,-0.09290601214444935,-0.5900071478140747,0.0,0.0
0.015520833333333333,0.3186835953433628,-0.84375,0.59375,30.5400390625,-0.6215115148023651,-0.24507487923384508,0.0,0.0
0.041354166666666664,0.2813404754166007,-0.5625,0.6875,24.2587890625,-0.047431614954083406,-0.7298257926691853,0.0,0.0
-0.2602083333333333,0.18264537113549367,-0.71875,0.125,30.3203125,-0.2140465753766614,-0.4544718433955319,0.0,0.0
0.07791666666666666,0.2968749269005758,-0.3125,0.625,28.26171875,0.21533572721390074,-1.5562820047065287,0.0,0.0
0.08958333333333333,0.15500196011305434,-0.21875,0.40625,9.615234375,0.09727169938165502,-0.5631244128672401,0.0,0.0
0.01,0.11725039978609882,-0.1875,0.34375,4.154296875,0.3970655041776436,-0.29115790500499594,0.0,0.0
-0.0020833333333333333,0.09320443107611474,-0.21875,0.15625,2.607421875,-0.08319433082313626,-1.0660633677876747,0.0,0.0
-0.057291666666666664,0.20998563525605482,-0.8125,0.1875,14.212890625,-1.9081407972833317,3.118893472715552,0.0,0.0
-0.0036458333333333334,0.11813046540854265,-0.375,0.1875,4.1904296875,-0.7588941124465752,-0.15995752018060028,0.0,0.0
-0.18822916666666667,0.3524229593461606,-0.90625,0.15625,47.8896484375,-0.744819307236317,-0.9798103914831442,0.0,0.0
0.0084375,0.07707903985790604,-0.21875,0.15625,1.8037109375,-0.19042877907908776,0.14859414919571012,0.0,0.0
-0.009270833333333334,0.05958287805770118,-0.125,0.15625,1.0908203125,0.7855502149682543,0.4275601128073805,0.0,0.0
-0.0171875,0.08828240227861571,-0.28125,0.125,2.4267578125,-0.9241157110463026,1.6319975345547268,0.0,0.0
-0.04729166666666667,0.09978731723298084,-0.28125,0.125,3.658203125,-0.5342693089506525,-0.5508850090751558,0.0,0.0
0.07208333333333333,0.151444720846328,-0.1875,0.46875,8.439453125,0.9598692171010024,0.04099826737473977,0.0,0.0
0.059270833333333335,0.14657323462228322,-0.25,0.375,7.4990234375,0.13274838856152452,-0.9118091025252433,0.0,0.0
0.02,0.09923404573700166,-0.125,0.28125,3.07421875,0.4739760791652138,-0.43778389443219146,0.0,0.0
0.1465625,0.24215671847397366,-0.21875,0.71875,24.0361328125,0.8152118715754026,-0.4863501948095781,0.0,0.0
0.15322916666666667,0.2349936049292382,-0.1875,0.59375,23.6103515625,0.3098199299037565,-1.1688743399167647,0.0,0.0
0.08947916666666667,0.2602294952363629,-0.1875,0.59375,22.7177734375,0.8231216643597161,-1.073993401288465,0.0,0.0
0.494375,1.3939908704417685,-2.71875,3.3125,656.28515625,0.06727121044619482,-0.3167060060756586,1.0,0.0
-0.37041666666666667,1.0356464785206496,-2.75,2.90625,362.931640625,-0.3799144861811954,1.3792965974068068,1.0,0.0
0.20208333333333334,1.410905103756293,-2.09375,2.65625,609.447265625,0.17865084613470775,-0.7267715868264975,1.0,0.0
-0.468125,0.8275054286075711,-2.09375,0.46875,271.171875,-1.0161291784734643,-0.682748800189851,0.0,0.0
0.14041666666666666,0.27956082249167574,-0.125,0.90625,29.361328125,1.6611766475233587,1.395058920412878,0.0,0.0
-0.0071875,0.1319565555479656,-0.28125,0.3125,5.2392578125,0.08055636198997856,-0.39333869625662965,0.0,0.0
0.30854166666666666,0.3049995019349303,-0.15625,0.96875,56.466796875,0.5364827081063245,-1.0211779273350219,0.0,0.0
0.0060416666666666665,0.06309061219565254,-0.21875,0.125,1.205078125,-0.653540309065666,0.047945599372816616,0.0,0.0
-0.026145833333333333,0.05439644771770998,-0.15625,0.125,1.0927734375,0.5297958928241724,0.3837189591264498,0.0,0.0
0.023854166666666666,0.12114090703655346,-0.21875,0.375,4.5732421875,0.7660646931668426,0.761909463587886,0.0,0.0
-0.004895833333333334,0.07589819513206857,-0.21875,0.15625,1.7353515625,-0.8864878697718037,0.4893704783555979,0.0,0.0
0.010833333333333334,0.06574757071980344,-0.1875,0.1875,1.33203125,0.1075333219189962,-0.28119439073476826,0.0,0.0
-0.011979166666666667,0.05379227584860323,-0.15625,0.09375,0.9111328125,-0.36457285449929705,-0.6781934462316874,0.0,0.0
0.022083333333333333,0.06673629176758991,-0.125,0.1875,1.482421875,0.34141977064506673,-0.6505721024277182,0.0,0.0
0.019166666666666665,0.08054879042474125,-0.1875,0.21875,2.056640625,0.3584250284066463,-0.6949802229056479,0.0,0.0
-0.0490625,0.11281105723915837,-0.28125,0.21875,4.5400390625,0.052281056586095546,-0.7331354667712109,0.0,0.0
0.01125,0.07183241492065635,-0.15625,0.15625,1.5859375,-0.4736850527890916,-0.7171458264290518,0.0,0.0
0.010625,0.07867142243746031,-0.15625,0.1875,1.890625,0.07371963667789788,-0.7253769251652682,0.0,0.0
-0.009583333333333333,0.07070576748438247,-0.15625,0.15625,1.52734375,0.4344294111099085,-0.48738755340242035,0.0,0.0
0.021145833333333332,0.08715775079879903,-0.1875,0.1875,2.4130859375,-0.3744618441685765,-0.6763033735423307,0.0,0.0
0.0046875,0.07633895937691318,-0.15625,0.125,1.7548828125,-0.7256809331026979,-0.7329756611754528,0.0,0.0
-0.019895833333333335,0.05535740487329184,-0.1875,0.09375,1.0380859375,-0.9579562106267793,0.8738938197326998,0.0,0.0
-0.04510416666666667,0.09343761612776136,-0.25,0.125,3.2294921875,-0.3877833448466019,-0.7832790080774763,0.0,0.0
-0.021666666666666667,0.08882528106094321,-0.21875,0.125,2.5078125,-0.6268383599564444,-0.2831271378609914,0.0,0.0
-0.011666666666666667,0.09451401645023641,-0.21875,0.21875,2.720703125,-0.6367617648427868,0.06228928554929869,0.0,0.0
-0.0115625,0.09729294922423722,-0.1875,0.21875,2.8798828125,0.3525716135814808,-0.3613601884415587,0.0,0.0
-0.016458333333333332,0.08792283746116376,-0.21875,0.15625,2.400390625,-0.14248392276872396,-0.8236230630979029,0.0,0.0
-0.027604166666666666,0.07366248043818206,-0.21875,0.125,1.8564453125,-0.2084103063367943,0.17003313123488528,0.0,0.0
0.018020833333333333,0.07593249869218639,-0.21875,0.1875,1.8271484375,-0.5805932118472424,-0.08082448180336232,0.0,0.0
-0.03666666666666667,0.08379403900172268,-0.28125,0.1875,2.509765625,-0.5596363586928936,0.433229336278695,0.0,0.0
-0.016458333333333332,0.06975558768936643,-0.25,0.09375,1.541015625,-1.1354001221692214,1.4519958571419993,0.0,0.0
-0.013854166666666667,0.06565070594420308,-0.15625,0.15625,1.3505859375,0.1632566529020805,-0.34010422604555046,0.0,0.0
0.13729166666666667,0.17607174299289352,-0.15625,0.5,14.955078125,0.31327465126041104,-1.160987605169572,0.0,0.0
0.08427083333333334,0.15641029971724651,-0.09375,0.5,9.4697265625,1.128692834781838,0.11076255620445297,0.0,0.0
0.1103125,0.23863987698081116,-0.21875,0.6875,20.7353515625,1.0271533028975726,-0.08271225997254916,0.0,0.0
-0.028125,0.19147692147706297,-0.3125,0.65625,11.236328125,1.6892700481247733,3.631635176017144,0.0,0.0
-0.07010416666666666,0.15504994015146287,-0.3125,0.25,8.6865234375,0.3761347220678471,-0.8312167679802993,0.0,0.0
-0.005,0.13263554387870544,-0.3125,0.21875,5.28515625,-0.11939692001856851,-1.1100936463725368,0.0,0.0
0.4125,0.4661385590680093,-0.03125,1.75,116.232421875,1.8419355668149457,2.1595717470016424,0.0,0.0
0.17114583333333333,1.1670983715784082,-2.34375,2.53125,417.4228515625,-0.05591108983420158,-0.17459456754388603,1.0,0.0
-0.12979166666666667,0.14011419573769895,-0.375,0.3125,10.943359375,0.9327915283352373,0.3707835705050657,0.0,0.0
0.0346875,0.12545970157285566,-0.25,0.34375,5.0830078125,0.07927468602746081,-0.670309535419531,0.0,0.0
-0.155625,0.21768999125285174,-0.53125,0.25,21.482421875,0.15604293196713612,-1.2692913078461443,0.0,0.0
0.076875,0.11930408015515087,-0.125,0.34375,6.04296875,0.44082406307738264,-0.8467336785226771,0.0,0.0
0.017708333333333333,0.1289943406919682,-0.28125,0.25,5.0859375,-0.25935608196158916,-0.5991772785786504,0.0,0.0
0.45697916666666666,0.596202273232532,-0.21875,1.84375,169.2861328125,0.878316092718544,-0.8559901801031398,0.0,0.0
0.3446875,1.388363950711562,-2.25,2.15625,613.9091796875,-0.44326048360677567,-1.0452487778088584,0.0,0.0
0.033854166666666664,0.05798585121365575,-0.125,0.15625,1.3525390625,-0.622658246321074,-0.6386871178162803,0.0,0.0
-0.07520833333333334,0.10585691174358379,-0.28125,0.09375,5.05859375,-0.08902570808403586,-1.083969589378298,0.0,0.0
-0.016145833333333335,0.05673737546190832,-0.15625,0.09375,1.0439453125,-0.17867311253223173,-0.5923108389691603,0.0,0.0
-0.020416666666666666,0.10950805399096858,-0.25,0.1875,3.72265625,-0.038251138829905884,-0.7043292404724584,0.0,0.0
0.011979166666666667,0.09694078187724825,-0.25,0.25,2.8623046875,-0.4977771734924337,0.09588293248900914,0.0,0.0
0.5071875,0.6394606542903298,-0.15625,1.9375,199.8447265625,0.7808700021796727,-0.8289300695434787,1.0,0.0
-0.300625,1.28251040647175,-2.5625,1.9375,520.5625,-0.24717260102641087,-0.7148004262794152,1.0,0.0
-0.1934375,0.5230313100590473,-2.03125,1.1875,93.2939453125,-1.0318397978811282,3.6894959370512286,0.0,1.0
0.042395833333333334,0.27036118700910494,-0.90625,1.1875,22.4677734375,1.9605808592730827,7.061330592960283,0.0,0.0
0.6842708333333334,0.7778839918485952,-1.53125,2.78125,321.9990234375,0.704411718518068,0.5488359945856733,1.0,0.0
-0.11666666666666667,1.2652387099103297,-2.53125,2.78125,484.33203125,-0.026362052410245435,0.17616372762409505,1.0,0.0
-0.12177083333333333,0.19368107532996667,-0.71875,0.1875,15.7021484375,-1.1174087958612864,1.1070739884384713,0.0,0.0
-0.176875,0.3019431427575949,-0.9375,0.15625,36.736328125,-1.213565994323086,0.35762709291473715,0.0,0.0
0.005104166666666667,0.9399048957780989,-2.34375,2.34375,265.0341796875,-0.1531938390224081,1.3097689695259103,0.0,1.0
0.17541666666666667,0.4717513174921248,-0.1875,2.34375,75.99609375,3.0802125642407603,9.268169668664436,0.0,0.0
-0.026770833333333334,0.12219291690180827,-0.25,0.21875,4.6943359375,0.24899333914871516,-0.7217944615503442,0.0,0.0
-0.050729166666666665,0.11342841255305285,-0.3125,0.15625,4.6318359375,-0.20209438621535747,-1.0838138204978303,0.0,0.0
0.03197916666666667,0.22601648765294144,-0.28125,1.03125,15.6318359375,2.4083806917865993,6.921757237891718,0.0,0.0
0.08875,1.0313672913096155,-1.9375,2.28125,321.478515625,0.07592430949799245,-0.1370281283652659,1.0,0.0
-0.023958333333333335,0.0783053473943865,-0.1875,0.15625,2.01171875,0.027038391432483842,-0.5050449835270152,0.0,0.0
0.02020833333333333,0.07231627823126839,-0.125,0.1875,1.69140625,-0.062356921464945175,-0.5869437178686048,0.0,0.0
-0.09979166666666667,0.6925120022525884,-1.625,1.59375,146.859375,-0.41062674323106074,0.7786014021836163,0.0,1.0
0.020625,0.10739760142417831,-0.1875,0.28125,3.587890625,0.5613654694905628,0.07832920196419568,0.0,0.0
0.019270833333333334,0.08289435158263532,-0.1875,0.28125,2.1728515625,0.2617133174258441,1.4848441945058157,0.0,0.0
0.004895833333333334,0.09152990508192148,-0.1875,0.28125,2.5205078125,0.5874496482920981,0.7123033989815912,0.0,0.0
-0.0125,0.040343576522993925,-0.09375,0.0625,0.53515625,-0.3234715690752437,-0.5061119999999999,0.0,0.0
0.007604166666666667,0.03755363641032501,-0.09375,0.09375,0.4404296875,-0.6368951294108361,1.4414468787697716,0.0,0.0
-0.013333333333333334,0.08426664853639046,-0.21875,0.21875,2.18359375,-0.05109047112310486,0.7692864196182394,0.0,0.0
-0.0340625,0.08505838221725515,-0.21875,0.125,2.5185546875,-0.18194555511085678,-0.9037656786608239,0.0,0.0
-0.03822916666666667,0.10199884896885957,-0.34375,0.125,3.5595703125,-0.7107452242772156,0.12886870364124903,0.0,0.0
-0.06729166666666667,0.07656668072485723,-0.25,0.09375,3.1171875,-0.14605648032569327,-0.46872825034742016,0.0,0.0
-0.04895833333333333,0.8272571448349997,-1.9375,2.21875,206.025390625,0.022618476599649644,1.3461798717720415,0.0,1.0
0.055625,0.08263010574239876,-0.125,0.25,2.9765625,-0.16849176919773132,-0.09453743452528185,0.0,0.0
0.09354166666666666,0.15581174649949286,-0.1875,0.5,9.908203125,0.5885426575600962,-0.235354950778214,0.0,0.0
-0.06145833333333333,0.09343117081871315,-0.34375,0.25,3.751953125,0.6233532678339845,2.215515321098189,0.0,0.0
-0.016770833333333332,0.14483958289882487,-0.40625,0.3125,6.3779296875,0.37627145296224207,-0.17535108595056714,0.0,0.0
0.2554166666666667,1.3591929795123117,-2.875,2.78125,573.79296875,-0.5938982579420663,0.12598680497635328,0.0,1.0
0.3390625,0.21065567593132478,-0.03125,0.75,47.8017578125,0.25229434545032253,-1.2218451772823218,0.0,0.0
-0.2969791666666667,0.30085055568776814,-0.75,0.34375,53.6123046875,0.7064309568906728,-0.82236175936852,0.0,0.0
-0.30291666666666667,0.28137605199961296,-0.6875,0.25,51.279296875,0.64063483508296,-1.10803676477146,0.0,0.0
0.101875,0.13699861237131805,-0.21875,0.46875,8.744140625,0.2583990717752407,0.4474801135456663,0.0,0.0
-0.0022916666666666667,0.10251376093264532,-0.25,0.28125,3.154296875,-0.3004227981413756,-0.051703509413431714,0.0,0.0
0.0008333333333333334,0.12167166085640303,-0.25,0.34375,4.44140625,0.7541842292437739,0.5762085445014669,0.0,0.0
0.21572916666666667,0.11151473456142716,-0.03125,0.46875,17.6923828125,-0.1761169063565456,-0.5333715497727889,0.0,0.0
-0.024791666666666667,0.19839186373745832,-0.40625,0.3125,11.9921875,-0.28635733802415486,-1.2445141908814716,0.0,0.0
-0.22895833333333335,0.07901548063864167,-0.40625,-0.0625,17.599609375,-0.17855322718928326,-0.7231654531409477,0.0,0.0
