time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
1042201,5,-16,34,-28,58,-22,42,-17
1042211,1,0,30,-45,58,-18,43,-11
1042221,5,-16,34,-28,57,-23,41,-18
1042231,2,0,30,-44,58,-20,43,-12
1042241,5,-16,34,-28,56,-22,41,-18
1042251,1,0,31,-44,58,-18,43,-12
1042261,5,-16,34,-28,57,-23,42,-18
1042271,1,0,31,-44,58,-18,43,-12
1042281,5,-16,34,-28,58,-23,42,-18
1042291,1,0,30,-45,58,-19,43,-13
1042301,5,-16,34,-28,57,-23,41,-18
1042311,1,0,29,-44,58,-18,42,-12
1042321,5,-16,34,-28,58,-23,42,-18
1042331,1,1,30,-44,59,-19,43,-12
1042341,5,-16,34,-28,57,-23,41,-17
1042351,1,0,30,-45,58,-18,43,-12
1042361,5,-16,34,-28,57,-22,41,-18
1042371,1,0,30,-45,58,-20,43,-12
1042381,5,-16,34,-28,57,-23,42,-19
1042391,2,0,30,-45,58,-19,42,-12
1042401,5,-16,34,-28,58,-23,41,-18
1042411,1,0,31,-44,58,-18,43,-12
1042421,5,-16,35,-27,58,-23,41,-18
1042431,1,1,30,-44,59,-19,43,-12
1042441,5,-16,34,-28,57,-23,41,-18
1042451,1,0,30,-45,58,-19,41,-13
1042461,5,-16,34,-28,58,-23,41,-18
1042471,1,0,31,-44,58,-19,42,-12
1042481,4,-15,34,-28,57,-23,41,-18
1042491,1,0,31,-45,58,-20,42,-12
1042501,5,-16,34,-28,58,-23,41,-18
1042511,1,1,31,-44,58,-20,43,-12
1042521,5,-16,34,-28,56,-26,10,-17
1042531,1,1,31,-45,58,-19,42,-12
1042541,5,-16,34,-35,57,-24,40,-18
1042551,2,-6,30,-45,58,-19,42,-11
1042561,5,-16,34,-28,57,-23,41,-18
1042571,1,0,30,-44,58,-20,43,-11
1042581,5,-16,34,-27,57,-23,41,-17
1042591,1,0,30,-44,58,-20,43,-12
1042601,5,-16,34,-28,56,-24,41,-17
1042611,1,0,30,-45,59,-19,43,-12
1042621,5,-16,34,-27,57,-23,41,-17
1042631,1,1,30,-45,58,-20,42,-12
1042641,5,-16,34,-28,57,-23,41,-17
1042651,1,0,31,-45,59,-20,42,-12
1042661,5,-16,34,-28,57,-23,41,-18
1042671,1,1,30,-44,59,-20,42,-11
1042681,5,-16,34,-28,57,-24,41,-17
1042691,1,1,30,-45,58,-20,42,-11
1042701,5,-16,34,-28,57,-23,41,-17
1042711,1,1,30,-45,59,-19,42,-11
1042721,5,-16,34,-28,57,-23,40,-17
1042731,1,1,30,-44,58,-19,43,-12
1042741,5,-16,34,-28,57,-23,41,-18
1042751,2,1,30,-44,58,-19,42,-12
1042761,5,-16,34,-28,57,-23,40,-16
1042771,1,1,30,-45,59,-19,41,-11
1042781,5,-16,34,-28,57,-23,41,-17
1042791,2,1,30,-45,59,-19,42,-11
1042801,6,-16,34,-28,57,-23,41,-17
1042811,1,1,31,-45,59,-19,42,-12
1042821,5,-16,34,-28,56,-23,41,-17
1042831,2,1,30,-44,59,-19,43,-12
1042841,6,-17,34,-28,57,-24,40,-17
1042851,1,1,31,-44,59,-19,42,-12
1042861,5,-16,34,-27,57,-24,40,-17
1042871,2,1,30,-45,59,-19,42,-12
1042881,5,-16,34,-27,56,-23,41,-17
1042891,1,1,30,-44,59,-19,42,-12
1042901,5,-16,34,-28,57,-24,41,-17
1042911,2,1,30,-44,59,-19,42,-12
1042921,6,-16,34,-28,56,-24,41,-17
1042931,2,1,30,-45,58,-20,42,-11
1042941,5,-16,34,-28,57,-24,41,-17
1042951,2,1,30,-44,59,-19,42,-11
1042961,6,-16,34,-28,56,-24,41,-17
1042971,1,1,30,-45,59,-19,42,-11
1042981,6,-17,34,-28,57,-23,41,-17
1042991,1,1,31,-44,58,-19,42,-12
1043001,5,-16,34,-28,57,-23,41,-17
1043011,1,1,30,-44,59,-19,43,-12
1043021,5,-17,34,-28,57,-23,41,-17
1043031,2,2,30,-44,59,-19,42,-12
1043041,5,-17,34,-28,56,-23,40,-17
1043051,2,1,30,-44,59,-19,42,-12
1043061,5,-16,34,-28,57,-23,40,-17
1043071,1,1,30,-46,59,-19,42,-12
1043081,5,-17,34,-28,57,-23,41,-17
1043091,2,1,30,-45,59,-19,41,-12
1043101,5,-16,34,-28,57,-24,41,-17
1043111,2,1,30,-44,59,-19,42,-12
1043121,6,-17,34,-28,57,-23,41,-17
1043131,2,1,30,-45,59,-18,42,-12
1043141,5,-17,34,-28,57,-23,40,-17
1043151,2,1,30,-45,60,-19,43,-12
1043161,5,-16,34,-27,56,-22,40,-17
1043171,2,1,30,-45,58,-19,42,-12
1043181,6,-17,34,-28,56,-22,40,-17
1043191,2,1,30,-45,60,-19,43,-12
1043201,6,-17,34,-28,57,-23,41,-18
1043211,2,0,30,-44,60,-19,43,-12
1043221,6,-17,34,-28,57,-23,41,-17
1043231,2,1,30,-44,59,-19,42,-12
1043241,6,-17,34,-28,57,-23,41,-16
1043251,2,1,30,-44,58,-19,43,-11
1043261,6,-17,34,-28,57,-23,41,-17
1043271,2,1,30,-45,59,-19,43,-12
1043281,5,-17,33,-28,56,-23,41,-16
1043291,2,1,30,-44,60,-19,43,-12
1043301,5,-18,35,-28,56,-22,41,-16
1043311,2,1,30,-44,60,-19,42,-12
1043321,5,-17,34,-28,56,-22,41,-16
1043331,2,1,30,-45,59,-19,42,-10
1043341,5,-17,34,-28,56,-23,41,-16
1043351,1,1,31,-44,59,-20,42,-12
1043361,6,-17,34,-28,56,-22,41,-16
1043371,2,0,31,-45,59,-19,43,-11
1043381,5,-17,34,-28,56,-23,41,-16
1043391,2,1,30,-44,59,-19,42,-11
1043401,6,-17,34,-28,56,-23,41,-16
1043411,1,1,30,-45,59,-20,41,-12
1043421,6,-17,34,-27,57,-22,40,-16
1043431,2,1,30,-45,59,-19,43,-12
1043441,4,-17,34,-28,57,-23,40,-16
1043451,2,1,30,-44,60,-18,42,-12
1043461,5,-17,34,-28,57,-22,41,-17
1043471,2,1,30,-45,58,-19,42,-12
1043481,4,-16,34,-28,56,-23,41,-17
1043491,2,1,30,-44,58,-19,43,-13
1043501,5,-17,34,-28,56,-23,40,-17
1043511,2,1,30,-44,58,-19,43,-12
1043521,5,-17,34,-27,57,-23,41,-17
1043531,2,1,30,-44,59,-19,43,-13
1043541,6,-17,34,-28,56,-23,40,-17
1043551,2,1,31,-44,59,-19,43,-13
1043561,5,-17,34,-28,56,-23,40,-17
1043571,2,1,30,-45,60,-19,42,-13
1043581,6,-17,34,-27,57,-23,40,-18
1043591,2,1,30,-44,59,-18,42,-13
1043601,6,-17,34,-28,56,-23,41,-17
1043611,2,1,30,-45,58,-19,42,-13
1043621,4,-17,34,-28,56,-23,41,-16
1043631,2,1,30,-45,59,-19,43,-13
1043641,5,-17,34,-27,57,-23,41,-17
1043651,2,1,30,-45,59,-20,43,-13
1043661,6,-17,33,-28,56,-23,41,-17
1043671,2,1,30,-45,59,-19,43,-13
1043681,5,-17,34,-28,56,-23,40,-17
1043691,2,2,30,-44,59,-19,43,-13
1043701,5,-17,34,-28,53,-23,40,-17
1043711,2,1,30,-45,59,-19,43,-13
1043721,5,-17,34,-28,51,-23,40,-17
1043731,2,1,30,-45,59,-19,41,-13
1043741,5,-17,34,-28,56,-23,41,-17
1043751,2,1,31,-44,59,-20,42,-12
1043761,4,-17,34,-28,57,-23,41,-17
1043771,2,1,30,-45,59,-19,42,-13
1043781,5,-17,34,-28,56,-22,41,-17
1043791,2,1,31,-45,59,-19,42,-12
1043801,5,-16,33,-28,56,-22,40,-17
1043811,2,1,31,-45,59,-19,42,-12
1043821,6,-17,34,-28,56,-23,40,-17
1043831,2,1,30,-45,59,-20,42,-12
1043841,5,-17,35,-28,57,-22,41,-17
1043851,2,2,31,-45,60,-19,42,-12
1043861,5,-17,34,-28,56,-22,40,-16
1043871,1,1,30,-45,59,-19,42,-13
1043881,5,-17,34,-28,56,-22,41,-16
1043891,2,1,30,-45,59,-19,42,-12
1043901,5,-17,34,-27,47,-23,40,-16
1043911,2,1,31,-45,59,-19,42,-12
1043921,5,-18,34,-28,50,-23,40,-17
1043931,2,1,30,-44,59,-20,42,-12
1043941,5,-17,34,-28,56,-22,41,-16
1043951,2,2,29,-45,60,-19,41,-12
1043961,5,-17,34,-28,56,-22,40,-16
1043971,2,1,30,-44,60,-19,42,-12
1043981,5,-17,34,-28,56,-22,41,-17
1043991,2,1,31,-45,59,-19,42,-12
1044001,5,-17,34,-27,57,-22,40,-16
1044011,2,1,30,-45,60,-19,42,-13
1044021,5,-17,34,-28,56,-22,40,-16
1044031,2,1,30,-45,60,-19,42,-13
1044041,5,-17,34,-27,53,-22,39,-16
1044051,2,1,31,-45,60,-21,41,-12
1044061,4,-17,34,-28,46,-22,40,-15
1044071,2,1,31,-45,59,-19,42,-12
1044081,5,-17,34,-29,54,-23,40,-16
1044091,2,1,31,-44,60,-19,42,-13
1044101,5,-17,34,-28,46,-22,40,-16
1044111,2,1,31,-45,59,-19,42,-12
1044121,5,-17,34,-28,56,-22,41,-16
1044131,2,1,30,-44,59,-19,42,-13
1044141,5,-17,34,-28,56,-22,40,-16
1044151,2,1,31,-44,59,-19,42,-13
1044161,5,-17,34,-28,56,-22,41,-16
1044171,2,2,30,-44,59,-20,43,-13
1044181,5,-17,34,-28,53,-22,40,-16
1044191,2,1,30,-45,60,-19,42,-13
1044201,5,-17,34,-28,54,-23,40,-16
1044211,2,1,31,-44,59,-19,42,-13
1044221,5,-17,34,-28,56,-21,41,-16
1044231,2,1,30,-45,59,-19,41,-13
1044241,5,-17,34,-28,52,-22,41,-16
1044251,2,1,31,-45,59,-19,42,-13
1044261,5,-16,33,-27,56,-21,41,-16
1044271,2,1,31,-45,60,-20,41,-12
1044281,5,-17,34,-27,55,-21,41,-16
1044291,2,1,30,-44,59,-19,41,-13
1044301,6,-17,34,-28,56,-21,40,-16
1044311,2,1,30,-44,59,-19,41,-13
1044321,5,-17,34,-28,56,-21,40,-16
1044331,2,1,31,-44,60,-20,42,-13
1044341,6,-17,34,-28,56,-22,41,-17
1044351,2,1,31,-45,59,-20,42,-13
1044361,5,-18,34,-28,56,-21,41,-15
1044371,2,1,30,-44,58,-20,41,-13
1044381,5,-17,34,-27,46,-22,40,-16
1044391,2,1,31,-45,60,-20,42,-13
1044401,5,-17,34,-27,48,-22,40,-16
1044411,2,1,30,-44,60,-20,41,-13
1044421,5,-17,34,-27,45,-22,39,-16
1044431,2,1,31,-45,59,-20,41,-13
1044441,5,-17,34,-28,55,-22,41,-17
1044451,2,1,31,-45,60,-21,41,-13
1044461,5,-17,34,-28,55,-22,39,-16
1044471,2,1,31,-45,60,-20,41,-13
1044481,5,-17,34,-27,49,-22,40,-16
1044491,2,1,30,-44,60,-20,42,-13
1044501,5,-17,34,-28,45,-22,40,-17
1044511,2,1,31,-44,60,-20,42,-13
1044521,5,-17,34,-28,69,-14,21,-6
1044531,2,1,31,-45,60,-20,42,-13
1044541,5,-17,34,-34,46,-22,40,-17
1044551,2,-8,32,-44,60,-20,41,-13
1044561,5,-17,34,-28,46,-22,40,-16
1044571,2,1,31,-45,60,-20,41,-13
1044581,5,-17,34,-27,56,-22,40,-17
1044591,2,1,31,-45,60,-20,41,-14
1044601,5,-17,34,-27,56,-22,40,-17
1044611,2,1,31,-45,60,-20,41,-12
1044621,5,-17,34,-27,48,-23,40,-17
1044631,2,1,30,-45,60,-20,42,-13
1044641,5,-17,34,-28,54,-22,39,-15
1044651,2,1,31,-45,60,-19,42,-13
1044661,5,-17,34,-27,45,-23,39,-16
1044671,2,1,31,-45,59,-20,41,-13
1044681,5,-17,34,-27,46,-22,40,-16
1044691,2,2,31,-44,59,-20,40,-13
1044701,5,-17,34,-27,46,-22,40,-15
1044711,3,1,31,-45,60,-21,41,-13
1044721,5,-17,34,-27,46,-22,39,-15
1044731,2,1,31,-45,60,-21,41,-13
1044741,5,-17,34,-27,46,-21,39,-15
1044751,2,1,30,-46,60,-20,41,-13
1044761,5,-17,34,-28,46,-22,40,-16
1044771,2,1,31,-45,60,-21,41,-13
1044781,5,-17,34,-27,45,-22,39,-16
1044791,2,1,30,-46,60,-20,41,-13
1044801,4,-17,34,-27,45,-22,40,-16
1044811,2,1,31,-45,60,-20,41,-12
1044821,5,-17,34,-27,47,-21,40,-16
1044831,2,1,30,-45,60,-20,41,-13
1044841,5,-17,34,-28,46,-22,39,-16
1044851,2,1,31,-45,60,-21,41,-13
1044861,5,-17,34,-28,50,-22,40,-16
1044871,2,1,30,-45,60,-20,42,-12
1044881,5,-18,34,-28,47,-22,39,-16
1044891,1,1,31,-45,60,-21,42,-13
1044901,5,-17,34,-27,46,-22,40,-17
1044911,2,1,31,-45,60,-21,42,-13
1044921,5,-17,34,-27,46,-22,39,-16
1044931,2,1,30,-45,59,-21,42,-13
1044941,5,-17,34,-27,48,-21,40,-16
1044951,2,1,31,-45,54,-20,41,-13
1044961,5,-17,34,-27,46,-22,40,-16
1044971,2,1,31,-45,61,-21,42,-13
1044981,6,-17,34,-27,46,-22,40,-16
1044991,2,1,30,-45,59,-21,42,-12
1045001,5,-17,34,-28,45,-22,40,-16
1045011,2,1,30,-45,60,-22,41,-14
1045021,5,-17,34,-28,46,-22,40,-16
1045031,2,1,30,-46,60,-20,42,-13
1045041,5,-17,34,-27,47,-22,39,-16
1045051,2,1,30,-46,60,-20,42,-14
1045061,5,-17,34,-27,47,-22,39,-16
1045071,2,1,30,-45,60,-20,42,-13
1045081,5,-17,34,-27,47,-22,40,-16
1045091,2,1,30,-46,60,-20,42,-12
1045101,5,-17,34,-28,46,-22,39,-16
1045111,2,1,30,-46,53,-21,41,-14
1045121,5,-18,34,-27,46,-22,40,-16
1045131,2,2,30,-45,60,-21,42,-13
1045141,5,-17,34,-27,47,-22,39,-16
1045151,2,2,30,-45,59,-20,41,-10
1045161,5,-17,34,-27,46,-22,40,-16
1045171,2,2,30,-44,59,-21,41,-14
1045181,5,-17,34,-27,46,-21,40,-15
1045191,2,1,30,-46,60,-20,41,-14
1045201,5,-17,34,-27,46,-22,40,-16
1045211,2,1,30,-45,61,-21,42,-13
1045221,5,-17,34,-27,46,-21,40,-16
1045231,2,2,30,-45,60,-21,42,-13
1045241,5,-18,34,-28,46,-22,40,-16
1045251,3,1,31,-45,61,-21,42,-14
1045261,5,-17,34,-27,47,-22,39,-16
1045271,1,2,30,-46,61,-21,42,-13
1045281,5,-17,34,-28,46,-21,39,-16
1045291,2,2,30,-46,59,-20,41,-14
1045301,5,-17,34,-27,47,-22,39,-16
1045311,2,2,30,-46,60,-20,41,-15
1045321,4,-17,34,-27,46,-21,40,-16
1045331,2,2,30,-45,60,-21,40,-14
1045341,5,-17,34,-27,48,-22,40,-16
1045351,2,2,30,-45,55,-21,41,-13
1045361,5,-18,34,-28,46,-22,40,-16
1045371,2,2,30,-45,54,-21,41,-14
1045381,5,-17,34,-28,45,-22,40,-16
1045391,2,2,30,-46,61,-22,42,-13
1045401,5,-18,34,-27,46,-22,40,-16
1045411,2,2,30,-45,60,-22,41,-13
1045421,6,-18,34,-27,46,-21,39,-14
1045431,2,2,30,-45,61,-21,41,-13
1045441,4,-17,34,-28,46,-22,40,-16
1045451,2,2,30,-45,58,-21,41,-13
1045461,5,-18,34,-27,46,-21,40,-16
1045471,2,2,30,-45,55,-20,41,-13
1045481,6,-18,34,-27,46,-21,39,-15
1045491,2,2,30,-45,55,-20,41,-13
1045501,5,-17,34,-27,47,-21,39,-16
1045511,2,2,30,-45,54,-20,41,-13
1045521,5,-18,34,-28,56,-21,39,-16
1045531,2,2,30,-45,58,-20,41,-13
1045541,5,-18,34,-27,46,-22,40,-16
1045551,2,2,30,-45,50,-21,41,-13
1045561,6,-18,34,-27,46,-21,40,-16
1045571,3,2,30,-45,61,-22,42,-13
1045581,5,-18,34,-27,45,-21,40,-16
1045591,2,2,30,-45,60,-21,41,-13
1045601,5,-18,34,-28,46,-21,39,-17
1045611,1,2,30,-46,60,-21,42,-13
1045621,5,-18,34,-27,45,-21,39,-16
1045631,2,2,30,-45,61,-21,41,-13
1045641,5,-18,34,-28,47,-21,40,-16
1045651,2,2,30,-44,56,-21,40,-13
1045661,4,-18,34,-27,46,-21,40,-16
1045671,2,2,30,-46,55,-21,41,-13
1045681,5,-18,34,-27,56,-21,39,-16
1045691,2,2,30,-45,50,-21,41,-13
1045701,5,-18,34,-28,56,-21,38,-15
1045711,2,1,30,-46,60,-20,41,-13
1045721,5,-18,34,-28,47,-21,40,-16
1045731,2,2,30,-45,52,-20,41,-13
1045741,5,-18,34,-28,46,-22,38,-15
1045751,2,2,31,-44,50,-20,41,-13
1045761,5,-18,34,-27,56,-21,38,-16
1045771,2,1,30,-45,51,-21,41,-13
1045781,5,-18,34,-27,45,-22,39,-16
1045791,2,2,31,-45,51,-20,41,-12
1045801,5,-18,34,-28,45,-21,39,-16
1045811,2,2,30,-46,51,-21,41,-13
1045821,5,-18,34,-28,46,-21,39,-16
1045831,2,2,30,-44,51,-22,40,-13
1045841,5,-18,34,-27,46,-21,39,-16
1045851,2,1,31,-45,60,-22,41,-13
1045861,5,-18,34,-27,56,-21,38,-16
1045871,2,2,30,-45,59,-20,42,-13
1045881,5,-18,34,-28,55,-21,38,-15
1045891,2,2,30,-45,50,-21,42,-13
1045901,5,-18,34,-28,56,-21,39,-15
1045911,2,2,30,-45,60,-21,41,-13
1045921,5,-18,34,-28,46,-21,38,-16
1045931,2,2,30,-45,50,-21,41,-13
1045941,5,-18,34,-28,45,-21,39,-15
1045951,2,2,30,-45,50,-22,42,-13
1045961,5,-18,34,-28,56,-21,38,-15
1045971,2,2,31,-44,44,-22,41,-13
1045981,5,-18,34,-27,56,-21,39,-15
1045991,2,1,30,-45,50,-22,42,-13
1046001,5,-18,34,-28,56,-21,39,-16
1046011,2,2,30,-44,51,-20,42,-13
1046021,5,-18,34,-27,46,-22,39,-16
1046031,2,1,30,-44,50,-21,42,-13
1046041,5,-18,34,-28,46,-21,39,-15
1046051,2,1,31,-44,58,-21,42,-14
1046061,5,-18,34,-28,46,-22,38,-16
1046071,2,2,30,-45,50,-22,42,-14
1046081,5,-18,34,-27,57,-21,38,-15
1046091,2,2,30,-45,53,-20,42,-13
1046101,5,-19,34,-28,45,-21,39,-15
1046111,2,2,30,-45,56,-21,42,-11
1046121,5,-18,34,-27,45,-21,39,-15
1046131,2,1,30,-45,50,-21,42,-14
1046141,5,-18,34,-28,56,-21,38,-15
1046151,2,2,30,-45,50,-21,41,-14
1046161,5,-18,34,-28,56,-21,38,-15
1046171,2,1,31,-45,50,-22,42,-14
1046181,5,-18,34,-28,56,-21,38,-15
1046191,2,1,31,-45,50,-20,41,-13
1046201,5,-18,34,-28,56,-21,38,-15
1046211,2,1,30,-45,50,-21,42,-13
1046221,5,-18,34,-28,56,-22,38,-16
1046231,2,2,30,-45,51,-21,42,-14
1046241,5,-18,34,-27,46,-21,39,-16
1046251,2,1,31,-45,50,-21,41,-13
1046261,5,-18,34,-26,46,-22,39,-16
1046271,2,2,31,-45,50,-21,41,-14
1046281,5,-18,34,-28,45,-22,39,-16
1046291,2,2,31,-44,49,-21,41,-14
1046301,5,-18,34,-27,46,-21,39,-16
1046311,2,1,30,-45,50,-21,42,-14
1046321,5,-18,34,-28,56,-21,38,-15
1046331,2,1,31,-44,51,-21,42,-14
1046341,5,-18,34,-26,56,-21,38,-16
1046351,2,1,31,-45,50,-20,42,-12
1046361,5,-18,34,-27,56,-21,38,-15
1046371,2,1,31,-45,50,-20,42,-14
1046381,5,-18,34,-28,56,-21,38,-14
1046391,2,1,31,-45,51,-21,41,-14
1046401,5,-18,34,-27,57,-21,38,-16
1046411,2,1,31,-45,50,-21,42,-12
1046421,5,-18,34,-28,56,-22,38,-15
1046431,2,2,31,-45,50,-20,42,-15
1046441,5,-18,34,-28,56,-21,38,-15
1046451,2,1,31,-44,50,-20,42,-13
1046461,5,-18,34,-27,56,-22,38,-15
1046471,2,1,31,-44,50,-21,41,-14
1046481,5,-18,34,-28,57,-21,38,-15
1046491,2,1,31,-44,62,-21,41,-14
1046501,5,-18,34,-28,57,-21,38,-15
1046511,2,1,30,-44,50,-21,42,-14
1046521,5,-18,34,-28,56,-22,4,-6
1046531,2,1,31,-45,50,-21,41,-14
1046541,5,-18,34,-38,56,-21,38,-15
1046551,2,-7,32,-44,51,-21,41,-14
1046561,5,-18,34,-27,57,-21,38,-15
1046571,2,2,30,-45,51,-21,41,-14
1046581,5,-18,34,-28,56,-21,38,-15
1046591,2,2,31,-45,50,-21,41,-14
1046601,5,-17,33,-28,56,-21,38,-16
1046611,2,1,30,-45,51,-21,40,-14
1046621,5,-18,34,-27,56,-21,38,-15
1046631,2,1,31,-45,50,-21,42,-14
1046641,5,-18,34,-28,45,-21,39,-15
1046651,2,1,31,-45,51,-21,41,-14
1046661,5,-17,33,-27,56,-21,38,-15
1046671,1,1,31,-44,50,-20,42,-14
1046681,5,-18,34,-28,56,-21,38,-15
1046691,2,2,31,-44,50,-21,41,-14
1046701,5,-18,34,-28,57,-21,38,-15
1046711,2,1,31,-45,50,-21,42,-14
1046721,5,-17,33,-28,56,-21,38,-15
1046731,2,2,31,-45,51,-21,41,-14
1046741,5,-18,34,-28,57,-21,38,-15
1046751,2,2,31,-44,51,-21,41,-14
1046761,5,-17,33,-26,57,-21,38,-15
1046771,2,2,31,-45,52,-21,41,-14
1046781,5,-18,34,-27,61,-21,38,-15
1046791,2,2,31,-44,51,-22,41,-14
1046801,5,-18,34,-27,56,-21,38,-15
1046811,2,2,31,-44,62,-21,41,-14
1046821,5,-18,34,-28,63,-21,38,-15
1046831,2,2,31,-44,50,-22,42,-14
1046841,5,-18,34,-27,57,-21,38,-16
1046851,2,1,31,-45,62,-22,41,-15
1046861,5,-18,34,-28,56,-21,39,-15
1046871,2,1,31,-44,62,-21,41,-14
1046881,5,-17,33,-28,57,-21,38,-15
1046891,2,1,31,-44,51,-21,41,-14
1046901,5,-17,33,-27,56,-21,38,-15
1046911,2,2,31,-44,51,-21,41,-14
1046921,5,-18,34,-28,56,-21,38,-15
1046931,1,1,31,-45,62,-21,40,-14
1046941,5,-18,34,-27,56,-22,38,-15
1046951,2,2,31,-44,51,-21,41,-14
1046961,5,-17,34,-27,56,-21,38,-14
1046971,2,2,31,-45,50,-22,42,-14
1046981,5,-18,34,-28,56,-22,38,-15
1046991,2,2,31,-44,52,-21,41,-14
1047001,5,-17,34,-28,59,-21,38,-15
1047011,2,2,31,-45,51,-21,41,-14
1047021,5,-17,33,-28,56,-21,38,-16
1047031,2,2,31,-45,51,-22,42,-14
1047041,5,-18,34,-28,56,-22,38,-15
1047051,2,2,31,-45,62,-22,41,-14
1047061,5,-18,34,-27,56,-21,38,-15
1047071,2,2,30,-45,62,-21,41,-14
1047081,5,-17,33,-27,56,-20,38,-15
1047091,2,1,31,-44,62,-22,41,-14
1047101,5,-18,35,-27,56,-20,38,-15
1047111,2,1,31,-44,62,-21,40,-14
1047121,5,-17,33,-28,66,-20,38,-15
1047131,2,2,31,-44,62,-21,41,-14
1047141,5,-17,33,-27,68,-21,38,-14
1047151,2,1,31,-45,52,-22,41,-15
1047161,5,-18,34,-27,60,-21,38,-15
1047171,2,2,31,-45,62,-21,41,-14
1047181,5,-17,33,-29,56,-21,38,-15
1047191,2,1,31,-44,62,-21,40,-14
1047201,5,-18,34,-27,56,-21,38,-15
1047211,2,1,31,-44,50,-21,42,-14
1047221,5,-17,33,-28,59,-21,38,-14
1047231,2,1,31,-45,52,-21,41,-14
1047241,5,-17,33,-27,55,-21,38,-15
1047251,2,2,30,-44,62,-22,40,-14
1047261,5,-17,33,-27,58,-21,38,-14
1047271,2,2,31,-44,62,-21,41,-14
1047281,5,-17,34,-27,62,-21,38,-14
1047291,2,1,30,-44,62,-21,41,-14
1047301,5,-17,33,-27,62,-21,38,-14
1047311,2,2,31,-44,62,-21,41,-14
1047321,5,-17,34,-28,60,-20,38,-14
1047331,2,1,30,-44,62,-21,41,-14
1047341,5,-17,34,-27,58,-21,38,-15
1047351,2,2,31,-45,62,-22,41,-14
1047361,5,-17,33,-28,67,-20,38,-15
1047371,2,2,30,-45,62,-21,40,-14
1047381,5,-17,33,-28,56,-20,38,-14
1047391,2,2,31,-44,61,-22,41,-14
1047401,5,-17,34,-28,56,-20,38,-14
1047411,2,2,31,-44,62,-21,41,-14
1047421,6,-17,34,-28,55,-21,38,-14
1047431,2,2,31,-44,62,-22,41,-14
1047441,5,-16,33,-27,60,-20,38,-14
1047451,2,2,30,-44,62,-21,41,-14
1047461,5,-17,33,-27,64,-21,38,-14
1047471,2,1,31,-44,62,-21,41,-15
1047481,5,-17,33,-27,66,-21,38,-14
1047491,2,2,31,-44,62,-21,41,-14
1047501,5,-17,33,-28,64,-21,38,-14
1047511,1,1,31,-44,62,-22,40,-14
1047521,5,-17,34,-28,62,-21,38,-15
1047531,2,2,30,-44,51,-21,41,-14
1047541,5,-17,34,-28,68,-21,38,-15
1047551,2,2,30,-44,62,-21,40,-15
1047561,5,-17,34,-27,64,-20,38,-14
1047571,2,1,30,-43,62,-22,40,-14
1047581,5,-17,33,-27,64,-21,38,-14
1047591,2,1,30,-44,52,-22,41,-14
1047601,5,-16,33,-27,61,-22,38,-14
1047611,2,1,31,-43,62,-21,41,-14
1047621,6,-16,33,-27,62,-21,38,-14
1047631,2,2,30,-44,62,-21,41,-15
1047641,5,-16,34,-27,64,-22,38,-14
1047651,2,2,30,-44,62,-21,40,-14
1047661,5,-17,33,-28,62,-22,38,-13
1047671,2,2,31,-44,62,-22,40,-14
1047681,5,-17,34,-28,67,-21,38,-14
1047691,2,2,30,-44,62,-21,40,-14
1047701,5,-17,33,-28,67,-21,38,-14
1047711,2,2,30,-45,62,-22,40,-14
1047721,5,-16,33,-27,56,-21,38,-14
1047731,2,2,31,-44,62,-21,40,-14
1047741,5,-16,34,-28,57,-21,38,-14
1047751,2,2,31,-44,63,-21,40,-14
1047761,5,-17,34,-28,64,-22,38,-13
1047771,2,2,30,-44,62,-22,40,-14
1047781,5,-17,33,-27,67,-21,38,-14
1047791,2,2,30,-44,63,-21,40,-15
1047801,5,-17,33,-27,68,-20,38,-14
1047811,2,2,31,-44,62,-22,40,-14
1047821,5,-17,33,-27,68,-21,38,-14
1047831,2,2,30,-44,62,-21,40,-14
1047841,5,-16,33,-28,68,-22,37,-14
1047851,2,2,30,-44,63,-21,40,-14
1047861,5,-16,34,-28,62,-20,38,-14
1047871,2,1,30,-44,62,-21,40,-14
1047881,5,-16,34,-28,59,-21,38,-12
1047891,2,2,31,-44,63,-23,39,-14
1047901,5,-16,34,-27,64,-22,38,-14
1047911,2,1,31,-44,66,-22,40,-14
1047921,5,-17,34,-28,68,-20,38,-14
1047931,2,2,30,-44,69,-21,40,-15
1047941,5,-16,33,-27,68,-21,38,-14
1047951,2,1,30,-44,62,-21,40,-14
1047961,5,-17,33,-27,68,-21,38,-14
1047971,2,2,31,-44,62,-21,40,-15
1047981,5,-16,33,-28,68,-21,37,-14
1047991,2,2,31,-44,63,-21,40,-15
1048001,5,-16,34,-28,68,-22,38,-14
1048011,2,1,30,-44,63,-21,40,-15
1048021,5,-17,34,-27,68,-21,38,-14
1048031,2,1,30,-44,63,-21,40,-15
1048041,5,-16,33,-28,55,-21,38,-15
1048051,2,1,30,-44,63,-21,40,-14
1048061,4,-17,34,-28,59,-21,38,-15
1048071,2,1,30,-45,62,-22,40,-15
1048081,5,-17,34,-28,67,-21,38,-14
1048091,2,1,30,-44,67,-21,40,-15
1048101,5,-16,34,-28,67,-21,38,-14
1048111,2,2,30,-44,62,-21,40,-14
1048121,4,-17,33,-27,67,-21,38,-14
1048131,2,2,30,-43,62,-21,40,-15
