time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
24864,4,-12,37,-49,48,-7,29,1
24874,-11,9,13,-25,64,-32,39,-27
24884,4,-12,37,-49,47,-7,29,1
24894,-11,9,14,-25,64,-34,39,-27
24904,4,-11,36,-49,47,-7,29,1
24914,-10,9,13,-25,63,-33,39,-27
24924,3,-12,37,-49,47,-7,29,1
24934,-11,9,14,-25,64,-34,39,-26
24944,3,-11,36,-50,48,-7,29,1
24954,-11,9,13,-26,63,-33,39,-27
24964,3,-12,37,-50,47,-7,29,1
24974,-11,9,13,-25,62,-33,39,-27
24984,4,-11,36,-49,47,-8,29,0
24994,-11,9,14,-25,63,-32,39,-27
25004,4,-11,36,-49,48,-7,29,1
25014,-11,9,14,-25,63,-33,39,-26
25024,4,-11,36,-49,48,-7,29,1
25034,-11,9,14,-25,63,-32,39,-27
25044,4,-11,37,-49,47,-7,29,1
25054,-11,9,14,-25,63,-33,39,-27
25064,4,-11,36,-50,48,-7,29,1
25074,-11,9,13,-25,64,-34,39,-27
25084,4,-11,36,-50,48,-7,29,1
25094,-11,9,14,-25,64,-32,39,-27
25104,4,-11,37,-49,47,-7,29,1
25114,-11,9,14,-25,64,-33,39,-27
25124,4,-10,36,-49,48,-5,29,1
25134,-11,9,14,-25,63,-33,39,-27
25144,4,-10,36,-49,48,-6,29,1
25154,-11,9,14,-25,63,-33,39,-27
25164,3,-10,36,-49,48,-8,29,1
25174,-11,9,14,-25,64,-31,40,-28
25184,4,-11,36,-50,48,-7,29,1
25194,-11,9,14,-25,64,-33,39,-27
25204,4,-10,36,-50,48,-7,29,1
25214,-11,9,13,-25,63,-33,39,-27
25224,3,-10,36,-49,48,-7,29,1
25234,-11,9,14,-25,63,-33,39,-26
25244,4,-10,36,-49,48,-7,29,1
25254,-11,9,14,-26,64,-33,39,-27
25264,4,-10,36,-49,47,-6,29,1
25274,-11,9,14,-25,64,-32,39,-27
25284,4,-10,36,-48,48,-7,29,1
25294,-11,9,14,-25,64,-33,39,-26
25304,3,-10,36,-49,48,-8,29,1
25314,-11,9,14,-26,64,-32,39,-28
25324,4,-10,36,-49,47,-7,29,1
25334,-11,9,14,-26,63,-34,40,-27
25344,4,-10,36,-49,47,-8,29,1
25354,-10,9,14,-25,63,-33,39,-27
25364,3,-10,37,-49,48,-8,29,1
25374,-11,9,14,-25,64,-32,39,-26
25384,3,-10,36,-50,48,-7,29,1
25394,-11,8,14,-25,63,-32,39,-27
25404,3,-10,36,-49,47,-7,29,1
25414,-10,9,14,-26,63,-33,40,-26
25424,3,-10,36,-49,47,-7,29,1
25434,-11,8,14,-25,64,-32,39,-27
25444,3,-9,36,-48,48,-7,29,1
25454,-10,9,14,-25,63,-32,40,-27
25464,3,-10,37,-49,47,-7,29,1
25474,-11,8,14,-25,63,-33,39,-27
25484,3,-10,36,-49,48,-7,29,1
25494,-11,9,14,-24,63,-32,40,-27
25504,4,-10,36,-48,47,-8,29,1
25514,-11,8,14,-26,63,-32,40,-27
25524,3,-10,36,-48,47,-7,29,1
25534,-11,8,14,-26,63,-31,40,-26
25544,3,-10,36,-49,47,-7,29,1
25554,-11,8,14,-26,63,-32,39,-26
25564,3,-10,36,-48,47,-7,29,1
25574,-11,8,14,-25,63,-31,40,-26
25584,3,-10,37,-49,48,-8,28,1
25594,-11,8,14,-25,64,-33,39,-27
25604,3,-10,36,-48,47,-7,29,1
25614,-11,8,14,-24,63,-32,40,-26
25624,3,-10,36,-48,48,-9,29,1
25634,-11,8,14,-26,63,-33,39,-27
25644,3,-9,36,-49,48,-7,29,1
25654,-11,8,14,-25,64,-33,39,-26
25664,3,-10,36,-49,48,-8,29,1
25674,-11,8,14,-26,64,-31,39,-27
25684,3,-9,36,-49,47,-7,29,1
25694,-11,8,14,-26,63,-33,40,-27
25704,3,-9,36,-49,48,-7,29,1
25714,-11,8,14,-26,63,-32,39,-27
25724,2,-9,36,-48,48,-7,29,1
25734,-11,8,14,-25,64,-32,39,-26
25744,3,-9,36,-48,47,-7,29,1
25754,-11,8,14,-26,64,-31,39,-26
25764,2,-9,36,-49,47,-8,29,1
25774,-11,8,14,-25,63,-32,40,-27
25784,3,-9,36,-48,47,-8,29,2
25794,-11,8,14,-25,63,-31,40,-27
25804,3,-9,36,-48,48,-10,29,1
25814,-11,8,14,-25,63,-31,39,-27
25824,3,-9,36,-49,48,-7,29,1
25834,-11,7,14,-26,63,-32,40,-27
25844,3,-8,36,-48,48,-7,29,1
25854,-11,7,14,-25,63,-32,39,-27
25864,3,-9,36,-48,47,-7,29,2
25874,-11,7,15,-25,63,-31,39,-27
25884,2,-9,36,-48,48,-7,28,2
25894,-11,8,14,-26,64,-32,39,-27
25904,3,-8,36,-49,47,-8,28,1
25914,-11,7,14,-26,64,-32,40,-27
25924,3,-7,35,-49,47,-8,29,1
25934,-10,7,14,-25,63,-33,40,-27
25944,2,-8,37,-48,47,-9,29,2
25954,-10,8,14,-26,63,-33,39,-27
25964,3,-7,36,-48,48,-8,29,2
25974,-10,7,15,-25,63,-33,39,-27
25984,2,-7,36,-48,48,-10,29,2
25994,-10,7,15,-26,64,-32,39,-27
26004,2,-7,36,-48,47,-8,29,2
26014,-10,7,14,-25,63,-32,40,-27
26024,2,-7,36,-48,48,-8,29,2
26034,-10,8,14,-25,64,-32,40,-27
26044,3,-8,37,-48,48,-8,29,1
26054,-10,8,14,-25,63,-32,40,-27
26064,2,-7,36,-48,48,-7,29,2
26074,-11,7,15,-25,64,-32,40,-28
26084,2,-8,36,-47,48,-8,29,2
26094,-11,7,15,-25,64,-34,40,-27
26104,2,-7,35,-47,47,-8,29,2
26114,-11,8,15,-26,63,-31,40,-28
26124,3,-8,36,-48,47,-8,29,1
26134,-10,8,14,-25,64,-32,40,-27
26144,2,-7,36,-48,48,-8,29,1
26154,-11,8,14,-25,64,-32,40,-27
26164,2,-7,36,-48,47,-8,29,2
26174,-10,8,15,-26,64,-32,40,-27
26184,2,-6,36,-48,47,-9,29,2
26194,-10,8,14,-26,64,-33,40,-27
26204,2,-7,36,-47,48,-8,29,2
26214,-10,7,15,-25,63,-33,40,-28
26224,2,-7,36,-48,46,-10,28,1
26234,-11,7,14,-26,64,-32,41,-28
26244,3,-8,37,-48,46,-10,28,1
26254,-11,7,14,-26,64,-32,40,-28
26264,3,-9,37,-48,46,-9,28,1
26274,-11,7,13,-26,64,-32,40,-28
26284,3,-8,36,-47,47,-8,28,1
26294,-11,8,13,-26,64,-33,39,-28
26304,3,-8,36,-47,48,-9,28,1
26314,-11,8,13,-26,64,-31,40,-28
26324,3,-8,37,-48,47,-9,28,1
26334,-11,8,13,-25,64,-34,40,-28
26344,3,-8,36,-48,48,-8,28,1
26354,-12,7,13,-26,64,-32,40,-27
26364,3,-9,37,-48,47,-9,28,1
26374,-11,7,13,-26,64,-32,40,-27
26384,4,-9,37,-48,48,-8,27,2
26394,-11,8,13,-26,64,-32,40,-27
26404,3,-8,36,-48,47,-9,27,2
26414,-11,8,13,-26,63,-31,40,-27
26424,3,-9,37,-48,47,-8,27,2
26434,-12,7,13,-26,65,-31,40,-27
26444,4,-9,37,-48,48,-8,28,2
26454,-12,7,13,-26,64,-32,40,-27
26464,3,-9,37,-47,46,-8,27,2
26474,-12,8,13,-26,65,-31,40,-27
26484,3,-9,37,-47,46,-7,27,2
26494,-11,7,13,-26,64,-32,40,-28
26504,3,-9,37,-47,47,-8,27,2
26514,-12,7,13,-26,64,-32,40,-27
26524,3,-9,37,-48,46,-8,27,2
26534,-11,7,13,-26,64,-32,40,-27
26544,4,-9,37,-48,46,-8,27,2
26554,-11,7,13,-25,64,-31,40,-28
26564,3,-8,37,-48,46,-8,27,2
26574,-12,7,13,-25,64,-31,40,-28
26584,3,-7,36,-48,47,-9,27,2
26594,-12,8,13,-25,64,-31,40,-27
26604,3,-7,36,-46,47,-8,27,2
26614,-12,7,13,-25,64,-31,40,-27
26624,3,-7,37,-48,47,-8,27,2
26634,-11,7,13,-26,65,-31,40,-27
26644,4,-7,36,-48,46,-8,27,2
26654,-11,7,13,-27,64,-31,40,-28
26664,3,-7,36,-48,46,-8,27,2
26674,-12,7,13,-25,64,-32,40,-27
26684,3,-7,36,-47,46,-5,28,2
26694,-12,7,13,-25,64,-31,40,-28
26704,3,-7,36,-47,46,-9,27,2
26714,-11,7,13,-26,64,-32,40,-27
26724,3,-7,36,-47,46,-9,27,2
26734,-11,7,14,-26,65,-31,40,-27
26744,3,-7,37,-47,47,-8,27,2
26754,-11,7,14,-26,64,-32,40,-27
26764,3,-7,36,-47,47,-9,27,2
26774,-11,7,13,-25,64,-31,40,-28
26784,3,-7,37,-47,46,-10,28,2
26794,-12,7,14,-26,65,-31,40,-27
26804,3,-7,37,-46,47,-7,28,2
26814,-11,7,14,-26,63,-31,40,-27
26824,3,-7,37,-47,47,-8,27,2
26834,-11,7,14,-26,65,-32,40,-27
26844,3,-7,37,-46,47,-7,27,2
26854,-11,6,14,-26,64,-32,41,-27
26864,3,-7,36,-47,46,-8,27,2
26874,-11,6,14,-26,65,-31,40,-27
26884,3,-7,37,-47,47,-8,27,2
26894,-12,6,14,-27,65,-31,41,-27
26904,3,-7,37,-46,47,-9,28,2
26914,-11,6,14,-27,64,-31,40,-27
26924,3,-7,37,-47,46,-7,28,2
26934,-11,6,14,-26,64,-31,41,-27
26944,3,-6,37,-46,47,-8,28,2
26954,-11,6,14,-26,64,-31,41,-27
26964,3,-7,37,-46,46,-9,28,2
26974,-11,6,14,-26,65,-31,41,-27
26984,3,-6,37,-47,46,-9,28,2
26994,-11,6,14,-26,64,-32,40,-28
27004,3,-7,37,-47,48,-9,28,2
27014,-11,6,14,-27,65,-31,41,-27
27024,3,-6,37,-46,48,-9,28,2
27034,-11,6,14,-27,65,-32,41,-27
27044,3,-6,35,-48,46,-9,28,2
27054,-11,6,14,-27,63,-31,41,-27
27064,3,-6,37,-46,47,-8,28,2
27074,-11,6,14,-27,63,-31,41,-27
27084,3,-6,37,-46,47,-8,28,2
27094,-11,6,14,-27,63,-31,41,-28
27104,3,-5,36,-46,47,-8,28,2
27114,-11,6,14,-27,65,-31,41,-28
27124,3,-6,37,-47,47,-9,28,2
27134,-11,6,14,-27,64,-31,41,-27
27144,3,-5,36,-46,47,-9,28,1
27154,-11,6,14,-28,63,-31,41,-28
27164,3,-5,35,-46,47,-9,28,2
27174,-11,6,14,-27,64,-32,41,-27
27184,3,-5,36,-46,47,-8,28,2
27194,-11,6,14,-27,64,-31,41,-28
27204,3,-5,36,-46,47,-9,28,1
27214,-11,6,14,-27,64,-31,41,-27
27224,3,-5,36,-46,47,-10,27,1
27234,-11,6,14,-28,65,-31,41,-27
27244,3,-5,36,-47,46,-9,28,1
27254,-11,5,15,-28,64,-31,41,-27
27264,3,-5,36,-47,46,-9,28,1
27274,-11,6,14,-28,63,-31,41,-27
27284,3,-5,36,-47,47,-6,27,1
27294,-11,5,15,-28,64,-31,41,-27
27304,3,-5,36,-47,47,-9,28,1
27314,-11,5,15,-28,63,-32,41,-27
27324,3,-5,36,-47,46,-9,28,1
27334,-11,5,14,-28,64,-31,41,-27
27344,3,-5,36,-46,47,-9,28,1
27354,-11,5,15,-28,64,-32,41,-27
27364,3,-4,35,-46,47,-9,27,1
27374,-11,5,15,-28,64,-31,41,-27
27384,3,-4,36,-45,47,-8,27,1
27394,-11,5,15,-28,64,-31,41,-27
27404,3,-5,36,-46,48,-9,27,1
27414,-11,5,15,-28,64,-31,41,-27
27424,3,-4,36,-46,48,-9,28,1
27434,-10,5,15,-29,65,-31,41,-27
27444,2,-4,36,-46,47,-9,27,1
27454,-11,6,15,-27,65,-31,41,-27
27464,2,-5,37,-45,46,-8,27,1
27474,-11,5,15,-27,64,-31,41,-27
27484,2,-5,36,-46,47,-9,27,1
27494,-10,5,15,-27,63,-32,41,-27
27504,2,-5,36,-46,46,-9,27,1
27514,-11,5,15,-27,64,-31,41,-26
27524,2,-5,36,-45,46,-10,27,1
27534,-11,5,15,-27,65,-30,42,-26
27544,2,-4,36,-45,46,-9,27,1
27554,-10,6,15,-27,65,-31,41,-26
27564,2,-4,36,-45,49,-9,27,2
27574,-10,6,13,-26,63,-34,40,-28
27584,2,-4,36,-46,46,-8,27,1
27594,-10,5,15,-28,64,-31,41,-27
27604,2,-5,36,-46,48,-8,27,1
27614,-10,5,15,-27,64,-31,40,-26
27624,2,-4,36,-45,47,-8,27,1
27634,-10,5,15,-28,65,-31,41,-26
27644,2,-5,36,-46,46,-9,27,2
27654,-10,5,15,-27,65,-31,41,-25
27664,2,-4,36,-46,46,-8,27,1
27674,-10,5,15,-27,64,-32,41,-26
27684,3,-5,36,-46,47,-7,27,1
27694,-10,5,15,-27,65,-31,41,-26
27704,3,-4,36,-45,47,-9,27,1
27714,-10,5,15,-28,64,-31,41,-26
27724,3,-3,36,-45,47,-9,27,1
27734,-10,4,15,-28,64,-32,41,-25
27744,2,-3,35,-44,47,-9,27,1
27754,-10,5,15,-28,65,-31,41,-25
27764,3,-3,35,-45,47,-9,27,1
27774,-10,6,15,-27,63,-31,42,-26
27784,2,-3,35,-45,47,-8,27,1
27794,-10,4,15,-28,65,-31,40,-25
27804,2,-3,35,-44,46,-9,27,1
27814,-10,5,15,-28,65,-33,41,-25
27824,3,-3,35,-44,47,-9,27,1
27834,-10,5,15,-27,64,-31,41,-25
27844,2,-4,37,-45,47,-8,27,2
27854,-11,4,15,-28,65,-31,41,-25
27864,3,-3,35,-45,48,-8,27,1
27874,-10,5,15,-28,64,-31,41,-27
27884,3,-3,36,-46,46,-9,27,1
27894,-10,4,15,-28,64,-32,41,-25
27904,3,-3,35,-45,48,-9,28,1
27914,-10,5,15,-29,65,-32,41,-25
27924,3,-3,35,-46,47,-7,27,1
27934,-10,5,15,-28,64,-32,41,-25
27944,3,-3,36,-44,46,-8,27,0
27954,-10,5,15,-28,64,-32,41,-26
27964,2,-3,36,-44,48,-7,27,1
27974,-10,4,16,-28,63,-32,41,-25
27984,3,-2,35,-45,46,-8,27,1
27994,-10,5,15,-28,65,-31,41,-26
28004,2,-2,36,-45,46,-7,27,1
28014,-10,4,16,-29,65,-32,41,-25
28025,2,-2,36,-44,47,-10,28,-2
28034,-10,5,15,-29,64,-32,41,-26
28044,3,-3,35,-45,47,-8,27,0
28054,-10,5,15,-29,63,-32,41,-25
28064,2,-2,36,-44,46,-8,27,1
28074,-10,5,16,-29,65,-31,41,-24
28084,3,-3,35,-45,47,-9,27,2
28094,-9,5,15,-28,64,-32,41,-26
28104,3,-2,35,-45,46,-8,27,0
28114,-10,5,16,-29,64,-32,41,-25
28124,3,-3,36,-45,48,-8,27,0
28134,-10,5,16,-28,64,-32,41,-26
28144,3,-2,35,-45,47,-10,27,0
28154,-10,5,16,-29,64,-32,41,-26
28164,1,-2,36,-44,46,-8,27,0
28174,-10,5,16,-29,64,-32,41,-26
28184,2,-2,35,-45,47,-8,28,0
28194,-10,4,16,-29,64,-32,41,-26
28204,3,-2,35,-45,46,-8,27,0
28214,-10,5,16,-29,64,-32,41,-24
28224,3,-2,35,-45,46,-9,26,0
28234,-9,3,16,-30,65,-32,41,-26
28244,2,-2,36,-45,47,-9,27,0
28254,-9,4,16,-28,65,-31,41,-26
28264,2,-2,35,-46,47,-7,28,0
28274,-10,5,16,-29,62,-32,40,-26
28284,3,-1,35,-45,47,-8,27,0
28294,-9,4,16,-29,64,-32,41,-26
28304,2,-2,36,-46,47,-9,28,0
28314,-10,5,16,-29,65,-31,41,-26
28324,2,-2,35,-45,47,-10,27,0
28334,-10,5,16,-29,64,-32,41,-25
28344,2,-2,36,-44,46,-9,28,0
28354,-10,4,16,-30,64,-32,41,-26
28364,2,-2,36,-45,47,-8,28,0
28374,-10,4,16,-29,65,-32,40,-26
28384,2,-2,36,-44,47,-9,28,0
28394,-10,4,16,-29,64,-32,41,-25
28404,2,-1,35,-45,46,-8,28,0
28414,-10,4,16,-29,64,-32,41,-26
28424,2,-2,36,-44,47,-8,28,0
28434,-10,5,16,-29,64,-32,41,-26
28444,2,-1,35,-46,47,-7,28,0
28454,-10,4,16,-29,62,-33,40,-25
28464,2,-1,36,-44,48,-10,28,0
28474,-10,5,16,-27,64,-32,41,-26
28484,2,-2,34,-45,47,-8,28,0
28494,-10,3,16,-28,65,-32,41,-25
28504,2,-1,35,-45,47,-9,28,0
28514,-10,4,16,-29,65,-32,41,-26
28524,2,-1,35,-45,46,-8,28,0
28534,-10,4,16,-29,65,-32,41,-26
28544,2,-1,35,-45,47,-7,28,0
28554,-10,4,16,-29,64,-32,40,-26
28564,2,-2,35,-45,47,-8,28,0
28574,-10,4,17,-29,64,-32,41,-26
28584,2,-1,35,-45,47,-9,27,0
28594,-10,4,17,-28,64,-32,40,-26
28604,2,0,35,-44,47,-8,28,0
28614,-10,4,17,-30,65,-32,40,-26
28624,1,-1,35,-45,46,-10,28,0
28634,-10,4,16,-30,65,-32,40,-26
28644,1,-1,35,-45,47,-9,28,0
28654,-10,4,16,-30,65,-32,40,-26
28664,1,-1,35,-44,46,-8,28,0
28674,-10,4,16,-28,65,-32,40,-27
28684,1,-1,35,-45,47,-9,28,0
28694,-9,4,17,-29,64,-32,40,-26
28704,1,-1,35,-44,46,-8,27,0
28714,-9,4,17,-29,64,-32,40,-26
28724,1,-1,35,-44,46,-10,27,0
28734,-9,4,17,-30,65,-32,40,-25
28744,1,-2,35,-45,47,-9,27,0
28754,-9,3,17,-29,64,-31,41,-26
28764,1,-2,35,-44,46,-8,27,0
28774,-9,3,17,-28,65,-31,40,-26
28784,1,-2,35,-44,47,-9,27,0
28794,-9,3,17,-29,64,-32,40,-26
28804,1,-2,35,-44,46,-9,27,-1
28814,-9,3,17,-29,64,-32,40,-26
28824,1,-2,34,-44,47,-8,28,0
28834,-9,3,17,-29,64,-32,40,-26
28844,1,-2,35,-44,46,-7,27,0
28854,-9,3,17,-29,64,-31,40,-26
28864,2,-2,35,-44,46,-8,27,0
28874,-9,3,17,-29,64,-32,40,-26
28884,1,-2,35,-44,47,-8,28,-1
28894,-9,4,16,-29,64,-32,40,-26
28904,2,-2,34,-44,46,-9,27,0
28914,-9,3,17,-29,64,-31,40,-26
28924,1,-2,34,-44,48,-9,27,-1
28934,-9,3,17,-28,64,-32,40,-25
28944,2,-2,35,-44,46,-9,27,-1
28954,-9,3,17,-29,64,-30,40,-26
28964,2,-2,35,-43,48,-7,28,-1
28974,-8,3,17,-29,64,-32,42,-25
28984,1,-2,35,-44,48,-9,27,-1
28994,-9,2,17,-29,63,-31,40,-26
29004,1,-2,35,-44,46,-10,27,-1
29014,-8,3,17,-29,63,-31,40,-26
29024,1,-2,35,-43,48,-8,27,0
29034,-9,3,17,-29,65,-32,40,-25
29044,1,-2,35,-44,48,-7,28,-1
29054,-8,3,17,-29,64,-31,40,-25
29064,1,-3,34,-43,47,-9,27,0
29074,-8,2,17,-29,63,-32,40,-26
29084,1,-3,34,-44,47,-9,28,-1
29094,-8,3,17,-29,64,-30,40,-26
29104,1,-3,35,-43,48,-6,28,0
29114,-9,2,17,-29,63,-31,41,-26
29124,1,-3,34,-43,47,-7,28,-1
29134,-8,3,17,-29,64,-31,40,-26
29144,1,-3,34,-44,47,-10,28,-1
29154,-8,2,17,-29,64,-31,40,-25
29164,1,-3,34,-44,48,-7,28,-1
29174,-9,2,17,-30,63,-31,40,-25
29184,1,-3,34,-44,47,-9,27,-1
29194,-8,2,18,-29,64,-31,40,-25
29204,0,-3,34,-43,47,-9,28,-1
29214,-9,3,18,-30,64,-31,40,-25
29224,1,-4,33,-44,47,-10,27,0
29234,-9,2,18,-30,65,-31,40,-25
29244,1,-3,34,-43,46,-9,28,-1
29254,-8,2,18,-29,64,-30,40,-25
29264,1,-3,35,-43,47,-9,28,-1
29274,-8,2,18,-31,63,-31,40,-25
29284,1,-3,34,-44,46,-9,28,-1
29294,-9,2,18,-31,64,-30,40,-25
29304,1,-4,33,-44,46,-10,28,-1
29314,-9,2,18,-30,65,-30,40,-25
29324,1,-3,34,-44,46,-8,28,-1
29334,-9,2,18,-30,64,-30,40,-25
29344,1,-4,33,-44,46,-9,28,-1
29354,-9,2,18,-31,65,-30,40,-25
29364,1,-4,33,-44,47,-9,28,-1
29374,-9,1,18,-30,64,-30,40,-25
29384,1,-4,33,-44,47,-7,28,0
29394,-9,2,18,-30,65,-30,40,-25
29404,1,-5,33,-43,46,-9,28,-1
29414,-9,1,18,-30,65,-30,40,-24
29424,0,-5,33,-43,46,-9,27,-1
29434,-9,1,18,-31,64,-30,40,-24
29444,1,-5,33,-43,47,-10,28,-1
29454,-9,1,19,-30,65,-30,40,-24
29464,0,-5,33,-44,46,-10,27,0
29474,-9,1,19,-31,64,-30,40,-25
29484,0,-5,34,-43,46,-9,28,0
29494,-8,1,19,-31,65,-30,41,-25
29504,0,-5,33,-43,47,-10,28,0
29514,-9,1,19,-31,65,-30,41,-24
29524,0,-5,34,-43,47,-10,28,0
29534,-9,1,19,-31,64,-29,41,-24
29544,0,-5,34,-43,47,-10,28,-1
29554,-9,1,19,-32,65,-30,41,-24
29564,0,-5,34,-43,47,-11,28,0
29574,-8,1,19,-30,65,-29,41,-25
29584,0,-6,33,-42,46,-10,27,0
29594,-8,1,19,-30,65,-29,42,-23
29604,0,-5,33,-43,47,-11,28,-1
29614,-8,1,19,-32,65,-29,41,-25
29624,0,-4,33,-42,47,-11,28,-1
29634,-9,1,19,-31,65,-30,40,-23
29644,0,-6,33,-42,46,-10,28,-1
29654,-8,1,19,-31,65,-29,41,-24
29664,0,-6,33,-43,47,-11,28,-1
29674,-8,1,19,-30,63,-29,40,-24
29684,0,-6,33,-42,46,-11,28,-1
29694,-8,0,19,-30,64,-29,41,-23
29704,0,-5,33,-42,46,-9,28,-1
29714,-8,0,19,-30,65,-29,41,-24
29724,0,-6,33,-41,46,-10,28,-1
29734,-8,0,19,-31,64,-28,42,-24
29744,0,-6,33,-42,47,-11,28,-1
29754,-9,1,18,-31,63,-29,41,-24
29764,0,-5,33,-42,46,-10,28,-1
29774,-9,1,20,-31,63,-30,41,-24
29784,0,-6,33,-42,47,-11,28,-2
29794,-8,0,20,-31,65,-29,41,-23
29804,0,-6,33,-42,47,-9,28,-2
29814,-9,0,19,-32,64,-29,40,-23
29824,0,-6,33,-42,48,-10,28,-2
29834,-8,0,20,-31,63,-29,41,-23
29844,0,-6,33,-42,46,-10,28,-2
29854,-7,0,20,-31,64,-28,39,-23
29864,0,-5,33,-43,46,-11,28,-2
29874,-8,0,20,-31,63,-29,40,-23
29884,0,-6,33,-42,47,-10,28,-2
29894,-8,0,20,-31,64,-29,41,-23
29904,0,-4,33,-43,47,-11,28,-2
29914,-8,0,20,-32,64,-30,40,-23
29924,0,-6,33,-41,48,-9,28,-2
29934,-8,0,20,-32,64,-29,40,-23
29944,0,-6,33,-42,47,-11,28,-2
29954,-8,1,19,-32,63,-29,40,-23
29964,0,-4,32,-42,48,-11,28,-3
29974,-8,0,20,-31,63,-29,40,-23
29984,-1,-6,32,-41,48,-11,28,-2
29994,-8,0,20,-31,63,-29,40,-22
30004,-1,-6,33,-41,48,-8,28,-2
30014,-8,0,20,-32,64,-29,40,-22
30026,-1,-6,33,-42,52,-18,7,-12
30034,-8,0,20,-32,64,-29,40,-23
30044,-1,-5,33,-41,48,-11,28,-2
30054,-8,0,20,-32,64,-30,40,-23
30064,-1,-6,32,-41,47,-12,28,-2
30074,-8,0,20,-32,64,-29,40,-23
30084,-1,-5,32,-41,48,-10,28,-2
30094,-8,0,20,-32,64,-29,40,-23
30104,-1,-5,32,-41,47,-11,28,-2
30114,-8,0,20,-32,64,-29,40,-23
30124,-1,-4,32,-41,47,-11,28,-2
30134,-8,1,20,-33,63,-29,40,-23
30144,-1,-6,33,-41,47,-11,28,-2
30154,-7,1,20,-33,63,-29,40,-22
30164,-1,-5,32,-41,47,-12,28,-3
30174,-7,0,20,-31,64,-29,40,-22
30184,-1,-6,32,-42,49,-11,28,-3
30194,-8,1,20,-32,64,-30,40,-22
30204,-1,-5,32,-41,48,-12,28,-3
30214,-8,0,20,-31,63,-29,40,-22
30224,0,-5,32,-41,48,-10,29,-3
30234,-7,1,20,-33,64,-29,40,-22
30244,-1,-5,32,-41,48,-11,28,-3
30254,-7,0,20,-31,63,-29,40,-22
30264,-1,-5,32,-41,48,-11,28,-3
30274,-8,0,21,-32,63,-29,40,-21
30284,-1,-5,32,-40,48,-11,28,-3
30294,-8,0,20,-32,64,-29,40,-22
30304,-1,-5,33,-41,47,-10,28,-3
30314,-7,0,21,-32,63,-29,40,-22
30324,-1,-5,32,-41,48,-11,28,-3
30334,-7,0,20,-32,63,-29,40,-22
30344,0,-6,33,-40,48,-10,28,-2
30354,-7,0,21,-31,63,-29,40,-22
30364,0,-5,32,-40,47,-12,29,-4
30374,-7,0,20,-33,63,-30,40,-21
30384,0,-5,32,-41,48,-10,29,-3
30394,-8,0,21,-33,62,-28,39,-22
30404,-1,-5,33,-40,48,-11,29,-4
30414,-7,0,21,-33,63,-29,40,-21
30424,0,-5,33,-41,48,-11,29,-3
30434,-7,0,21,-33,63,-29,39,-21
30444,0,-5,33,-40,48,-12,28,-3
30454,-7,0,21,-32,62,-29,39,-21
30464,-1,-5,33,-40,48,-11,28,-3
30474,-7,0,21,-33,62,-29,40,-21
30484,0,-5,33,-40,48,-12,29,-3
30494,-7,0,21,-32,62,-29,40,-21
30504,0,-5,33,-40,49,-10,28,-3
30514,-7,0,18,-33,62,-30,39,-21
30524,-1,-5,33,-40,47,-11,28,-3
30534,-8,0,21,-32,63,-29,39,-21
30544,0,-5,32,-41,48,-11,28,-3
30554,-7,0,21,-32,63,-29,39,-21
30564,0,-4,32,-40,48,-12,28,-3
30574,-7,0,21,-33,63,-28,39,-21
30584,-1,-5,33,-41,48,-12,28,-4
30594,-7,0,21,-33,63,-28,40,-21
30604,0,-5,32,-41,48,-11,28,-4
30614,-7,0,21,-33,63,-28,40,-20
30624,0,-5,32,-40,48,-11,28,-4
30634,-7,0,21,-32,62,-28,40,-21
30644,-1,-4,32,-40,48,-12,28,-4
30654,-7,0,21,-32,63,-28,40,-21
30664,-1,-5,32,-41,49,-12,28,-4
30674,-7,-1,21,-33,63,-28,40,-21
30684,-1,-5,32,-40,48,-11,28,-4
30694,-7,0,21,-32,62,-29,40,-21
30704,-1,-4,32,-40,49,-10,28,-4
30714,-8,0,21,-32,63,-28,40,-20
30724,-1,-4,32,-39,49,-11,29,-4
30734,-7,0,21,-32,62,-28,40,-20
30744,-1,-4,32,-40,48,-11,28,-4
30754,-7,0,21,-33,63,-28,40,-21
30764,-1,-4,32,-40,48,-11,29,-4
30774,-7,0,21,-33,62,-28,39,-20
30784,-1,-4,32,-40,48,-11,29,-4
30794,-7,0,22,-33,62,-28,40,-21
30804,-1,-4,32,-40,49,-13,28,-5
30814,-7,-1,21,-33,63,-28,39,-21
30824,-1,-5,32,-41,48,-12,29,-4
30834,-7,-1,21,-33,62,-29,39,-20
30844,-1,-4,32,-40,48,-12,29,-4
30854,-7,0,21,-33,64,-28,39,-21
30864,-1,-4,32,-40,48,-12,29,-4
30874,-6,-1,21,-34,62,-28,39,-20
30884,-1,-4,32,-41,49,-12,29,-5
30894,-7,-1,21,-33,64,-28,39,-21
30904,-1,-4,32,-40,49,-11,29,-5
30914,-7,-1,21,-32,62,-28,39,-21
30924,-1,-4,32,-40,49,-12,29,-5
30934,-7,-1,21,-33,63,-28,39,-21
30944,-1,-3,32,-41,48,-13,29,-5
30954,-6,-1,22,-33,63,-27,39,-21
30964,-1,-4,32,-41,48,-12,29,-5
30974,-7,-1,22,-33,62,-28,39,-21
30984,-1,-5,32,-40,48,-12,29,-5
30994,-7,-1,22,-34,62,-27,39,-21
