time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
37834,0,-1,0,0,-1,-1,0,0
37844,0,-1,0,0,-1,-1,0,0
37854,0,-1,0,0,-1,-1,0,0
37864,-1,-1,0,0,-1,-1,0,0
37874,-1,-1,0,0,-1,-1,0,0
37884,-1,-1,0,0,-1,-1,0,0
37894,-1,-1,0,0,-1,-1,0,0
37904,-1,-1,0,0,-1,-1,0,0
37914,-1,-1,0,0,-1,-1,0,0
37924,-1,-1,0,0,-1,-1,0,0
37934,-1,-1,0,0,-1,-1,0,0
37944,-1,-1,0,0,-1,-1,0,0
37954,-1,-1,0,0,-1,-1,0,0
37964,-1,-1,0,0,-1,-1,0,0
37974,-1,-1,0,0,-1,-1,0,0
37984,-1,-1,0,0,-1,-1,0,0
37994,-1,-1,0,0,-1,-1,0,0
38004,-1,-1,0,0,-1,-1,0,0
38014,-1,-1,0,0,-1,-1,0,0
38024,-1,-1,0,0,-1,-1,0,0
38034,-1,-1,0,0,-1,-1,0,0
38044,-1,-1,0,0,-1,-1,0,0
38054,-1,-1,0,0,-1,-1,0,0
38064,-1,-1,0,0,-1,-1,0,0
38074,-1,-1,0,0,-1,-1,0,0
38084,-1,-1,0,0,-1,-1,0,0
38094,-1,-1,0,0,-1,-1,0,0
38104,-1,-1,0,0,-1,-1,0,0
38114,-1,-1,0,0,-1,-1,0,0
38124,-1,-1,0,0,-1,-1,0,0
38134,-1,-1,0,0,-1,-1,0,0
38144,-1,-1,0,0,-1,-1,0,0
38154,-1,-1,0,0,-1,-1,0,0
38164,-1,-1,0,0,-1,-1,0,0
38174,-1,-1,0,0,-1,-1,0,0
38184,-1,-1,0,0,-1,-1,0,0
38194,-1,-1,0,0,-1,-1,0,0
38204,-1,-1,0,0,-1,-1,0,0
38214,-1,-1,0,0,-1,-1,0,0
38224,-1,-1,0,0,-1,-1,0,0
38234,-1,-1,0,0,-1,-1,0,0
38244,-1,-1,0,0,-1,-1,0,0
38254,-1,-1,0,0,-1,-1,0,0
38264,-1,-1,0,0,-1,-1,0,0
38274,-1,-1,0,0,-1,-1,0,0
38284,-1,-1,0,0,-1,-1,0,0
38294,-1,-1,0,0,-1,-1,0,0
38304,-1,-1,0,0,-1,-1,0,0
38314,-1,-1,0,0,-1,-1,0,0
38324,-1,-1,0,0,-1,-1,0,0
38334,-1,-1,0,0,-1,-1,0,0
38344,-1,-1,0,0,-1,-1,0,0
38354,-1,-1,0,0,-1,-1,0,0
38364,-1,-1,0,0,-1,-1,0,0
38374,-1,-1,0,0,-1,-1,0,0
38384,-1,-1,0,0,-1,-1,0,0
38394,-1,-1,0,0,-1,-1,0,0
38404,-1,-1,0,0,-1,-1,0,0
38414,-1,-1,0,0,-1,-1,0,0
38424,-1,-1,0,0,-1,-1,0,0
38434,-1,-1,0,0,-1,-1,0,0
38444,-1,-1,0,0,-1,-1,0,0
38454,-1,-1,0,0,-1,-1,0,0
38464,-1,-1,0,0,-1,-1,0,0
38474,-1,-1,0,0,-1,-1,0,0
38484,-1,-1,0,0,-1,-1,0,0
38494,-1,-1,0,0,-1,-1,0,0
38504,-1,-1,0,0,-1,-1,0,0
38514,-1,-1,0,0,-1,-1,0,0
38524,-1,-1,0,0,-1,-1,0,0
38534,-1,-1,0,0,-1,-1,0,0
38544,-1,-1,0,0,-1,-1,0,0
38554,-1,-1,0,0,-1,-1,0,0
38564,-1,-1,0,0,-1,-1,0,0
38574,-1,-1,0,0,-1,-1,0,0
38584,-1,-1,0,0,-1,-1,0,0
38594,-1,-1,0,0,-1,-1,0,0
38604,-1,-1,0,0,-1,-1,0,0
38614,-1,-1,0,0,-1,-1,0,0
38624,-1,-1,0,0,-1,-1,0,0
38634,-1,-1,0,0,-1,-1,0,0
38644,-1,-1,0,0,-1,-1,0,0
38654,-1,-1,0,0,-1,-1,0,0
38664,-1,-1,0,0,-1,-1,0,0
38674,-1,-1,0,0,-1,-1,0,0
38684,-1,-1,0,0,-1,-1,0,0
38694,-1,-1,0,0,-1,-1,0,0
38704,-1,-1,0,0,-1,-1,0,0
38714,-1,-1,0,0,-1,-1,0,0
38724,-1,-1,0,0,-1,-1,0,0
38734,-1,-1,0,0,-1,-1,0,0
38744,-1,-1,0,0,-1,-1,0,0
38754,-1,-1,0,0,-1,-1,0,0
38764,-1,-1,0,0,-1,-1,0,0
38774,-1,-1,0,0,-1,-1,0,0
38784,-1,-1,0,0,-1,-1,0,0
38794,-1,-1,0,0,-1,-1,0,0
38804,-1,-1,0,0,-1,-1,0,0
38814,-1,-1,0,0,-1,-1,0,0
38824,-1,-1,0,0,-1,-1,0,0
38834,-1,-1,0,0,-1,-1,0,0
38844,-1,-1,0,0,-1,-1,0,0
38854,-1,-1,0,0,-1,-1,0,0
38864,-1,-1,0,0,-1,-1,0,0
38874,-1,-1,0,0,-1,-1,0,0
38884,-1,-1,0,0,-1,-1,0,0
38894,-1,-1,0,0,-1,-1,0,0
38904,-1,-1,0,0,-1,-1,0,0
38914,-1,-1,0,0,-1,-1,0,0
38924,-1,-1,0,0,-1,-1,0,0
38934,-1,-1,0,0,-1,-1,0,0
38944,-1,-1,0,0,-1,-1,0,0
38954,-1,-1,0,0,-1,-1,0,0
38964,-1,-1,0,0,-1,-1,0,0
38974,-1,-1,0,0,-1,-1,0,0
38984,-1,-1,0,0,-1,-1,0,0
38994,-1,-1,0,0,-1,-1,0,0
39004,-1,-1,0,0,-1,-1,0,0
39014,-1,-1,0,0,-1,-1,0,0
39024,-1,-1,0,0,-1,-1,0,0
39034,-1,-1,0,0,-1,-1,0,0
39044,-1,-1,0,0,-1,-1,0,0
39054,-1,-1,0,0,-1,-1,0,0
39064,-1,-1,0,0,-1,-1,0,0
39074,-1,-1,0,0,-1,-1,0,0
39084,-1,-1,0,0,-1,-1,0,0
39094,-1,-1,0,0,-1,-1,0,0
39104,-1,-1,0,0,-1,-1,0,0
39114,-1,-1,0,0,-1,-1,0,0
39124,-1,-1,0,0,-1,-1,0,0
39134,-1,-1,0,0,-1,-1,0,0
39144,-1,-1,0,0,-1,-1,0,0
39154,-1,-1,0,0,-1,-1,0,0
39164,-1,-1,0,0,-1,-1,0,0
39174,-1,-1,0,0,-1,-1,0,0
39184,-1,-1,0,0,-1,-1,0,0
39194,-1,-1,0,0,-1,-1,0,0
39204,-1,-1,0,0,-1,-1,0,0
39214,-1,-1,0,0,-1,-1,0,0
39224,-1,-1,0,0,-1,-1,0,0
39234,-1,-1,0,0,-1,-1,0,0
39244,-1,-1,0,0,-1,-1,0,0
39254,-1,-1,0,0,-1,-1,0,0
39264,-1,-1,0,0,-1,-1,0,0
39274,-1,-1,0,0,-1,-1,0,0
39284,-1,-1,0,0,-1,-1,0,0
39294,-1,-1,0,0,-1,-1,0,0
39304,-1,-1,0,0,-1,-1,0,0
39314,-1,-1,0,0,-1,-1,0,0
39324,-1,-1,0,0,-1,-1,0,0
39334,-1,-1,0,0,-1,-1,0,0
39344,-1,-1,0,0,-1,-1,0,0
39354,-1,-1,0,0,-1,-1,0,0
39364,-1,-1,0,0,-1,-1,0,0
39374,-1,-1,0,0,-1,-1,0,0
39384,-1,-1,0,0,-1,-1,0,0
39394,-1,-1,0,0,-1,-1,0,0
39404,-1,-1,0,0,-1,-1,0,0
39414,-1,-1,0,0,-1,-1,0,0
39424,-1,-1,0,0,-1,-1,0,0
39434,-1,-1,0,0,-1,-1,0,0
39444,-1,-1,0,0,-1,-1,0,0
39454,-1,-1,0,0,-1,-1,0,0
39464,-1,-1,0,0,-1,-1,0,0
39474,-1,-1,0,0,-1,-1,0,0
39484,-1,-1,0,0,-1,-1,0,0
39494,-1,-1,0,0,-1,-1,0,0
39504,-1,-1,0,0,-1,-1,0,0
39514,-1,-1,0,0,-1,-1,0,0
39524,-1,-1,0,0,-1,-1,0,0
39534,-1,-1,0,0,-1,-1,0,0
39544,-1,-1,0,0,-1,-1,0,0
39554,-1,-1,0,0,-1,-1,0,0
39564,-1,-1,0,0,-1,-1,0,0
39574,-1,-1,0,0,-1,-1,0,0
39584,-1,-1,0,0,-1,-1,0,0
39594,-1,-1,0,0,-1,-1,0,0
39604,-1,-1,0,0,-1,-1,0,0
39614,-1,-1,0,0,-1,-1,0,0
39624,-1,-1,0,0,-1,-1,0,0
39634,-1,-1,0,0,-1,-1,0,0
39644,-1,-1,0,0,-1,-1,0,0
39654,-1,-1,0,0,-1,-1,0,0
39664,-1,-1,0,0,-1,-1,0,0
39674,-1,-1,0,0,-1,-1,0,0
39684,-1,-1,0,0,-1,-1,0,0
39694,-1,-1,0,0,-1,-1,0,0
39704,-1,-1,0,0,-1,-1,0,0
39714,-1,-1,0,0,-1,-1,0,0
39724,-1,-1,0,0,-1,-1,0,0
39734,-1,-1,0,0,-1,-1,0,0
39744,-1,-1,0,0,-1,-1,0,0
39754,-1,-1,0,0,-1,-1,0,0
39764,-1,-1,0,0,-1,-1,0,0
39774,-1,-1,0,0,-1,-1,0,0
39784,-1,-1,0,0,-1,-1,0,0
39794,-1,-1,0,0,-1,-1,0,0
39804,-1,-1,0,0,-1,-1,0,0
39814,-1,-1,0,0,-1,-1,0,0
39824,-1,-1,0,0,-1,-1,0,0
39834,-1,-1,0,0,-1,-1,0,0
39844,-1,-1,0,0,-1,-1,0,0
39854,-1,-1,0,0,-1,-1,0,0
39864,-1,-1,0,0,-1,-1,0,0
39874,-1,-1,0,0,-1,-1,0,0
39884,-1,-1,0,0,-1,-1,0,0
39894,-1,-1,0,0,-1,-1,0,0
39904,-1,-1,0,0,-1,-1,0,0
39914,-1,-1,0,0,-1,-1,0,0
39924,-1,-1,0,0,-1,-1,0,0
39934,-1,-1,0,0,-1,-1,0,0
39944,-1,-1,0,0,-1,-1,0,0
39954,-1,-1,0,0,-1,-1,0,0
39964,-1,-1,0,0,-1,-1,0,0
39974,-1,-1,0,0,-1,-1,0,0
39984,-1,-1,0,0,-1,-1,0,0
39994,-1,-1,0,0,-1,-1,0,0
40004,-1,-1,0,0,-1,-1,0,0
40014,-1,-1,0,0,-1,-1,0,0
40024,-1,-1,0,0,-1,-1,0,0
40034,-1,-1,0,0,-1,-1,0,0
40044,-1,-1,0,0,-1,-1,0,0
40054,-1,-1,0,0,-1,-1,0,0
40064,-1,-1,0,0,-1,-1,0,0
40074,-1,-1,0,0,-1,-1,0,0
40084,-1,-1,0,0,-1,-1,0,0
40094,-1,-1,0,0,-1,-1,0,0
40104,-1,-1,0,0,-1,-1,0,0
40114,-1,-1,0,0,-1,-1,0,0
40124,-1,-1,0,0,-1,-1,0,0
40134,-1,-1,0,0,-1,-1,0,0
40144,-1,-1,0,0,-1,-1,0,0
40154,-1,-1,0,0,-1,-1,0,0
40164,-1,-1,0,0,-1,-1,0,0
40174,-1,-1,0,0,-1,-1,0,0
40184,-1,-1,0,0,-1,-1,0,0
40194,-1,-1,0,0,-1,-1,0,0
40204,-1,-1,0,0,-1,-1,0,0
40214,-1,-1,0,0,-1,-1,0,0
40224,-1,-1,0,0,-1,-1,0,0
40234,-1,-1,0,0,-1,-1,0,0
40244,-1,-1,0,0,-1,-1,0,0
40254,-1,-1,0,0,-1,-1,0,0
40264,-1,-1,0,0,-1,-1,0,0
40274,-1,-1,0,0,-1,-1,0,0
40284,-1,-1,0,0,-1,-1,0,0
40294,-1,-1,0,0,-1,-1,0,0
40304,-1,-1,0,0,-1,-1,0,0
40314,-1,-1,0,0,-1,-1,0,0
40324,-1,-1,0,0,-1,-1,0,0
40334,-1,-1,0,0,-1,-1,0,0
40344,-1,-1,0,0,-1,-1,0,0
40354,-1,-1,0,0,-1,-1,0,0
40364,-1,-1,0,0,-1,-1,0,0
40374,-1,-1,0,0,-1,-1,0,0
40384,-1,-1,0,0,-1,-1,0,0
40394,-1,-1,0,0,-1,-1,0,0
40404,-1,-1,0,0,-1,-1,0,0
40414,-1,-1,0,0,-1,-1,0,0
40424,-1,-1,0,0,-1,-1,0,0
40434,-1,-1,0,0,-1,-1,0,0
40444,-1,-1,0,0,-1,-1,0,0
40454,-1,-1,0,0,-1,-1,0,0
40464,-1,-1,0,0,-1,-1,0,0
40474,-1,-1,0,0,-1,-1,0,0
40484,-1,-1,0,0,-1,-1,0,0
40494,-1,-1,0,0,-1,-1,0,0
40504,-1,-1,0,0,-1,-1,0,0
40514,-1,-1,0,0,-1,-1,0,0
40524,-1,-1,0,0,-1,-1,0,0
40534,-1,-1,0,0,-1,-1,0,0
40544,-1,-1,0,0,-1,-1,0,0
40554,-1,-1,0,0,-1,-1,0,0
40564,-1,-1,0,0,-1,-1,0,0
40574,-1,-1,0,0,-1,-1,0,0
40584,-1,-1,0,0,-1,-1,0,0
40594,-1,-1,0,0,-1,-1,0,0
40604,-1,-1,0,0,-1,-1,0,0
40614,-1,-1,0,0,-1,-1,0,0
40624,-1,-1,0,0,-1,-1,0,0
40634,-1,-1,0,0,-1,-1,0,0
40644,-1,-1,0,0,-1,-1,0,0
40654,-1,-1,0,0,-1,-1,0,0
40664,-1,-1,0,0,-1,-1,0,0
40674,-1,-1,0,0,-1,-1,0,0
40684,-1,-1,0,0,-1,-1,0,0
40694,-1,-1,0,0,-1,-1,0,0
40704,-1,-1,0,0,-1,-1,0,0
40714,-1,-1,0,0,-1,-1,0,0
40724,-1,-1,0,0,-1,-1,0,0
40734,-1,-1,0,0,-1,-1,0,0
40744,-1,-1,0,0,-1,-1,0,0
40754,-1,-1,0,0,-1,-1,0,0
40764,-1,-1,0,0,-1,-1,0,0
40774,-1,-1,0,0,-1,-1,0,0
40784,-1,-1,0,0,-1,-1,0,0
40794,-1,-1,0,0,-1,-1,0,0
40804,-1,-1,0,0,-1,-1,0,0
40814,-1,-1,0,0,-1,-1,0,0
40824,-1,-1,0,0,-1,-1,0,0
40834,-1,-1,0,0,-1,-1,0,0
40844,-1,-1,0,0,-1,-1,0,0
40854,-1,-1,0,0,-1,-1,0,0
40864,-1,-1,0,0,-1,-1,0,0
40874,-1,-1,0,0,-1,-1,0,0
40884,-1,-1,0,0,-1,-1,0,0
40894,-1,-1,0,0,-1,-1,0,0
40904,-1,-1,0,0,-1,-1,0,0
40914,-1,-1,0,0,-1,-1,0,0
40924,-1,-1,0,0,-1,-1,0,0
40934,-1,-1,0,0,-1,-1,0,0
40944,-1,-1,0,0,-1,-1,0,0
40954,-1,-1,0,0,-1,-1,0,0
40964,-1,-1,0,0,-1,-1,0,0
40974,-1,-1,0,0,-1,-1,0,0
40984,-1,-1,0,0,-1,-1,0,0
40994,-1,-1,0,0,-1,-1,0,0
41004,-1,-1,0,0,-1,-1,0,0
41014,-1,-1,0,0,-1,-1,0,0
41024,-1,-1,0,0,-1,-1,0,0
41034,-1,-1,0,0,-1,-1,0,0
41044,-1,-1,0,0,-1,-1,0,0
41054,-1,-1,0,0,-1,-1,0,0
41064,-1,-1,0,0,-1,-1,0,0
41074,-1,-1,0,0,-1,-1,0,0
41084,-1,-1,0,0,-1,-1,0,0
41094,-1,-1,0,0,-1,-1,0,0
41104,-1,-1,0,0,-1,-1,0,0
41114,-1,-1,0,0,-1,-1,0,0
41124,-1,-1,0,0,-1,-1,0,0
41134,-1,-1,0,0,-1,-1,0,0
41144,-1,-1,0,0,-1,-1,0,0
41154,-1,-1,0,0,-1,-1,0,0
41164,-1,-1,0,0,-1,-1,0,0
41174,-1,-1,0,0,-1,-1,0,0
41184,-1,-1,0,0,-1,-1,0,0
41194,-1,-1,0,0,-1,-1,0,0
41204,-1,-1,0,0,-1,-1,0,0
41214,-1,-1,0,0,-1,-1,0,0
41224,-1,-1,0,0,-1,-1,0,0
41234,-1,-1,0,0,-1,-1,0,0
41244,-1,-1,0,0,-1,-1,0,0
41254,-1,-1,0,0,-1,-1,0,0
41264,-1,-1,0,0,-1,-1,0,0
41274,-1,-1,0,0,-1,-1,0,0
41284,-1,-1,0,0,-1,-1,0,0
41294,-1,-1,0,0,-1,-1,0,0
41304,-1,-1,0,0,-1,-1,0,0
41314,-1,-1,0,0,-1,-1,0,0
41324,-1,-1,0,0,-1,-1,0,0
41334,-1,-1,0,0,-1,-1,0,0
41344,-1,-1,0,0,-1,-1,0,0
41354,-1,-1,0,0,-1,-1,0,0
41364,-1,-1,0,0,-1,-1,0,0
41374,-1,-1,0,0,-1,-1,0,0
41384,-1,-1,0,0,-1,-1,0,0
41394,-1,-1,0,0,-1,-1,0,0
41404,-1,-1,0,0,-1,-1,0,0
41414,-1,-1,0,0,-1,-1,0,0
41424,-1,-1,0,0,-1,-1,0,0
41434,-1,-1,0,0,-1,-1,0,0
41444,-1,-1,0,0,-1,-1,0,0
41454,-1,-1,0,0,-1,-1,0,0
41464,-1,-1,0,0,-1,-1,0,0
41474,-1,-1,0,0,-1,-1,0,0
41484,-1,-1,0,0,-1,-1,0,0
41494,-1,-1,0,0,-1,-1,0,0
41504,-1,-1,0,0,-1,-1,0,0
41514,-1,-1,0,0,-1,-1,0,0
41524,-1,-1,0,0,-1,-1,0,0
41534,-1,-1,0,0,-1,-1,0,0
41544,-1,-1,0,0,-1,-1,0,0
41554,-1,-1,0,0,-1,-1,0,0
41564,-1,-1,0,0,-1,-1,0,0
41574,-1,-1,0,0,-1,-1,0,0
41584,-1,-1,0,0,-1,-1,0,0
41594,-1,-1,0,0,-1,-1,0,0
41604,-1,-1,0,0,-1,-1,0,0
41614,-1,-1,0,0,-1,-1,0,0
41624,-1,-1,0,0,-1,-1,0,0
41634,-1,-1,0,0,-1,-1,0,0
41644,-1,-1,0,0,-1,-1,0,0
41654,-1,-1,0,0,-1,-1,0,0
41664,-1,-1,0,0,-1,-1,0,0
41674,-1,-1,0,0,-1,-1,0,0
41684,-1,-1,0,0,-1,-1,0,0
41694,-1,-1,0,0,-1,-1,0,0
41704,-1,-1,0,0,-1,-1,0,0
41714,-1,-1,0,0,-1,-1,0,0
41724,-1,-1,0,0,-1,-1,0,0
41734,-1,-1,0,0,-1,-1,0,0
41744,-1,-1,0,0,-1,-1,0,0
41754,-1,-1,0,0,-1,-1,0,0
41764,-1,-1,0,0,-1,-1,0,0
41774,-1,-1,0,0,-1,-1,0,0
41784,-1,-1,0,0,-1,-1,0,0
41794,-1,-1,0,0,-1,-1,0,0
41804,-1,-1,0,0,-1,-1,0,0
41815,-1,-1,0,0,-1,-1,0,0
41824,-1,-1,0,0,-1,-1,0,0
41834,-1,-1,0,0,-1,-1,0,0
41844,-1,-1,0,0,-1,-1,0,0
41854,-1,-1,0,0,-1,-1,0,0
41864,-1,-1,0,0,-1,-1,0,0
41874,-1,-1,0,0,-1,-1,0,0
41884,-1,-1,0,0,-1,-1,0,0
41894,-1,-1,0,0,-1,-1,0,0
41904,-1,-1,0,0,-1,-1,0,0
41914,-1,-1,0,0,-1,-1,0,0
41924,-1,-1,0,0,-1,-1,0,0
41934,-1,-1,0,0,-1,-1,0,0
41944,-1,-1,0,0,-1,-1,0,0
41954,-1,-1,0,0,-1,-1,0,0
41964,-1,-1,0,0,-1,-1,0,0
41974,-1,-1,0,0,-1,-1,0,0
41984,-1,-1,0,0,-1,-1,0,0
41994,-1,-1,0,0,-1,-1,0,0
42004,-1,-1,0,0,-1,-1,0,0
42014,-1,-1,0,0,-1,-1,0,0
42024,-1,-1,0,0,-1,-1,0,0
42035,-1,-1,0,0,-1,-1,0,0
42044,-1,-1,0,0,-1,-1,0,0
42054,-1,-1,0,0,-1,-1,0,0
42064,-1,-1,0,0,-1,-1,0,0
42074,-1,-1,0,0,-1,-1,0,0
42084,-1,-1,0,0,-1,-1,0,0
42094,-1,-1,0,0,-1,-1,0,0
42104,-1,-1,0,0,-1,-1,0,0
42114,-1,-1,0,0,-1,-1,0,0
42124,-1,-1,0,0,-1,-1,0,0
42134,-1,-1,0,0,-1,-1,0,0
42144,-1,-1,0,0,-1,-1,0,0
42154,-1,-1,0,0,-1,-1,0,0
42164,-1,-1,0,0,-1,-1,0,0
42174,-1,-1,0,0,-1,-1,0,0
42184,-1,-1,0,0,-1,-1,0,0
42194,-1,-1,0,0,-1,-1,0,0
42204,-1,-1,0,0,-1,-1,0,0
42214,-1,-1,0,0,-1,-1,0,0
42224,-1,-1,0,0,-1,-1,0,0
42234,-1,-1,0,0,-1,-1,0,0
42244,-1,-1,0,0,-1,-1,0,0
42254,-1,-1,0,0,-1,-1,0,0
42264,-1,-1,0,0,-1,-1,0,0
42274,-1,-1,0,0,-1,-1,0,0
42284,-1,-1,0,0,-1,-1,0,0
42294,-1,-1,0,0,-1,-1,0,0
42304,-1,-1,0,0,-1,-1,0,0
42314,-1,-1,0,0,-1,-1,0,0
42324,-1,-1,0,0,-1,-1,0,0
42334,-1,-1,0,0,-1,-1,0,0
42344,-1,-1,0,0,-1,-1,0,0
42354,-1,-1,0,0,-1,-1,0,0
42364,-1,-1,0,0,-1,-1,0,0
42374,-1,-1,0,0,-1,-1,0,0
42384,-1,-1,0,0,-1,-1,0,0
42394,-1,-1,0,0,-1,-1,0,0
42404,-1,-1,0,0,-1,-1,0,0
42414,-1,-1,0,0,-1,-1,0,0
42424,-1,-1,0,0,-1,-1,0,0
42434,-1,-1,0,0,-1,-1,0,0
42444,-1,-1,0,0,-1,-1,0,0
42454,-1,-1,0,0,-1,-1,0,0
42464,-1,-1,0,0,-1,-1,0,0
42474,-1,-1,0,0,-1,-1,0,0
42484,-1,-1,0,0,-1,-1,0,0
42494,-1,-1,0,0,-1,-1,0,0
42504,-1,-1,0,0,-1,-1,0,0
42514,-1,-1,0,0,-1,-1,0,0
42524,-1,-1,0,0,-1,-1,0,0
42534,-1,-1,0,0,-1,-1,0,0
42544,-1,-1,0,0,-1,-1,0,0
42554,-1,-1,0,0,-1,-1,0,0
42564,-1,-1,0,0,-1,-1,0,0
42574,-1,-1,0,0,-1,-1,0,0
42584,-1,-1,0,0,-1,-1,0,0
42594,-1,-1,0,0,-1,-1,0,0
42604,-1,-1,0,0,-1,-1,0,0
42614,-1,-1,0,0,-1,-1,0,0
42624,-1,-1,0,0,-1,-1,0,0
42634,-1,-1,0,0,-1,-1,0,0
42644,-1,-1,0,0,-1,-1,0,0
42654,-1,-1,0,0,-1,-1,0,0
42664,-1,-1,0,0,-1,-1,0,0
42674,-1,-1,0,0,-1,-1,0,0
42684,-1,-1,0,0,-1,-1,0,0
42694,-1,-1,0,0,-1,-1,0,0
42704,-1,-1,0,0,-1,-1,0,0
42714,-1,-1,0,0,-1,-1,0,0
42724,-1,-1,0,0,-1,-1,0,0
42734,-1,-1,0,0,-1,-1,0,0
42744,-1,-1,0,0,-1,-1,0,0
42754,-1,-1,0,0,-1,-1,0,0
42764,-1,-1,0,0,-1,-1,0,0
42774,-1,-1,0,0,-1,-1,0,0
42784,-1,-1,0,0,-1,-1,0,0
42794,-1,-1,0,0,-1,-1,0,0
42804,-1,-1,0,0,-1,-1,0,0
42814,-1,-1,0,0,-1,-1,0,0
42824,-1,-1,0,0,-1,-1,0,0
42834,-1,-1,0,0,-1,-1,0,0
42844,-1,-1,0,0,-1,-1,0,0
42854,-1,-1,0,0,-1,-1,0,0
42864,-1,-1,0,0,-1,-1,0,0
42874,-1,-1,0,0,-1,-1,0,0
42884,-1,-1,0,0,-1,-1,0,0
42894,-1,-1,0,0,-1,-1,0,0
42904,-1,-1,0,0,-1,-1,0,0
42914,-1,-1,0,0,-1,-1,0,0
42924,-1,-1,0,0,-1,-1,0,0
42934,-1,-1,0,0,-1,-1,0,0
42944,-1,-1,0,0,-1,-1,0,0
42954,-1,-1,0,0,-1,-1,0,0
42964,-1,-1,0,0,-1,-1,0,0
42974,-1,-1,0,0,-1,-1,0,0
42984,-1,-1,0,0,-1,-1,0,0
42994,-1,-1,0,0,-1,-1,0,0
43004,-1,-1,0,0,-1,-1,0,0
43014,-1,-1,0,0,-1,-1,0,0
43024,-1,-1,0,0,-1,-1,0,0
43034,-1,-1,0,0,-1,-1,0,0
43044,-1,-1,0,0,-1,-1,0,0
43054,-1,-1,0,0,-1,-1,0,0
43064,-1,-1,0,0,-1,-1,0,0
43074,-1,-1,0,0,-1,-1,0,0
43084,-1,-1,0,0,-1,-1,0,0
43094,-1,-1,0,0,-1,-1,0,0
43104,-1,-1,0,0,-1,-1,0,0
43114,-1,-1,0,0,-1,-1,0,0
43124,-1,-1,0,0,-1,-1,0,0
43134,-1,-1,0,0,-1,-1,0,0
43144,-1,-1,0,0,-1,-1,0,0
43154,-1,-1,0,0,-1,-1,0,0
43164,-1,-1,0,0,-1,-1,0,0
43174,-1,-1,0,0,-1,-1,0,0
43184,-1,-1,0,0,-1,-1,0,0
43194,-1,-1,0,0,-1,-1,0,0
43204,-1,-1,0,0,-1,-1,0,0
43214,-1,-1,0,0,-1,-1,0,0
43224,-1,-1,0,0,-1,-1,0,0
43234,-1,-1,0,0,-1,-1,0,0
43244,-1,-1,0,0,-1,-1,0,0
43254,-1,-1,0,0,-1,-1,0,0
43264,-1,-1,0,0,-1,-1,0,0
43274,-1,-1,0,0,-1,-1,0,0
43284,-1,-1,0,0,-1,-1,0,0
43294,-1,-1,0,0,-1,-1,0,0
43304,-1,-1,0,0,-1,-1,0,0
43314,-1,-1,0,0,-1,-1,0,0
43324,-1,-1,0,0,-1,-1,0,0
43334,-1,-1,0,0,-1,-1,0,0
43344,-1,-1,0,0,-1,-1,0,0
43354,-1,-1,0,0,-1,-1,0,0
43364,-1,-1,0,0,-1,-1,0,0
43374,-1,-1,0,0,-1,-1,0,0
43384,-1,-1,0,0,-1,-1,0,0
43394,-1,-1,0,0,-1,-1,0,0
43404,-1,-1,0,0,-1,-1,0,0
43414,-1,-1,0,0,-1,-1,0,0
43424,-1,-1,0,0,-1,-1,0,0
43434,-1,-1,0,0,-1,-1,0,0
43444,-1,-1,0,0,-1,-1,0,0
43454,-1,-1,0,0,-1,-1,0,0
43464,-1,-1,0,0,-1,-1,0,0
43474,-1,-1,0,0,-1,-1,0,0
43484,-1,-1,0,0,-1,-1,0,0
43494,-1,-1,0,0,-1,-1,0,0
43504,-1,-1,0,0,-1,-1,0,0
43514,-1,-1,0,0,-1,-1,0,0
43524,-1,-1,0,0,-1,-1,0,0
43534,-1,-1,0,0,-1,-1,0,0
43544,-1,-1,0,0,-1,-1,0,0
43554,-1,-1,0,0,-1,-1,0,0
43564,-1,-1,0,0,-1,-1,0,0
43574,-1,-1,0,0,-1,-1,0,0
43584,-1,-1,0,0,-1,-1,0,0
43594,-1,-1,0,0,-1,-1,0,0
43604,-1,-1,0,0,-1,-1,0,0
43614,-1,-1,0,0,-1,-1,0,0
43624,-1,-1,0,0,-1,-1,0,0
43634,-1,-1,0,0,-1,-1,0,0
43644,-1,-1,0,0,-1,-1,0,0
43654,-1,-1,0,0,-1,-1,0,0
43664,-1,-1,0,0,-1,-1,0,0
43674,-1,-1,0,0,-1,-1,0,0
43684,-1,-1,0,0,-1,-1,0,0
43694,-1,-1,0,0,-1,-1,0,0
43704,-1,-1,0,0,-1,-1,0,0
43714,-1,-1,0,0,-1,-1,0,0
43724,-1,-1,0,0,-1,-1,0,0
43734,-1,-1,0,0,-1,-1,0,0
43744,-1,-1,0,0,-1,-1,0,0
43754,-1,-1,0,0,-1,-1,0,0
43764,-1,-1,0,0,-1,-1,0,0
43774,-1,-1,0,0,-1,-1,0,0
43784,-1,-1,0,0,-1,-1,0,0
43794,-1,-1,0,0,-1,-1,0,0
43804,-1,-1,0,0,-1,-1,0,0
43816,-1,-1,0,0,-1,-1,0,0
43824,-1,-1,0,0,-1,-1,0,0
43834,-1,-1,0,0,-1,-1,0,0
43844,-1,-1,0,0,-1,-1,0,0
43854,-1,-1,0,0,-1,-1,0,0
43864,-1,-1,0,0,-1,-1,0,0
43874,-1,-1,0,0,-1,-1,0,0
43884,-1,-1,0,0,-1,-1,0,0
43894,-1,-1,0,0,-1,-1,0,0
