time,left_gate,right_gate,delta
6.33,112.54,83.32,29.220000000000013
6.33,112.58,83.29,29.289999999999992
6.33,112.53,83.19,29.340000000000003
6.33,112.54,83.17,29.370000000000005
6.33,112.59,83.18,29.409999999999997
6.33,112.61,83.15,29.459999999999994
6.33,112.59,83.1,29.49000000000001
6.33,111.53,82.15,29.379999999999995
6.33,111.57,82.2,29.36999999999999
6.33,111.63,82.25,29.379999999999995
6.34,112.63,83.11,29.519999999999996
6.34,112.66,83.1,29.560000000000002
6.34,112.6,83.02,29.58
6.34,112.65,83.06,29.590000000000003
6.34,112.65,83.06,29.590000000000003
6.34,112.62,83.04,29.58
6.34,112.54,82.96,29.580000000000013
6.34,111.51,82.03,29.480000000000004
6.34,111.56,82.09,29.47
6.34,111.63,82.14,29.489999999999995
6.341,111.72,82.2,29.519999999999996
6.35,112.65,82.98,29.67
6.35,112.61,82.9,29.709999999999994
6.35,112.63,82.89,29.739999999999995
6.35,112.54,82.78,29.760000000000005
6.35,112.57,82.8,29.769999999999996
6.35,112.6,82.82,29.78
6.35,112.49,82.71,29.78
6.35,111.43,81.79,29.64
6.35,111.47,81.86,29.61
6.35,111.5,81.89,29.61
6.351,111.52,81.91,29.61
6.36,112.55,82.81,29.739999999999995
6.36,112.53,82.75,29.78
6.36,112.52,82.73,29.789999999999992
6.36,112.55,82.76,29.789999999999992
6.36,112.48,82.69,29.790000000000006
6.36,112.49,82.69,29.799999999999997
6.36,111.44,81.76,29.679999999999993
6.36,111.39,81.75,29.64
6.36,111.47,81.83,29.64
6.36,111.62,81.97,29.650000000000006
6.37,112.55,82.75,29.799999999999997
6.37,112.53,82.67,29.86
6.37,112.55,82.66,29.89
6.37,112.6,82.67,29.929999999999993
6.37,112.53,82.59,29.939999999999998
6.37,112.56,82.61,29.950000000000003
6.37,112.46,82.49,29.97
6.37,111.4,81.58,29.820000000000007
6.37,111.43,81.66,29.77000000000001
6.37,111.47,81.73,29.739999999999995
6.38,112.44,82.61,29.83
6.38,112.46,82.62,29.83999999999999
6.38,112.38,82.57,29.810000000000002
6.38,112.33,82.56,29.769999999999996
6.38,112.41,82.67,29.739999999999995
6.38,112.38,82.66,29.72
6.38,112.29,82.61,29.680000000000007
6.38,111.25,81.67,29.58
6.38,111.3,81.72,29.58
6.38,111.36,81.76,29.599999999999994
6.39,112.49,82.74,29.75
6.39,112.41,82.61,29.799999999999997
6.39,112.34,82.52,29.820000000000007
6.39,112.4,82.55,29.85000000000001
6.39,112.41,82.54,29.86999999999999
6.39,112.38,82.51,29.86999999999999
6.39,112.37,82.48,29.89
6.39,112.26,82.37,29.89
6.39,111.3,81.52,29.78
6.39,111.34,81.6,29.74000000000001
6.4,112.37,82.52,29.85000000000001
6.4,112.37,82.47,29.900000000000006
6.4,112.36,82.45,29.909999999999997
6.4,112.33,82.42,29.909999999999997
6.4,112.35,82.43,29.919999999999987
6.4,112.41,82.48,29.929999999999993
6.4,112.31,82.38,29.930000000000007
6.4,112.23,82.3,29.930000000000007
6.4,111.26,81.46,29.80000000000001
6.4,111.28,81.52,29.760000000000005
6.41,112.32,82.44,29.879999999999995
6.41,112.32,82.4,29.919999999999987
6.41,112.29,82.37,29.92
6.41,112.26,82.34,29.92
6.41,112.27,82.36,29.909999999999997
6.41,112.33,82.41,29.92
6.41,112.23,82.32,29.91000000000001
6.41,112.16,82.26,29.89999999999999
6.41,111.18,81.42,29.760000000000005
6.41,111.16,81.45,29.709999999999994
6.42,112.2,82.37,29.83
6.42,112.18,82.33,29.85000000000001
6.42,112.17,82.31,29.86
6.42,112.01,82.17,29.840000000000003
6.42,112.13,82.29,29.83999999999999
6.42,112.17,82.34,29.83
6.42,112.06,82.25,29.810000000000002
6.42,111.99,82.18,29.809999999999988
6.42,111.02,81.35,29.67
6.42,111.0,81.38,29.620000000000005
6.421,111.08,81.47,29.61
6.43,112.1,82.38,29.72
6.43,112.09,82.35,29.74000000000001
6.43,111.98,82.27,29.710000000000008
6.43,111.85,82.15,29.69999999999999
6.43,111.98,82.27,29.710000000000008
6.43,111.96,82.26,29.69999999999999
6.43,111.86,82.19,29.67
6.43,110.79,81.26,29.53
6.43,110.82,81.31,29.50999999999999
6.43,110.83,81.33,29.5
6.431,110.88,81.37,29.50999999999999
6.44,111.9,82.26,29.64
6.44,111.87,82.19,29.680000000000007
6.44,111.87,82.18,29.689999999999998
6.44,111.78,82.1,29.680000000000007
6.44,111.8,82.13,29.67
6.44,111.79,82.13,29.66000000000001
6.44,111.77,82.12,29.64999999999999
6.44,110.72,81.21,29.510000000000005
6.44,110.75,81.28,29.47
6.44,110.77,81.32,29.450000000000003
6.441,110.95,81.5,29.450000000000003
6.45,111.83,82.29,29.539999999999992
6.45,111.79,82.23,29.560000000000002
6.45,111.78,82.24,29.540000000000006
6.45,111.7,82.16,29.540000000000006
6.45,111.71,82.18,29.529999999999987
6.45,111.68,82.18,29.5
6.45,111.5,82.03,29.47
6.45,110.34,81.03,29.310000000000002
6.45,110.18,80.94,29.24000000000001
6.45,110.06,80.86,29.200000000000003
6.45,110.06,80.89,29.17
6.46,111.06,81.77,29.290000000000006
6.46,111.03,81.69,29.340000000000003
6.46,111.04,81.68,29.36
6.46,110.97,81.59,29.379999999999995
6.46,110.99,81.61,29.379999999999995
6.46,110.99,81.6,29.39
6.46,109.93,80.68,29.25
6.46,109.88,80.67,29.209999999999994
6.46,109.94,80.74,29.200000000000003
6.46,109.93,80.74,29.190000000000012
6.461,110.0,80.82,29.180000000000007
6.474,110.94,81.66,29.28
6.48,111.95,82.59,29.36
6.48,111.98,82.61,29.370000000000005
6.48,111.88,82.54,29.33999999999999
6.48,111.72,82.41,29.310000000000002
6.48,110.78,81.6,29.180000000000007
6.48,110.76,81.63,29.13000000000001
6.48,110.67,81.56,29.11
6.48,110.52,81.43,29.08999999999999
6.48,110.4,81.33,29.070000000000007
6.48,110.23,81.19,29.040000000000006
6.48,110.3,81.27,29.03
6.49,111.31,82.17,29.14
6.49,111.25,82.09,29.159999999999997
6.49,111.17,82.02,29.150000000000006
6.49,110.03,81.02,29.010000000000005
6.49,110.1,81.12,28.97999999999999
6.49,110.13,81.16,28.97
6.49,109.99,81.04,28.94999999999999
6.49,109.88,80.94,28.939999999999998
6.49,109.71,80.78,28.929999999999993
6.49,109.62,80.71,28.91000000000001
6.49,109.67,80.77,28.900000000000006
6.5,110.6,81.6,29.0
6.5,110.54,81.52,29.02000000000001
6.5,109.49,80.6,28.89
6.5,109.36,80.51,28.849999999999994
6.5,109.45,80.62,28.83
6.5,109.48,80.65,28.83
6.5,109.44,80.63,28.810000000000002
6.5,109.35,80.57,28.78
6.5,109.43,80.66,28.77000000000001
6.5,109.46,80.71,28.75
6.501,109.47,80.71,28.760000000000005
6.51,110.41,81.56,28.849999999999994
6.51,109.39,80.67,28.72
6.51,109.34,80.67,28.67
6.51,109.24,80.61,28.629999999999995
6.51,109.3,80.68,28.61999999999999
6.51,109.32,80.7,28.61999999999999
6.51,109.16,80.57,28.590000000000003
6.51,109.06,80.51,28.549999999999997
6.51,108.96,80.42,28.539999999999992
6.51,108.77,80.24,28.53
6.51,108.79,80.28,28.510000000000005
6.52,108.76,80.27,28.49000000000001
6.52,108.76,80.27,28.49000000000001
6.52,108.75,80.27,28.480000000000004
6.52,108.89,80.41,28.480000000000004
6.52,108.78,80.3,28.480000000000004
6.52,108.77,80.29,28.47999999999999
6.52,108.77,80.28,28.489999999999995
6.52,108.76,80.27,28.49000000000001
6.52,108.76,80.26,28.5
6.52,108.75,80.25,28.5
6.521,108.75,80.25,28.5
6.53,108.72,80.25,28.47
6.53,108.71,80.26,28.44999999999999
6.53,108.7,80.26,28.439999999999998
6.53,108.69,80.26,28.429999999999993
6.53,108.68,80.27,28.41000000000001
6.53,108.64,80.24,28.400000000000006
6.53,108.57,80.16,28.409999999999997
6.53,108.48,80.08,28.400000000000006
6.53,108.3,79.93,28.36999999999999
6.53,108.17,79.82,28.35000000000001
6.53,108.08,79.76,28.319999999999993
6.54,108.05,79.75,28.299999999999997
6.54,108.05,79.75,28.299999999999997
6.54,108.05,79.75,28.299999999999997
6.54,108.05,79.74,28.310000000000002
6.54,108.06,79.73,28.33
6.54,108.04,79.7,28.340000000000003
6.54,107.97,79.63,28.340000000000003
6.54,107.88,79.54,28.33999999999999
6.54,107.72,79.37,28.349999999999994
6.54,107.59,79.24,28.35000000000001
6.54,107.57,79.21,28.36
6.55,107.56,79.2,28.36
6.55,107.56,79.2,28.36
6.55,107.57,79.19,28.379999999999995
6.55,107.57,79.18,28.389999999999986
6.55,107.58,79.18,28.39999999999999
6.55,107.61,79.2,28.409999999999997
6.55,107.69,79.26,28.429999999999993
6.55,107.8,79.34,28.459999999999994
6.55,107.97,79.49,28.480000000000004
6.55,108.11,79.6,28.510000000000005
6.551,108.14,79.6,28.540000000000006
6.56,108.12,79.61,28.510000000000005
6.56,108.11,79.62,28.489999999999995
6.56,108.11,79.63,28.480000000000004
6.56,108.1,79.63,28.47
6.56,108.11,79.64,28.47
6.56,108.08,79.61,28.47
6.56,108.0,79.54,28.459999999999994
6.56,107.91,79.46,28.450000000000003
6.56,107.75,79.31,28.439999999999998
6.56,107.61,79.19,28.42
6.56,107.6,79.19,28.409999999999997
6.57,107.59,79.19,28.400000000000006
6.57,106.62,78.29,28.33
6.57,106.58,78.27,28.310000000000002
6.57,106.51,78.19,28.320000000000007
6.57,106.71,78.37,28.33999999999999
6.57,106.64,78.29,28.349999999999994
6.57,106.52,78.17,28.349999999999994
6.57,106.51,78.15,28.36
6.57,106.51,78.14,28.370000000000005
6.57,106.51,78.13,28.38000000000001
6.57,106.69,78.29,28.39999999999999
6.58,107.63,79.13,28.5
6.58,106.66,78.24,28.42
6.58,106.64,78.23,28.409999999999997
6.58,106.57,78.15,28.419999999999987
6.58,106.78,78.35,28.430000000000007
6.58,106.71,78.28,28.429999999999993
6.58,106.59,78.16,28.430000000000007
6.58,106.59,78.15,28.439999999999998
6.58,106.6,78.15,28.44999999999999
6.58,106.6,78.16,28.439999999999998
6.58,106.79,78.34,28.450000000000003
6.59,107.74,79.18,28.559999999999988
6.59,106.76,78.29,28.47
6.59,106.72,78.27,28.450000000000003
6.59,106.64,78.19,28.450000000000003
6.59,106.83,78.38,28.450000000000003
6.59,106.76,78.31,28.450000000000003
6.59,106.59,78.16,28.430000000000007
6.59,106.51,78.09,28.42
6.59,106.42,78.0,28.42
6.59,106.25,77.84,28.409999999999997
6.59,106.28,77.87,28.409999999999997
6.6,107.19,78.71,28.480000000000004
6.6,106.21,77.81,28.39999999999999
6.6,106.18,77.79,28.39
6.6,106.25,77.86,28.39
6.6,106.36,77.95,28.409999999999997
6.6,106.29,77.88,28.41000000000001
6.6,106.18,77.78,28.400000000000006
6.6,106.17,77.76,28.409999999999997
6.6,106.19,77.76,28.429999999999993
6.6,106.19,77.75,28.439999999999998
6.6,106.37,77.93,28.439999999999998
6.61,107.3,78.76,28.539999999999992
6.61,106.31,77.87,28.439999999999998
6.61,106.26,77.86,28.400000000000006
6.61,106.17,77.79,28.379999999999995
6.61,106.22,77.86,28.36
6.61,106.24,77.89,28.349999999999994
6.61,106.1,77.76,28.33999999999999
6.61,106.01,77.69,28.320000000000007
6.61,105.92,77.61,28.310000000000002
6.61,105.74,77.44,28.299999999999997
6.61,105.72,77.44,28.28
6.62,106.64,78.27,28.370000000000005
6.62,105.68,77.38,28.30000000000001
6.62,105.65,77.36,28.290000000000006
6.62,105.58,77.29,28.289999999999992
6.62,105.79,77.48,28.310000000000002
6.62,105.72,77.4,28.319999999999993
6.62,105.61,77.28,28.33
6.62,105.61,77.28,28.33
6.62,105.62,77.28,28.340000000000003
6.62,105.62,77.28,28.340000000000003
6.62,105.8,77.44,28.36
6.63,106.78,78.32,28.460000000000008
6.63,105.8,77.43,28.36999999999999
6.63,105.75,77.42,28.33
6.63,105.66,77.35,28.310000000000002
6.63,105.85,77.55,28.299999999999997
6.63,105.78,77.51,28.269999999999996
6.63,105.71,77.46,28.25
6.63,105.78,77.54,28.239999999999995
6.63,105.94,77.71,28.230000000000004
6.63,106.05,77.84,28.209999999999994
6.631,106.23,78.03,28.200000000000003
6.64,107.16,78.87,28.289999999999992
6.64,106.2,77.99,28.210000000000008
6.64,106.17,77.97,28.200000000000003
6.64,106.1,77.9,28.19999999999999
6.64,106.31,78.09,28.22
6.64,106.23,78.01,28.22
6.64,106.1,77.87,28.22999999999999
6.64,106.02,77.79,28.22999999999999
6.64,105.92,77.7,28.22
6.64,105.77,77.55,28.22
6.64,105.81,77.59,28.22
6.65,106.73,78.41,28.320000000000007
6.65,105.75,77.51,28.239999999999995
6.65,105.7,77.49,28.210000000000008
6.65,105.62,77.42,28.200000000000003
6.65,105.81,77.61,28.200000000000003
6.65,105.72,77.53,28.189999999999998
6.65,105.6,77.42,28.179999999999993
6.65,105.59,77.42,28.17
6.65,105.58,77.42,28.159999999999997
6.65,105.57,77.42,28.14999999999999
6.65,105.73,77.58,28.150000000000006
6.66,106.65,78.41,28.24000000000001
6.66,105.68,77.52,28.16000000000001
6.66,105.64,77.5,28.14
6.66,105.56,77.43,28.129999999999995
6.66,105.76,77.63,28.13000000000001
6.66,105.69,77.56,28.129999999999995
6.66,105.56,77.44,28.120000000000005
6.66,105.56,77.44,28.120000000000005
6.66,105.56,77.45,28.11
6.66,105.57,77.46,28.11
6.66,105.76,77.64,28.120000000000005
6.67,106.67,78.47,28.200000000000003
6.67,105.68,77.57,28.110000000000014
6.67,105.63,77.55,28.08
6.67,105.53,77.48,28.049999999999997
6.67,105.72,77.69,28.03
6.67,105.63,77.61,28.019999999999996
6.67,105.5,77.5,28.0
6.67,105.49,77.5,27.989999999999995
6.67,105.48,77.5,27.980000000000004
6.67,105.47,77.5,27.97
6.67,105.64,77.66,27.980000000000004
6.68,106.56,78.48,28.08
6.68,105.61,77.59,28.019999999999996
6.68,105.57,77.56,28.00999999999999
6.68,105.49,77.49,28.0
6.68,105.7,77.68,28.019999999999996
6.68,105.63,77.61,28.019999999999996
6.68,105.51,77.49,28.02000000000001
6.68,105.51,77.48,28.03
6.68,105.51,77.48,28.03
6.68,105.52,77.49,28.03
6.68,105.69,77.64,28.049999999999997
6.69,106.62,78.48,28.14
6.69,105.64,77.57,28.070000000000007
6.69,105.61,77.55,28.060000000000002
6.69,105.53,77.47,28.060000000000002
6.69,105.58,77.51,28.069999999999993
6.69,105.59,77.53,28.060000000000002
6.69,105.47,77.41,28.060000000000002
6.69,105.46,77.4,28.059999999999988
6.69,105.46,77.4,28.059999999999988
6.69,105.46,77.4,28.059999999999988
6.69,105.59,77.51,28.08
6.7,106.54,78.34,28.200000000000003
6.7,105.59,77.44,28.150000000000006
6.7,105.57,77.42,28.14999999999999
6.7,105.51,77.34,28.17
6.7,105.72,77.52,28.200000000000003
6.7,105.69,77.46,28.230000000000004
6.7,105.65,77.41,28.24000000000001
6.7,105.75,77.48,28.269999999999996
6.7,105.94,77.64,28.299999999999997
6.7,106.08,77.75,28.33
6.71,107.19,78.75,28.439999999999998
6.71,107.22,78.73,28.489999999999995
6.71,106.21,77.81,28.39999999999999
6.71,106.09,77.71,28.38000000000001
6.71,106.2,77.82,28.38000000000001
6.71,106.32,77.93,28.389999999999986
6.71,106.12,77.74,28.38000000000001
6.71,105.98,77.61,28.370000000000005
6.71,105.97,77.61,28.36
6.71,105.96,77.6,28.36
6.71,106.12,77.76,28.36
6.72,107.24,78.76,28.47999999999999
6.72,107.21,78.7,28.50999999999999
6.72,106.23,77.78,28.450000000000003
6.72,106.12,77.68,28.439999999999998
6.72,106.25,77.79,28.459999999999994
6.72,106.38,77.9,28.47999999999999
6.72,106.19,77.7,28.489999999999995
6.72,106.05,77.54,28.50999999999999
6.72,105.99,77.47,28.519999999999996
6.72,105.9,77.37,28.53
6.72,105.91,77.36,28.549999999999997
6.73,106.89,78.23,28.659999999999997
6.73,106.85,78.15,28.69999999999999
6.73,105.84,77.23,28.61
6.73,105.73,77.14,28.590000000000003
6.73,105.84,77.24,28.60000000000001
6.73,105.96,77.35,28.61
6.73,105.75,77.15,28.599999999999994
6.73,105.62,77.02,28.60000000000001
6.73,105.61,77.01,28.599999999999994
6.73,105.61,77.0,28.61
6.73,105.78,77.15,28.629999999999995
6.74,106.89,78.14,28.75
6.74,106.86,78.08,28.78
6.74,105.87,77.17,28.700000000000003
6.74,105.76,77.07,28.690000000000012
6.74,105.89,77.18,28.709999999999994
6.74,106.02,77.29,28.72999999999999
6.74,105.83,77.09,28.739999999999995
6.74,105.7,76.96,28.74000000000001
6.74,105.7,76.95,28.75
6.74,105.69,76.94,28.75
6.74,105.79,77.01,28.78
6.75,106.9,78.0,28.900000000000006
6.75,106.88,77.93,28.94999999999999
6.75,105.88,77.01,28.86999999999999
6.75,105.77,76.91,28.86
6.75,105.9,77.02,28.88000000000001
6.75,106.01,77.12,28.89
6.75,105.8,76.92,28.879999999999995
6.75,105.67,76.8,28.870000000000005
6.75,105.67,76.79,28.879999999999995
6.75,105.66,76.78,28.879999999999995
6.75,105.82,76.94,28.879999999999995
6.76,106.93,77.94,28.99000000000001
6.76,106.89,77.87,29.019999999999996
6.76,105.91,76.96,28.950000000000003
6.76,105.82,76.86,28.959999999999994
6.76,105.95,76.97,28.980000000000004
6.76,106.11,77.11,29.0
6.76,106.0,76.96,29.040000000000006
6.76,105.97,76.91,29.060000000000002
6.76,106.15,77.05,29.10000000000001
6.76,106.3,77.16,29.14
6.77,107.42,78.15,29.269999999999996
6.77,107.57,78.24,29.33
6.77,107.51,78.15,29.36
6.77,106.42,77.15,29.269999999999996
6.77,106.49,77.24,29.25
6.77,106.53,77.28,29.25
6.77,106.53,77.27,29.260000000000005
6.77,106.31,77.07,29.24000000000001
6.77,106.18,76.94,29.24000000000001
6.77,106.17,76.93,29.239999999999995
6.77,106.33,77.08,29.25
6.78,107.45,78.07,29.38000000000001
6.78,107.6,78.16,29.439999999999998
6.78,107.54,78.08,29.460000000000008
6.78,106.47,77.09,29.379999999999995
6.78,106.57,77.19,29.379999999999995
6.78,106.65,77.26,29.39
6.78,106.73,77.32,29.41000000000001
6.78,106.63,77.2,29.429999999999993
6.78,106.7,77.24,29.460000000000008
6.78,106.86,77.38,29.480000000000004
6.79,107.98,78.37,29.61
6.79,108.13,78.47,29.659999999999997
6.79,108.24,78.54,29.69999999999999
6.79,108.27,78.56,29.709999999999994
6.79,107.27,77.64,29.629999999999995
6.79,107.32,77.69,29.629999999999995
6.79,107.31,77.67,29.64
6.79,107.4,77.75,29.650000000000006
6.79,107.38,77.71,29.67
6.79,107.38,77.7,29.679999999999993
6.8,108.44,78.63,29.810000000000002
6.8,108.49,78.63,29.86
6.8,108.42,78.53,29.89
6.8,108.45,78.54,29.909999999999997
6.8,107.48,77.63,29.85000000000001
6.8,107.54,77.67,29.870000000000005
6.8,107.63,77.72,29.909999999999997
6.8,107.65,77.71,29.940000000000012
6.8,107.65,77.66,29.99000000000001
6.8,107.69,77.67,30.019999999999996
6.81,108.82,78.66,30.159999999999997
6.81,108.98,78.75,30.230000000000004
6.81,109.1,78.82,30.28
6.81,109.24,78.92,30.319999999999993
6.81,109.22,78.85,30.370000000000005
6.81,108.3,78.01,30.289999999999992
6.81,108.32,78.02,30.299999999999997
6.81,108.32,78.0,30.319999999999993
6.81,108.5,78.14,30.36
6.81,108.46,78.08,30.379999999999995
6.82,109.48,78.95,30.53
6.82,109.63,79.02,30.61
6.82,109.75,79.09,30.659999999999997
6.82,109.92,79.2,30.72
6.82,110.06,79.28,30.78
6.82,110.08,79.25,30.83
6.82,109.18,78.39,30.790000000000006
6.82,109.09,78.27,30.820000000000007
6.82,109.2,78.33,30.870000000000005
6.82,109.37,78.45,30.92
6.83,110.32,79.26,31.059999999999988
6.83,110.36,79.22,31.14
6.83,110.48,79.28,31.200000000000003
6.83,110.65,79.4,31.25
6.83,110.78,79.47,31.310000000000002
6.83,110.98,79.61,31.370000000000005
6.83,111.02,79.59,31.429999999999993
6.83,109.94,78.56,31.379999999999995
6.83,110.01,78.59,31.42
6.83,110.1,78.63,31.47
6.84,111.25,79.62,31.629999999999995
6.84,111.2,79.5,31.700000000000003
6.84,111.19,79.44,31.75
6.84,111.35,79.55,31.799999999999997
6.84,111.5,79.63,31.870000000000005
6.84,111.69,79.76,31.929999999999993
6.84,111.91,79.9,32.00999999999999
6.84,111.86,79.81,32.05
6.84,110.98,78.96,32.02000000000001
6.84,111.03,78.99,32.040000000000006
6.85,112.12,79.9,32.22
6.85,112.29,79.97,32.32000000000001
6.85,112.21,79.83,32.379999999999995
6.85,112.27,79.82,32.45
6.85,112.45,79.91,32.540000000000006
6.85,112.69,80.06,32.629999999999995
6.85,112.89,80.18,32.709999999999994
6.85,112.95,80.16,32.790000000000006
6.85,113.04,80.16,32.88000000000001
6.85,112.16,79.3,32.86
6.86,113.18,80.19,32.99000000000001
6.86,113.24,80.18,33.05999999999999
6.86,113.35,80.24,33.11
6.86,113.32,80.16,33.16
6.86,113.31,80.09,33.22
6.86,113.42,80.15,33.269999999999996
6.86,113.53,80.2,33.33
6.86,113.39,80.02,33.370000000000005
6.86,113.46,80.05,33.41
6.86,112.53,79.18,33.349999999999994
6.87,113.57,80.08,33.489999999999995
6.87,113.66,80.08,33.58
6.87,113.79,80.13,33.66000000000001
6.87,113.76,80.04,33.72
6.87,113.82,80.02,33.8
6.87,114.05,80.17,33.879999999999995
6.87,114.27,80.29,33.97999999999999
6.87,114.32,80.26,34.05999999999999
6.87,114.58,80.43,34.14999999999999
6.87,114.66,80.43,34.22999999999999
6.88,114.73,80.44,34.290000000000006
6.88,114.76,80.41,34.35000000000001
6.88,114.79,80.38,34.41000000000001
6.88,114.95,80.48,34.47
6.88,114.92,80.39,34.53
6.88,115.0,80.4,34.599999999999994
6.88,115.12,80.45,34.67
6.88,115.06,80.35,34.71000000000001
6.88,115.13,80.35,34.78
6.88,115.19,80.35,34.84
6.89,115.26,80.35,34.91000000000001
6.89,115.31,80.33,34.980000000000004
6.89,115.35,80.3,35.05
6.89,115.4,80.27,35.13000000000001
6.89,115.48,80.27,35.21000000000001
6.89,115.55,80.27,35.28
6.89,115.68,80.32,35.360000000000014
6.89,115.63,80.2,35.42999999999999
6.89,115.59,80.1,35.49000000000001
6.89,115.6,80.03,35.56999999999999
6.9,115.71,80.02,35.69
6.9,115.78,79.98,35.8
6.9,115.85,79.94,35.91
6.9,115.92,79.9,36.019999999999996
6.9,116.02,79.89,36.129999999999995
6.9,116.12,79.89,36.230000000000004
6.9,116.22,79.88,36.34
6.9,116.38,79.93,36.44999999999999
6.9,116.4,79.85,36.55000000000001
6.9,116.39,79.73,36.66
6.91,116.47,79.73,36.739999999999995
6.91,116.53,79.7,36.83
6.91,116.58,79.66,36.92
6.91,116.66,79.65,37.00999999999999
6.91,116.74,79.64,37.099999999999994
6.91,116.82,79.61,37.209999999999994
6.91,116.89,79.6,37.290000000000006
6.91,116.86,79.5,37.36
6.91,116.84,79.4,37.44
6.91,116.86,79.33,37.53
6.92,116.95,79.33,37.620000000000005
6.92,117.0,79.31,37.69
6.92,117.06,79.28,37.78
6.92,117.11,79.25,37.86
6.92,117.2,79.26,37.94
6.92,117.29,79.26,38.03
6.92,117.37,79.27,38.10000000000001
6.92,117.51,79.33,38.18000000000001
6.92,117.58,79.32,38.260000000000005
6.921,117.61,79.26,38.349999999999994
6.93,117.67,79.26,38.41
6.93,117.7,79.23,38.47
6.93,117.74,79.2,38.53999999999999
6.93,117.73,79.13,38.60000000000001
6.93,117.81,79.14,38.67
6.93,117.88,79.14,38.739999999999995
6.93,117.9,79.11,38.790000000000006
6.93,117.94,79.1,38.84
6.93,118.02,79.12,38.89999999999999
6.93,118.08,79.13,38.95
6.94,118.14,79.13,39.010000000000005
6.94,118.19,79.12,39.06999999999999
6.94,118.23,79.1,39.13000000000001
6.94,118.27,79.08,39.19
6.94,118.34,79.09,39.25
6.94,118.41,79.1,39.31
6.94,118.44,79.07,39.370000000000005
6.94,118.47,79.04,39.42999999999999
6.94,118.42,78.94,39.480000000000004
6.94,118.42,78.89,39.53
6.95,118.44,78.89,39.55
6.95,118.45,78.88,39.57000000000001
6.95,118.46,78.86,39.599999999999994
6.95,118.48,78.85,39.63000000000001
6.95,118.5,78.85,39.650000000000006
6.95,118.52,78.84,39.67999999999999
6.95,118.54,78.83,39.71000000000001
6.95,118.56,78.81,39.75
6.95,118.46,78.69,39.769999999999996
6.95,118.4,78.62,39.78
6.96,118.46,78.63,39.83
6.96,118.5,78.62,39.879999999999995
6.96,118.53,78.6,39.93000000000001
6.96,118.56,78.58,39.980000000000004
6.96,118.62,78.58,40.040000000000006
6.96,118.69,78.6,40.09
6.96,118.71,78.57,40.14
6.96,118.86,78.67,40.19
6.96,118.85,78.6,40.25
6.96,118.93,78.61,40.32000000000001
6.97,118.94,78.61,40.33
6.97,118.95,78.6,40.35000000000001
6.97,118.95,78.59,40.36
6.97,118.96,78.58,40.379999999999995
6.97,118.96,78.58,40.379999999999995
6.97,118.97,78.57,40.400000000000006
6.97,118.97,78.57,40.400000000000006
6.97,118.97,78.57,40.400000000000006
6.97,118.86,78.46,40.400000000000006
6.97,118.79,78.39,40.400000000000006
6.98,118.8,78.39,40.41
6.98,118.81,78.4,40.41
6.98,118.83,78.41,40.42
6.98,118.83,78.39,40.44
6.98,118.81,78.35,40.46000000000001
6.98,118.81,78.33,40.480000000000004
6.98,118.82,78.34,40.47999999999999
6.98,118.84,78.33,40.510000000000005
6.98,118.85,78.33,40.519999999999996
6.98,118.87,78.32,40.55000000000001
6.99,118.86,78.32,40.540000000000006
6.99,118.85,78.31,40.53999999999999
6.99,118.84,78.32,40.52000000000001
6.99,118.82,78.33,40.489999999999995
6.99,118.82,78.34,40.47999999999999
6.99,118.81,78.35,40.46000000000001
6.99,118.8,78.36,40.44
6.99,118.79,78.36,40.43000000000001
6.99,118.9,78.47,40.43000000000001
6.99,118.96,78.54,40.41999999999999
7.0,118.9,78.55,40.35000000000001
7.0,118.87,78.58,40.290000000000006
7.0,118.84,78.61,40.230000000000004
7.0,118.8,78.63,40.17
7.0,118.77,78.65,40.11999999999999
7.0,118.72,78.66,40.06
7.0,118.66,78.66,40.0
7.0,118.53,78.59,39.94
7.0,118.47,78.59,39.879999999999995
7.0,118.48,78.65,39.83
7.01,118.43,78.65,39.78
7.01,118.39,78.67,39.72
7.01,118.36,78.69,39.67
7.01,118.31,78.71,39.60000000000001
7.01,118.24,78.7,39.53999999999999
7.01,118.18,78.69,39.49000000000001
7.01,118.16,78.71,39.45
7.01,118.13,78.72,39.41
7.01,118.17,78.8,39.370000000000005
7.01,118.21,78.87,39.33999999999999
7.02,118.15,78.88,39.27000000000001
7.02,118.13,78.9,39.22999999999999
7.02,118.09,78.92,39.17
7.02,118.06,78.94,39.120000000000005
7.02,118.03,78.96,39.07000000000001
7.02,117.99,78.98,39.00999999999999
7.02,117.93,78.96,38.97000000000001
7.02,117.81,78.89,38.92
7.02,117.69,78.81,38.879999999999995
7.02,117.64,78.82,38.82000000000001
7.03,117.6,78.82,38.78
7.03,117.58,78.84,38.739999999999995
7.03,117.56,78.86,38.7
7.03,117.59,78.92,38.67
7.03,117.52,78.9,38.61999999999999
7.03,117.48,78.9,38.58
7.03,117.47,78.92,38.55
7.03,117.44,78.92,38.519999999999996
7.03,117.41,78.93,38.47999999999999
7.03,117.36,78.91,38.45
7.04,117.29,78.92,38.370000000000005
7.04,117.24,78.94,38.3
7.04,117.2,78.96,38.24000000000001
7.04,117.16,78.98,38.17999999999999
7.04,117.09,78.98,38.11
7.04,117.01,78.95,38.06
7.04,116.98,78.98,38.0
7.04,116.95,79.01,37.94
7.04,116.99,79.11,37.879999999999995
