time,delta
27.31,32.8
27.31,32.733333333333334
27.31,32.69999999999999
27.31,32.66666666666666
27.31,32.633333333333326
27.31,32.60000000000001
27.31,32.533333333333346
27.32,32.53333333333333
27.32,32.56666666666668
27.32,32.60000000000001
27.32,32.66666666666667
27.32,32.7
27.32,32.7
27.32,32.69999999999999
27.32,32.733333333333334
27.32,32.766666666666666
27.32,32.766666666666666
27.33,32.766666666666666
27.33,32.66666666666666
27.33,32.66666666666666
27.33,32.599999999999994
27.33,32.56666666666666
27.33,32.53333333333333
27.33,32.53333333333333
27.33,32.5
27.33,32.46666666666667
27.33,32.43333333333332
27.34,32.43333333333334
27.34,32.5
27.34,32.53333333333333
27.34,32.56666666666666
27.34,32.633333333333326
27.34,32.66666666666666
27.34,32.69999999999999
27.34,32.73333333333332
27.34,32.733333333333334
27.34,32.8
27.35,32.80000000000001
27.35,32.83333333333334
27.35,32.80000000000001
27.35,32.766666666666666
27.35,32.733333333333334
27.35,32.733333333333334
27.35,32.733333333333334
27.35,32.7
27.35,32.7
27.35,32.7
27.36,32.7
27.36,32.766666666666666
27.36,32.766666666666666
27.36,32.8
27.36,32.86666666666666
27.36,32.900000000000006
27.36,32.900000000000006
27.36,32.900000000000006
27.36,32.93333333333334
27.36,32.93333333333334
27.37,32.93333333333334
27.37,32.866666666666674
27.37,32.83333333333334
27.37,32.80000000000001
27.37,32.76666666666668
27.37,32.733333333333334
27.37,32.733333333333334
27.37,32.66666666666667
27.37,32.7
27.37,32.66666666666667
27.38,32.7
27.38,32.733333333333334
27.38,32.766666666666666
27.38,32.766666666666666
27.38,32.8
27.38,32.83333333333334
27.38,32.8
27.38,32.766666666666666
27.38,32.766666666666666
27.38,32.766666666666666
27.39,32.766666666666666
27.39,32.733333333333334
27.39,32.733333333333334
27.39,32.733333333333334
27.39,32.633333333333326
27.39,32.599999999999994
27.39,32.599999999999994
27.39,32.599999999999994
27.39,32.56666666666666
27.39,32.53333333333333
27.4,32.53333333333333
27.4,32.56666666666666
27.4,32.633333333333326
27.4,32.633333333333326
27.4,32.66666666666666
27.4,32.7
27.4,32.7
27.4,32.733333333333334
27.4,32.733333333333334
27.4,32.733333333333334
27.41,32.7
27.41,32.63333333333334
27.41,32.63333333333334
27.41,32.60000000000001
27.41,32.533333333333346
27.41,32.5
27.41,32.53333333333333
27.41,32.56666666666666
27.41,32.5
27.41,32.46666666666667
27.42,32.5
27.42,32.56666666666666
27.42,32.56666666666666
27.42,32.599999999999994
27.42,32.633333333333326
27.42,32.633333333333326
27.42,32.633333333333326
27.42,32.633333333333326
27.42,32.66666666666667
27.42,32.7
27.43,32.7
27.43,32.633333333333326
27.43,32.599999999999994
27.43,32.599999999999994
27.43,32.599999999999994
27.43,32.56666666666666
27.43,32.56666666666666
27.43,32.533333333333346
27.43,32.53333333333333
27.43,32.5
27.44,32.5
27.44,32.53333333333333
27.44,32.56666666666668
27.44,32.63333333333334
27.44,32.7
27.44,32.733333333333334
27.44,32.733333333333334
27.44,32.766666666666666
27.44,32.83333333333334
27.44,32.866666666666674
27.45,32.83333333333333
27.45,32.733333333333334
27.45,32.7
27.45,32.66666666666667
27.45,32.66666666666667
27.45,32.69999999999999
27.45,32.69999999999999
27.45,32.733333333333334
27.45,32.7
27.45,32.66666666666667
27.46,32.66666666666667
27.46,32.733333333333334
27.46,32.733333333333334
27.46,32.76666666666668
27.46,32.76666666666668
27.46,32.80000000000001
27.46,32.83333333333333
27.46,32.86666666666666
27.46,32.86666666666666
27.46,32.900000000000006
27.47,32.89999999999999
27.47,32.86666666666666
27.47,32.83333333333333
27.47,32.8
27.47,32.8
27.47,32.766666666666666
27.47,32.733333333333334
27.47,32.7
27.47,32.66666666666666
27.47,32.66666666666667
27.48,32.66666666666667
27.48,32.733333333333334
27.48,32.8
27.48,32.8
27.48,32.83333333333333
27.48,32.83333333333334
27.48,32.83333333333334
27.48,32.80000000000001
27.48,32.83333333333334
27.48,32.89999999999999
27.49,32.900000000000006
27.49,32.866666666666674
27.49,32.866666666666674
27.49,32.83333333333334
27.49,32.80000000000001
27.49,32.76666666666668
27.49,32.7
27.49,32.66666666666667
27.49,32.66666666666667
27.49,32.66666666666667
27.5,32.66666666666667
27.5,32.66666666666667
27.5,32.66666666666667
27.5,32.66666666666667
27.5,32.66666666666666
27.5,32.69999999999999
27.5,32.733333333333334
27.5,32.766666666666666
27.5,32.80000000000001
27.5,32.83333333333334
27.51,32.83333333333334
27.51,32.8
27.51,32.733333333333334
27.51,32.733333333333334
27.51,32.733333333333334
27.51,32.7
27.51,32.7
27.51,32.66666666666667
27.51,32.633333333333326
27.51,32.599999999999994
27.52,32.599999999999994
27.52,32.63333333333334
27.52,32.63333333333334
27.52,32.63333333333334
27.52,32.63333333333334
27.52,32.63333333333334
27.52,32.66666666666667
27.52,32.7
27.52,32.7
27.52,32.733333333333334
27.53,32.73333333333332
27.53,32.69999999999999
27.53,32.66666666666666
27.53,32.633333333333326
27.53,32.599999999999994
27.53,32.60000000000001
27.53,32.60000000000001
27.53,32.56666666666666
27.53,32.53333333333333
27.53,32.46666666666667
27.54,32.466666666666654
27.54,32.5
27.54,32.53333333333333
27.54,32.53333333333333
27.54,32.53333333333333
27.54,32.56666666666666
27.54,32.56666666666666
27.54,32.633333333333326
27.54,32.66666666666667
27.54,32.66666666666667
27.55,32.66666666666666
27.55,32.633333333333326
27.55,32.599999999999994
27.55,32.56666666666666
27.55,32.53333333333333
27.55,32.53333333333333
27.55,32.53333333333333
27.55,32.56666666666666
27.55,32.53333333333333
27.55,32.46666666666667
27.56,32.5
27.56,32.56666666666666
27.56,32.60000000000001
27.56,32.63333333333334
27.56,32.63333333333334
27.56,32.66666666666666
27.56,32.66666666666666
27.56,32.69999999999999
27.56,32.733333333333334
27.56,32.76666666666668
27.57,32.766666666666666
27.57,32.733333333333334
27.57,32.7
27.57,32.7
27.57,32.66666666666667
27.57,32.66666666666667
27.57,32.66666666666667
27.57,32.66666666666667
27.57,32.599999999999994
27.57,32.599999999999994
27.58,32.63333333333334
27.58,32.63333333333334
27.58,32.66666666666667
27.58,32.7
27.58,32.766666666666666
27.58,32.8
27.58,32.83333333333334
27.58,32.83333333333334
27.58,32.866666666666674
27.58,32.900000000000006
27.59,32.866666666666674
27.59,32.80000000000001
27.59,32.766666666666666
27.59,32.766666666666666
27.59,32.766666666666666
27.59,32.69999999999999
27.59,32.7
27.59,32.66666666666667
27.59,32.63333333333334
27.59,32.63333333333334
27.6,32.633333333333326
27.6,32.66666666666666
27.6,32.73333333333332
27.6,32.7
27.6,32.733333333333334
27.6,32.733333333333334
27.6,32.766666666666666
27.6,32.733333333333334
27.6,32.8
27.6,32.8
27.61,32.766666666666666
27.61,32.766666666666666
27.61,32.766666666666666
27.61,32.766666666666666
27.61,32.733333333333334
27.61,32.733333333333334
27.61,32.66666666666667
27.61,32.66666666666666
27.61,32.63333333333334
27.61,32.63333333333334
27.62,32.633333333333326
27.62,32.66666666666666
27.62,32.69999999999999
27.62,32.7
27.62,32.733333333333334
27.62,32.766666666666666
27.62,32.766666666666666
27.62,32.766666666666666
27.62,32.80000000000001
27.62,32.8
27.63,32.8
27.63,32.766666666666666
27.63,32.733333333333334
27.63,32.8
27.63,32.8
27.63,32.766666666666666
27.63,32.733333333333334
27.63,32.733333333333334
27.63,32.7
27.63,32.7
27.64,32.80000000000001
27.64,32.866666666666674
27.64,32.900000000000006
27.64,32.900000000000006
27.64,32.93333333333334
27.64,32.96666666666667
27.64,33.03333333333333
27.64,33.033333333333346
27.64,33.06666666666666
27.64,33.06666666666666
27.65,33.16666666666666
27.65,33.233333333333334
27.65,33.233333333333334
27.65,33.266666666666666
27.65,33.233333333333334
27.65,33.233333333333334
27.65,33.233333333333334
27.65,33.233333333333334
27.65,33.266666666666666
27.65,33.266666666666666
27.66,33.36666666666666
27.66,33.43333333333332
27.66,33.46666666666667
27.66,33.46666666666667
27.66,33.5
27.66,33.53333333333333
27.66,33.56666666666666
27.66,33.633333333333326
27.66,33.63333333333334
27.66,33.633333333333326
27.67,33.66666666666667
27.67,33.63333333333334
27.67,33.60000000000001
27.67,33.63333333333334
27.67,33.63333333333334
27.67,33.56666666666666
27.67,33.56666666666666
27.67,33.53333333333333
27.67,33.53333333333333
27.67,33.53333333333333
27.68,33.56666666666666
27.68,33.56666666666666
27.68,33.633333333333326
27.68,33.66666666666666
27.68,33.733333333333334
27.68,33.733333333333334
27.68,33.766666666666666
27.68,33.8
27.68,33.766666666666666
27.68,33.766666666666666
27.69,33.733333333333334
27.69,33.733333333333334
27.69,33.733333333333334
27.69,33.733333333333334
27.69,33.69999999999999
27.69,33.7
27.69,33.69999999999999
27.69,33.66666666666667
27.69,33.69999999999999
27.69,33.733333333333334
27.7,33.733333333333334
27.7,33.766666666666666
27.7,33.80000000000001
27.7,33.866666666666674
27.7,33.866666666666674
27.7,33.93333333333334
27.7,33.96666666666667
27.7,34.0
27.7,34.0
27.7,34.033333333333346
27.71,34.06666666666666
27.71,34.06666666666666
27.71,34.03333333333333
27.71,34.03333333333333
27.71,34.0
27.71,34.0
27.71,34.0
27.71,34.0
27.71,34.0
27.71,34.0
27.72,34.06666666666666
27.72,34.099999999999994
27.72,34.133333333333326
27.72,34.16666666666666
27.72,34.2
27.72,34.2
27.72,34.233333333333334
27.72,34.266666666666666
27.72,34.3
27.72,34.3
27.73,34.3
27.73,34.30000000000001
27.73,34.3
27.73,34.233333333333334
27.73,34.2
27.73,34.16666666666666
27.73,34.133333333333326
27.73,34.133333333333326
27.73,34.16666666666666
27.73,34.16666666666666
27.74,34.133333333333326
27.74,34.16666666666667
27.74,34.2
27.74,34.2
27.74,34.2
27.74,34.233333333333334
27.74,34.233333333333334
27.74,34.266666666666666
27.74,34.3
27.74,34.33333333333333
27.75,34.33333333333333
27.75,34.3
27.75,34.266666666666666
27.75,34.266666666666666
27.75,34.233333333333334
27.75,34.26666666666668
27.75,34.233333333333334
27.75,34.2
27.75,34.2
27.75,34.2
27.76,34.2
27.76,34.2
27.76,34.233333333333334
27.76,34.266666666666666
27.76,34.33333333333333
27.76,34.36666666666666
27.76,34.39999999999999
27.76,34.400000000000006
27.76,34.43333333333334
27.76,34.43333333333334
27.77,34.43333333333334
27.77,34.400000000000006
27.77,34.400000000000006
27.77,34.39999999999999
27.77,34.39999999999999
27.77,34.39999999999999
27.77,34.39999999999999
27.77,34.36666666666666
27.77,34.36666666666666
27.77,34.36666666666666
27.78,34.36666666666666
27.78,34.46666666666667
27.78,34.5
27.78,34.5
27.78,34.53333333333333
27.78,34.53333333333333
27.78,34.56666666666666
27.78,34.63333333333334
27.78,34.66666666666666
27.78,34.66666666666667
27.79,34.66666666666666
27.79,34.69999999999999
27.79,34.66666666666666
27.79,34.66666666666666
27.79,34.633333333333326
27.79,34.599999999999994
27.79,34.56666666666666
27.79,34.56666666666666
27.79,34.53333333333333
27.79,34.53333333333333
27.8,34.53333333333333
27.8,34.53333333333333
27.8,34.56666666666666
27.8,34.56666666666666
27.8,34.599999999999994
27.8,34.599999999999994
27.8,34.63333333333334
27.8,34.66666666666667
27.8,34.66666666666667
27.8,34.7
27.81,34.7
27.81,34.599999999999994
27.81,34.56666666666666
27.81,34.56666666666666
27.81,34.53333333333333
27.81,34.5
27.81,34.5
27.81,34.43333333333332
27.81,34.39999999999999
27.81,34.400000000000006
27.82,34.43333333333334
27.82,34.43333333333334
27.82,34.46666666666667
27.82,34.46666666666667
27.82,34.5
27.82,34.533333333333346
27.82,34.56666666666668
27.82,34.63333333333334
27.82,34.63333333333334
27.82,34.63333333333334
27.83,34.63333333333334
27.83,34.7
27.83,34.63333333333334
27.83,34.63333333333334
27.83,34.60000000000001
27.83,34.60000000000001
27.83,34.56666666666666
27.83,34.53333333333333
27.83,34.53333333333333
27.83,34.5
27.84,34.56666666666666
27.84,34.63333333333334
27.84,34.66666666666667
27.84,34.66666666666667
27.84,34.733333333333334
27.84,34.766666666666666
27.84,34.76666666666668
27.84,34.83333333333334
27.84,34.86666666666666
27.84,34.86666666666666
27.85,34.86666666666666
27.85,34.89999999999999
27.85,34.89999999999999
27.85,34.900000000000006
27.85,34.866666666666674
27.85,34.866666666666674
27.85,34.83333333333334
27.85,34.80000000000001
27.85,34.80000000000001
27.85,34.80000000000001
27.86,34.83333333333334
27.86,34.80000000000001
27.86,34.83333333333334
27.86,34.83333333333334
27.86,34.866666666666674
27.86,34.86666666666666
27.86,34.89999999999999
27.86,34.96666666666667
27.86,34.96666666666667
27.86,35.0
27.87,34.96666666666667
27.87,34.89999999999999
27.87,34.89999999999999
27.87,34.93333333333332
27.87,34.93333333333332
27.87,34.93333333333332
27.87,34.900000000000006
27.87,34.866666666666674
27.87,34.83333333333333
27.87,34.86666666666666
27.88,34.86666666666666
27.88,34.89999999999999
27.88,34.900000000000006
27.88,34.93333333333334
27.88,35.0
27.88,35.03333333333333
27.88,35.06666666666668
27.88,35.10000000000001
27.88,35.099999999999994
27.88,35.133333333333326
27.89,35.133333333333326
27.89,35.133333333333326
27.89,35.099999999999994
27.89,35.133333333333326
27.89,35.16666666666667
27.89,35.16666666666667
27.89,35.16666666666667
27.89,35.13333333333334
27.89,35.13333333333334
27.89,35.10000000000001
27.9,35.13333333333334
27.9,35.16666666666667
27.9,35.16666666666667
27.9,35.16666666666667
27.9,35.2
27.9,35.233333333333334
27.9,35.266666666666666
27.9,35.3
27.9,35.3
27.9,35.3
27.91,35.3
27.91,35.233333333333334
27.91,35.233333333333334
27.91,35.233333333333334
27.91,35.2
27.91,35.16666666666667
27.91,35.16666666666667
27.91,35.13333333333334
27.91,35.133333333333326
27.91,35.13333333333334
27.92,35.16666666666667
27.92,35.233333333333334
27.92,35.266666666666666
27.92,35.233333333333334
27.92,35.233333333333334
27.92,35.266666666666666
27.92,35.3
27.92,35.33333333333333
27.92,35.36666666666666
27.92,35.400000000000006
27.93,35.400000000000006
27.93,35.43333333333334
27.93,35.43333333333334
27.93,35.400000000000006
27.93,35.36666666666666
27.93,35.33333333333333
27.93,35.33333333333333
27.93,35.36666666666666
27.93,35.39999999999999
27.93,35.39999999999999
27.94,35.43333333333334
27.94,35.5
27.94,35.53333333333333
27.94,35.56666666666666
27.94,35.599999999999994
27.94,35.633333333333326
27.94,35.66666666666667
27.94,35.733333333333334
27.94,35.733333333333334
27.94,35.766666666666666
27.95,35.8
27.95,35.8
27.95,35.83333333333333
27.95,35.86666666666666
27.95,35.86666666666666
27.95,35.83333333333333
27.95,35.8
27.95,35.83333333333333
27.95,35.83333333333333
27.95,35.83333333333333
27.96,35.86666666666666
27.96,35.89999999999999
27.96,35.93333333333332
27.96,35.96666666666667
27.96,35.96666666666667
27.96,36.03333333333333
27.96,36.06666666666666
27.96,36.03333333333333
27.96,36.03333333333333
27.96,36.033333333333346
27.97,36.06666666666668
27.97,36.06666666666666
27.97,36.06666666666666
27.97,36.03333333333333
27.97,36.03333333333333
27.97,36.03333333333333
27.97,36.03333333333333
27.97,36.0
27.97,36.0
27.97,36.0
27.98,36.0
27.98,36.0
27.98,36.0
27.98,36.03333333333333
27.98,36.06666666666666
27.98,36.13333333333334
27.98,36.16666666666667
27.98,36.16666666666667
27.98,36.16666666666667
27.98,36.16666666666667
27.99,36.2
27.99,36.2
27.99,36.2
27.99,36.2
27.99,36.2
27.99,36.16666666666667
27.99,36.16666666666667
27.99,36.13333333333334
27.99,36.13333333333334
27.99,36.13333333333334
28.0,36.16666666666666
28.0,36.16666666666666
28.0,36.16666666666666
28.0,36.19999999999999
28.0,36.266666666666666
28.0,36.3
28.0,36.3
28.0,36.366666666666674
28.0,36.400000000000006
28.001,36.36666666666666
28.01,36.39999999999999
28.01,36.39999999999999
28.01,36.39999999999999
28.01,36.36666666666666
28.01,36.33333333333333
28.01,36.3
28.01,36.26666666666668
28.01,36.266666666666666
28.01,36.233333333333334
28.01,36.233333333333334
28.02,36.233333333333334
28.02,36.233333333333334
28.02,36.266666666666666
28.02,36.3
28.02,36.33333333333333
28.02,36.36666666666666
28.02,36.400000000000006
28.02,36.5
28.02,36.53333333333333
28.02,36.56666666666668
28.03,36.56666666666668
28.03,36.56666666666668
28.03,36.56666666666666
28.03,36.53333333333333
28.03,36.5
28.03,36.46666666666667
28.03,36.43333333333332
28.03,36.400000000000006
28.03,36.39999999999999
28.03,36.400000000000006
28.04,36.400000000000006
28.04,36.400000000000006
28.04,36.43333333333334
28.04,36.46666666666667
28.04,36.5
28.04,36.53333333333333
28.04,36.56666666666668
28.04,36.60000000000001
28.04,36.63333333333334
28.04,36.66666666666667
28.05,36.66666666666667
28.05,36.66666666666667
28.05,36.63333333333334
28.05,36.599999999999994
28.05,36.60000000000001
28.05,36.56666666666666
28.05,36.5
28.05,36.46666666666667
28.05,36.43333333333334
28.05,36.39999999999999
28.06,36.39999999999999
28.06,36.39999999999999
28.06,36.43333333333332
28.06,36.46666666666667
28.06,36.46666666666667
28.06,36.5
28.06,36.53333333333333
28.06,36.53333333333333
28.06,36.56666666666666
28.06,36.56666666666666
28.07,36.53333333333333
28.07,36.56666666666666
28.07,36.53333333333333
28.07,36.53333333333333
28.07,36.5
28.07,36.46666666666667
28.07,36.43333333333332
28.07,36.39999999999999
28.07,36.36666666666666
28.07,36.33333333333333
28.08,36.33333333333333
28.08,36.3
28.08,36.3
28.08,36.30000000000001
28.08,36.3
28.08,36.33333333333334
28.08,36.36666666666666
28.08,36.366666666666674
28.08,36.39999999999999
28.08,36.46666666666667
28.09,36.43333333333334
28.09,36.43333333333334
28.09,36.400000000000006
28.09,36.366666666666674
28.09,36.33333333333334
28.09,36.3
28.09,36.266666666666666
28.09,36.2
28.09,36.16666666666666
28.09,36.16666666666667
28.1,36.2
28.1,36.2
28.1,36.233333333333334
28.1,36.266666666666666
28.1,36.33333333333333
28.1,36.366666666666674
28.1,36.400000000000006
28.1,36.43333333333334
28.1,36.46666666666667
28.101,36.5
28.11,36.5
28.11,36.5
28.11,36.5
28.11,36.5
28.11,36.46666666666667
28.11,36.400000000000006
28.11,36.39999999999999
28.11,36.36666666666666
28.11,36.33333333333334
28.11,36.3
28.12,36.33333333333333
28.12,36.33333333333333
28.12,36.33333333333334
28.12,36.36666666666666
28.12,36.39999999999999
28.12,36.39999999999999
28.12,36.43333333333334
28.12,36.5
28.12,36.53333333333333
28.121,36.53333333333333
28.13,36.46666666666667
28.13,36.400000000000006
28.13,36.33333333333333
28.13,36.233333333333334
28.13,36.13333333333334
28.13,36.06666666666666
28.13,36.033333333333346
28.13,35.93333333333332
28.13,35.93333333333332
28.13,35.900000000000006
28.14,35.866666666666674
28.14,35.900000000000006
28.14,35.900000000000006
28.14,35.93333333333334
28.14,35.96666666666667
28.14,36.0
28.14,36.0
28.14,36.033333333333346
28.14,36.06666666666666
28.14,36.03333333333333
28.15,35.96666666666667
28.15,35.93333333333334
28.15,35.93333333333334
28.15,35.900000000000006
28.15,35.86666666666666
28.15,35.83333333333334
28.15,35.83333333333333
28.15,35.8
28.15,35.733333333333334
28.15,35.733333333333334
28.16,35.766666666666666
28.16,35.83333333333333
28.16,35.86666666666666
28.16,35.900000000000006
28.16,35.96666666666667
28.16,36.0
28.16,36.03333333333333
28.16,36.10000000000001
28.16,36.10000000000001
28.16,36.099999999999994
28.17,36.06666666666666
28.17,36.06666666666666
28.17,36.06666666666666
28.17,36.03333333333333
28.17,36.0
28.17,36.0
28.17,35.96666666666667
28.17,35.96666666666667
28.17,35.93333333333334
28.17,35.93333333333334
28.18,35.93333333333334
28.18,35.93333333333334
28.18,35.96666666666667
28.18,35.96666666666667
28.18,35.93333333333334
28.18,35.96666666666667
28.18,35.93333333333334
28.18,35.96666666666667
28.18,36.0
28.18,36.0
28.19,35.96666666666667
28.19,35.866666666666674
28.19,35.83333333333334
28.19,35.83333333333334
28.19,35.766666666666666
28.19,35.733333333333334
28.19,35.7
28.19,35.66666666666667
28.19,35.633333333333326
28.19,35.599999999999994
28.2,35.599999999999994
28.2,35.56666666666666
28.2,35.56666666666666
28.2,35.56666666666666
28.2,35.599999999999994
28.2,35.599999999999994
28.2,35.60000000000001
28.2,35.56666666666666
28.2,35.56666666666666
28.2,35.56666666666668
28.21,35.56666666666668
28.21,35.53333333333333
28.21,35.46666666666667
28.21,35.46666666666667
28.21,35.46666666666667
28.21,35.46666666666667
28.21,35.46666666666667
28.21,35.366666666666674
28.21,35.33333333333333
28.21,35.33333333333334
28.22,35.33333333333334
28.22,35.400000000000006
28.22,35.400000000000006
28.22,35.43333333333334
28.22,35.5
28.22,35.53333333333333
28.22,35.56666666666666
28.22,35.56666666666666
28.22,35.599999999999994
28.22,35.63333333333334
28.23,35.63333333333334
28.23,35.633333333333326
28.23,35.599999999999994
28.23,35.56666666666666
28.23,35.5
28.23,35.5
28.23,35.5
28.23,35.46666666666667
28.23,35.46666666666667
28.23,35.46666666666667
28.24,35.46666666666667
28.24,35.5
28.24,35.53333333333333
28.24,35.53333333333333
28.24,35.56666666666666
28.24,35.56666666666668
28.24,35.599999999999994
28.24,35.66666666666666
28.24,35.66666666666666
28.24,35.66666666666667
28.25,35.63333333333334
28.25,35.53333333333333
28.25,35.53333333333333
28.25,35.5
28.25,35.43333333333334
28.25,35.366666666666674
28.25,35.33333333333333
28.25,35.3
28.25,35.266666666666666
28.25,35.23333333333332
28.26,35.233333333333334
28.26,35.233333333333334
28.26,35.233333333333334
28.26,35.266666666666666
28.26,35.3
28.26,35.266666666666666
28.26,35.266666666666666
28.26,35.3
28.26,35.3
28.26,35.3
28.27,35.266666666666666
28.27,35.233333333333334
28.27,35.2
28.27,35.133333333333326
28.27,35.099999999999994
28.27,35.03333333333333
28.27,34.96666666666667
28.27,34.93333333333334
28.27,34.89999999999999
28.27,34.866666666666674
28.28,34.86666666666666
28.28,34.89999999999999
28.28,34.89999999999999
28.28,34.89999999999999
28.28,34.93333333333334
28.28,34.96666666666667
28.28,34.93333333333334
28.28,34.96666666666667
28.28,34.96666666666667
28.28,35.0
28.29,34.93333333333334
28.29,34.900000000000006
28.29,34.900000000000006
28.29,34.86666666666666
28.29,34.83333333333333
28.29,34.8
28.29,34.766666666666666
28.29,34.7
28.29,34.63333333333334
28.29,34.63333333333334
28.3,34.63333333333334
28.3,34.60000000000001
28.3,34.63333333333334
28.3,34.66666666666667
28.3,34.7
28.3,34.766666666666666
28.3,34.8
28.3,34.83333333333333
28.3,34.866666666666674
28.3,34.900000000000006
28.31,34.866666666666674
28.31,34.83333333333334
28.31,34.80000000000001
28.31,34.76666666666668
28.31,34.733333333333334
28.31,34.733333333333334
28.31,34.766666666666666
28.31,34.7
28.31,34.66666666666667
28.31,34.63333333333334
28.32,34.63333333333334
28.32,34.63333333333334
28.32,34.633333333333326
28.32,34.633333333333326
28.32,34.633333333333326
28.32,34.66666666666667
28.32,34.66666666666667
28.32,34.733333333333334
28.32,34.733333333333334
28.32,34.7
28.33,34.633333333333326
28.33,34.633333333333326
28.33,34.56666666666666
28.33,34.53333333333333
28.33,34.46666666666667
28.33,34.43333333333334
28.33,34.366666666666674
28.33,34.3
28.33,34.266666666666666
28.33,34.2
28.34,34.16666666666667
28.34,34.16666666666667
28.34,34.16666666666667
28.34,34.13333333333334
28.34,34.13333333333334
28.34,34.133333333333326
28.34,34.10000000000001
28.34,34.13333333333334
28.34,34.13333333333334
28.34,34.16666666666666
28.35,34.099999999999994
28.35,34.099999999999994
28.35,34.06666666666666
28.35,34.03333333333333
28.35,34.0
28.35,33.966666666666654
28.35,33.96666666666667
28.35,33.866666666666674
28.35,33.866666666666674
28.35,33.83333333333334
28.36,33.83333333333333
28.36,33.83333333333333
28.36,33.83333333333333
28.36,33.8
28.36,33.83333333333333
28.36,33.83333333333333
28.36,33.86666666666666
28.36,33.866666666666674
28.36,33.866666666666674
28.36,33.866666666666674
28.37,33.8
28.37,33.766666666666666
28.37,33.733333333333334
28.37,33.733333333333334
28.37,33.66666666666667
28.37,33.63333333333334
28.37,33.599999999999994
28.37,33.56666666666666
28.37,33.56666666666666
28.37,33.5
28.38,33.46666666666667
28.38,33.39999999999999
28.38,33.400000000000006
28.38,33.400000000000006
28.38,33.400000000000006
28.38,33.400000000000006
28.38,33.400000000000006
28.38,33.43333333333334
28.38,33.43333333333334
28.38,33.466666666666654
28.39,33.39999999999999
28.39,33.36666666666666
28.39,33.33333333333333
28.39,33.33333333333333
28.39,33.266666666666666
28.39,33.233333333333334
28.39,33.2
28.39,33.2
28.39,33.19999999999999
28.39,33.16666666666666
28.4,33.133333333333326
28.4,33.16666666666666
28.4,33.19999999999999
28.4,33.2
28.4,33.233333333333334
28.4,33.233333333333334
28.4,33.266666666666666
28.4,33.266666666666666
28.4,33.266666666666666
28.4,33.266666666666666
28.41,33.266666666666666
28.41,33.2
28.41,33.16666666666667
28.41,33.13333333333334
28.41,33.10000000000001
28.41,33.099999999999994
28.41,33.06666666666666
28.41,33.06666666666666
28.41,33.03333333333333
28.41,32.96666666666667
28.42,32.96666666666667
28.42,32.96666666666667
28.42,32.96666666666667
28.42,33.0
28.42,33.0
28.42,32.966666666666654
28.42,32.93333333333332
28.42,32.900000000000006
28.42,32.900000000000006
28.42,32.93333333333334
28.43,32.93333333333334
28.43,32.866666666666674
28.43,32.80000000000001
28.43,32.766666666666666
28.43,32.733333333333334
28.43,32.7
28.43,32.63333333333334
28.43,32.56666666666668
28.43,32.56666666666668
28.43,32.56666666666666
28.44,32.56666666666666
28.44,32.599999999999994
28.44,32.599999999999994
28.44,32.599999999999994
28.44,32.60000000000001
28.44,32.60000000000001
28.44,32.60000000000001
28.44,32.60000000000001
28.44,32.60000000000001
28.44,32.599999999999994
28.45,32.53333333333333
28.45,32.466666666666654
28.45,32.43333333333332
28.45,32.39999999999999
28.45,32.36666666666666
28.45,32.366666666666674
28.45,32.400000000000006
28.45,32.36666666666666
28.45,32.33333333333334
28.45,32.3
28.46,32.266666666666666
28.46,32.233333333333334
28.46,32.23333333333332
28.46,32.233333333333334
28.46,32.266666666666666
28.46,32.266666666666666
28.46,32.3
28.46,32.33333333333333
28.46,32.33333333333333
28.46,32.33333333333334
28.47,32.266666666666666
28.47,32.266666666666666
28.47,32.233333333333334
28.47,32.233333333333334
28.47,32.2
28.47,32.16666666666667
28.47,32.13333333333334
28.47,32.10000000000001
28.47,32.10000000000001
28.47,32.10000000000001
28.48,32.10000000000001
28.48,32.13333333333334
28.48,32.133333333333326
28.48,32.099999999999994
28.48,32.133333333333326
28.48,32.13333333333334
28.48,32.13333333333334
28.48,32.16666666666667
28.48,32.19999999999999
28.48,32.233333333333334
28.49,32.233333333333334
28.49,32.23333333333332
28.49,32.233333333333334
28.49,32.2
28.49,32.13333333333334
28.49,32.133333333333326
28.49,32.099999999999994
28.49,32.06666666666666
28.49,32.03333333333333
28.49,32.0
28.5,32.0
28.5,31.96666666666667
28.5,31.96666666666667
28.5,31.96666666666667
28.5,32.0
28.5,32.0
28.5,32.033333333333346
28.5,32.03333333333333
28.5,32.033333333333346
28.5,32.06666666666666
28.51,32.06666666666666
28.51,32.03333333333333
28.51,32.03333333333333
28.51,32.03333333333333
28.51,31.96666666666667
28.51,31.933333333333337
28.51,31.900000000000006
28.51,31.900000000000006
28.51,31.83333333333333
28.51,31.80000000000001
28.524,31.766666666666666
28.53,31.933333333333337
28.53,31.933333333333323
28.53,31.933333333333337
28.53,31.96666666666667
28.53,31.933333333333323
28.53,31.900000000000006
28.53,31.900000000000006
28.53,31.89999999999999
28.53,31.86666666666666
28.53,31.566666666666677
28.54,31.733333333333334
28.54,31.733333333333334
28.54,31.700000000000003
28.54,31.700000000000003
28.54,31.69999999999999
28.54,31.66666666666667
28.54,31.666666666666657
28.54,31.69999999999999
28.54,31.66666666666667
28.54,31.39999999999999
28.55,31.566666666666677
