time,left_gate,right_gate,delta
14.67,117.36,82.97,34.39
14.67,117.41,83.01,34.39999999999999
14.671,117.39,82.99,34.400000000000006
14.68,117.4,82.99,34.41000000000001
14.68,117.4,82.99,34.41000000000001
14.68,117.4,82.99,34.41000000000001
14.68,117.4,83.0,34.400000000000006
14.68,117.41,82.99,34.42
14.68,117.41,82.98,34.42999999999999
14.68,117.41,82.98,34.42999999999999
14.68,117.42,82.98,34.44
14.68,117.42,82.97,34.45
14.68,117.42,82.97,34.45
14.69,117.43,82.97,34.46000000000001
14.69,117.5,83.03,34.47
14.69,117.43,82.97,34.46000000000001
14.69,117.42,82.95,34.47
14.69,117.41,82.94,34.47
14.69,117.41,82.94,34.47
14.69,117.41,82.94,34.47
14.69,117.43,82.94,34.49000000000001
14.69,117.48,82.98,34.5
14.691,117.46,82.96,34.5
14.7,117.47,82.96,34.510000000000005
14.7,117.47,82.96,34.510000000000005
14.7,117.47,82.96,34.510000000000005
14.7,117.5,82.99,34.510000000000005
14.7,117.5,82.99,34.510000000000005
14.7,117.45,82.94,34.510000000000005
14.7,117.44,82.93,34.50999999999999
14.7,117.44,82.93,34.50999999999999
14.7,117.49,82.97,34.519999999999996
14.7,117.46,82.95,34.50999999999999
14.71,117.47,82.94,34.53
14.71,117.47,82.94,34.53
14.71,117.47,82.94,34.53
14.71,117.47,82.92,34.55
14.71,117.46,82.91,34.55
14.71,117.47,82.92,34.55
14.71,117.47,82.92,34.55
14.71,117.46,82.92,34.53999999999999
14.71,117.46,82.92,34.53999999999999
14.71,117.47,82.92,34.55
14.72,117.48,82.91,34.57000000000001
14.72,117.48,82.91,34.57000000000001
14.72,117.48,82.91,34.57000000000001
14.72,117.48,82.91,34.57000000000001
14.72,117.47,82.9,34.56999999999999
14.72,117.46,82.89,34.56999999999999
14.72,117.47,82.9,34.56999999999999
14.72,117.49,82.91,34.58
14.72,117.55,82.96,34.59
14.721,117.54,82.94,34.60000000000001
14.73,117.54,82.94,34.60000000000001
14.73,117.54,82.95,34.59
14.73,117.55,82.96,34.59
14.73,117.55,82.95,34.599999999999994
14.73,117.55,82.95,34.599999999999994
14.73,117.54,82.94,34.60000000000001
14.73,117.55,82.94,34.61
14.73,117.55,82.94,34.61
14.73,117.55,82.94,34.61
14.73,117.54,82.93,34.61
14.74,117.54,82.93,34.61
14.74,117.47,82.86,34.61
14.74,117.54,82.92,34.620000000000005
14.74,117.54,82.91,34.63000000000001
14.74,117.55,82.92,34.629999999999995
14.74,117.6,82.97,34.629999999999995
14.74,117.61,82.98,34.629999999999995
14.74,117.62,82.98,34.64
14.74,117.7,83.06,34.64
14.741,117.61,82.97,34.64
14.75,117.61,82.97,34.64
14.75,117.6,82.97,34.629999999999995
14.75,117.6,82.97,34.629999999999995
14.75,117.6,82.96,34.64
14.75,117.61,82.97,34.64
14.75,117.61,82.97,34.64
14.75,117.61,82.96,34.650000000000006
14.75,117.61,82.96,34.650000000000006
14.75,117.62,82.96,34.66000000000001
14.751,117.63,82.95,34.67999999999999
14.76,117.63,82.95,34.67999999999999
14.76,117.64,82.96,34.68000000000001
14.76,117.64,82.96,34.68000000000001
14.76,117.64,82.96,34.68000000000001
14.76,117.64,82.97,34.67
14.76,117.64,82.96,34.68000000000001
14.76,117.64,82.95,34.69
14.76,117.65,82.95,34.7
14.76,117.64,82.95,34.69
14.76,117.64,82.95,34.69
14.77,117.64,82.94,34.7
14.77,117.65,82.93,34.72
14.77,117.65,82.93,34.72
14.77,117.65,82.91,34.74000000000001
14.77,117.66,82.9,34.75999999999999
14.77,117.65,82.9,34.75
14.77,117.66,82.93,34.72999999999999
14.77,117.63,82.91,34.72
14.77,117.58,82.87,34.709999999999994
14.771,117.61,82.89,34.72
14.78,117.61,82.89,34.72
14.78,117.61,82.88,34.730000000000004
14.78,117.6,82.87,34.72999999999999
14.78,117.57,82.84,34.72999999999999
14.78,117.57,82.85,34.72
14.78,117.63,82.91,34.72
14.78,117.64,82.91,34.730000000000004
14.78,117.64,82.9,34.739999999999995
14.78,117.58,82.85,34.730000000000004
14.78,117.6,82.88,34.72
14.79,117.6,82.88,34.72
14.79,117.53,82.82,34.71000000000001
14.79,117.6,82.88,34.72
14.79,117.62,82.9,34.72
14.79,117.63,82.9,34.72999999999999
14.79,117.64,82.91,34.730000000000004
14.79,117.67,82.94,34.730000000000004
14.79,117.66,82.94,34.72
14.79,117.6,82.89,34.709999999999994
14.791,117.63,82.92,34.709999999999994
14.8,117.63,82.92,34.709999999999994
14.8,117.64,82.93,34.709999999999994
14.8,117.65,82.93,34.72
14.8,117.65,82.93,34.72
14.8,117.64,82.92,34.72
14.8,117.65,82.92,34.730000000000004
14.8,117.65,82.92,34.730000000000004
14.8,117.65,82.91,34.74000000000001
14.8,117.59,82.86,34.730000000000004
14.8,117.61,82.88,34.730000000000004
14.81,117.61,82.88,34.730000000000004
14.81,117.69,82.95,34.739999999999995
14.81,117.62,82.89,34.730000000000004
14.81,117.62,82.9,34.72
14.81,117.63,82.91,34.72
14.81,117.63,82.9,34.72999999999999
14.81,117.66,82.92,34.739999999999995
14.81,117.67,82.92,34.75
14.81,117.76,83.01,34.75
14.811,117.66,82.92,34.739999999999995
14.82,117.66,82.93,34.72999999999999
14.82,117.66,82.93,34.72999999999999
14.82,117.66,82.93,34.72999999999999
14.82,117.66,82.93,34.72999999999999
14.82,117.66,82.93,34.72999999999999
14.82,117.66,82.93,34.72999999999999
14.82,117.66,82.93,34.72999999999999
14.82,117.64,82.92,34.72
14.82,117.64,82.93,34.709999999999994
14.821,117.66,82.93,34.72999999999999
14.83,117.66,82.93,34.72999999999999
14.83,117.66,82.92,34.739999999999995
14.83,117.66,82.91,34.75
14.83,117.66,82.91,34.75
14.83,117.66,82.91,34.75
14.83,117.67,82.92,34.75
14.83,117.66,82.92,34.739999999999995
14.83,117.67,82.92,34.75
14.83,117.67,82.92,34.75
14.831,117.68,82.92,34.760000000000005
14.84,117.68,82.92,34.760000000000005
14.84,117.67,82.92,34.75
14.84,117.67,82.92,34.75
14.84,117.67,82.93,34.739999999999995
14.84,117.66,82.93,34.72999999999999
14.84,117.61,82.87,34.739999999999995
14.84,117.59,82.85,34.74000000000001
14.84,117.62,82.88,34.74000000000001
14.84,117.59,82.85,34.74000000000001
14.841,117.66,82.91,34.75
14.85,117.66,82.91,34.75
14.85,117.67,82.91,34.760000000000005
14.85,117.67,82.91,34.760000000000005
14.85,117.67,82.91,34.760000000000005
14.85,117.67,82.9,34.769999999999996
14.85,117.67,82.9,34.769999999999996
14.85,117.67,82.91,34.760000000000005
14.85,117.67,82.91,34.760000000000005
14.85,117.66,82.91,34.75
14.851,117.66,82.91,34.75
14.86,117.66,82.91,34.75
14.86,117.65,82.9,34.75
14.86,117.65,82.9,34.75
14.86,117.63,82.88,34.75
14.86,117.63,82.88,34.75
14.86,117.69,82.94,34.75
14.86,117.7,82.95,34.75
14.86,117.69,82.94,34.75
14.86,117.7,82.94,34.760000000000005
14.861,117.72,82.94,34.78
14.87,117.72,82.95,34.769999999999996
14.87,117.65,82.89,34.760000000000005
14.87,117.72,82.95,34.769999999999996
14.87,117.72,82.96,34.760000000000005
14.87,117.72,82.97,34.75
14.87,117.72,82.96,34.760000000000005
14.87,117.72,82.94,34.78
14.87,117.72,82.94,34.78
14.87,117.72,82.94,34.78
14.87,117.71,82.94,34.769999999999996
14.88,117.71,82.94,34.769999999999996
14.88,117.72,82.95,34.769999999999996
14.88,117.73,82.96,34.77000000000001
14.88,117.76,82.98,34.78
14.88,117.76,82.97,34.790000000000006
14.88,117.7,82.92,34.78
14.88,117.7,82.92,34.78
14.88,117.7,82.92,34.78
14.88,117.76,82.97,34.790000000000006
14.881,117.74,82.94,34.8
14.89,117.74,82.94,34.8
14.89,117.74,82.93,34.80999999999999
14.89,117.73,82.93,34.8
14.89,117.73,82.93,34.8
14.89,117.74,82.93,34.80999999999999
14.89,117.73,82.91,34.82000000000001
14.89,117.7,82.88,34.82000000000001
14.89,117.71,82.89,34.81999999999999
14.89,117.77,82.94,34.83
14.891,117.74,82.91,34.83
14.9,117.74,82.91,34.83
14.9,117.74,82.9,34.83999999999999
14.9,117.72,82.9,34.81999999999999
14.9,117.7,82.88,34.82000000000001
14.9,117.72,82.89,34.83
14.9,117.76,82.93,34.83
14.9,117.77,82.94,34.83
14.9,117.77,82.95,34.81999999999999
14.9,117.78,82.95,34.83
14.901,117.79,82.94,34.85000000000001
14.91,117.8,82.94,34.86
14.91,117.72,82.86,34.86
14.91,117.79,82.92,34.870000000000005
14.91,117.79,82.92,34.870000000000005
14.91,117.81,82.92,34.89
14.91,117.86,82.97,34.89
14.91,117.84,82.95,34.89
14.91,117.87,82.98,34.89
14.91,117.87,82.97,34.900000000000006
14.911,117.87,82.97,34.900000000000006
14.92,117.88,82.96,34.92
14.92,117.87,82.95,34.92
14.92,117.87,82.94,34.93000000000001
14.92,117.87,82.94,34.93000000000001
14.92,117.88,82.94,34.94
14.92,117.88,82.94,34.94
14.92,117.87,82.93,34.94
14.92,117.87,82.93,34.94
14.92,117.88,82.92,34.959999999999994
14.921,117.86,82.92,34.94
14.93,117.87,82.92,34.95
14.93,117.94,82.98,34.959999999999994
14.93,117.87,82.92,34.95
14.93,117.87,82.93,34.94
14.93,117.86,82.92,34.94
14.93,117.85,82.92,34.92999999999999
14.93,117.86,82.94,34.92
14.93,117.86,82.94,34.92
14.93,117.86,82.94,34.92
14.931,117.86,82.94,34.92
14.94,117.87,82.94,34.93000000000001
14.94,117.88,82.93,34.94999999999999
14.94,117.88,82.93,34.94999999999999
14.94,117.88,82.92,34.959999999999994
14.94,117.89,82.91,34.980000000000004
14.94,117.89,82.91,34.980000000000004
14.94,117.9,82.92,34.980000000000004
14.94,117.87,82.89,34.980000000000004
14.94,117.83,82.85,34.980000000000004
14.94,117.86,82.88,34.980000000000004
14.95,117.86,82.88,34.980000000000004
14.95,117.79,82.81,34.980000000000004
14.95,117.85,82.87,34.97999999999999
14.95,117.82,82.85,34.97
14.95,117.83,82.86,34.97
14.95,117.88,82.91,34.97
14.95,117.89,82.91,34.980000000000004
14.95,117.89,82.91,34.980000000000004
14.95,117.9,82.91,34.99000000000001
14.951,117.9,82.91,34.99000000000001
14.96,117.91,82.91,35.0
14.96,117.92,82.91,35.010000000000005
14.96,117.92,82.91,35.010000000000005
14.96,117.94,82.93,35.00999999999999
14.96,117.95,82.92,35.03
14.96,117.9,82.87,35.03
14.96,117.89,82.86,35.03
14.96,117.9,82.87,35.03
14.96,117.9,82.87,35.03
14.96,117.9,82.86,35.040000000000006
14.97,117.91,82.86,35.05
14.97,117.98,82.92,35.06
14.97,117.91,82.86,35.05
14.97,117.91,82.86,35.05
14.97,117.91,82.85,35.06
14.97,117.91,82.86,35.05
14.97,117.91,82.86,35.05
14.97,117.91,82.86,35.05
14.97,117.9,82.85,35.05000000000001
14.971,117.91,82.85,35.06
14.98,117.92,82.85,35.07000000000001
14.98,117.99,82.92,35.06999999999999
14.98,117.93,82.86,35.07000000000001
14.98,117.93,82.86,35.07000000000001
14.98,117.93,82.86,35.07000000000001
14.98,117.94,82.86,35.08
14.98,117.93,82.87,35.06
14.98,117.93,82.86,35.07000000000001
14.98,117.88,82.81,35.06999999999999
14.98,117.91,82.84,35.06999999999999
14.99,117.92,82.84,35.08
14.99,117.92,82.84,35.08
14.99,117.93,82.84,35.09
14.99,117.93,82.85,35.08000000000001
14.99,117.93,82.85,35.08000000000001
14.99,117.93,82.85,35.08000000000001
14.99,117.93,82.85,35.08000000000001
14.99,117.93,82.84,35.09
14.99,117.89,82.79,35.099999999999994
14.991,117.91,82.8,35.11
15.0,117.92,82.8,35.120000000000005
15.0,117.92,82.8,35.120000000000005
15.0,117.94,82.8,35.14
15.0,117.96,82.82,35.14
15.0,117.96,82.82,35.14
15.0,117.91,82.77,35.14
15.0,117.91,82.76,35.14999999999999
15.0,117.9,82.76,35.14
15.0,117.9,82.76,35.14
15.0,117.89,82.77,35.120000000000005
15.01,117.89,82.77,35.120000000000005
15.01,117.89,82.77,35.120000000000005
15.01,117.89,82.77,35.120000000000005
15.01,117.89,82.76,35.129999999999995
15.01,117.87,82.75,35.120000000000005
15.01,117.82,82.71,35.11
15.01,117.8,82.7,35.099999999999994
15.01,117.8,82.69,35.11
15.01,117.76,82.66,35.10000000000001
15.011,117.83,82.73,35.099999999999994
15.02,117.83,82.73,35.099999999999994
15.02,117.84,82.73,35.11
15.02,117.84,82.74,35.10000000000001
15.02,117.84,82.74,35.10000000000001
15.02,117.84,82.74,35.10000000000001
15.02,117.84,82.73,35.11
15.02,117.85,82.73,35.11999999999999
15.02,117.85,82.72,35.129999999999995
15.02,117.84,82.72,35.120000000000005
15.021,117.85,82.73,35.11999999999999
15.03,117.85,82.73,35.11999999999999
15.03,117.78,82.66,35.120000000000005
15.03,117.84,82.71,35.13000000000001
15.03,117.83,82.69,35.14
15.03,117.84,82.7,35.14
15.03,117.91,82.75,35.16
15.03,117.91,82.74,35.17
15.03,117.91,82.74,35.17
15.03,118.0,82.82,35.18000000000001
15.031,117.9,82.73,35.17
15.04,117.9,82.73,35.17
15.04,117.9,82.73,35.17
15.04,117.9,82.73,35.17
15.04,117.91,82.74,35.17
15.04,117.9,82.74,35.16000000000001
15.04,117.9,82.74,35.16000000000001
15.04,117.91,82.75,35.16
15.04,117.91,82.75,35.16
15.04,117.95,82.79,35.16
15.041,117.93,82.77,35.16000000000001
15.05,117.94,82.77,35.17
15.05,117.94,82.77,35.17
15.05,117.95,82.77,35.18000000000001
15.05,117.98,82.79,35.19
15.05,117.97,82.79,35.17999999999999
15.05,117.92,82.74,35.18000000000001
15.05,117.91,82.73,35.17999999999999
15.05,117.91,82.73,35.17999999999999
15.05,117.91,82.73,35.17999999999999
15.051,117.91,82.73,35.17999999999999
15.06,117.91,82.73,35.17999999999999
15.06,117.91,82.73,35.17999999999999
15.06,117.91,82.72,35.19
15.06,117.89,82.69,35.2
15.06,117.89,82.69,35.2
15.06,117.94,82.73,35.209999999999994
15.06,117.94,82.73,35.209999999999994
15.06,117.96,82.74,35.22
15.06,118.01,82.79,35.22
15.061,117.99,82.78,35.209999999999994
15.07,117.99,82.78,35.209999999999994
15.07,117.92,82.71,35.21000000000001
15.07,117.99,82.77,35.22
15.07,117.99,82.78,35.209999999999994
15.07,117.99,82.79,35.19999999999999
15.07,117.99,82.78,35.209999999999994
15.07,117.99,82.78,35.209999999999994
15.07,118.0,82.78,35.22
15.07,118.01,82.78,35.230000000000004
15.071,118.0,82.78,35.22
15.08,118.0,82.78,35.22
15.08,117.93,82.7,35.230000000000004
15.08,117.99,82.76,35.22999999999999
15.08,117.96,82.73,35.22999999999999
15.08,117.98,82.75,35.230000000000004
15.08,118.03,82.8,35.230000000000004
15.08,118.05,82.8,35.25
15.08,118.04,82.8,35.24000000000001
15.08,118.04,82.8,35.24000000000001
15.081,118.04,82.8,35.24000000000001
15.09,118.04,82.8,35.24000000000001
15.09,118.05,82.8,35.25
15.09,118.05,82.8,35.25
15.09,118.05,82.79,35.25999999999999
15.09,118.04,82.79,35.25
15.09,118.04,82.8,35.24000000000001
15.09,118.05,82.81,35.239999999999995
15.09,118.05,82.81,35.239999999999995
15.09,118.03,82.81,35.22
15.091,118.04,82.82,35.22000000000001
15.1,118.04,82.82,35.22000000000001
15.1,118.04,82.82,35.22000000000001
15.1,118.04,82.81,35.230000000000004
15.1,118.05,82.81,35.239999999999995
15.1,118.04,82.8,35.24000000000001
15.1,118.05,82.8,35.25
15.1,118.04,82.79,35.25
15.1,118.04,82.79,35.25
15.1,118.04,82.79,35.25
15.1,118.05,82.79,35.25999999999999
15.11,118.05,82.79,35.25999999999999
15.11,118.06,82.79,35.269999999999996
15.11,118.06,82.79,35.269999999999996
15.11,118.06,82.79,35.269999999999996
15.11,118.06,82.8,35.260000000000005
15.11,118.06,82.79,35.269999999999996
15.11,118.08,82.79,35.28999999999999
15.11,118.04,82.76,35.28
15.11,118.02,82.73,35.28999999999999
15.111,118.04,82.75,35.290000000000006
15.12,118.04,82.75,35.290000000000006
15.12,118.04,82.75,35.290000000000006
15.12,118.05,82.75,35.3
15.12,118.05,82.75,35.3
15.12,118.06,82.75,35.31
15.12,118.06,82.75,35.31
15.12,118.06,82.75,35.31
15.12,118.07,82.76,35.30999999999999
15.12,118.01,82.7,35.31
15.12,118.03,82.7,35.33
15.13,118.03,82.7,35.33
15.13,118.04,82.7,35.34
15.13,118.04,82.7,35.34
15.13,118.06,82.71,35.35000000000001
15.13,118.06,82.69,35.370000000000005
15.13,118.02,82.65,35.36999999999999
15.13,118.04,82.67,35.370000000000005
15.13,118.05,82.67,35.379999999999995
15.13,118.05,82.67,35.379999999999995
15.131,118.06,82.67,35.39
15.14,118.07,82.67,35.39999999999999
15.14,118.07,82.67,35.39999999999999
15.14,118.07,82.66,35.41
15.14,118.07,82.65,35.41999999999999
15.14,118.08,82.65,35.42999999999999
15.14,118.08,82.65,35.42999999999999
15.14,118.08,82.63,35.45
15.14,118.07,82.63,35.44
15.14,118.02,82.58,35.44
15.14,118.04,82.6,35.44000000000001
15.15,118.05,82.6,35.45
15.15,118.13,82.67,35.459999999999994
15.15,118.07,82.61,35.459999999999994
15.15,118.07,82.61,35.459999999999994
15.15,118.07,82.6,35.47
15.15,118.07,82.6,35.47
15.15,118.11,82.63,35.480000000000004
15.15,118.12,82.62,35.5
15.15,118.2,82.7,35.5
15.151,118.11,82.61,35.5
15.16,118.12,82.61,35.510000000000005
15.16,118.13,82.61,35.519999999999996
15.16,118.13,82.61,35.519999999999996
15.16,118.16,82.65,35.50999999999999
15.16,118.16,82.65,35.50999999999999
15.16,118.1,82.6,35.5
15.16,118.11,82.6,35.510000000000005
15.16,118.09,82.58,35.510000000000005
15.16,118.04,82.53,35.510000000000005
15.161,118.05,82.53,35.519999999999996
15.17,118.06,82.53,35.53
15.17,118.07,82.53,35.53999999999999
15.17,118.07,82.53,35.53999999999999
15.17,118.08,82.53,35.55
15.17,118.08,82.52,35.56
15.17,118.08,82.52,35.56
15.17,118.09,82.52,35.57000000000001
15.17,118.08,82.52,35.56
15.17,118.08,82.52,35.56
15.171,118.09,82.52,35.57000000000001
15.18,118.1,82.52,35.58
15.18,118.1,82.52,35.58
15.18,118.11,82.51,35.599999999999994
15.18,118.14,82.53,35.61
15.18,118.13,82.51,35.61999999999999
15.18,118.08,82.45,35.629999999999995
15.18,118.06,82.43,35.629999999999995
15.18,118.1,82.46,35.64
15.18,118.15,82.51,35.64
15.181,118.13,82.49,35.64
15.19,118.14,82.49,35.650000000000006
15.19,118.13,82.49,35.64
15.19,118.13,82.48,35.64999999999999
15.19,118.16,82.49,35.67
15.19,118.18,82.48,35.7
15.19,118.18,82.46,35.72000000000001
15.19,118.17,82.45,35.72
15.19,118.17,82.45,35.72
15.19,118.18,82.45,35.730000000000004
15.191,118.18,82.44,35.74000000000001
15.2,118.19,82.44,35.75
15.2,118.19,82.44,35.75
15.2,118.19,82.44,35.75
15.2,118.18,82.43,35.75
15.2,118.19,82.43,35.75999999999999
15.2,118.24,82.48,35.75999999999999
15.2,118.26,82.5,35.760000000000005
15.2,118.27,82.49,35.78
15.2,118.27,82.49,35.78
15.201,118.27,82.49,35.78
15.21,118.28,82.49,35.790000000000006
15.21,118.28,82.49,35.790000000000006
15.21,118.28,82.49,35.790000000000006
15.21,118.29,82.49,35.80000000000001
15.21,118.29,82.48,35.81
15.21,118.29,82.48,35.81
15.21,118.29,82.49,35.80000000000001
15.21,118.3,82.49,35.81
15.21,118.27,82.46,35.81
15.211,118.28,82.46,35.82000000000001
15.22,118.29,82.46,35.83000000000001
15.22,118.29,82.46,35.83000000000001
15.22,118.28,82.46,35.82000000000001
15.22,118.29,82.46,35.83000000000001
15.22,118.29,82.46,35.83000000000001
15.22,118.29,82.46,35.83000000000001
15.22,118.29,82.47,35.82000000000001
15.22,118.28,82.46,35.82000000000001
15.22,118.29,82.47,35.82000000000001
15.22,118.3,82.48,35.81999999999999
15.23,118.31,82.48,35.83
15.23,118.3,82.48,35.81999999999999
15.23,118.31,82.48,35.83
15.23,118.3,82.48,35.81999999999999
15.23,118.3,82.5,35.8
15.23,118.29,82.49,35.80000000000001
15.23,118.26,82.46,35.80000000000001
15.23,118.25,82.46,35.790000000000006
15.23,118.17,82.38,35.790000000000006
15.231,118.26,82.47,35.790000000000006
15.24,118.26,82.47,35.790000000000006
15.24,118.26,82.46,35.80000000000001
15.24,118.27,82.47,35.8
15.24,118.27,82.47,35.8
15.24,118.26,82.47,35.790000000000006
15.24,118.27,82.47,35.8
15.24,118.27,82.47,35.8
15.24,118.28,82.47,35.81
15.24,118.28,82.47,35.81
15.24,118.28,82.46,35.82000000000001
15.25,118.28,82.46,35.82000000000001
15.25,118.21,82.39,35.81999999999999
15.25,118.27,82.45,35.81999999999999
15.25,118.23,82.41,35.82000000000001
15.25,118.18,82.35,35.83000000000001
15.25,118.21,82.37,35.83999999999999
15.25,118.18,82.34,35.84
15.25,118.17,82.35,35.82000000000001
15.25,118.15,82.32,35.83000000000001
15.25,118.21,82.39,35.81999999999999
15.26,118.21,82.39,35.81999999999999
15.26,118.2,82.39,35.81
15.26,118.21,82.39,35.81999999999999
15.26,118.2,82.37,35.83
15.26,118.2,82.37,35.83
15.26,118.2,82.37,35.83
15.26,118.2,82.37,35.83
15.26,118.19,82.38,35.81
15.26,118.19,82.38,35.81
15.261,118.2,82.4,35.8
15.27,118.2,82.4,35.8
15.27,118.19,82.39,35.8
15.27,118.19,82.38,35.81
15.27,118.19,82.37,35.81999999999999
15.27,118.2,82.37,35.83
15.27,118.2,82.37,35.83
15.27,118.19,82.37,35.81999999999999
15.27,118.2,82.37,35.83
15.27,118.2,82.37,35.83
15.271,118.2,82.37,35.83
15.28,118.2,82.37,35.83
15.28,118.2,82.37,35.83
15.28,118.2,82.37,35.83
15.28,118.21,82.38,35.83
15.28,118.21,82.38,35.83
15.28,118.2,82.38,35.82000000000001
15.28,118.21,82.39,35.81999999999999
15.28,118.18,82.36,35.82000000000001
15.28,118.13,82.31,35.81999999999999
15.28,118.14,82.32,35.82000000000001
15.29,118.14,82.32,35.82000000000001
15.29,118.15,82.32,35.83000000000001
15.29,118.15,82.33,35.82000000000001
15.29,118.13,82.32,35.81
15.29,118.12,82.32,35.80000000000001
15.29,118.12,82.33,35.790000000000006
15.29,118.13,82.33,35.8
15.29,118.12,82.33,35.790000000000006
15.29,118.12,82.33,35.790000000000006
15.291,118.12,82.34,35.78
15.3,118.12,82.35,35.77000000000001
15.3,118.12,82.35,35.77000000000001
15.3,118.12,82.36,35.760000000000005
15.3,118.11,82.35,35.760000000000005
15.3,118.11,82.36,35.75
15.3,118.11,82.37,35.739999999999995
15.3,118.11,82.37,35.739999999999995
15.3,118.1,82.37,35.72999999999999
15.3,118.1,82.37,35.72999999999999
15.301,118.11,82.38,35.730000000000004
15.31,118.11,82.38,35.730000000000004
15.31,118.11,82.38,35.730000000000004
15.31,118.11,82.37,35.739999999999995
15.31,118.11,82.37,35.739999999999995
15.31,118.11,82.37,35.739999999999995
15.31,118.11,82.38,35.730000000000004
15.31,118.1,82.37,35.72999999999999
15.31,118.1,82.38,35.72
15.31,118.11,82.39,35.72
15.311,118.11,82.39,35.72
15.32,118.11,82.39,35.72
15.32,118.11,82.39,35.72
15.32,118.12,82.39,35.730000000000004
15.32,118.12,82.39,35.730000000000004
15.32,118.12,82.39,35.730000000000004
15.32,118.12,82.38,35.74000000000001
15.32,118.12,82.37,35.75
15.32,118.14,82.38,35.760000000000005
15.32,118.14,82.37,35.769999999999996
15.32,118.12,82.36,35.760000000000005
15.33,118.12,82.36,35.760000000000005
15.33,118.13,82.36,35.769999999999996
15.33,118.13,82.37,35.75999999999999
15.33,118.14,82.37,35.769999999999996
15.33,118.14,82.36,35.78
15.33,118.13,82.35,35.78
15.33,118.14,82.35,35.790000000000006
15.33,118.15,82.36,35.790000000000006
15.33,118.15,82.36,35.790000000000006
15.331,118.15,82.36,35.790000000000006
15.34,118.15,82.36,35.790000000000006
15.34,118.15,82.37,35.78
15.34,118.15,82.36,35.790000000000006
15.34,118.12,82.32,35.80000000000001
15.34,118.13,82.32,35.81
15.34,118.18,82.37,35.81
15.34,118.19,82.39,35.8
15.34,118.19,82.38,35.81
15.34,118.19,82.37,35.81999999999999
15.341,118.2,82.38,35.82000000000001
15.35,118.2,82.38,35.82000000000001
15.35,118.19,82.38,35.81
15.35,118.19,82.37,35.81999999999999
15.35,118.21,82.38,35.83
15.35,118.26,82.45,35.81
15.35,118.24,82.43,35.80999999999999
15.35,118.24,82.43,35.80999999999999
15.35,118.25,82.43,35.81999999999999
15.35,118.24,82.43,35.80999999999999
15.351,118.25,82.43,35.81999999999999
15.36,118.25,82.43,35.81999999999999
15.36,118.26,82.43,35.83
15.36,118.26,82.43,35.83
15.36,118.27,82.44,35.83
15.36,118.26,82.44,35.82000000000001
15.36,118.27,82.44,35.83
15.36,118.27,82.44,35.83
15.36,118.29,82.43,35.86
15.36,118.29,82.42,35.870000000000005
15.36,118.28,82.41,35.870000000000005
15.37,118.28,82.41,35.870000000000005
15.37,118.37,82.49,35.88000000000001
15.37,118.31,82.44,35.870000000000005
15.37,118.3,82.44,35.86
15.37,118.3,82.44,35.86
15.37,118.3,82.44,35.86
15.37,118.34,82.47,35.870000000000005
15.37,118.35,82.47,35.879999999999995
15.37,118.43,82.55,35.88000000000001
15.371,118.34,82.46,35.88000000000001
15.38,118.34,82.46,35.88000000000001
15.38,118.34,82.45,35.89
15.38,118.33,82.45,35.879999999999995
15.38,118.33,82.45,35.879999999999995
15.38,118.33,82.45,35.879999999999995
15.38,118.34,82.45,35.89
15.38,118.34,82.45,35.89
15.38,118.34,82.46,35.88000000000001
15.38,118.35,82.46,35.89
15.381,118.36,82.47,35.89
15.39,118.36,82.47,35.89
15.39,118.36,82.47,35.89
15.39,118.36,82.47,35.89
15.39,118.36,82.47,35.89
15.39,118.35,82.47,35.879999999999995
15.39,118.35,82.47,35.879999999999995
15.39,118.35,82.48,35.86999999999999
15.39,118.36,82.48,35.879999999999995
15.39,118.36,82.48,35.879999999999995
15.391,118.36,82.48,35.879999999999995
15.4,118.36,82.47,35.89
15.4,118.36,82.47,35.89
15.4,118.37,82.46,35.91000000000001
15.4,118.36,82.45,35.91
15.4,118.35,82.44,35.91
15.4,118.36,82.44,35.92
15.4,118.37,82.44,35.93000000000001
15.4,118.38,82.44,35.94
15.4,118.38,82.43,35.94999999999999
15.401,118.37,82.43,35.94
15.41,118.36,82.43,35.92999999999999
15.41,118.36,82.43,35.92999999999999
15.41,118.36,82.44,35.92
15.41,118.35,82.44,35.91
15.41,118.35,82.45,35.89999999999999
15.41,118.36,82.44,35.92
15.41,118.36,82.44,35.92
15.41,118.36,82.44,35.92
15.41,118.36,82.44,35.92
15.411,118.36,82.44,35.92
15.42,118.35,82.44,35.91
15.42,118.35,82.44,35.91
15.42,118.34,82.43,35.91
15.42,118.32,82.41,35.91
15.42,118.33,82.42,35.91
15.42,118.39,82.48,35.91
15.42,118.39,82.48,35.91
15.42,118.39,82.48,35.91
15.42,118.39,82.49,35.900000000000006
15.421,118.4,82.5,35.900000000000006
15.43,118.39,82.5,35.89
15.43,118.39,82.5,35.89
15.43,118.39,82.5,35.89
15.43,118.38,82.5,35.879999999999995
15.43,118.39,82.51,35.879999999999995
15.43,118.39,82.51,35.879999999999995
15.43,118.39,82.51,35.879999999999995
15.43,118.38,82.5,35.879999999999995
15.43,118.38,82.5,35.879999999999995
15.431,118.38,82.5,35.879999999999995
15.44,118.37,82.5,35.870000000000005
15.44,118.37,82.5,35.870000000000005
15.44,118.37,82.51,35.86
15.44,118.37,82.52,35.85000000000001
