time,left_gate_raw,right_gate_raw
77364,464,351
77374,464,347
77384,464,351
77394,464,347
77404,463,351
77414,464,348
77424,464,351
77434,464,347
77444,463,351
77454,464,347
77464,461,350
77474,461,347
77484,462,351
77494,463,347
77504,462,351
77514,463,347
77524,460,350
77534,459,347
77544,460,350
77554,460,346
77564,459,351
77574,460,347
77584,462,350
77594,462,347
77604,463,351
77614,463,347
77624,462,351
77634,463,347
77644,463,351
77654,463,347
77664,463,351
77674,463,347
77684,463,351
77694,463,347
77704,462,351
77714,463,347
77724,462,351
77734,463,347
77744,462,351
77754,463,346
77764,462,352
77774,463,347
77784,462,350
77794,462,347
77804,460,351
77814,462,346
77824,460,350
77834,459,346
77844,461,350
77854,461,346
77864,461,350
77874,460,347
77884,461,350
77894,461,347
77904,462,350
77914,462,347
77924,462,351
77934,463,347
77944,461,351
77954,462,347
77964,462,351
77974,462,347
77984,462,351
77994,463,347
78004,462,351
78014,463,347
78024,463,351
78034,463,347
78044,462,350
78054,463,346
78064,461,350
78074,461,346
78084,459,350
78094,461,345
78104,461,350
78114,462,345
78124,459,350
78134,460,346
78144,460,349
78154,460,345
78164,462,349
78174,460,346
78184,460,349
78194,461,346
78204,463,350
78214,463,346
78224,463,350
78234,463,346
78244,463,350
78254,463,346
78264,463,350
78274,463,346
78284,464,350
78294,463,346
78304,463,350
78314,463,346
78324,463,350
78334,464,346
78344,464,350
78354,463,346
78364,464,350
78374,461,346
78384,462,350
78399,461,348
78404,457,349
78414,460,346
78424,462,349
78434,462,346
78444,462,349
78454,460,346
78464,460,349
78474,460,346
78484,460,349
78494,462,346
78504,463,349
78514,461,346
78524,463,349
78534,463,346
78544,463,350
78554,463,346
78564,463,349
78574,462,346
78584,463,350
78594,463,346
78604,463,349
78614,462,346
78624,463,350
78634,462,346
78644,463,350
78654,462,346
78664,461,350
78674,462,347
78684,463,350
78694,460,346
78704,463,349
78714,462,346
78724,460,349
78734,460,347
78744,461,350
78754,462,346
78764,461,349
78774,460,346
78784,462,348
78794,461,345
78804,463,349
78814,464,346
78824,467,348
78834,466,346
78844,469,348
78854,469,345
78864,471,348
78874,475,345
78884,476,348
78894,478,345
78904,479,347
78914,479,345
78924,480,348
78934,479,345
78944,482,347
78954,480,344
78964,482,347
78974,480,344
78984,483,348
78994,481,345
79004,483,347
79014,481,345
79024,484,347
79034,481,346
79044,483,347
79054,481,345
79064,484,347
79074,478,344
79084,484,348
79094,478,345
79104,482,349
79114,479,346
79124,480,349
79134,477,347
79144,479,349
79154,476,348
79164,479,351
79174,476,349
79184,476,353
79194,475,351
79204,477,354
79214,474,352
79224,477,355
79234,473,353
79244,476,357
79254,472,355
79264,475,358
79274,472,356
79284,475,359
79294,471,357
79304,474,361
79314,467,359
79324,470,362
79334,467,360
79344,469,365
79354,467,361
79364,471,366
79374,468,362
79384,470,366
79394,464,362
79404,467,366
79414,463,363
79424,466,366
79434,465,365
79444,468,368
79454,464,364
79464,466,369
79474,463,365
79484,466,369
79494,462,366
79504,463,370
79514,459,366
79524,463,371
79534,458,367
79544,461,371
79554,456,367
79564,459,371
79574,452,367
79584,457,371
79594,455,367
79604,458,371
79614,453,367
79624,457,371
79634,453,366
79644,457,370
79654,453,366
79664,459,369
79674,453,365
79684,459,368
79694,456,363
79704,457,367
79714,456,363
79724,459,366
79734,456,362
79744,459,366
79754,456,360
79764,459,364
79774,456,359
79784,460,363
79794,456,360
79804,460,363
79814,453,359
79824,457,363
79834,453,359
79844,455,363
79854,455,358
79864,458,362
79874,454,358
79884,457,363
79894,452,358
79904,455,362
79914,451,358
79924,455,362
79934,453,357
79944,457,361
79954,453,356
