time,ch0_delta,ch1_delta,ch2_delta,ch3_delta,ch4_delta,ch5_delta,ch6_delta,ch7_delta
28.495,56.95666666666665,-19.47333333333333,21.02000000000001,-10.988333333333344,43.150000000000006,-35.07166666666669,38.11166666666665,6.15833333333336
28.505,56.96999999999997,-19.451666666666682,20.998333333333335,-10.991666666666674,43.14833333333334,-35.07166666666669,38.11166666666665,6.156666666666695
28.515,56.934999999999974,-19.441666666666663,20.995000000000005,-10.991666666666674,43.150000000000006,-35.06666666666669,38.11166666666665,6.15833333333336
28.525,56.94666666666666,-19.420000000000016,20.97333333333333,-10.995000000000005,43.14833333333334,-35.065000000000026,38.113333333333316,6.15833333333336
28.535,56.91,-19.40500000000003,20.96666666666667,-10.998333333333335,43.150000000000006,-35.061666666666696,38.11166666666665,6.15833333333336
28.545,56.92166666666665,-19.38499999999999,20.944999999999993,-10.998333333333335,43.150000000000006,-35.061666666666696,38.113333333333316,6.15833333333336
28.555,56.90833333333333,-19.366666666666674,20.935000000000002,-10.998333333333335,43.15166666666667,-35.06000000000003,38.11499999999998,6.160000000000025
28.565,56.91999999999999,-19.346666666666664,20.913333333333327,-10.998333333333335,43.15166666666667,-35.06,38.11499999999998,6.160000000000025
28.575,56.90833333333333,-19.336666666666673,20.909999999999997,-10.99666666666667,43.153333333333336,-35.05833333333334,38.113333333333316,6.16166666666669
28.585,56.91666666666666,-19.32000000000002,20.88833333333335,-10.998333333333335,43.153333333333336,-35.05833333333334,38.11166666666665,6.16166666666669
28.595,56.905,-19.309999999999974,20.90833333333333,-10.985000000000014,43.155,-35.05666666666667,38.10833333333332,6.163333333333355
28.605,56.913333333333355,-19.291666666666657,20.886666666666656,-10.98666666666665,43.155,-35.05666666666667,38.106666666666655,6.163333333333355
28.615,56.90166666666667,-19.28333333333336,20.906666666666666,-10.974999999999994,43.156666666666666,-35.05333333333334,38.103333333333325,6.163333333333355
28.625,56.87333333333336,-19.264999999999986,20.88499999999999,-10.97666666666666,43.155,-35.05333333333334,38.099999999999994,6.163333333333355
28.635,56.83500000000001,-19.258333333333326,20.906666666666666,-10.961666666666673,43.156666666666666,-35.05166666666668,38.093333333333334,6.163333333333355
28.645,56.8066666666667,-19.241666666666703,20.886666666666684,-10.961666666666702,43.155,-35.048333333333346,38.09,6.1650000000000205
28.655,56.79666666666668,-19.23333333333332,20.90833333333333,-10.949999999999989,43.156666666666666,-35.04666666666668,38.08166666666668,6.1650000000000205
28.665,56.83666666666667,-19.215000000000003,20.886666666666684,-10.951666666666654,43.156666666666666,-35.045000000000016,38.07500000000002,6.1650000000000205
28.675,56.79666666666668,-19.205000000000013,20.90833333333333,-10.938333333333333,43.15833333333333,-35.04333333333335,38.063333333333304,6.1650000000000205
28.685,56.798333333333346,-19.186666666666667,20.886666666666656,-10.938333333333333,43.15833333333333,-35.041666666666686,38.05666666666664,6.166666666666686
28.695,56.78666666666669,-19.17833333333334,20.906666666666666,-10.921666666666681,43.16,-35.041666666666686,38.04499999999999,6.168333333333351
28.705,56.758333333333354,-19.158333333333303,20.886666666666656,-10.921666666666653,43.16,-35.04000000000002,38.03833333333333,6.168333333333351
28.715,56.7466666666667,-19.15166666666667,20.910000000000025,-10.909999999999997,43.16166666666666,-35.03666666666669,38.028333333333336,6.168333333333351
28.725,56.7466666666667,-19.13166666666669,20.890000000000015,-10.909999999999997,43.16166666666666,-35.03666666666669,38.02000000000001,6.166666666666686
28.735,56.73666666666668,-19.12499999999997,20.913333333333327,-10.900000000000006,43.16333333333333,-35.03666666666669,38.00666666666669,6.166666666666686
28.745,56.73666666666671,-19.10499999999999,20.890000000000015,-10.900000000000006,43.16333333333333,-35.035000000000025,37.99666666666664,6.166666666666686
28.755,56.69666666666669,-19.100000000000023,20.913333333333327,-10.888333333333321,43.16499999999999,-35.035000000000025,37.98333333333332,6.166666666666686
28.765,56.668333333333294,-19.08166666666665,20.893333333333317,-10.888333333333321,43.16499999999999,-35.03333333333336,37.97333333333333,6.168333333333351
28.775,56.65666666666664,-19.073333333333323,20.916666666666657,-10.875,43.16499999999999,-35.031666666666695,37.96000000000001,6.166666666666686
28.785,56.65666666666664,-19.0566666666667,20.896666666666647,-10.875,43.16499999999999,-35.031666666666695,37.94666666666669,6.168333333333294
28.795,56.61833333333331,-19.053333333333313,20.92166666666668,-10.865000000000009,43.16499999999999,-35.031666666666695,37.93333333333331,6.168333333333351
28.805,56.61833333333331,-19.03666666666669,20.90166666666667,-10.86499999999998,43.16499999999999,-35.031666666666695,37.92333333333332,6.169999999999959
28.815,56.57833333333332,-19.035000000000025,20.92833333333334,-10.85833333333332,43.16666666666666,-35.031666666666695,37.91166666666666,6.170000000000016
28.825,56.583333333333314,-19.021666666666647,20.91166666666666,-10.85833333333332,43.16666666666666,-35.03,37.906666666666666,6.169999999999959
28.835,56.58500000000001,-19.01666666666668,20.938333333333333,-10.853333333333353,43.16833333333332,-35.03000000000003,37.903333333333336,6.170000000000016
28.845,56.58333333333334,-18.998333333333306,20.896666666666647,-10.87166666666667,43.16833333333332,-35.03,37.905,6.169999999999959
28.855,56.559999999999974,-18.994999999999976,20.92166666666668,-10.86166666666665,43.16666666666666,-35.03,37.905,6.170000000000016
28.865,56.51666666666665,-18.980000000000018,20.903333333333336,-10.876666666666694,43.16666666666666,-35.02666666666667,37.91500000000002,6.168333333333294
28.875,56.46166666666667,-18.976666666666688,20.933333333333337,-10.869999999999976,43.16833333333332,-35.02666666666667,37.923333333333346,6.168333333333294
28.885,56.418333333333294,-18.958333333333343,20.913333333333327,-10.883333333333297,43.16833333333332,-35.025000000000006,37.94,6.168333333333294
28.895,56.39333333333332,-18.958333333333343,20.941666666666663,-10.876666666666665,43.16833333333332,-35.025000000000006,37.95000000000002,6.168333333333294
28.905,56.36166666666665,-18.943333333333328,20.924999999999983,-10.876666666666665,43.16833333333332,-35.02666666666667,37.96333333333334,6.168333333333294
28.915,56.329999999999984,-18.943333333333328,20.95333333333332,-10.87166666666667,43.16999999999999,-35.02666666666667,37.971666666666664,6.170000000000016
28.925,56.32333333333332,-18.92833333333334,20.93666666666664,-10.871666666666698,43.16999999999999,-35.025000000000006,37.97999999999999,6.169999999999959
28.935,56.29166666666663,-18.926666666666648,20.968333333333334,-10.868333333333311,43.17166666666665,-35.025000000000006,37.985000000000014,6.170000000000016
28.945,56.2833333333333,-18.91166666666666,20.953333333333347,-10.868333333333311,43.17166666666665,-35.021666666666675,37.99333333333334,6.169999999999959
28.955,56.251666666666694,-18.913333333333355,20.985000000000014,-10.853333333333353,43.17333333333332,-35.021666666666675,37.998333333333335,6.173333333333346
28.965,56.22000000000003,-18.90166666666667,20.96666666666667,-10.851666666666688,43.17166666666665,-35.018333333333345,38.00666666666666,6.173333333333289
28.975,56.18833333333336,-18.903333333333336,20.998333333333335,-10.8483333333333,43.17333333333332,-35.01666666666668,38.01333333333335,6.173333333333346
28.985,56.1816666666667,-18.89166666666665,20.98666666666665,-10.849999999999994,43.16999999999999,-35.01333333333335,38.021666666666675,6.173333333333289
28.995,56.14500000000001,-18.88833333333332,21.014999999999986,-10.840000000000003,43.17166666666665,-35.01333333333335,38.025000000000006,6.173333333333346
29.005,56.12500000000003,-18.876666666666694,21.0,-10.840000000000003,43.17166666666665,-35.01000000000002,38.03333333333333,6.173333333333289
29.019,56.12500000000003,-18.876666666666694,21.001666666666665,-10.840000000000003,43.17333333333332,-35.01000000000002,38.03666666666666,6.173333333333346
29.028,56.12500000000003,-18.876666666666694,21.001666666666665,-10.840000000000003,43.17333333333332,-35.00666666666669,38.04333333333335,6.173333333333289
29.037,56.12500000000003,-18.87833333333336,21.001666666666665,-10.840000000000003,43.17333333333332,-35.005000000000024,38.04666666666668,6.171666666666681
29.046,56.12500000000003,-18.876666666666694,21.0,-10.836666666666673,43.17333333333332,-35.005000000000024,38.05000000000001,6.169999999999959
29.055,56.14833333333334,-18.876666666666665,21.02666666666667,-10.823333333333323,43.17499999999998,-35.005000000000024,38.05166666666668,6.169999999999959
29.065,56.126666666666665,-18.868333333333368,21.01666666666668,-10.823333333333323,43.17499999999998,-35.001666666666694,38.05500000000001,6.169999999999959
29.075,56.1283333333333,-18.86833333333331,21.05000000000001,-10.821666666666687,43.17666666666665,-35.001666666666694,38.05500000000001,6.168333333333294
29.085,56.099999999999966,-18.860000000000014,21.039999999999992,-10.823333333333352,43.17666666666665,-35.0,38.05833333333334,6.168333333333294
29.095,56.07166666666669,-18.88833333333335,21.079999999999984,-10.828333333333319,43.17666666666665,-35.00000000000003,38.06,6.168333333333294
29.105,56.04333333333335,-18.879999999999967,21.07166666666666,-10.828333333333319,43.17666666666665,-35.001666666666665,38.06,6.168333333333294
29.115,56.07833333333332,-18.90500000000003,21.11166666666665,-10.833333333333314,43.17666666666665,-35.00333333333336,38.05833333333334,6.168333333333294
29.125,56.04999999999998,-18.89500000000001,21.099999999999994,-10.835000000000008,43.17666666666665,-35.005000000000024,38.05666666666667,6.168333333333294
29.135,56.03999999999999,-18.896666666666675,21.13166666666669,-10.831666666666678,43.17833333333331,-35.00666666666669,38.05666666666667,6.168333333333294
29.145,56.02333333333331,-18.88833333333332,21.12166666666667,-10.833333333333343,43.1816666666667,-35.00666666666669,38.05666666666667,6.168333333333294
29.155,56.02000000000001,-18.9133333333333,21.16166666666666,-10.83833333333331,43.183333333333366,-35.00666666666669,38.05500000000001,6.168333333333294
29.165,56.01000000000002,-18.905,21.15166666666667,-10.83833333333331,43.183333333333366,-35.005000000000024,38.05500000000001,6.168333333333294
29.175,56.01000000000002,-18.930000000000007,21.191666666666663,-10.843333333333334,43.183333333333366,-35.00666666666669,38.05333333333334,6.168333333333294
29.185,55.98333333333335,-18.920000000000016,21.180000000000007,-10.841666666666669,43.183333333333366,-35.008333333333354,38.05166666666668,6.168333333333294
29.195,55.96000000000001,-18.946666666666687,21.218333333333334,-10.848333333333358,43.183333333333366,-35.00666666666669,38.05333333333334,6.166666666666629
29.205,55.94666666666666,-18.938333333333333,21.20999999999998,-10.848333333333358,43.183333333333366,-35.00666666666669,38.05333333333334,6.166666666666629
29.215,55.94666666666666,-18.964999999999975,21.25,-10.853333333333325,43.183333333333366,-35.00666666666669,38.05166666666668,6.166666666666629
29.225,55.93000000000001,-18.955000000000013,21.238333333333344,-10.853333333333325,43.183333333333366,-35.008333333333354,38.05000000000001,6.164999999999964
29.235,55.90666666666664,-18.98333333333335,21.278333333333336,-10.858333333333348,43.183333333333366,-35.008333333333354,38.05000000000001,6.164999999999964
29.245,55.87833333333333,-18.97999999999999,21.271666666666675,-10.861666666666679,43.183333333333366,-35.008333333333354,38.05000000000001,6.164999999999964
29.255,55.87833333333336,-19.005000000000024,21.310000000000002,-10.866666666666674,43.183333333333366,-35.00666666666669,38.048333333333346,6.164999999999964
29.265,55.86500000000004,-19.0,21.328333333333347,-10.85166666666666,43.183333333333366,-35.008333333333354,38.04666666666668,6.164999999999964
29.275,55.84166666666667,-19.025000000000006,21.36833333333334,-10.85833333333332,43.183333333333366,-35.008333333333354,38.04333333333335,6.164999999999964
29.285,55.82500000000002,-19.02000000000001,21.36166666666668,-10.863333333333344,43.183333333333366,-35.008333333333354,38.045000000000016,6.1633333333332985
29.295,55.82500000000002,-19.045000000000016,21.403333333333336,-10.870000000000005,43.183333333333366,-35.008333333333354,38.04333333333335,6.1633333333332985
29.305,55.82166666666666,-19.039999999999992,21.419999999999987,-10.85499999999999,43.183333333333366,-35.01000000000002,38.04333333333332,6.1633333333332985
29.315,55.80166666666665,-19.06499999999997,21.458333333333314,-10.859999999999985,43.183333333333366,-35.01000000000002,38.04166666666666,6.1633333333332985
29.325,55.785,-19.061666666666667,21.47666666666666,-10.848333333333358,43.183333333333366,-35.01000000000002,38.04166666666666,6.161666666666633
29.335,55.764999999999986,-19.08833333333334,21.51666666666665,-10.853333333333353,43.183333333333366,-35.01000000000002,38.03999999999999,6.161666666666633
29.345,55.75166666666664,-19.0866666666667,21.53666666666666,-10.841666666666669,43.183333333333366,-35.01000000000002,38.03999999999999,6.161666666666633
29.355,55.73166666666668,-19.113333333333344,21.57499999999999,-10.846666666666664,43.183333333333366,-35.01000000000002,38.03999999999999,6.161666666666633
29.365,55.73000000000002,-19.109999999999985,21.593333333333334,-10.830000000000013,43.1816666666667,-35.01000000000002,38.03999999999999,6.159999999999968
29.375,55.728333333333325,-19.133333333333326,21.63166666666666,-10.83499999999998,43.1816666666667,-35.011666666666684,38.03999999999999,6.159999999999968
29.385,55.71333333333334,-19.13166666666669,21.65166666666667,-10.824999999999989,43.1816666666667,-35.01333333333335,38.03833333333333,6.158333333333303
29.395,55.69666666666666,-19.156666666666666,21.691666666666663,-10.831666666666678,43.1816666666667,-35.01333333333335,38.03833333333333,6.158333333333303
29.405,55.67333333333332,-19.148333333333312,21.680000000000007,-10.838333333333338,43.1816666666667,-35.01333333333335,38.03833333333333,6.158333333333303
29.415,55.67166666666665,-19.176666666666705,21.721666666666664,-10.846666666666692,43.1816666666667,-35.01333333333335,38.03833333333333,6.158333333333303
29.425,55.65499999999997,-19.174999999999983,21.741666666666674,-10.836666666666645,43.1816666666667,-35.015000000000015,38.03666666666666,6.158333333333303
29.435,55.63833333333335,-19.19999999999999,21.78,-10.843333333333334,43.1816666666667,-35.015000000000015,38.03666666666666,6.158333333333303
29.445,55.62166666666664,-19.218333333333334,21.813333333333333,-10.845000000000027,43.1816666666667,-35.015000000000015,38.03666666666666,6.156666666666638
29.455,55.60333333333335,-19.245000000000005,21.853333333333325,-10.851666666666631,43.1816666666667,-35.015000000000015,38.03333333333333,6.156666666666638
29.465,55.58833333333334,-19.26666666666668,21.88833333333335,-10.85499999999999,43.1816666666667,-35.015000000000015,38.03333333333333,6.156666666666638
29.475,55.58666666666667,-19.293333333333322,21.926666666666677,-10.861666666666679,43.1816666666667,-35.015000000000015,38.03333333333333,6.156666666666638
29.485,55.57333333333335,-19.314999999999998,21.960000000000008,-10.868333333333311,43.180000000000035,-35.01666666666668,38.031666666666666,6.154999999999973
29.495,55.55666666666667,-19.340000000000003,22.0,-10.875,43.180000000000035,-35.015000000000015,38.031666666666666,6.158333333333303
29.505,55.54166666666666,-19.360000000000014,22.035000000000025,-10.883333333333354,43.180000000000035,-35.015000000000015,38.031666666666666,6.158333333333303
29.515,55.54166666666666,-19.383333333333326,22.073333333333352,-10.890000000000015,43.180000000000035,-35.015000000000015,38.031666666666666,6.159999999999968
29.525,55.52499999999998,-19.405,22.106666666666655,-10.89833333333334,43.180000000000035,-35.01666666666668,38.03,6.158333333333303
29.535,55.51166666666663,-19.430000000000007,22.14500000000001,-10.903333333333336,43.180000000000035,-35.01666666666668,38.03,6.159999999999968
29.545,55.494999999999976,-19.448333333333352,22.178333333333313,-10.913333333333298,43.180000000000035,-35.01666666666668,38.03,6.158333333333303
29.555,55.48166666666668,-19.47333333333333,22.218333333333334,-10.919999999999987,43.180000000000035,-35.01666666666668,38.03,6.159999999999968
29.565,55.46833333333336,-19.49333333333334,22.25333333333333,-10.931666666666672,43.17833333333337,-35.01666666666668,38.03,6.158333333333303
29.575,55.45666666666668,-19.51666666666668,22.291666666666657,-10.938333333333361,43.17833333333337,-35.018333333333345,38.028333333333336,6.159999999999968
29.585,55.44166666666669,-19.538333333333355,22.32499999999999,-10.951666666666654,43.176666666666705,-35.018333333333345,38.028333333333336,6.159999999999968
29.595,55.42833333333334,-19.561666666666696,22.363333333333316,-10.958333333333314,43.176666666666705,-35.01666666666668,38.02666666666667,6.161666666666633
29.605,55.41333333333333,-19.588333333333367,22.396666666666675,-10.970000000000027,43.176666666666705,-35.01666666666668,38.02666666666664,6.161666666666633
29.615,55.403333333333336,-19.60833333333335,22.436666666666667,-10.975000000000023,43.176666666666705,-35.01666666666668,38.02666666666664,6.161666666666633
29.625,55.38833333333332,-19.62833333333336,22.471666666666664,-10.98999999999998,43.176666666666705,-35.01666666666668,38.02666666666664,6.161666666666633
29.635,55.386666666666656,-19.650000000000006,22.511666666666656,-10.995000000000005,43.176666666666705,-35.01666666666668,38.02666666666664,6.164999999999964
29.645,55.373333333333306,-19.67166666666668,22.54333333333335,-11.01000000000002,43.176666666666705,-35.018333333333345,38.02499999999998,6.164999999999964
29.655,55.36333333333337,-19.690000000000026,22.581666666666678,-11.016666666666652,43.176666666666705,-35.02000000000001,38.02333333333331,6.168333333333294
29.665,55.346666666666636,-19.70999999999998,22.61500000000001,-11.033333333333331,43.176666666666705,-35.018333333333345,38.02499999999998,6.166666666666629
29.675,55.34500000000003,-19.731666666666683,22.653333333333336,-11.038333333333327,43.180000000000035,-35.018333333333345,38.02499999999998,6.169999999999959
29.685,55.33166666666668,-19.751666666666637,22.686666666666667,-11.056666666666644,43.180000000000035,-35.02000000000001,38.02333333333331,6.166666666666629
29.695,55.33166666666668,-19.768333333333345,22.724999999999994,-11.061666666666639,43.180000000000035,-35.02000000000001,38.02333333333331,6.168333333333294
29.705,55.31666666666666,-19.786666666666633,22.758333333333354,-11.078333333333347,43.180000000000035,-35.021666666666675,38.02166666666665,6.166666666666629
29.715,55.30333333333334,-19.81000000000003,22.79666666666668,-11.085000000000008,43.180000000000035,-35.021666666666675,38.02166666666665,6.169999999999959
29.725,55.28833333333333,-19.829999999999984,22.83166666666665,-11.103333333333296,43.180000000000035,-35.021666666666675,38.02166666666665,6.168333333333294
29.735,55.28833333333333,-19.8483333333333,22.873333333333335,-11.10833333333332,43.1816666666667,-35.021666666666675,38.02166666666665,6.169999999999959
29.745,55.27499999999998,-19.86833333333331,22.906666666666666,-11.105000000000018,43.1816666666667,-35.021666666666675,38.02333333333331,6.169999999999959
29.755,55.26833333333332,-19.881666666666632,22.946666666666687,-11.109999999999985,43.1816666666667,-35.021666666666675,38.02333333333331,6.171666666666624
29.765,55.25166666666664,-19.875,22.968333333333334,-11.11166666666665,43.1816666666667,-35.021666666666675,38.02333333333331,6.171666666666624
29.775,55.251666666666694,-19.88833333333335,23.00666666666669,-11.11833333333334,43.180000000000035,-35.021666666666675,38.02333333333331,6.171666666666624
29.785,55.24000000000001,-19.90833333333336,23.041666666666657,-11.136666666666684,43.180000000000035,-35.02333333333334,38.02166666666665,6.169999999999959
29.795,55.241666666666674,-19.923333333333346,23.081666666666678,-11.141666666666652,43.180000000000035,-35.02333333333334,38.02166666666665,6.171666666666624
29.805,55.22833333333335,-19.94500000000002,23.11499999999998,-11.161666666666662,43.180000000000035,-35.025000000000006,38.02166666666665,6.169999999999959
29.815,55.221666666666664,-19.961666666666673,23.153333333333336,-11.168333333333322,43.180000000000035,-35.025000000000006,38.02166666666665,6.173333333333289
29.825,55.21166666666667,-19.98666666666668,23.188333333333333,-11.190000000000026,43.180000000000035,-35.025000000000006,38.01999999999998,6.173333333333289
29.835,55.211666666666645,-20.001666666666665,23.228333333333325,-11.194999999999965,43.180000000000035,-35.025000000000006,38.01999999999998,6.1749999999999545
29.845,55.19999999999999,-20.02333333333334,23.264999999999986,-11.215000000000003,43.180000000000035,-35.02666666666667,38.01833333333332,6.173333333333289
29.855,55.19666666666663,-20.038333333333355,23.30499999999998,-11.219999999999999,43.1816666666667,-35.02666666666667,38.01833333333332,6.1749999999999545
29.865,55.184999999999974,-20.061666666666696,23.33833333333334,-11.240000000000009,43.1816666666667,-35.02666666666667,38.01999999999998,6.1749999999999545
29.875,55.1816666666667,-20.071666666666687,23.376666666666665,-11.245000000000033,43.1816666666667,-35.025000000000006,38.01999999999998,6.17666666666662
29.885,55.170000000000016,-20.093333333333362,23.41166666666666,-11.268333333333317,43.1816666666667,-35.02333333333334,38.01833333333332,6.17666666666662
29.895,55.170000000000016,-20.105000000000018,23.451666666666654,-11.273333333333312,43.1816666666667,-35.02333333333334,38.01666666666665,6.178333333333285
29.905,55.16166666666669,-20.126666666666694,23.485000000000014,-11.295000000000016,43.1816666666667,-35.025000000000006,38.01666666666665,6.17666666666662
29.915,55.16166666666666,-20.136666666666684,23.521666666666675,-11.300000000000011,43.1816666666667,-35.025000000000006,38.01666666666665,6.178333333333285
29.925,55.153333333333336,-20.158333333333303,23.556666666666672,-11.319999999999965,43.1816666666667,-35.02666666666667,38.01499999999996,6.178333333333285
29.935,55.153333333333336,-20.16833333333335,23.596666666666664,-11.326666666666654,43.1816666666667,-35.0266666666667,38.01499999999996,6.180000000000007
29.945,55.14499999999998,-20.18666666666664,23.633333333333326,-11.349999999999994,43.1816666666667,-35.02666666666667,38.01666666666668,6.178333333333285
29.955,55.14499999999998,-20.198333333333352,23.673333333333346,-11.353333333333353,43.1816666666667,-35.0266666666667,38.01666666666668,6.180000000000007
29.965,55.136666666666656,-20.21999999999997,23.706666666666678,-11.371666666666698,43.1816666666667,-35.02666666666667,38.02000000000001,6.178333333333285
29.975,55.136666666666684,-20.230000000000018,23.745000000000005,-11.376666666666637,43.1816666666667,-35.0266666666667,38.02000000000001,6.180000000000007
29.985,55.12666666666664,-20.24999999999997,23.778333333333336,-11.396666666666647,43.1816666666667,-35.02666666666667,38.02000000000001,6.178333333333285
29.995,55.12833333333336,-20.259999999999962,23.814999999999998,-11.403333333333336,43.1816666666667,-35.0266666666667,38.02000000000001,6.180000000000007
30.005,55.126666666666694,-20.276666666666642,23.851666666666688,-11.425000000000011,43.1816666666667,-35.028333333333364,38.021666666666675,6.180000000000007
30.015,55.12833333333333,-20.284999999999968,23.890000000000015,-11.430000000000007,43.1816666666667,-35.028333333333364,38.021666666666675,6.181666666666672
30.025,55.123333333333335,-20.301666666666648,23.92500000000001,-11.448333333333295,43.1816666666667,-35.03000000000003,38.02000000000001,6.180000000000007
30.035,55.120000000000005,-20.309999999999974,23.961666666666673,-11.454999999999984,43.183333333333366,-35.03000000000003,38.02000000000001,6.181666666666672
30.045,55.116666666666674,-20.32499999999999,23.994999999999976,-11.474999999999994,43.183333333333366,-35.03000000000003,38.02000000000001,6.180000000000007
30.055,55.11833333333331,-20.33166666666665,24.031666666666666,-11.47999999999999,43.183333333333366,-35.031666666666695,38.018333333333345,6.181666666666672
30.065,55.116666666666646,-20.35166666666666,24.068333333333328,-11.501666666666694,43.183333333333366,-35.03333333333336,38.01666666666668,6.180000000000007
30.075,55.11833333333337,-20.356666666666655,24.10833333333335,-11.506666666666689,43.183333333333366,-35.03333333333336,38.01666666666668,6.181666666666672
30.085,55.11833333333337,-20.373333333333335,24.14166666666665,-11.526666666666642,43.183333333333366,-35.03333333333336,38.015000000000015,6.180000000000007
30.095,55.11500000000001,-20.383333333333326,24.181666666666672,-11.534999999999997,43.1816666666667,-35.035000000000025,38.01333333333335,6.180000000000007
30.105,55.11500000000001,-20.399999999999977,24.214999999999975,-11.551666666666677,43.1816666666667,-35.038333333333355,38.011666666666684,6.178333333333285
30.115,55.11833333333334,-20.401666666666642,24.25333333333336,-11.558333333333337,43.1816666666667,-35.038333333333355,38.011666666666684,6.181666666666672
30.125,55.12166666666667,-20.413333333333327,24.288333333333327,-11.580000000000013,43.1816666666667,-35.04000000000002,38.011666666666684,6.17999999999995
30.135,55.125,-20.421666666666653,24.326666666666654,-11.585000000000036,43.183333333333366,-35.04000000000002,38.01000000000002,6.181666666666672
30.145,55.12833333333333,-20.438333333333333,24.36166666666665,-11.604999999999961,43.183333333333366,-35.04000000000002,38.011666666666684,6.17999999999995
30.155,55.13166666666663,-20.441666666666634,24.399999999999977,-11.61166666666665,43.183333333333366,-35.041666666666686,38.01000000000002,6.181666666666672
30.165,55.136666666666656,-20.45999999999998,24.435000000000002,-11.63166666666666,43.183333333333366,-35.04333333333335,38.008333333333354,6.181666666666672
30.175,55.140000000000015,-20.461666666666645,24.47333333333333,-11.638333333333321,43.183333333333366,-35.04333333333335,38.008333333333354,6.183333333333337
30.185,55.146666666666675,-20.478333333333325,24.508333333333326,-11.659999999999997,43.183333333333366,-35.045000000000016,38.00666666666669,6.181666666666672
30.195,55.14833333333334,-20.47999999999999,24.551666666666648,-11.66500000000002,43.183333333333366,-35.045000000000016,38.00666666666669,6.183333333333337
30.205,55.155,-20.49666666666664,24.58499999999998,-11.68500000000003,43.183333333333366,-35.04666666666668,38.005000000000024,6.181666666666672
30.215,55.15833333333333,-20.49999999999997,24.625,-11.68999999999997,43.183333333333366,-35.04666666666668,38.005000000000024,6.181666666666672
30.225,55.16333333333333,-20.514999999999986,24.66166666666666,-11.70999999999998,43.183333333333366,-35.048333333333346,38.001666666666694,6.181666666666672
30.235,55.16666666666666,-20.519999999999982,24.69999999999999,-11.718333333333334,43.18500000000003,-35.048333333333346,38.001666666666694,6.183333333333337
30.245,55.17666666666665,-20.531666666666666,24.73333333333332,-11.736666666666679,43.18500000000003,-35.048333333333346,38.001666666666694,6.181666666666672
30.255,55.17999999999998,-20.534999999999968,24.769999999999982,-11.741666666666674,43.18500000000003,-35.048333333333346,38.001666666666694,6.183333333333337
30.265,55.18999999999997,-20.544999999999987,24.80333333333334,-11.758333333333354,43.18500000000003,-35.05000000000001,38.00000000000003,6.181666666666672
30.275,55.19666666666669,-20.546666666666653,24.843333333333334,-11.76666666666668,43.18500000000003,-35.05000000000001,38.00000000000003,6.183333333333337
30.285,55.20666666666668,-20.55499999999998,24.87833333333333,-11.786666666666633,43.18500000000003,-35.05000000000001,38.00000000000003,6.183333333333337
30.295,55.21333333333334,-20.55833333333331,24.918333333333322,-11.793333333333322,43.18500000000003,-35.05000000000001,38.00000000000003,6.185000000000002
30.305,55.22666666666669,-20.568333333333328,24.95333333333332,-11.811666666666667,43.18500000000003,-35.05166666666668,38.00000000000003,6.183333333333337
30.315,55.22999999999999,-20.569999999999993,24.991666666666646,-11.818333333333328,43.18500000000003,-35.05166666666668,38.00000000000003,6.185000000000002
30.325,55.24333333333334,-20.576666666666654,25.02666666666667,-11.835000000000008,43.183333333333366,-35.05333333333334,37.99833333333336,6.185000000000002
30.34,55.244999999999976,-20.579999999999984,25.031666666666666,-11.836666666666645,43.183333333333366,-35.05166666666668,37.99833333333336,6.185000000000002
30.35,55.27166666666665,-20.58166666666665,25.07166666666666,-11.85833333333332,43.180000000000035,-35.05333333333334,38.00000000000003,6.186666666666667
30.36,55.28166666666664,-20.589999999999975,25.10833333333332,-11.86833333333334,43.18500000000003,-35.05166666666668,37.9966666666667,6.183333333333337
30.37,55.30833333333331,-20.595,25.144999999999982,-11.89166666666668,43.1816666666667,-35.05666666666667,37.99833333333336,6.178333333333285
30.38,55.31833333333336,-20.603333333333325,25.181666666666672,-11.900000000000034,43.18500000000003,-35.05333333333334,37.99500000000003,6.175000000000011
30.39,55.34500000000003,-20.60166666666666,25.21666666666667,-11.921666666666681,43.180000000000035,-35.05666666666667,37.99833333333336,6.17666666666662
30.4,55.35500000000002,-20.606666666666655,25.254999999999995,-11.931666666666644,43.18000000000001,-35.05500000000001,37.99500000000003,6.170000000000016
30.41,55.37833333333336,-20.60499999999999,25.293333333333322,-11.949999999999989,43.176666666666705,-35.05833333333334,37.9966666666667,6.168333333333294
30.42,55.400000000000006,-20.60833333333332,25.33166666666665,-11.95999999999998,43.17666666666668,-35.0566666666667,37.99500000000003,6.166666666666686
30.43,55.40999999999997,-20.606666666666655,25.36833333333334,-11.958333333333314,43.17333333333332,-35.06166666666667,38.00000000000003,6.169999999999959
30.44,55.42833333333337,-20.609999999999985,25.405,-11.971666666666664,43.173333333333346,-35.058333333333366,38.00499999999997,6.166666666666686
30.45,55.43833333333333,-20.609999999999985,25.439999999999998,-11.971666666666664,43.16999999999999,-35.06166666666667,38.01333333333335,6.169999999999959
30.46,55.438333333333304,-20.61499999999998,25.478333333333325,-11.986666666666679,43.17500000000001,-35.058333333333366,38.01833333333332,6.166666666666686
30.47,55.4433333333333,-20.61499999999998,25.49333333333334,-11.985000000000014,43.16999999999999,-35.061666666666696,38.0266666666667,6.168333333333294
