time, ch0_left_gate_raw, ch0_right_gate_raw, ch1_left_gate_raw, ch1_right_gate_raw, ch2_left_gate_raw, ch2_right_gate_raw, ch3_left_gate_raw, ch3_right_gate_raw
54570,303,263,1429,1068,276,227,283,270
54571,283,259,793,307,271,222,263,247
54580,300,262,1382,1059,275,226,282,268
54581,281,258,803,317,270,222,263,246
54590,302,263,1427,1072,276,227,283,270
54591,283,259,792,314,270,222,263,247
54600,301,262,1375,1055,275,226,282,268
54601,281,257,807,324,270,222,263,246
54610,303,263,1426,1069,276,227,283,270
54611,283,259,790,295,270,222,263,247
54620,301,262,1383,1064,275,226,282,268
54621,281,258,803,319,270,222,263,246
54630,303,263,1427,1084,276,227,284,270
54631,284,259,793,327,270,222,263,247
54640,301,262,1385,1069,275,226,282,268
54641,281,258,803,340,270,222,262,246
54650,302,263,1395,1086,276,227,283,270
54651,282,258,802,340,271,222,263,247
54660,301,262,1383,1059,275,226,282,268
54661,282,258,803,314,270,222,262,246
54670,303,263,1429,1069,276,227,283,270
54671,283,259,792,305,270,222,263,247
54680,301,262,1380,1058,275,226,281,268
54681,281,258,805,323,270,222,263,246
54690,303,263,1431,1070,276,227,283,270
54691,283,259,792,303,270,222,263,247
54700,301,262,1382,1061,275,226,282,268
54701,281,258,804,319,270,222,263,246
54710,302,263,1427,1072,276,227,283,270
54711,283,259,792,306,270,222,263,247
54720,301,262,1382,1061,275,226,282,268
54721,281,258,804,317,270,222,263,246
54730,303,263,1434,1067,276,227,284,270
54731,284,259,791,289,270,222,263,247
54740,301,262,1384,1059,275,226,282,268
54741,281,258,803,316,270,222,262,246
54750,302,263,1425,1068,276,226,283,270
54751,283,259,794,305,271,222,263,246
54760,300,262,1387,1060,275,226,282,268
54761,281,258,803,315,270,222,262,246
54770,303,263,1425,1071,276,226,283,270
54771,283,259,791,291,270,222,262,246
54780,300,262,1381,1061,275,226,282,268
54781,282,258,805,314,270,222,263,246
54790,302,263,1427,1068,276,227,283,270
54791,283,259,793,311,270,222,263,247
54800,300,262,1386,1061,275,226,282,268
54801,282,258,804,329,270,222,263,246
54810,303,263,1429,1065,276,226,283,270
54811,283,259,791,301,270,222,263,247
54820,301,262,1381,1055,275,226,282,268
54821,281,258,805,328,270,222,263,246
54830,302,263,1428,1067,276,226,283,270
54831,283,259,792,300,270,222,263,247
54840,301,262,1385,1064,275,226,282,268
54841,281,258,804,327,270,222,263,246
54850,302,263,1428,1069,276,226,283,270
54851,284,259,793,315,270,222,263,247
54860,300,262,1395,1059,275,226,282,268
54861,282,258,801,311,270,222,263,246
54870,302,263,1428,1070,276,226,283,270
54871,284,259,793,310,270,222,263,247
54880,301,262,1382,1063,275,226,281,268
54881,281,258,806,326,270,222,263,246
54890,302,263,1429,1071,276,226,283,270
54891,283,259,793,305,270,222,263,247
54900,301,262,1386,1061,275,226,282,268
54901,281,258,804,319,270,222,262,246
54910,303,263,1431,1066,276,226,283,270
54911,284,259,793,302,270,222,263,247
54920,301,262,1379,1059,275,226,282,268
54921,282,258,806,322,270,222,263,246
54930,302,263,1432,1069,276,226,283,270
54931,286,259,789,296,270,222,263,247
54940,301,262,1387,1059,275,226,280,268
54941,282,258,804,319,270,222,263,246
54950,303,263,1425,1070,276,227,283,270
54951,283,259,794,311,270,222,263,247
54960,301,262,1386,1061,275,226,282,268
54961,282,258,804,323,270,222,263,246
54970,303,263,1432,1070,276,227,283,270
54971,284,259,792,308,270,222,263,247
54980,300,262,1388,1075,275,226,281,268
54981,282,258,805,319,270,222,263,246
54990,302,263,1428,1069,276,226,283,270
54991,283,259,792,310,270,222,263,247
55000,301,262,1385,1060,275,226,281,268
55001,282,258,805,319,270,222,263,246
55010,303,263,1429,1067,276,227,283,270
55011,283,259,794,301,270,222,263,246
55020,300,262,1386,1061,275,226,282,268
55021,281,258,805,318,270,222,263,246
55030,302,263,1424,1070,276,226,283,270
55031,283,259,793,305,270,222,263,247
55040,301,262,1381,1058,275,226,282,268
55041,282,258,806,319,270,222,263,246
55050,303,263,1427,1070,276,227,283,269
55051,282,259,795,312,271,222,264,247
55060,300,262,1388,1063,275,226,282,269
55061,282,258,805,313,270,222,263,246
55070,302,263,1415,1068,276,226,283,269
55071,283,259,798,310,270,222,263,246
55080,301,262,1373,1063,275,226,282,268
55081,281,258,810,322,270,222,263,247
55090,303,263,1430,1070,276,226,283,270
55091,283,260,790,289,270,222,263,247
55100,301,262,1390,1062,275,226,282,268
55101,281,258,805,326,270,222,263,246
55110,303,263,1425,1068,276,226,283,269
55111,283,259,795,307,270,222,263,246
55120,301,262,1388,1063,275,226,282,268
55121,282,258,802,318,270,222,263,246
55130,302,263,1428,1067,276,227,283,270
55131,283,259,795,305,270,222,263,247
55140,301,262,1386,1065,275,226,282,268
55141,281,258,807,321,270,222,263,246
55150,302,263,1428,1072,276,226,283,269
55151,283,259,794,311,270,222,263,247
55160,301,262,1392,1066,275,226,282,268
55161,281,258,805,316,270,222,263,246
55170,303,263,1432,1072,276,227,283,270
55171,283,259,794,300,270,222,263,246
55180,300,262,1392,1060,275,226,282,268
55181,282,258,804,319,270,222,263,247
55190,303,263,1430,1069,276,227,283,270
55191,283,259,795,305,270,222,263,247
55200,301,262,1391,1062,275,226,282,268
55201,282,258,804,313,270,222,262,246
55210,302,263,1431,1070,276,227,283,269
55211,283,259,794,309,270,223,263,246
55220,300,262,1391,1063,275,226,282,268
55221,281,258,804,328,270,222,262,246
55230,303,263,1431,1070,276,227,283,269
55231,283,259,794,300,270,222,263,247
55240,300,262,1391,1060,275,226,282,268
55241,281,258,805,318,270,222,263,246
55250,303,263,1431,1070,276,227,283,270
55251,282,259,791,295,270,223,262,246
55260,301,262,1384,1061,275,226,282,268
55261,281,258,805,319,270,223,263,246
55270,302,263,1431,1072,276,227,283,270
55271,283,259,794,308,270,223,263,247
55280,300,262,1356,1063,275,226,282,268
55281,281,257,814,330,270,222,263,246
55290,302,263,1434,1070,277,227,283,269
55291,283,259,794,304,270,223,263,247
55300,300,262,1374,1058,275,226,282,268
55301,282,258,809,327,270,222,263,246
55310,302,263,1431,1074,276,227,283,270
55311,283,259,795,306,270,223,263,247
55320,300,262,1387,1058,275,226,282,268
55321,281,258,807,320,270,222,263,246
55330,303,263,1427,1074,276,227,283,270
55331,283,259,796,303,271,223,263,247
55340,301,262,1386,1061,275,226,282,268
55341,281,258,805,320,270,222,263,246
55350,302,263,1430,1088,276,227,283,270
55351,283,259,796,306,271,223,263,247
55360,301,262,1385,1060,276,226,282,268
55361,281,258,805,319,270,222,263,246
55370,302,263,1430,1072,276,227,284,270
55371,283,259,794,311,270,223,263,247
55380,301,262,1388,1062,276,226,282,268
55381,281,258,804,313,270,222,263,246
55390,303,263,1431,1074,276,227,283,270
55391,283,259,794,306,271,223,263,246
55400,300,262,1374,1058,275,226,282,268
55401,281,257,811,333,270,222,263,246
55410,302,263,1428,1076,276,227,283,270
55411,283,259,792,301,271,223,263,247
55420,301,262,1387,1061,275,226,282,268
55421,282,258,806,322,270,222,263,246
55430,303,263,1431,1072,277,227,283,270
55431,283,259,794,313,271,223,263,247
55440,300,262,1391,1062,275,226,282,268
55441,282,258,804,320,270,222,263,246
55450,303,263,1415,1071,276,227,283,270
55451,282,259,799,314,271,223,263,247
55460,301,262,1386,1061,275,226,282,268
55461,281,258,808,321,270,222,263,246
55470,302,263,1431,1073,276,227,283,270
55471,283,259,795,301,271,223,263,247
55480,301,262,1384,1062,275,226,282,268
55481,282,258,805,320,270,222,263,246
55490,302,263,1412,1073,276,227,283,269
55491,282,259,801,313,271,223,263,247
55500,301,262,1386,1064,275,226,282,268
55501,282,258,808,319,270,222,262,246
55510,302,263,1432,1073,276,227,283,270
55511,283,259,795,312,270,223,263,247
55520,301,262,1388,1065,276,226,282,268
55521,281,258,806,320,270,222,263,246
55530,302,263,1430,1073,276,227,283,270
55531,283,259,795,319,270,223,263,246
55540,300,262,1387,1063,275,226,282,268
55541,282,258,807,327,270,222,263,246
55550,302,263,1432,1072,276,227,283,270
55551,283,259,796,316,271,222,263,247
55560,301,262,1391,1062,275,226,282,268
55561,282,258,805,336,270,222,263,246
55570,301,263,1430,1077,276,227,283,270
55571,283,259,793,302,271,222,263,247
55580,300,262,1389,1067,275,226,282,268
55581,282,258,806,320,270,222,263,246
55590,302,263,1428,1074,276,227,283,270
55591,282,259,798,313,271,223,263,246
55600,301,262,1393,1078,276,226,282,268
55601,281,258,806,344,271,222,263,247
55610,302,263,1424,1069,276,227,283,270
55611,282,259,797,311,270,222,263,247
55620,301,262,1389,1057,275,226,282,268
55621,281,258,807,331,270,222,263,246
55630,302,263,1427,1073,276,227,283,270
55631,283,259,797,306,270,223,263,246
55640,301,262,1362,1065,276,226,282,268
55641,281,257,816,336,270,222,263,247
55650,302,263,1426,1072,276,227,283,269
55651,282,259,797,319,270,223,263,246
55660,301,262,1391,1065,276,226,282,268
55661,281,258,806,321,270,223,263,246
55670,302,263,1419,1071,276,227,283,269
55671,282,258,799,320,270,223,263,246
55680,301,262,1394,1065,275,226,282,269
55681,282,258,806,325,270,223,263,246
55690,302,263,1429,1075,276,227,283,269
55691,283,259,797,307,270,223,263,247
55700,300,262,1389,1063,275,227,282,268
55701,281,258,807,324,270,223,263,246
55710,301,263,1427,1074,276,227,283,269
55711,282,259,797,314,270,223,263,246
55720,301,262,1392,1063,275,227,282,268
55721,282,258,806,318,270,223,263,246
55730,302,263,1427,1072,276,227,283,270
55731,283,259,794,305,270,223,263,247
55740,301,262,1394,1064,275,226,282,268
55741,282,258,805,325,270,222,263,247
55750,302,263,1419,1069,276,227,283,269
55751,282,258,799,317,270,223,263,246
55760,301,262,1396,1059,275,226,282,269
55761,281,258,805,318,270,223,263,246
55770,303,263,1426,1069,276,226,283,269
55771,283,259,797,303,270,222,263,247
55780,301,262,1390,1056,275,226,282,269
55781,281,258,807,316,270,222,263,246
55790,302,263,1414,1070,276,226,283,269
55791,282,259,799,315,270,222,263,246
55800,301,262,1392,1054,275,226,282,268
55801,281,258,807,323,270,222,263,246
55810,302,263,1426,1072,276,226,283,269
55811,282,259,797,310,270,222,263,246
55820,301,262,1385,1061,275,226,282,269
55821,281,258,809,318,270,222,263,246
55830,302,263,1422,1066,276,227,283,269
55831,282,259,798,306,270,222,263,246
55840,301,262,1389,1056,275,226,282,268
55841,282,258,807,321,270,222,263,246
55850,302,263,1427,1069,276,226,283,269
55851,282,259,797,308,270,222,263,247
55860,301,262,1387,1063,275,226,282,268
55861,281,258,810,329,270,222,263,246
55870,302,263,1429,1074,276,226,283,269
55871,282,259,797,305,270,222,263,247
55880,301,262,1394,1067,275,226,282,269
55881,281,258,807,330,270,222,263,246
55890,302,263,1418,1074,276,226,283,270
55891,282,258,801,329,270,222,263,246
55900,301,262,1396,1065,275,226,282,269
55901,282,258,806,318,270,222,263,246
55910,302,263,1426,1071,276,226,283,269
55911,282,259,798,322,270,222,263,246
55920,301,262,1395,1064,275,226,282,269
55921,281,258,806,332,270,222,263,246
55930,302,263,1428,1070,276,226,283,269
55931,282,259,795,310,270,222,263,246
55940,301,262,1395,1065,275,226,282,269
55941,282,258,806,318,270,222,263,246
55950,302,263,1420,1072,276,226,283,269
55951,283,259,798,312,270,222,263,246
55960,301,262,1392,1060,276,226,282,269
55961,281,258,808,327,270,222,263,246
55970,302,263,1425,1074,276,226,283,269
55971,282,258,799,314,270,222,263,247
55980,301,262,1391,1065,275,226,282,269
55981,282,258,808,320,270,222,263,247
55990,302,263,1417,1072,276,226,283,269
55991,283,259,800,312,270,222,263,246
56000,301,262,1361,1068,276,226,282,269
56001,281,258,817,340,270,222,263,246
56010,302,263,1421,1068,276,226,283,269
56011,281,258,800,313,270,222,263,246
56020,302,262,1380,1064,276,226,282,269
56021,282,258,810,334,270,222,263,247
56030,302,263,1421,1072,276,226,283,269
56031,282,258,800,312,269,222,263,246
56040,301,262,1393,1067,276,226,282,269
56041,281,258,809,317,270,222,263,246
56050,302,263,1424,1073,276,226,283,269
56051,282,259,796,297,270,222,263,247
56060,301,262,1394,1064,276,226,282,268
56061,282,258,807,324,271,222,264,247
56070,302,263,1424,1074,276,226,283,269
56071,283,259,799,318,270,222,263,247
56080,301,262,1397,1061,275,226,282,269
56081,282,258,806,329,271,222,264,247
56090,302,263,1427,1076,276,226,283,269
56091,283,259,797,317,270,222,263,247
56100,301,262,1396,1062,275,226,282,269
56101,282,258,807,324,270,222,263,246
56110,302,263,1420,1077,276,226,283,270
56111,283,259,801,312,270,222,263,246
56120,301,262,1392,1067,275,226,282,268
56121,282,258,809,323,270,222,263,246
56130,302,263,1429,1076,276,226,283,269
56131,283,259,798,316,270,222,263,247
56140,301,262,1396,1064,275,226,282,268
56141,282,258,808,329,270,222,263,247
56150,302,263,1422,1076,276,226,283,269
56151,283,259,800,314,270,222,263,247
56160,301,262,1397,1062,275,226,282,269
56161,281,258,806,328,270,222,263,246
56170,302,263,1423,1071,276,226,283,270
56171,282,259,798,316,270,222,263,247
56180,301,262,1390,1059,275,226,282,269
56181,282,258,809,323,271,222,263,246
56190,302,263,1427,1073,276,227,283,269
56191,282,258,799,313,271,223,263,247
56200,301,262,1394,1060,275,226,282,268
56201,281,258,809,332,270,223,263,246
56210,302,263,1423,1076,276,226,283,269
56211,282,259,797,300,270,222,263,247
56220,301,262,1390,1060,275,226,282,268
56221,282,258,808,320,270,222,263,246
56230,302,263,1428,1076,276,226,283,269
56231,282,259,799,313,270,222,263,247
56240,301,262,1393,1063,275,226,282,268
56241,282,258,808,329,270,222,263,246
56250,302,263,1428,1074,276,226,283,269
56251,282,259,800,311,270,222,263,247
56260,301,262,1391,1062,275,226,282,268
56261,281,258,810,326,270,222,263,246
56270,302,263,1426,1076,276,226,283,270
56271,282,259,800,319,270,222,263,247
56280,301,262,1388,1062,275,226,290,275
56281,311,266,1375,1047,275,226,289,275
56290,302,263,1428,1079,276,226,283,269
56291,283,258,800,320,270,222,263,247
56300,301,262,1382,1071,275,226,282,268
56301,280,258,814,331,270,222,263,246
56310,302,263,1431,1074,276,226,283,269
56311,283,259,800,308,270,222,263,246
56320,301,262,1393,1058,275,226,282,269
56321,282,258,809,330,270,222,263,246
56330,302,263,1402,1072,276,226,283,269
56331,282,258,807,325,270,222,263,246
56340,301,262,1394,1059,275,226,282,269
56341,281,258,809,316,270,222,263,247
56350,302,263,1426,1072,276,226,283,270
56351,282,258,800,316,270,222,263,247
56360,301,262,1392,1059,275,226,282,269
56361,281,258,810,327,270,222,263,246
56370,302,263,1428,1072,276,226,283,269
56371,283,259,797,297,270,222,263,247
56380,301,262,1393,1055,275,226,282,268
56381,281,258,809,318,270,222,263,246
56390,302,263,1423,1069,276,226,283,269
56391,282,258,800,319,270,222,263,246
56400,301,262,1398,1056,275,226,282,268
56401,281,258,809,320,270,222,263,246
56410,301,263,1432,1074,276,226,283,269
56411,282,258,800,308,270,222,263,246
56420,301,262,1392,1062,275,226,282,269
56421,282,258,811,326,270,222,263,246
56430,302,263,1423,1069,276,226,283,269
56431,282,258,800,316,270,222,263,247
56440,301,262,1396,1060,275,226,282,269
56441,281,258,808,322,270,222,263,246
56450,302,263,1420,1070,276,226,283,269
56451,281,258,805,321,270,222,263,247
56465,303,263,1461,1085,277,227,293,277
56470,302,263,1422,1069,276,226,283,269
56471,282,258,801,319,270,222,263,246
56480,301,262,1394,1058,275,226,282,269
56481,282,258,810,317,270,222,263,246
56490,302,263,1418,1071,276,226,283,269
56491,282,258,803,311,270,222,263,246
56500,301,262,1392,1061,275,226,282,269
56501,282,258,809,331,270,222,263,246
56510,301,263,1424,1073,276,226,283,269
56511,282,259,802,308,270,222,263,247
56520,301,262,1396,1057,275,226,282,269
56521,282,258,808,315,270,222,263,247
56530,302,263,1422,1077,276,227,283,269
56531,282,259,801,317,270,222,263,246
56540,301,262,1401,1057,275,226,282,269
56541,282,258,806,316,270,222,263,246
56550,302,263,1423,1072,276,226,283,269
56551,282,258,800,317,270,222,263,246
56560,302,262,1391,1063,276,226,282,269
56561,282,258,810,331,270,222,263,246
56570,301,263,1419,1072,276,226,283,269
56571,282,258,804,315,270,222,263,246
56580,301,262,1392,1061,276,226,282,269
56581,281,258,811,325,270,222,263,246
56590,302,263,1423,1074,276,226,283,269
56591,282,258,801,313,270,222,263,246
56600,302,262,1401,1061,276,226,282,269
56601,282,258,808,322,270,222,263,247
56610,302,263,1418,1070,276,226,283,269
56611,282,258,802,316,270,222,263,246
56620,302,262,1397,1064,275,226,282,269
56621,282,258,809,326,270,222,263,246
56630,302,263,1421,1073,276,226,283,269
56631,282,258,801,316,270,222,263,246
56640,302,262,1400,1062,275,226,282,269
56641,281,258,809,324,270,222,263,246
56650,302,263,1420,1074,276,226,283,269
56651,282,258,802,318,270,222,263,246
56660,302,262,1399,1065,275,226,282,269
56661,281,258,807,328,270,222,263,247
56670,302,263,1413,1067,276,226,283,269
56671,281,258,804,319,270,223,263,246
56680,302,263,1403,1061,276,226,282,269
56681,282,258,807,315,270,222,263,247
56690,302,263,1415,1067,276,226,283,269
56691,281,258,804,311,270,222,263,246
56700,302,262,1399,1062,275,226,282,269
56701,282,258,809,322,270,222,264,247
56710,302,263,1419,1072,276,226,283,269
56711,282,258,803,321,270,222,262,246
56720,301,262,1403,1063,275,226,282,269
56721,282,258,808,317,270,222,263,247
56730,301,263,1423,1072,276,226,283,269
56731,282,258,801,308,270,222,263,246
56740,301,262,1402,1066,275,226,282,269
56741,282,258,808,316,270,222,263,247
56750,302,263,1420,1067,276,226,283,269
56751,282,258,802,314,270,222,263,246
56760,302,262,1397,1061,275,226,282,269
56761,281,258,811,324,270,222,263,247
56770,302,263,1417,1074,276,226,283,269
56771,282,258,803,314,270,222,263,247
56780,301,262,1403,1062,275,226,282,269
56781,282,258,810,320,270,222,263,247
56790,302,263,1417,1073,276,226,283,269
56791,281,258,803,322,270,222,263,246
56800,302,262,1406,1065,276,226,283,269
56801,282,258,807,322,270,222,263,247
56810,301,263,1418,1072,276,226,283,269
56811,282,258,802,312,270,222,262,246
56820,301,262,1408,1063,276,226,282,269
56821,283,258,807,330,270,222,263,247
56830,302,263,1405,1071,276,226,283,269
56831,282,258,807,328,270,222,263,246
56840,302,262,1401,1061,275,226,282,269
56841,281,258,810,317,270,222,263,247
56850,302,263,1422,1072,276,226,283,269
56851,282,258,802,318,270,222,263,246
56860,302,262,1403,1062,275,226,282,269
56861,282,258,809,315,270,222,263,247
56870,301,263,1416,1071,276,226,283,269
56871,282,258,805,314,270,222,263,246
56880,302,262,1401,1061,275,226,282,269
56881,282,258,810,320,270,222,263,247
56890,302,263,1421,1076,276,226,283,269
56891,282,258,803,312,270,222,263,246
56900,302,262,1399,1061,275,226,282,269
56901,281,258,810,319,271,222,263,247
56910,302,263,1419,1073,276,226,283,269
56911,282,258,802,313,270,222,263,246
56920,302,262,1399,1060,276,226,282,269
56921,281,258,810,321,270,222,263,247
56930,302,263,1423,1070,276,226,283,269
56931,282,258,803,317,269,222,263,246
56940,302,262,1405,1063,275,226,282,269
56941,281,258,808,323,270,222,263,247
56950,302,263,1418,1072,276,226,283,269
56951,282,258,804,319,270,222,263,246
56960,301,262,1401,1058,275,226,282,269
56961,281,258,811,324,270,222,263,246
56970,301,263,1421,1074,276,226,283,269
56971,282,258,803,323,270,222,262,246
56980,301,262,1383,1062,275,226,282,269
56981,281,258,814,334,270,222,263,246
56990,302,263,1409,1069,276,226,283,269
56991,281,258,807,317,270,222,263,246
57000,302,262,1397,1061,275,226,282,269
57001,281,258,811,323,270,222,264,247
57010,302,263,1424,1071,276,226,283,269
57011,282,258,803,312,270,222,263,246
57020,302,262,1403,1061,275,226,282,269
57021,282,258,809,326,271,222,263,247
57030,302,263,1424,1073,276,226,283,269
57031,282,259,801,318,270,222,262,246
57040,301,262,1401,1077,275,226,282,269
57041,281,258,811,333,270,222,263,247
57050,302,262,1421,1075,276,226,282,269
57051,282,258,804,324,270,222,263,247
57060,302,262,1403,1061,275,226,282,269
57061,281,258,809,320,270,223,263,247
57070,302,263,1420,1072,276,226,283,269
57071,282,258,804,320,270,222,263,246
57080,301,262,1404,1060,275,226,282,269
57081,281,258,810,319,270,222,263,247
57090,303,263,1400,1072,276,226,283,269
57091,281,258,808,330,270,222,263,246
57100,301,262,1404,1061,276,226,282,269
57101,281,258,809,324,270,222,263,247
57110,302,263,1413,1071,276,226,282,269
57111,282,258,806,324,270,222,262,246
57120,302,262,1403,1062,276,226,283,269
57121,282,258,809,329,270,222,263,246
57130,301,263,1414,1073,276,226,282,269
57131,281,258,805,318,270,222,263,246
57140,300,262,1404,1057,276,226,282,269
57141,281,258,810,325,270,222,263,247
57150,302,263,1414,1069,276,226,283,269
57151,282,259,807,330,270,222,263,246
57160,301,262,1400,1061,276,226,282,269
57161,281,258,813,327,270,222,263,246
57170,302,263,1419,1067,276,226,283,269
57171,282,258,804,317,270,222,263,246
57180,302,262,1399,1066,275,226,282,269
57181,282,258,812,332,270,222,263,247
57190,302,263,1423,1072,276,226,283,269
57191,282,258,803,312,270,222,263,246
57200,302,262,1408,1061,276,226,282,269
57201,281,258,809,315,270,222,263,247
57210,302,263,1413,1071,276,226,283,269
57211,282,258,807,325,270,222,263,246
57220,300,262,1403,1063,275,226,282,269
57221,281,258,811,327,270,222,263,247
57230,301,263,1416,1071,276,226,283,269
57231,282,258,805,316,270,222,263,246
57240,302,262,1404,1063,276,226,282,269
57241,281,258,811,319,271,222,263,247
57250,302,263,1419,1070,276,226,283,269
57251,282,258,807,317,270,222,263,246
57260,301,262,1408,1059,276,226,282,269
57261,281,258,809,324,270,222,264,247
57270,302,263,1419,1074,275,226,283,269
57271,281,258,806,322,270,222,262,246
57280,301,262,1405,1065,276,226,283,269
57281,281,258,810,325,271,222,263,247
57290,302,263,1383,1069,276,226,283,269
57291,280,257,817,326,270,222,262,246
57300,302,262,1406,1063,276,226,282,269
57301,281,258,808,325,270,222,263,247
57310,302,263,1411,1074,276,226,282,269
57311,281,258,808,315,270,222,262,246
57320,301,263,1400,1062,276,226,282,269
57321,282,258,811,325,270,222,263,247
57330,301,263,1413,1072,276,226,283,269
57331,282,258,809,329,270,222,263,246
57340,301,262,1406,1064,275,226,283,269
57341,282,258,810,323,270,223,263,247
57350,302,263,1415,1068,276,226,282,269
57351,281,258,808,322,270,222,263,246
57360,302,262,1406,1063,276,226,282,269
57361,282,258,810,331,270,222,263,247
57370,302,263,1417,1071,276,226,282,269
57371,282,258,806,316,270,223,263,247
57380,302,262,1411,1062,276,226,282,269
57381,282,258,809,314,270,222,263,247
57390,301,263,1420,1073,276,226,282,269
57391,281,258,804,322,270,222,263,246
57400,301,262,1405,1061,276,226,282,269
57401,282,258,809,317,270,222,263,247
57410,302,263,1415,1071,276,226,282,269
57411,281,258,807,319,270,222,263,246
57420,302,262,1408,1065,276,226,282,269
57421,281,258,810,323,271,222,263,247
57430,302,263,1409,1073,276,226,282,269
57431,281,258,808,323,270,222,263,246
57440,301,262,1402,1061,276,226,282,269
57441,281,258,814,317,270,222,263,247
57450,302,263,1419,1075,276,226,282,269
57451,282,258,805,322,270,222,262,246
57460,301,262,1395,1061,276,226,282,269
57461,281,258,814,322,270,222,263,247
57470,302,263,1400,1073,276,226,283,269
57471,281,258,812,324,270,222,263,246
57480,302,262,1405,1063,275,226,282,269
57481,281,258,810,328,270,222,263,246
57490,302,263,1424,1074,276,226,283,269
57491,281,258,804,314,270,222,262,246
57500,301,262,1401,1061,276,226,282,269
57501,281,258,813,325,271,222,263,246
57510,302,263,1420,1069,276,226,283,269
57511,282,258,806,316,270,222,263,246
57520,302,262,1402,1061,276,226,282,269
57521,281,258,812,326,270,222,263,247
57530,302,263,1418,1072,276,226,283,269
57531,282,258,807,328,270,222,263,246
57540,301,262,1400,1062,276,226,282,269
57541,282,258,811,331,270,222,263,247
57550,301,263,1422,1068,276,226,283,269
57551,281,258,806,321,270,222,262,246
57560,302,262,1400,1063,275,226,282,269
57561,282,258,812,323,270,222,263,246
57570,302,263,1421,1072,276,226,283,269
57571,282,258,806,325,270,222,263,246
57580,301,262,1403,1063,276,226,282,269
57581,281,258,811,319,270,222,263,247
57590,302,263,1424,1071,276,226,282,269
57591,281,258,805,332,270,222,263,246
57600,301,262,1396,1059,275,226,282,269
57601,281,257,815,330,270,222,263,247
57610,302,263,1421,1071,276,226,283,269
57611,282,258,808,310,270,222,262,247
57620,301,262,1389,1062,276,226,282,269
57621,281,257,818,338,270,222,263,247
57630,302,263,1420,1077,276,226,283,269
57631,282,258,807,327,270,222,263,246
57640,301,262,1400,1061,275,226,282,269
57641,281,258,814,319,270,222,263,247
57650,302,263,1419,1072,276,226,283,269
57651,282,258,807,321,270,222,263,246
57660,301,262,1398,1058,276,226,282,269
57661,281,258,814,325,270,222,263,246
57670,302,263,1422,1073,276,226,284,269
57671,282,258,804,318,270,222,263,246
57680,301,262,1402,1057,276,226,282,269
57681,281,258,813,328,270,222,263,247
57690,302,263,1418,1076,276,226,283,269
57691,281,258,809,327,270,222,263,246
57700,301,262,1394,1061,275,226,282,269
57701,281,257,815,326,270,222,263,246
57710,302,263,1423,1076,276,226,283,269
57711,282,258,806,321,270,222,263,247
57720,302,262,1401,1062,276,226,282,269
57721,281,258,813,329,270,222,263,246
57730,302,263,1425,1086,276,226,283,269
57731,282,258,806,328,270,222,263,246
57740,301,262,1402,1058,276,226,282,269
57741,281,258,813,321,270,222,263,247
57750,302,263,1424,1072,276,226,283,269
57751,282,258,807,323,270,222,262,246
57760,301,262,1403,1059,275,226,282,269
57761,281,257,813,321,271,222,263,247
57770,302,263,1424,1073,276,226,283,269
57771,282,258,807,319,270,222,263,247
57780,301,262,1398,1062,275,226,282,269
57781,281,257,814,338,270,222,263,247
57790,302,263,1425,1074,276,226,283,269
57791,282,258,805,319,270,222,263,246
57800,301,262,1401,1060,275,226,282,269
57801,281,258,814,328,270,222,263,246
57810,302,263,1421,1076,276,226,282,269
57811,282,258,806,323,270,222,263,247
57820,301,262,1403,1059,275,226,282,269
57821,281,258,812,340,270,222,263,247
57830,302,263,1422,1074,276,226,283,269
57831,281,258,807,323,270,222,263,247
57840,301,262,1401,1061,276,226,282,269
57841,281,258,813,330,270,222,264,247
57850,302,263,1423,1071,276,226,283,269
57851,282,258,806,316,270,222,263,247
57860,301,262,1404,1059,276,225,282,269
57861,281,258,813,318,270,222,263,246
57870,302,263,1426,1069,276,226,283,269
57871,281,258,807,328,270,222,262,246
57880,301,262,1405,1061,276,226,282,268
57881,281,258,813,325,270,222,263,246
57890,302,263,1426,1074,276,226,283,269
57891,282,258,806,323,270,222,262,246
57900,301,262,1403,1062,275,226,282,269
57901,281,257,814,322,270,222,263,247
57910,302,263,1419,1073,276,226,283,269
57911,282,258,808,332,270,222,263,246
57920,301,262,1406,1061,276,226,282,269
57921,281,258,814,325,270,222,263,246
57930,302,263,1423,1068,276,226,283,269
57931,282,258,807,320,270,222,262,246
57940,302,262,1407,1059,276,226,282,269
57941,282,258,812,324,270,222,263,247
57950,303,263,1417,1071,276,226,282,269
57951,282,258,809,323,270,223,262,246
57960,302,262,1409,1063,276,226,283,269
57961,281,258,812,324,270,222,263,247
57970,302,263,1415,1073,276,226,282,269
57971,281,258,810,317,270,222,262,246
57980,302,263,1411,1061,276,226,282,269
57981,282,258,812,321,270,222,264,247
57990,302,263,1419,1070,276,226,282,269
57991,282,258,808,328,270,222,263,246
58000,302,262,1410,1060,276,226,282,269
58001,281,258,812,323,270,222,263,247
58010,302,263,1415,1066,276,226,283,269
58011,281,258,810,317,270,222,262,246
58020,302,262,1410,1062,276,226,283,269
58021,281,258,812,323,270,222,263,247
58030,302,263,1416,1069,276,226,282,269
58031,281,258,811,323,270,222,262,246
58040,301,262,1406,1062,276,226,282,269
