time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
4424923,23,-38,47,-44,68,-34,45,-34
4424933,24,-39,47,-44,69,-36,46,-34
4424943,23,-40,47,-44,69,-35,46,-41
4424953,23,-39,46,-44,68,-31,44,-41
4424963,24,-40,48,-42,68,-33,45,-33
4424973,24,-41,47,-44,68,-35,46,-34
4424983,24,-41,46,-43,69,-34,45,-34
4424993,23,-40,47,-43,68,-33,45,-46
4425003,24,-40,47,-43,69,-34,45,-34
4425013,24,-40,47,-44,68,-34,45,-34
4425023,23,-40,47,-44,68,-35,44,-46
4425033,24,-39,47,-43,69,-35,47,-34
4425043,24,-39,45,-44,71,-35,45,-35
4425053,23,-39,47,-43,69,-33,47,-33
4425063,23,-39,47,-44,67,-33,45,-34
4425073,24,-39,46,-44,73,-36,46,-34
4425083,25,-39,47,-44,70,-33,45,-39
4425093,25,-39,46,-43,68,-35,45,-34
4425103,25,-38,46,-42,69,-33,45,-33
4425113,25,-38,46,-42,69,-33,44,-38
4425123,25,-38,47,-44,69,-34,43,-34
4425133,25,-38,47,-43,69,-34,45,-40
4425143,25,-38,46,-42,68,-34,44,-33
4425153,25,-38,47,-44,68,-35,44,-34
4425163,25,-39,47,-45,69,-35,45,-32
4425173,25,-38,44,-44,68,-33,43,-33
4425183,25,-38,46,-44,67,-36,45,-46
4425193,24,-38,46,-45,70,-34,45,-32
4425203,24,-38,46,-44,70,-34,45,-32
4425213,25,-38,45,-44,69,-34,44,-33
4425223,25,-38,42,-44,70,-34,46,-32
4425233,24,-36,46,-44,69,-34,42,-46
4425243,24,-37,45,-44,68,-33,43,-31
4425253,24,-37,46,-44,70,-33,45,-32
4425263,24,-37,47,-43,73,-33,45,-32
4425273,24,-37,45,-44,69,-33,45,-31
4425283,25,-37,46,-43,68,-33,46,-29
4425293,24,-37,43,-44,70,-35,44,-39
4425303,25,-37,46,-43,69,-34,45,-30
4425313,24,-37,46,-44,69,-34,46,-29
4425323,25,-37,47,-44,69,-35,45,-30
4425333,25,-37,46,-42,66,-34,46,-29
4425343,25,-37,46,-43,69,-34,44,-33
4425353,25,-37,46,-43,68,-34,45,-30
4425363,25,-37,46,-44,68,-34,46,-30
4425373,25,-37,46,-43,68,-33,46,-29
4425383,24,-37,46,-44,68,-31,44,-32
4425393,25,-37,46,-43,74,-33,46,-30
4425403,25,-37,46,-43,69,-33,46,-35
4425413,23,-37,45,-42,69,-33,45,-33
4425423,25,-37,45,-43,68,-33,47,-29
4425433,25,-37,46,-43,69,-32,45,-30
4425443,25,-37,47,-43,67,-33,47,-30
4425453,24,-37,46,-44,67,-33,45,-30
4425463,24,-37,45,-43,70,-33,46,-29
4425473,24,-37,45,-43,68,-33,47,-29
4425483,25,-37,46,-43,68,-33,48,-30
4425493,24,-37,45,-42,69,-32,46,-30
4425503,24,-37,45,-42,68,-35,45,-30
4425513,24,-37,46,-41,69,-33,46,-29
4425523,25,-37,47,-43,69,-34,48,-30
4425533,25,-37,46,-43,68,-34,48,-30
4425543,24,-37,46,-44,73,-34,48,-30
4425553,24,-37,46,-43,68,-35,46,-30
4425563,25,-37,46,-43,68,-34,49,-29
4425573,25,-37,46,-43,66,-34,49,-31
4425583,24,-37,45,-42,69,-34,49,-30
4425593,24,-37,46,-43,68,-34,49,-30
4425603,24,-37,45,-43,69,-34,47,-30
4425613,25,-37,47,-42,68,-34,49,-31
4425623,25,-38,46,-42,69,-33,48,-30
4425633,24,-37,46,-42,68,-32,48,-30
4425643,24,-37,46,-43,68,-33,49,-30
4425653,24,-37,45,-44,69,-32,49,-29
4425663,24,-37,46,-44,68,-32,51,-29
4425673,25,-37,46,-44,66,-32,50,-29
4425683,25,-37,46,-42,68,-29,51,-29
4425693,25,-37,46,-43,69,-31,51,-27
4425703,23,-37,46,-43,71,-31,51,-29
4425713,24,-37,46,-43,74,-31,50,-29
4425723,24,-37,46,-42,72,-31,51,-29
4425733,24,-37,46,-43,69,-31,49,-30
4425743,25,-37,47,-43,73,-32,51,-28
4425753,24,-36,46,-42,70,-30,51,-30
4425763,25,-37,46,-43,70,-32,51,-30
4425773,24,-37,46,-45,69,-34,51,-30
4425783,25,-37,45,-44,67,-31,52,-30
4425793,24,-36,45,-44,69,-33,50,-30
4425803,24,-36,46,-43,70,-31,51,-30
4425813,24,-36,46,-44,69,-29,51,-31
4425823,24,-36,45,-43,73,-32,51,-30
4425833,24,-36,44,-43,70,-31,52,-28
4425843,24,-36,44,-43,70,-30,49,-30
4425853,24,-36,46,-42,69,-30,52,-30
4425863,24,-36,46,-43,68,-30,52,-32
4425873,24,-36,46,-42,69,-30,50,-31
4425883,25,-36,46,-42,69,-29,48,-30
4425893,25,-36,45,-42,70,-32,52,-32
4425903,24,-36,45,-43,69,-31,51,-31
4425913,25,-36,46,-43,69,-30,52,-31
4425923,25,-36,45,-42,70,-29,52,-32
4425933,25,-36,45,-42,69,-32,51,-31
4425943,25,-36,46,-42,66,-31,51,-32
4425953,25,-36,46,-42,70,-30,51,-31
4425963,25,-36,42,-43,72,-31,53,-32
4425973,25,-35,46,-42,71,-30,53,-30
4425983,25,-36,46,-41,70,-29,51,-32
4425993,24,-36,46,-41,70,-31,52,-32
4426003,24,-36,46,-38,68,-31,52,-31
4426013,24,-37,45,-41,69,-30,51,-31
4426023,24,-37,46,-41,64,-33,52,-31
4426033,25,-37,46,-40,68,-33,52,-31
4426043,25,-37,45,-41,73,-33,52,-32
4426053,25,-37,45,-40,64,-33,52,-32
4426063,25,-37,46,-39,68,-33,51,-31
4426073,26,-36,46,-40,68,-34,52,-32
4426083,24,-37,46,-40,69,-34,52,-32
4426093,25,-37,44,-40,70,-34,52,-32
4426103,25,-37,45,-41,64,-33,52,-31
4426113,24,-37,46,-41,68,-35,52,-32
4426123,25,-37,46,-40,69,-34,52,-32
4426133,23,-37,47,-39,69,-35,52,-32
4426143,24,-37,45,-40,68,-36,52,-32
4426153,25,-37,47,-39,68,-36,52,-31
4426163,24,-36,47,-40,66,-37,52,-32
4426173,24,-37,46,-39,67,-34,50,-32
4426183,25,-37,45,-40,69,-34,52,-31
4426193,24,-37,44,-39,64,-34,52,-32
4426203,25,-37,43,-38,69,-35,52,-31
4426213,25,-37,46,-40,70,-34,52,-32
4426223,25,-38,47,-39,69,-34,52,-33
4426233,25,-37,47,-40,68,-33,51,-32
4426243,25,-37,46,-39,70,-33,51,-31
4426253,23,-36,46,-39,73,-34,52,-33
4426263,25,-36,46,-38,68,-34,52,-32
4426273,23,-36,46,-39,68,-34,51,-32
4426283,24,-36,46,-38,68,-34,51,-33
4426293,25,-36,46,-37,69,-34,51,-31
4426303,25,-36,45,-37,68,-34,51,-33
4426313,24,-36,46,-38,68,-35,51,-33
4426323,25,-36,46,-38,69,-35,51,-33
4426333,25,-36,45,-38,69,-34,51,-32
4426343,25,-36,45,-38,68,-34,50,-32
4426353,25,-36,45,-37,68,-34,51,-32
4426363,23,-36,45,-37,69,-34,50,-32
4426373,24,-36,46,-38,69,-35,49,-32
4426383,25,-36,46,-38,69,-34,48,-32
4426393,25,-36,46,-38,66,-35,51,-32
4426403,24,-36,46,-38,68,-34,50,-32
4426413,25,-36,46,-39,72,-34,52,-32
4426423,24,-37,46,-37,72,-33,50,-32
4426433,26,-36,46,-37,69,-34,51,-32
4426443,25,-36,45,-39,71,-33,49,-33
4426453,25,-36,46,-38,69,-33,51,-32
4426463,25,-36,46,-39,69,-34,51,-32
4426473,25,-36,46,-40,74,-32,52,-31
4426483,25,-36,46,-38,68,-34,51,-32
4426493,26,-36,46,-37,71,-34,51,-31
4426503,25,-36,46,-39,71,-34,51,-33
4426513,25,-36,46,-39,70,-34,49,-32
4426523,24,-36,45,-38,69,-34,51,-32
4426533,24,-36,46,-39,70,-34,51,-32
4426543,26,-36,46,-38,71,-33,50,-33
4426553,25,-36,46,-38,71,-33,51,-33
4426563,24,-36,46,-38,72,-33,49,-32
4426573,25,-36,45,-38,70,-34,51,-33
4426583,25,-36,45,-40,71,-35,51,-31
4426593,24,-36,45,-40,70,-35,51,-33
4426603,24,-36,46,-40,71,-33,51,-33
4426613,24,-36,41,-39,73,-33,51,-31
4426623,25,-35,45,-39,70,-34,51,-33
4426633,24,-36,45,-38,75,-31,49,-33
4426643,25,-36,46,-38,69,-34,51,-33
4426653,24,-36,45,-38,71,-34,51,-32
4426663,25,-36,46,-40,69,-35,52,-33
4426673,25,-36,46,-39,70,-34,52,-34
4426683,25,-36,46,-40,71,-35,51,-33
4426693,25,-36,44,-40,72,-34,52,-33
4426703,25,-36,45,-39,70,-34,51,-33
4426713,25,-36,47,-40,72,-33,52,-33
4426723,25,-36,46,-40,70,-33,52,-33
4426733,25,-36,46,-39,71,-34,52,-33
4426743,24,-36,45,-39,71,-33,52,-34
4426753,25,-36,47,-38,71,-34,51,-33
4426763,25,-36,45,-39,71,-33,51,-34
4426773,25,-36,46,-39,71,-34,51,-33
4426783,25,-36,46,-40,71,-33,49,-34
4426793,26,-36,46,-38,71,-34,51,-33
4426803,26,-36,46,-38,71,-33,50,-33
4426813,26,-36,47,-38,73,-33,51,-33
4426823,24,-36,46,-36,70,-34,51,-33
4426833,25,-36,47,-38,69,-34,49,-34
4426843,25,-36,46,-38,69,-33,51,-33
4426853,25,-36,47,-37,70,-33,51,-33
4426863,26,-36,47,-37,70,-32,48,-33
4426873,26,-36,47,-38,70,-34,51,-33
4426883,25,-36,47,-38,70,-33,50,-32
4426893,26,-36,47,-38,69,-33,50,-33
4426903,25,-36,48,-39,69,-33,51,-32
4426913,24,-36,46,-39,70,-33,50,-33
4426923,24,-36,47,-37,69,-33,50,-33
4426933,24,-36,47,-38,69,-33,50,-32
4426943,25,-36,48,-39,68,-32,51,-33
4426953,25,-36,47,-37,68,-32,50,-33
4426963,25,-37,48,-39,68,-32,50,-33
4426973,25,-36,48,-38,68,-32,50,-32
4426983,26,-36,49,-38,68,-30,50,-33
4426993,25,-37,48,-38,69,-33,50,-33
4427003,25,-37,48,-37,68,-31,48,-33
4427013,25,-38,49,-39,69,-33,50,-33
4427023,25,-37,49,-38,69,-32,50,-32
4427033,26,-37,49,-38,69,-33,50,-33
4427043,24,-37,48,-38,69,-32,50,-33
4427053,25,-37,49,-40,69,-33,50,-33
4427063,24,-37,49,-39,70,-32,50,-34
4427073,24,-37,48,-39,68,-32,50,-34
4427083,26,-37,48,-38,68,-32,50,-33
4427093,24,-37,49,-38,68,-32,50,-33
4427103,25,-37,49,-39,69,-32,50,-34
4427113,25,-37,50,-39,70,-32,50,-33
4427123,25,-37,49,-39,70,-33,50,-33
4427133,24,-38,49,-38,68,-33,50,-34
4427143,24,-37,49,-38,68,-34,50,-33
4427153,25,-37,50,-38,67,-34,50,-33
4427163,26,-37,50,-39,67,-34,50,-33
4427173,24,-37,49,-39,67,-33,50,-33
4427183,24,-37,48,-39,66,-33,49,-33
4427193,24,-37,48,-40,66,-34,50,-33
4427203,24,-36,50,-39,67,-34,50,-32
4427213,24,-37,50,-40,66,-34,50,-33
4427223,26,-36,49,-40,66,-34,47,-33
4427233,25,-37,50,-40,67,-33,50,-33
4427243,24,-37,50,-40,66,-35,50,-33
4427253,24,-37,46,-40,66,-35,52,-33
4427263,25,-36,49,-40,67,-36,50,-33
4427273,25,-37,50,-41,67,-35,50,-33
4427283,26,-37,50,-40,67,-32,48,-33
4427293,26,-37,51,-40,67,-34,48,-33
4427303,25,-37,50,-40,67,-33,50,-33
4427313,25,-37,51,-42,67,-34,50,-33
4427323,25,-36,51,-42,67,-33,50,-34
4427333,25,-37,51,-41,66,-33,49,-34
4427343,25,-37,50,-40,67,-34,50,-33
4427353,25,-37,51,-41,66,-33,50,-34
4427363,26,-37,50,-40,67,-33,50,-33
4427373,24,-37,50,-40,67,-33,47,-34
4427383,24,-37,48,-40,68,-35,50,-33
4427393,25,-36,51,-40,68,-33,48,-35
4427403,24,-37,50,-42,67,-34,50,-34
4427413,25,-37,49,-41,67,-34,50,-34
4427423,25,-36,49,-41,68,-34,50,-35
4427433,25,-36,49,-40,68,-34,50,-33
4427443,25,-37,50,-40,68,-35,50,-34
4427453,24,-36,48,-42,67,-34,50,-34
4427463,25,-37,48,-41,67,-36,50,-35
4427473,25,-36,48,-41,67,-34,50,-36
4427483,24,-37,48,-41,66,-37,50,-34
4427493,24,-37,47,-42,67,-34,49,-36
4427503,24,-37,48,-41,66,-33,50,-35
4427513,24,-37,48,-42,67,-34,49,-35
4427523,25,-36,47,-41,67,-35,47,-35
4427533,25,-36,45,-41,67,-36,50,-35
4427543,24,-36,45,-41,67,-35,49,-35
4427553,24,-36,46,-41,66,-36,50,-36
4427563,25,-37,45,-42,66,-36,49,-35
4427573,25,-36,45,-42,67,-37,51,-35
4427583,25,-36,44,-40,66,-37,50,-35
4427593,25,-36,42,-41,65,-36,50,-36
4427603,24,-36,42,-40,66,-37,50,-35
4427613,25,-37,42,-41,66,-37,49,-35
4427623,25,-36,43,-41,65,-37,50,-36
4427633,25,-36,43,-42,66,-38,49,-34
4427643,25,-36,42,-41,66,-37,48,-35
4427653,25,-36,41,-42,65,-38,50,-35
4427663,25,-35,40,-42,66,-38,50,-34
4427673,25,-36,39,-41,66,-37,50,-35
4427683,24,-35,39,-42,66,-37,50,-35
4427693,24,-35,39,-41,66,-38,47,-36
4427703,25,-36,39,-41,67,-37,50,-34
4427713,25,-35,39,-42,67,-37,50,-35
4427723,25,-35,39,-42,68,-36,50,-34
4427733,24,-36,39,-41,68,-37,50,-35
4427743,25,-36,39,-39,68,-37,50,-34
4427753,25,-37,39,-42,68,-38,51,-34
4427763,25,-35,39,-41,68,-38,50,-35
4427773,25,-35,40,-42,68,-38,50,-33
4427783,25,-36,39,-42,68,-37,48,-34
4427793,25,-35,40,-41,68,-37,50,-34
4427803,24,-35,40,-41,68,-36,50,-34
4427813,25,-35,40,-41,67,-36,50,-35
4427823,25,-35,40,-41,68,-36,50,-35
4427833,24,-35,41,-42,68,-35,49,-34
4427843,25,-35,41,-41,69,-37,50,-34
4427853,23,-35,42,-42,68,-36,49,-35
4427863,24,-35,42,-42,70,-35,50,-33
4427873,24,-35,43,-41,68,-35,48,-34
4427883,24,-35,42,-42,69,-35,50,-35
4427893,24,-35,42,-42,70,-35,50,-34
4427903,25,-35,42,-41,70,-35,50,-35
4427913,25,-36,43,-41,70,-35,50,-35
4427923,25,-35,39,-40,71,-35,50,-34
4427933,25,-35,43,-40,70,-35,51,-34
4427943,25,-35,44,-42,71,-36,50,-35
4427953,25,-35,44,-41,72,-34,50,-33
4427963,25,-35,45,-41,72,-35,50,-34
4427973,26,-36,46,-41,72,-35,50,-34
4427983,24,-36,44,-42,73,-35,51,-34
4427993,26,-36,44,-40,72,-35,50,-33
4428003,25,-36,44,-41,73,-34,50,-34
4428013,25,-36,46,-42,73,-34,48,-34
4428023,25,-37,46,-41,72,-35,49,-32
4428033,26,-36,46,-41,73,-36,50,-33
4428043,21,-36,45,-41,73,-35,50,-33
4428053,25,-36,46,-41,73,-37,50,-33
4428063,25,-37,45,-41,73,-35,51,-34
4428073,25,-35,47,-40,74,-37,51,-34
4428083,25,-36,47,-40,73,-37,50,-33
4428093,25,-36,46,-41,73,-38,50,-32
4428103,25,-36,46,-41,73,-37,50,-34
4428113,24,-35,47,-40,73,-36,50,-34
4428123,25,-35,46,-40,73,-36,51,-33
4428133,25,-35,46,-40,74,-36,50,-34
4428143,24,-35,46,-39,73,-39,49,-34
4428153,24,-35,46,-40,74,-37,49,-34
4428163,24,-32,46,-40,74,-36,46,-33
4428173,26,-35,46,-40,73,-38,47,-34
4428183,25,-34,46,-41,74,-37,50,-32
4428193,24,-34,46,-40,73,-28,51,-32
4428203,24,-34,45,-40,73,-37,49,-34
4428213,24,-34,46,-41,91,-38,30,-33
4428223,25,-34,45,-40,73,-40,47,-34
4428233,24,-35,45,-39,73,-41,49,-33
4428243,24,-34,45,-39,74,-41,49,-33
4428253,23,-34,45,-39,74,-40,39,-28
4428263,25,-35,46,-38,74,-41,48,-32
4428273,25,-35,47,-39,73,-41,50,-32
4428283,24,-35,45,-40,73,-40,48,-33
4428293,24,-34,47,-39,73,-41,49,-32
4428303,24,-35,45,-40,71,-40,48,-33
4428313,25,-35,46,-40,73,-39,49,-32
4428323,25,-35,46,-39,73,-40,47,-33
4428333,25,-35,46,-39,73,-39,49,-32
4428343,26,-35,46,-40,73,-38,48,-32
4428353,24,-35,44,-39,74,-40,48,-33
4428363,25,-35,44,-40,74,-39,49,-33
4428373,25,-34,44,-41,73,-38,47,-33
4428383,25,-35,45,-40,72,-38,49,-33
4428393,25,-35,44,-39,73,-38,45,-33
4428403,24,-33,44,-40,73,-37,49,-34
4428413,26,-35,43,-39,74,-37,49,-32
4428423,25,-35,44,-39,72,-36,48,-33
4428433,25,-34,44,-39,73,-37,48,-34
4428443,25,-35,44,-40,74,-37,42,-33
4428453,24,-35,44,-39,74,-38,48,-33
4428463,25,-35,44,-40,74,-37,48,-33
4428473,25,-35,43,-40,75,-37,47,-33
4428483,24,-34,43,-40,75,-36,35,-24
4428493,25,-34,44,-39,74,-38,48,-33
4428503,25,-35,44,-39,73,-35,49,-31
4428513,25,-36,44,-38,74,-34,49,-33
4428523,25,-34,44,-40,73,-35,46,-33
4428533,24,-35,43,-40,72,-33,49,-32
4428543,24,-34,44,-40,70,-34,48,-33
4428553,25,-34,43,-39,73,-32,48,-32
4428563,24,-34,44,-37,71,-34,48,-32
4428573,24,-34,42,-39,73,-33,30,-22
4428583,25,-34,42,-39,73,-33,48,-34
4428593,24,-34,43,-38,73,-31,48,-33
4428603,25,-34,45,-36,72,-33,48,-34
4428613,24,-34,44,-38,72,-32,46,-35
4428623,25,-33,44,-38,72,-32,49,-35
4428633,25,-34,43,-38,73,-32,46,-34
4428643,23,-34,43,-38,72,-32,48,-34
4428653,24,-35,42,-37,72,-33,46,-34
4428663,23,-34,43,-38,72,-35,48,-33
4428673,24,-35,43,-40,72,-32,46,-33
4428683,25,-35,43,-38,71,-34,50,-33
4428693,25,-36,44,-39,71,-34,49,-34
4428703,24,-36,43,-40,73,-34,49,-34
4428713,23,-35,44,-40,73,-33,30,-19
4428723,25,-37,45,-41,72,-35,48,-33
4428733,25,-37,43,-42,72,-34,49,-33
4428743,24,-37,44,-41,72,-33,49,-34
4428753,23,-37,44,-41,71,-34,49,-34
4428763,25,-38,43,-43,70,-35,48,-33
4428773,24,-37,43,-42,71,-34,47,-34
4428783,24,-37,43,-42,71,-34,49,-34
4428793,24,-37,44,-43,70,-36,49,-34
4428803,23,-37,44,-43,70,-34,38,-26
4428813,23,-37,44,-43,70,-35,49,-34
4428823,24,-39,43,-43,70,-35,47,-32
4428833,23,-38,44,-45,70,-35,49,-34
4428843,24,-38,44,-45,70,-35,49,-33
4428853,24,-38,45,-44,70,-34,39,-28
4428863,22,-39,44,-44,70,-34,48,-33
4428873,24,-39,46,-43,71,-33,49,-33
4428883,23,-39,45,-43,70,-34,48,-33
4428893,20,-37,45,-44,70,-34,48,-32
4428903,23,-40,45,-43,71,-33,48,-33
4428913,22,-39,45,-43,70,-33,48,-31
4428923,22,-39,46,-42,69,-35,48,-33
4428933,22,-39,45,-44,69,-35,47,-33
4428943,23,-39,44,-44,69,-34,43,-32
4428953,23,-39,42,-43,69,-36,48,-33
4428963,23,-39,43,-43,69,-35,48,-33
4428973,23,-39,44,-43,70,-35,48,-33
4428983,23,-38,43,-43,70,-33,47,-32
4428993,23,-39,45,-44,68,-35,46,-33
4429003,23,-39,45,-43,70,-35,49,-32
4429013,23,-38,45,-44,70,-35,48,-33
4429023,23,-39,45,-44,70,-33,46,-33
4429033,23,-39,45,-43,69,-35,47,-33
4429043,23,-39,45,-43,69,-35,50,-33
4429053,22,-39,45,-43,69,-35,50,-32
4429063,23,-39,45,-43,70,-33,49,-33
4429073,23,-38,44,-42,69,-35,47,-33
4429083,24,-39,45,-44,70,-34,42,-29
4429093,23,-39,46,-43,69,-34,51,-32
4429103,22,-39,46,-43,70,-34,49,-33
4429113,23,-39,45,-42,70,-35,49,-32
4429123,23,-37,45,-43,70,-35,47,-31
4429133,23,-38,46,-44,69,-35,51,-33
4429143,23,-39,46,-43,70,-36,51,-32
4429153,22,-39,45,-42,69,-35,53,-33
4429163,23,-40,46,-44,69,-35,51,-32
4429173,22,-39,46,-44,70,-35,40,-24
4429183,23,-40,45,-37,69,-35,53,-32
4429193,23,-40,45,-44,69,-35,52,-33
4429203,23,-39,44,-42,70,-35,50,-32
4429213,22,-39,45,-42,69,-35,51,-32
4429223,23,-39,46,-43,69,-35,52,-32
4429233,22,-40,46,-43,70,-35,52,-32
4429243,22,-40,46,-43,68,-35,53,-33
4429253,23,-40,45,-43,70,-36,51,-32
4429263,23,-40,46,-44,70,-36,41,-23
4429273,23,-40,46,-42,70,-36,51,-32
4429283,23,-40,45,-43,69,-36,51,-33
4429293,23,-40,46,-43,67,-36,51,-33
4429303,22,-39,46,-44,69,-35,51,-33
4429313,22,-39,47,-44,68,-35,52,-34
4429323,23,-40,45,-42,69,-35,51,-32
4429333,22,-41,46,-44,69,-35,50,-32
4429343,22,-40,47,-45,68,-36,51,-34
4429353,22,-40,46,-43,63,-37,43,-26
4429363,23,-40,46,-43,69,-35,50,-33
4429373,24,-40,47,-44,62,-37,51,-32
4429383,24,-40,46,-43,69,-36,51,-32
4429393,24,-39,47,-43,68,-36,51,-32
4429403,23,-39,47,-43,67,-36,28,-18
4429413,24,-39,47,-45,68,-36,51,-33
4429423,22,-38,47,-44,68,-36,51,-33
4429433,22,-39,47,-43,68,-36,49,-34
4429443,22,-39,47,-46,66,-36,31,-18
4429453,22,-38,48,-46,67,-36,51,-32
4429463,22,-38,47,-44,69,-37,51,-33
4429473,23,-38,47,-44,68,-37,51,-33
4429483,22,-38,48,-46,66,-35,49,-34
4429493,22,-38,47,-44,70,-36,31,-19
4429503,21,-38,42,-45,66,-37,51,-33
4429513,21,-36,47,-39,68,-35,50,-34
4429523,22,-38,48,-42,67,-37,52,-33
4429533,22,-38,47,-46,69,-36,35,-17
4429543,22,-38,47,-44,68,-39,52,-32
4429553,22,-38,47,-45,67,-37,50,-33
4429563,22,-38,47,-44,69,-35,51,-32
4429573,22,-37,47,-44,68,-36,51,-31
4429583,22,-38,47,-45,68,-37,43,-26
4429593,23,-38,47,-44,68,-37,48,-32
4429603,23,-38,47,-44,68,-37,52,-33
4429613,22,-38,47,-44,72,-37,50,-32
4429623,21,-37,48,-45,69,-37,50,-32
4429633,23,-37,48,-44,69,-37,52,-32
4429643,23,-37,50,-43,68,-36,50,-32
4429653,24,-37,48,-44,70,-37,49,-31
4429663,24,-37,48,-44,68,-38,51,-33
4429673,25,-38,48,-44,70,-37,19,-17
4429683,26,-36,48,-45,68,-37,52,-31
4429693,26,-37,46,-45,70,-37,49,-32
4429703,26,-37,47,-44,68,-36,51,-31
4429713,26,-37,48,-45,67,-38,50,-31
4429723,26,-37,45,-44,71,-37,15,-16
4429733,27,-36,47,-45,68,-38,50,-30
4429743,27,-37,47,-45,68,-37,49,-31
4429753,27,-37,48,-44,69,-38,50,-31
4429763,27,-36,48,-45,67,-37,45,-31
4429773,27,-37,48,-44,66,-37,50,-32
4429783,27,-37,48,-45,68,-36,51,-31
4429793,27,-37,48,-44,68,-38,50,-31
4429803,27,-36,48,-46,69,-38,50,-31
4429813,27,-37,48,-46,68,-38,28,-15
4429823,27,-37,48,-45,68,-38,50,-31
4429833,27,-37,48,-46,69,-39,50,-31
4429843,27,-37,47,-45,69,-38,50,-31
4429853,27,-36,48,-46,67,-38,22,-15
4429863,27,-37,47,-45,68,-38,51,-31
4429873,27,-37,48,-45,71,-38,51,-31
4429883,27,-37,48,-44,67,-37,49,-30
4429893,27,-36,48,-44,68,-38,49,-30
4429903,27,-37,47,-42,68,-37,27,-13
4429913,27,-37,48,-44,67,-38,50,-29
4429923,27,-37,48,-45,67,-38,50,-30
4429933,27,-37,47,-44,72,-38,50,-29
4429943,26,-37,48,-43,66,-37,47,-29
4429953,26,-36,48,-44,67,-37,48,-29
4429963,26,-37,47,-44,65,-39,48,-29
4429973,27,-36,48,-44,68,-39,49,-29
4429983,27,-37,48,-45,68,-36,50,-29
4429993,27,-37,47,-45,69,-38,38,-24
4430003,27,-37,48,-45,70,-38,49,-29
4430013,27,-37,48,-45,69,-38,50,-30
4430023,27,-37,47,-43,71,-36,48,-29
4430033,27,-37,48,-45,68,-37,49,-29
4430043,27,-37,47,-44,74,-38,12,-16
4430053,27,-37,48,-45,68,-36,48,-30
4430063,28,-36,48,-44,68,-37,50,-30
4430073,28,-37,48,-43,68,-38,49,-29
4430083,27,-36,48,-44,69,-36,29,-15
4430093,28,-37,46,-44,68,-38,49,-29
4430103,28,-37,47,-45,68,-39,51,-29
4430113,28,-37,48,-43,69,-38,50,-30
4430123,28,-37,46,-44,69,-37,51,-30
4430133,28,-36,46,-43,70,-38,21,-15
4430143,28,-38,47,-45,68,-39,50,-30
4430153,28,-37,45,-44,68,-38,48,-29
4430163,28,-37,46,-44,69,-39,50,-30
4430173,27,-36,47,-45,68,-39,8,-17
4430183,27,-37,46,-44,71,-38,48,-31
4430193,27,-38,48,-46,68,-39,49,-31
4430203,27,-36,47,-44,68,-38,50,-31
4430214,27,-36,47,-46,68,-27,21,-32
4430223,27,-37,46,-44,68,-40,24,-15
4430233,27,-37,47,-44,68,-38,51,-30
4430243,27,-37,47,-43,69,-39,50,-30
4430253,27,-37,46,-44,68,-38,50,-30
4430263,26,-36,47,-40,69,-38,51,-31
4430273,26,-37,47,-44,69,-39,49,-30
4430283,26,-37,48,-43,68,-40,50,-31
4430293,26,-37,46,-44,68,-38,50,-30
4430303,26,-37,46,-44,69,-38,51,-31
4430313,26,-37,47,-43,68,-39,6,-15
4430323,25,-38,46,-44,67,-39,50,-30
4430333,25,-36,47,-43,72,-40,51,-30
4430343,25,-36,48,-43,68,-38,48,-30
4430353,25,-36,47,-44,63,-38,48,-29
4430363,25,-37,47,-43,68,-38,6,-15
4430373,25,-36,47,-43,71,-38,49,-30
4430383,25,-37,48,-44,67,-39,50,-31
4430393,25,-37,48,-43,68,-37,49,-30
4430403,25,-36,47,-42,69,-38,5,-16
4430413,25,-37,48,-41,69,-38,50,-30
4430423,25,-36,48,-42,71,-39,50,-31
4430433,25,-36,49,-42,68,-38,50,-30
4430443,26,-37,48,-42,69,-39,50,-31
4430453,25,-37,49,-41,68,-38,14,-16
4430463,25,-37,47,-42,68,-39,50,-31
4430473,25,-37,48,-42,70,-38,50,-31
4430483,25,-37,48,-42,68,-39,50,-31
4430493,25,-37,47,-42,68,-37,4,-18
4430503,25,-36,47,-42,71,-38,48,-30
4430513,25,-37,47,-41,71,-38,52,-32
4430523,25,-37,47,-41,68,-38,51,-31
4430533,25,-36,48,-42,70,-37,48,-32
4430543,25,-37,48,-40,69,-38,25,-16
4430553,25,-37,46,-42,68,-37,51,-31
4430563,25,-37,45,-42,69,-38,50,-32
4430573,25,-37,47,-41,69,-37,50,-32
4430583,25,-37,46,-42,67,-37,50,-33
4430593,25,-37,47,-42,68,-37,51,-32
4430603,25,-38,46,-41,70,-36,49,-32
4430613,25,-37,46,-42,67,-37,50,-32
4430623,25,-37,45,-41,70,-38,50,-32
4430633,25,-37,45,-41,69,-38,2,-17
4430643,25,-38,45,-42,69,-38,50,-32
4430653,25,-37,47,-41,68,-39,49,-32
4430663,25,-37,47,-41,68,-38,50,-32
4430673,25,-36,45,-41,69,-37,50,-32
4430683,25,-37,45,-40,69,-38,6,-18
4430693,25,-37,46,-42,69,-39,49,-31
4430703,25,-37,45,-40,68,-38,50,-31
4430713,25,-37,45,-39,71,-38,49,-32
4430723,25,-36,46,-41,68,-38,3,-18
