time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
515553,21,-38,39,-45,51,-38,33,-24
515563,22,-38,40,-45,52,-37,32,-25
515573,22,-38,40,-43,52,-31,32,-25
515583,22,-38,40,-44,52,-39,34,-25
515593,22,-38,41,-43,43,-19,33,-26
515603,22,-38,40,-43,51,-42,34,-26
515613,21,-35,40,-44,48,-23,33,-26
515623,21,-37,39,-44,50,-36,33,-24
515633,21,-39,40,-45,51,-19,33,-24
515643,20,-37,39,-45,50,-35,33,-24
515653,22,-38,40,-45,50,-22,33,-24
515663,20,-37,39,-43,52,-31,34,-25
515673,20,-37,40,-44,50,-41,34,-25
515683,21,-37,40,-42,50,-42,34,-25
515693,20,-38,39,-42,49,-38,35,-25
515703,20,-38,40,-43,51,-43,35,-24
515713,21,-38,40,-44,50,-42,36,-27
515723,20,-37,38,-44,50,-20,34,-28
515733,21,-37,39,-43,51,-46,35,-28
515743,20,-37,39,-43,47,-44,35,-28
515753,21,-37,40,-44,50,-44,35,-28
515763,20,-37,40,-43,49,-44,35,-27
515773,20,-38,41,-43,52,-40,36,-28
515783,20,-37,40,-43,50,-37,34,-28
515793,21,-40,40,-43,51,-44,35,-28
515803,21,-40,40,-43,51,-20,35,-28
515813,22,-40,40,-43,54,-40,35,-28
515823,21,-40,39,-43,52,-38,35,-27
515833,22,-40,41,-43,66,-34,35,-26
515843,22,-40,40,-43,50,-43,34,-26
515853,20,-40,40,-42,66,-32,36,-27
515863,22,-40,40,-42,50,-20,35,-27
515873,22,-39,40,-42,50,-42,33,-25
515883,22,-40,40,-41,49,-45,35,-25
515893,22,-39,40,-41,50,-45,34,-23
515903,21,-40,40,-42,50,-23,30,-23
515913,22,-41,40,-42,51,-43,34,-24
515923,23,-41,39,-43,62,-32,36,-25
515933,22,-41,39,-45,51,-45,34,-25
515943,20,-42,39,-45,55,-38,34,-25
515953,21,-42,40,-43,51,-42,31,-26
515963,21,-40,40,-45,67,-29,35,-25
515973,19,-40,39,-42,52,-38,36,-25
515983,21,-40,40,-44,51,-33,35,-28
515993,21,-39,39,-45,68,-27,37,-26
516003,20,-37,39,-42,52,-43,35,-28
516013,21,-39,40,-43,53,-41,34,-29
516023,20,-39,40,-43,52,-36,35,-27
516033,21,-39,40,-44,51,-19,34,-27
516043,20,-38,40,-43,53,-37,34,-25
516053,21,-38,39,-44,54,-39,34,-24
516063,21,-38,39,-43,52,-40,34,-24
516073,20,-38,39,-44,53,-32,32,-24
516083,21,-40,39,-44,53,-41,33,-24
516093,21,-39,38,-44,53,-39,32,-25
516103,21,-38,39,-44,69,-16,34,-24
516113,20,-36,39,-43,53,-40,34,-24
516123,20,-36,38,-42,54,-40,33,-24
516133,20,-36,39,-41,53,-40,35,-23
516143,20,-36,39,-42,72,-16,35,-22
516153,20,-37,38,-41,53,-37,32,-25
516163,19,-37,39,-42,71,-26,34,-25
516173,21,-38,38,-42,56,-40,34,-26
516183,21,-38,39,-42,55,-26,35,-25
516193,21,-38,38,-42,53,-40,34,-26
516203,21,-38,39,-43,50,-41,35,-26
516213,21,-40,38,-43,56,-21,35,-25
516223,20,-39,38,-42,55,-40,34,-24
516233,21,-39,38,-42,71,-18,33,-26
516243,21,-39,36,-43,69,-28,33,-25
516253,21,-41,39,-43,53,-35,33,-26
516263,21,-41,38,-44,52,-44,35,-24
516273,21,-39,38,-45,53,-30,36,-23
516283,21,-39,38,-43,54,-43,35,-24
516293,21,-39,37,-44,69,-19,34,-23
516303,21,-40,39,-43,53,-40,35,-24
516313,20,-38,37,-43,70,-30,35,-24
516323,21,-40,38,-43,73,-30,35,-25
516333,22,-39,39,-44,69,-29,34,-25
516343,21,-39,38,-43,70,-25,35,-23
516353,20,-39,39,-43,81,-31,34,-23
516363,20,-39,38,-44,52,-44,34,-25
516373,20,-38,37,-45,52,-44,34,-26
516383,20,-39,38,-45,69,-30,34,-25
516393,14,-38,38,-45,52,-41,34,-26
516403,19,-39,38,-44,69,-29,34,-26
516413,18,-38,38,-44,69,-30,37,-26
516423,19,-39,39,-43,64,-34,36,-26
516433,19,-39,38,-43,54,-35,36,-26
516443,19,-39,39,-43,68,-17,37,-26
516453,19,-39,39,-44,74,-20,26,-26
516463,21,-39,39,-43,69,-28,38,-26
516473,20,-38,39,-44,74,-20,38,-27
516483,21,-38,39,-43,67,-22,37,-27
516493,21,-38,40,-44,83,-39,38,-27
516503,22,-37,38,-44,68,-29,25,-27
516513,21,-35,37,-43,72,-17,35,-27
516523,20,-35,38,-43,80,-36,38,-27
516533,21,-35,38,-42,71,-29,38,-29
516543,21,-35,39,-43,78,-29,38,-28
516553,20,-34,37,-44,69,-28,38,-27
516563,20,-33,38,-44,69,-17,37,-28
516573,21,-32,37,-43,71,-17,37,-28
516583,21,-32,38,-43,66,-27,37,-28
516593,21,-32,37,-43,49,-16,36,-28
516603,21,-32,38,-43,69,-15,34,-28
516613,21,-32,37,-44,68,-15,35,-27
516623,22,-33,37,-44,76,-15,37,-28
516633,22,-33,37,-43,69,-26,36,-28
516643,23,-33,37,-45,73,-25,36,-28
516653,23,-34,37,-44,50,-40,36,-24
516663,23,-34,37,-44,73,-28,37,-28
516673,23,-34,37,-44,77,-20,36,-28
516683,23,-35,37,-45,48,-40,36,-28
516693,23,-36,39,-45,70,-15,36,-28
516703,23,-36,38,-45,82,-27,37,-28
516713,21,-36,37,-44,53,-31,36,-29
516723,23,-35,38,-44,70,-16,34,-29
516733,23,-35,37,-45,76,-27,38,-27
516743,23,-36,38,-46,83,-27,38,-28
516753,23,-38,37,-46,75,-27,38,-28
516763,23,-37,38,-46,71,-26,36,-28
516773,23,-37,38,-45,52,-40,37,-29
516783,24,-38,37,-45,71,-16,37,-29
516793,23,-36,39,-45,73,-18,35,-29
516803,23,-35,38,-46,84,-41,29,-29
516813,21,-35,37,-47,53,-41,36,-28
516823,23,-34,38,-46,80,-26,48,-28
516833,23,-34,37,-45,70,-15,36,-29
516843,22,-33,38,-45,73,-24,36,-27
516853,21,-34,37,-46,73,-29,35,-27
516863,23,-33,38,-46,82,-27,35,-27
516873,22,-33,37,-46,79,-23,35,-26
516883,22,-34,37,-45,76,-22,35,-27
516893,23,-34,37,-44,82,-31,35,-27
516903,22,-33,38,-44,69,-29,36,-27
516913,21,-34,37,-45,80,-27,24,-26
516923,22,-35,39,-44,73,-17,36,-25
516933,21,-34,37,-46,72,-28,35,-24
516943,22,-33,38,-45,70,-26,35,-25
516953,22,-34,37,-46,69,-28,35,-24
516963,22,-33,37,-46,68,-27,32,-25
516973,22,-32,38,-45,75,-20,33,-25
516983,23,-32,38,-46,52,-36,35,-25
516993,22,-32,38,-46,82,-28,32,-23
517003,23,-31,39,-44,79,-28,37,-25
517013,24,-31,39,-44,74,-30,34,-24
517023,23,-30,39,-45,69,-16,32,-25
517033,22,-29,37,-44,74,-17,26,-23
517043,23,-30,38,-44,76,-27,34,-23
517053,23,-32,39,-44,74,-18,33,-26
517063,24,-31,38,-45,71,-18,30,-27
517073,25,-31,36,-43,84,-30,27,-27
517083,26,-31,38,-44,77,-21,31,-27
517093,27,-31,38,-43,80,-26,21,-26
517103,25,-31,38,-44,75,-18,32,-26
517113,26,-31,38,-44,76,-27,34,-25
517123,26,-32,37,-43,79,-30,34,-25
517133,26,-31,38,-42,79,-28,34,-25
517143,26,-33,39,-44,80,-17,21,-27
517153,26,-32,38,-43,76,-28,33,-26
517163,24,-32,38,-44,82,-29,30,-26
517173,26,-32,38,-43,72,-30,33,-26
517183,27,-31,37,-43,82,-41,33,-24
517193,27,-32,38,-43,71,-28,32,-26
517203,26,-34,38,-42,82,-31,26,-26
517213,26,-34,38,-42,84,-18,33,-27
517223,26,-33,37,-43,83,-42,31,-26
517233,26,-34,37,-43,83,-35,21,-25
517243,25,-36,37,-42,83,-18,33,-25
517253,26,-35,36,-43,73,-26,33,-24
517263,26,-37,37,-42,83,-19,31,-25
517273,26,-37,38,-42,69,-18,32,-26
517283,26,-37,37,-42,81,-18,31,-25
517293,26,-37,37,-43,69,-19,32,-26
517303,25,-37,37,-42,82,-21,32,-26
517313,26,-36,39,-43,81,-19,30,-25
517323,25,-37,38,-42,82,-30,18,-25
517333,26,-36,39,-44,81,-27,30,-26
517343,26,-36,36,-44,80,-34,31,-25
517353,26,-37,37,-44,78,-33,33,-27
517363,27,-37,38,-44,82,-18,31,-26
517373,26,-37,38,-43,81,-19,32,-26
517383,27,-37,37,-43,78,-22,32,-26
517393,27,-35,37,-44,77,-18,32,-26
517403,24,-35,36,-45,81,-19,31,-27
517413,26,-36,38,-44,78,-22,12,-26
517423,25,-36,37,-45,80,-19,33,-27
517433,26,-36,36,-44,83,-18,33,-27
517443,27,-36,37,-44,81,-19,34,-26
517453,27,-35,36,-40,83,-42,32,-25
517463,26,-35,36,-45,82,-19,41,-25
517473,27,-35,37,-46,79,-22,34,-26
517483,26,-33,37,-43,80,-20,34,-25
517493,27,-33,38,-44,82,-19,33,-26
517503,27,-33,37,-43,82,-19,33,-25
517513,28,-34,36,-42,83,-35,16,-24
517523,26,-34,37,-43,82,-20,32,-24
517533,28,-35,37,-41,83,-21,31,-25
517543,27,-35,38,-42,71,-29,31,-25
517553,27,-36,38,-42,75,-41,19,-24
517563,29,-35,37,-43,82,-26,32,-25
517573,29,-36,38,-42,81,-19,33,-26
517583,28,-36,38,-44,82,-31,32,-26
517593,28,-37,38,-42,83,-18,32,-26
517603,27,-35,37,-42,82,-25,27,-26
517613,28,-37,37,-42,87,-29,26,-26
517623,28,-36,38,-42,82,-21,22,-26
517633,28,-38,37,-42,82,-43,31,-27
517643,28,-39,38,-41,79,-31,19,-25
517653,27,-39,38,-41,82,-30,31,-26
517663,26,-38,37,-42,81,-40,26,-25
517673,27,-37,38,-41,80,-23,20,-26
517683,27,-37,38,-41,81,-42,31,-26
517693,26,-38,38,-43,81,-31,32,-26
517703,26,-38,38,-43,81,-31,33,-26
517713,27,-39,38,-41,79,-30,26,-26
517723,27,-38,37,-42,81,-31,31,-26
517733,26,-36,38,-43,80,-26,47,-21
517743,28,-37,38,-40,80,-43,27,-26
517753,26,-38,38,-41,80,-31,32,-26
517763,26,-38,39,-41,80,-22,23,-27
517773,25,-39,38,-41,86,-42,27,-26
517783,26,-38,38,-42,80,-34,39,-26
517793,25,-40,37,-42,82,-21,35,-27
517803,26,-40,38,-42,82,-20,36,-27
517813,27,-41,37,-42,80,-22,22,-27
517823,27,-40,38,-41,81,-44,28,-27
517833,26,-40,38,-42,77,-26,29,-27
517843,26,-38,38,-42,83,-32,29,-27
517853,25,-37,38,-43,81,-21,23,-27
517863,26,-37,38,-43,85,-34,35,-26
517873,25,-38,38,-43,81,-32,23,-26
517883,25,-36,38,-42,85,-20,37,-26
517893,25,-38,37,-42,82,-27,27,-26
517903,23,-37,38,-42,82,-21,25,-26
517913,25,-38,38,-41,86,-41,36,-26
517923,24,-38,38,-42,83,-44,24,-26
517933,24,-39,38,-43,85,-31,37,-26
517943,25,-39,37,-42,85,-40,25,-26
517953,24,-37,38,-42,87,-43,25,-27
517963,25,-38,38,-42,85,-34,43,-24
517973,24,-37,37,-42,86,-35,29,-26
517983,25,-36,38,-43,88,-44,23,-26
517993,24,-38,38,-42,86,-45,23,-26
518003,25,-38,37,-41,85,-35,31,-28
518013,24,-38,39,-40,86,-25,22,-27
518023,23,-38,38,-40,85,-21,25,-28
518033,24,-38,38,-40,85,-22,22,-28
518043,24,-40,39,-38,86,-22,25,-28
518053,24,-41,39,-39,87,-21,56,-20
518063,24,-40,39,-39,84,-26,28,-28
518073,23,-40,38,-38,85,-27,28,-24
518083,24,-40,39,-39,85,-22,22,-27
518093,23,-40,38,-38,85,-22,25,-28
518103,23,-40,38,-39,84,-37,47,-21
518113,23,-40,38,-38,79,-31,28,-28
518123,23,-39,38,-39,86,-32,23,-28
518133,23,-40,38,-39,84,-25,19,-28
518143,23,-40,38,-39,83,-28,20,-29
518153,23,-41,38,-38,86,-42,27,-28
518163,23,-40,38,-39,82,-24,19,-28
518173,23,-41,39,-40,83,-23,21,-29
518183,23,-42,39,-39,86,-25,21,-28
518193,23,-41,38,-40,82,-38,46,-23
518203,23,-41,39,-39,82,-24,22,-29
518213,23,-41,39,-40,87,-29,28,-28
518223,23,-40,39,-40,83,-25,22,-28
518233,23,-40,38,-41,83,-25,15,-29
518243,23,-41,38,-41,85,-44,28,-28
518253,22,-40,36,-39,84,-25,23,-29
518263,23,-41,39,-41,74,-24,79,-28
518273,24,-42,39,-40,86,-27,30,-28
518283,22,-42,39,-41,90,-28,48,-20
518293,22,-42,38,-42,83,-26,22,-29
518303,23,-43,38,-41,85,-38,28,-28
518313,22,-43,38,-43,83,-37,26,-28
518323,22,-42,38,-42,85,-38,34,-29
518333,22,-42,39,-42,84,-30,23,-29
518343,23,-42,38,-42,86,-37,24,-28
518353,23,-44,38,-40,86,-35,28,-29
518363,22,-43,38,-42,84,-36,23,-28
518373,23,-44,38,-42,85,-38,49,-20
518383,23,-44,38,-41,86,-38,28,-28
518393,23,-43,38,-41,83,-36,24,-28
518403,23,-44,37,-39,84,-40,24,-29
518413,23,-44,39,-40,84,-27,30,-27
518423,20,-43,39,-42,82,-40,48,-14
518433,23,-43,39,-40,84,-39,26,-29
518443,23,-43,38,-41,84,-41,29,-28
518453,23,-43,38,-41,86,-26,25,-29
518463,23,-43,39,-42,84,-45,29,-29
518473,22,-43,38,-42,85,-31,25,-29
518483,22,-42,38,-43,83,-39,25,-28
518493,24,-42,38,-42,84,-32,23,-28
518503,23,-43,38,-43,84,-39,24,-29
518513,23,-44,38,-43,77,-40,53,-16
518523,24,-44,38,-43,86,-27,30,-28
518533,22,-44,38,-43,85,-28,29,-29
518543,23,-43,39,-43,83,-40,25,-28
518553,22,-44,38,-44,76,-27,25,-29
518563,23,-44,39,-44,84,-30,23,-29
518573,23,-43,37,-43,85,-27,28,-29
518583,23,-43,39,-45,78,-35,43,-26
518593,23,-43,39,-44,88,-27,28,-29
518603,23,-42,38,-45,75,-27,57,-13
518613,23,-43,38,-45,85,-40,27,-29
518623,23,-42,37,-46,84,-40,27,-29
518633,24,-42,38,-46,84,-27,21,-28
518643,23,-43,38,-46,81,-52,20,-27
518653,23,-43,38,-45,86,-33,20,-28
518663,23,-43,37,-46,83,-30,19,-28
518673,22,-41,38,-45,85,-26,20,-28
518683,22,-43,38,-45,84,-32,21,-28
518693,22,-43,37,-46,85,-39,47,-22
518703,22,-43,37,-47,83,-38,20,-28
518713,22,-44,38,-42,83,-37,21,-28
518723,22,-43,37,-46,85,-32,20,-27
518733,22,-44,38,-46,82,-34,21,-29
518743,22,-44,38,-44,79,-36,58,-13
518753,22,-44,38,-46,77,-35,23,-25
518763,22,-43,38,-46,83,-31,22,-28
518773,21,-45,39,-46,84,-36,22,-28
518783,22,-45,38,-44,77,-35,24,-28
518793,21,-44,38,-46,85,-34,24,-28
518803,21,-44,38,-45,84,-35,25,-28
518813,21,-44,39,-46,72,-37,45,-24
518823,21,-45,37,-46,84,-35,24,-27
518833,21,-45,39,-45,83,-34,58,-12
518843,21,-44,38,-44,78,-34,18,-24
518853,20,-45,38,-46,83,-35,24,-29
518863,20,-45,39,-44,81,-33,25,-28
518873,20,-44,39,-44,82,-23,25,-28
518883,20,-44,39,-43,82,-21,24,-28
518893,20,-45,37,-44,83,-30,24,-28
518903,20,-43,38,-44,78,-33,40,-28
518913,20,-43,39,-45,82,-34,22,-29
518923,21,-44,38,-45,81,-34,51,-18
518933,21,-45,38,-45,79,-35,24,-28
518943,21,-44,38,-44,84,-34,23,-28
518953,21,-45,37,-45,82,-33,23,-28
518963,20,-45,39,-44,68,-34,25,-28
518973,21,-45,39,-43,83,-35,24,-28
518983,20,-45,38,-44,82,-35,25,-28
518993,21,-45,38,-45,62,-33,45,-24
519003,21,-45,38,-45,83,-35,24,-28
519013,21,-44,38,-46,82,-33,56,-12
519023,21,-44,38,-44,59,-34,22,-28
519034,20,-43,38,-46,69,-32,68,-28
519043,22,-44,38,-46,72,-30,53,-16
519053,21,-45,38,-44,65,-28,43,-26
519063,21,-45,39,-46,78,-29,47,-13
519073,21,-46,38,-44,80,-32,25,-30
519083,20,-46,38,-45,68,-32,42,-26
519093,22,-46,38,-44,82,-31,22,-29
519103,21,-45,38,-43,72,-30,21,-28
519113,21,-45,38,-44,76,-29,23,-28
519123,21,-45,38,-43,85,-29,23,-28
519133,21,-45,39,-42,82,-30,24,-29
519143,21,-44,39,-44,69,-30,40,-27
519153,20,-44,38,-44,75,-29,42,-21
519163,21,-43,38,-44,83,-30,20,-29
519173,21,-42,39,-44,79,-31,20,-29
519183,21,-42,39,-44,82,-30,20,-29
519193,20,-43,39,-43,72,-30,21,-28
519203,21,-43,39,-45,79,-30,21,-30
519213,20,-44,39,-45,80,-30,21,-29
519223,22,-44,38,-45,71,-30,43,-26
519233,23,-44,40,-45,67,-30,22,-29
519243,23,-44,39,-44,83,-32,57,-14
519253,23,-44,39,-44,79,-32,23,-29
519263,23,-45,40,-43,74,-32,22,-30
519273,24,-43,38,-43,75,-32,38,-29
519283,24,-44,39,-41,78,-27,26,-29
519293,25,-42,38,-42,72,-23,23,-30
519303,25,-42,39,-42,66,-27,23,-30
519313,25,-42,39,-42,66,-33,56,-14
519323,25,-40,38,-42,78,-20,19,-30
519333,26,-40,38,-43,76,-20,55,-14
519343,26,-41,38,-42,64,-33,38,-30
519353,26,-41,38,-43,69,-30,24,-29
519363,26,-41,38,-43,68,-26,22,-30
519373,26,-42,39,-43,65,-26,22,-31
519383,27,-42,38,-43,63,-32,51,-19
519393,26,-41,38,-45,80,-44,19,-30
519403,25,-39,38,-44,66,-27,23,-29
519413,26,-38,38,-43,80,-40,23,-30
519423,25,-37,38,-44,66,-26,37,-17
519433,26,-37,37,-44,66,-25,39,-29
519443,25,-37,37,-44,83,-46,21,-31
519453,26,-37,37,-44,86,-32,23,-30
519463,27,-37,38,-44,66,-27,41,-28
519473,27,-37,37,-45,67,-37,51,-20
519483,27,-37,37,-45,70,-25,43,-26
519493,28,-38,37,-45,82,-41,23,-30
519503,27,-38,36,-46,73,-24,44,-25
519513,27,-37,38,-46,85,-42,22,-30
519523,26,-37,37,-43,76,-31,21,-31
519533,25,-36,37,-42,70,-23,44,-25
519543,23,-37,37,-44,82,-23,41,-28
519553,26,-35,37,-44,71,-21,42,-27
519563,26,-35,37,-45,70,-21,48,-21
519573,25,-35,37,-44,84,-28,22,-32
519583,25,-34,37,-45,77,-21,22,-32
519593,26,-34,36,-44,68,-19,48,-21
519603,26,-34,37,-45,67,-22,24,-32
519613,25,-33,34,-43,68,-23,22,-32
519623,28,-34,36,-41,79,-43,22,-32
519633,27,-35,38,-42,67,-20,52,-16
519643,26,-35,35,-42,66,-23,22,-32
519653,27,-34,37,-42,72,-35,56,-18
519663,27,-34,36,-43,67,-18,22,-31
519673,27,-33,36,-41,65,-19,38,-31
519683,27,-34,36,-42,80,-23,23,-32
519693,27,-33,36,-42,66,-19,39,-30
519703,27,-35,36,-42,66,-31,46,-16
519713,27,-36,37,-42,70,-30,23,-32
519723,26,-36,36,-41,75,-37,22,-31
519733,26,-36,37,-42,68,-19,44,-25
519743,25,-36,37,-42,66,-19,24,-30
519753,25,-36,36,-41,66,-22,39,-28
519763,25,-35,37,-41,65,-19,37,-30
519773,25,-33,36,-40,68,-24,56,-15
519783,25,-34,37,-42,86,-24,25,-31
519793,25,-34,36,-42,79,-32,61,-43
519803,25,-33,37,-42,76,-23,25,-31
519813,24,-33,37,-44,69,-19,49,-19
519823,25,-32,36,-43,70,-39,57,-14
519833,25,-32,36,-43,66,-43,56,-14
519843,25,-33,36,-43,68,-43,53,-15
519853,24,-33,36,-43,82,-27,28,-30
519863,23,-33,37,-45,70,-19,46,-22
519873,24,-33,36,-45,66,-43,54,-13
519883,24,-34,36,-45,69,-39,35,-44
519893,24,-34,38,-45,71,-43,48,-20
519903,23,-33,37,-44,76,-33,25,-30
519913,23,-33,37,-45,68,-21,48,-20
519923,23,-32,37,-45,80,-32,26,-29
519933,23,-32,37,-44,65,-21,48,-19
519943,23,-33,37,-44,66,-45,56,-13
519953,23,-33,37,-44,68,-28,62,-12
519963,24,-34,37,-44,73,-24,27,-29
519973,23,-33,37,-44,73,-24,60,-18
519983,23,-34,36,-44,67,-44,55,-13
519993,24,-33,35,-44,68,-43,58,-13
520003,22,-34,37,-43,70,-36,56,-13
520013,23,-33,36,-43,65,-44,55,-12
520023,23,-33,36,-45,74,-34,61,-17
520033,23,-33,36,-43,70,-20,44,-23
520043,23,-33,36,-44,67,-20,46,-21
520053,22,-34,36,-42,65,-22,44,-22
520063,24,-34,35,-42,67,-22,43,-13
520073,23,-34,37,-42,66,-20,46,-21
520083,23,-34,35,-42,65,-20,43,-24
520093,22,-34,36,-42,72,-21,40,-26
520103,23,-34,36,-42,66,-21,45,-21
520113,23,-35,36,-41,66,-34,47,-42
520123,23,-34,35,-42,67,-22,48,-18
520133,19,-35,36,-41,65,-22,49,-17
520143,24,-34,35,-41,67,-22,49,-18
520153,23,-36,38,-41,67,-23,47,-19
520163,24,-35,35,-41,66,-24,58,-14
520173,23,-35,35,-41,65,-23,52,-16
520183,23,-35,36,-41,67,-30,64,-14
520193,23,-34,37,-42,67,-22,43,-24
520203,23,-34,37,-42,66,-23,54,-43
520213,23,-34,36,-41,69,-23,55,-13
520223,23,-35,36,-41,66,-22,49,-18
520233,23,-33,36,-42,65,-35,49,-14
520243,22,-34,39,-42,67,-21,52,-14
520253,22,-33,38,-42,65,-22,56,-13
520263,22,-34,38,-42,51,-33,28,-30
520273,23,-33,38,-39,68,-27,59,-13
520283,22,-33,40,-42,65,-22,46,-21
520293,22,-34,38,-44,71,-23,57,-43
520303,21,-33,39,-43,66,-23,50,-16
520313,21,-33,39,-41,65,-30,47,-18
520323,21,-34,39,-42,66,-26,48,-19
520333,21,-34,37,-42,66,-27,37,-30
520343,21,-35,41,-42,66,-36,46,-19
520353,21,-35,40,-41,67,-19,36,-30
520363,21,-35,41,-43,66,-20,44,-23
520373,20,-35,41,-41,65,-22,39,-28
520383,20,-35,43,-42,67,-27,48,-13
520393,20,-35,42,-41,69,-22,48,-18
520403,21,-35,42,-41,66,-25,53,-14
520413,21,-36,42,-42,68,-34,54,-20
520423,21,-36,42,-42,71,-32,21,-30
520433,21,-37,42,-42,66,-32,43,-20
520443,21,-37,42,-42,63,-24,21,-30
520453,21,-37,41,-43,65,-20,42,-26
520463,22,-37,41,-42,72,-21,41,-27
520473,20,-36,41,-41,67,-26,49,-19
520483,22,-37,41,-42,65,-21,46,-22
520493,21,-36,41,-42,66,-23,20,-33
520503,22,-38,41,-43,65,-29,44,-20
520513,21,-37,42,-44,68,-21,38,-30
520523,22,-38,41,-44,69,-21,47,-21
520533,20,-37,41,-43,67,-30,44,-19
520543,21,-37,41,-43,71,-21,46,-22
520553,21,-37,40,-44,65,-32,42,-19
520563,21,-38,40,-43,66,-23,48,-19
520573,21,-37,41,-44,64,-21,49,-19
520583,21,-38,41,-44,65,-23,49,-19
520593,21,-38,40,-45,64,-20,48,-20
520603,21,-38,43,-43,67,-25,54,-14
520613,20,-38,43,-44,65,-10,39,-14
520623,21,-37,43,-44,66,-22,48,-18
520633,19,-37,43,-45,66,-23,50,-16
520643,20,-38,42,-45,65,-26,49,-17
520653,21,-38,42,-45,68,-24,48,-18
520663,22,-36,41,-43,64,-33,44,-35
520673,23,-37,42,-44,64,-22,51,-16
520683,24,-37,41,-44,62,-26,54,-13
520693,26,-38,40,-43,65,-26,55,-13
520703,26,-37,40,-44,61,-20,45,-8
520713,26,-38,40,-44,66,-24,48,-19
520723,26,-38,39,-45,62,-22,45,-22
520733,26,-38,40,-43,65,-34,41,-17
520743,26,-39,40,-43,63,-32,44,-17
520753,27,-38,39,-43,67,-34,53,-44
520763,27,-39,39,-43,65,-35,49,-17
520773,27,-39,41,-43,65,-35,52,-15
520783,27,-40,41,-43,66,-33,55,-16
520793,26,-42,40,-43,64,-36,44,-23
520803,26,-42,39,-44,65,-34,58,-15
520813,26,-40,40,-44,66,-35,57,-14
520823,25,-40,40,-43,64,-35,48,-18
520833,25,-40,40,-44,63,-35,43,-23
520843,25,-41,42,-44,70,-35,66,-36
520853,25,-42,41,-44,64,-35,47,-18
520863,25,-40,40,-44,66,-24,54,-14
520873,26,-40,42,-44,69,-35,50,-22
520883,26,-39,41,-43,65,-35,55,-15
520893,25,-37,43,-44,65,-35,48,-18
520903,27,-38,42,-43,65,-36,46,-20
520913,27,-38,42,-43,66,-35,44,-16
520923,28,-37,42,-42,67,-36,44,-14
520933,27,-38,42,-42,70,-35,52,-42
520943,27,-37,41,-42,65,-35,44,-15
520953,27,-38,41,-42,69,-23,48,-18
520963,27,-38,41,-42,65,-37,58,-17
520973,26,-37,41,-42,64,-37,47,-13
520983,27,-36,41,-42,66,-37,33,-29
520993,28,-38,41,-42,65,-37,59,-13
521003,27,-39,41,-40,66,-36,46,-13
521013,27,-38,41,-39,70,-35,48,-14
521023,24,-38,41,-39,67,-36,57,-19
521035,26,-39,41,-39,68,-34,55,-28
521043,27,-39,42,-39,66,-34,60,-21
521053,25,-38,41,-39,66,-35,47,-12
521063,26,-38,42,-40,67,-29,62,-12
521073,26,-36,42,-39,66,-34,46,-42
521083,25,-38,42,-39,64,-35,46,-11
521093,26,-35,42,-39,66,-21,49,-14
521103,25,-35,42,-39,66,-35,54,-19
521113,25,-34,41,-40,67,-22,48,-16
521123,24,-35,43,-40,66,-34,63,-16
521133,24,-34,44,-40,68,-35,50,-9
521143,24,-35,42,-39,66,-22,49,-10
521153,24,-34,42,-40,67,-31,63,-11
521163,24,-35,42,-39,66,-24,59,-40
521173,24,-34,41,-40,66,-36,49,-9
521183,25,-34,43,-40,66,-35,48,-9
521193,24,-33,42,-38,65,-23,46,-11
521203,23,-33,42,-39,63,-35,48,-9
521213,23,-33,43,-39,66,-33,49,-11
521223,24,-32,41,-40,67,-26,48,-17
521233,24,-33,42,-40,66,-22,47,-10
521243,22,-35,42,-40,65,-22,48,-11
521253,24,-35,42,-39,66,-23,42,-28
521263,23,-34,41,-41,63,-22,59,-40
521273,24,-34,42,-40,66,-28,60,-11
521283,24,-35,41,-39,66,-32,59,-10
521293,24,-35,41,-40,67,-32,59,-10
521303,23,-36,40,-39,66,-33,30,-32
521313,24,-34,40,-41,64,-34,32,-18
521323,24,-34,41,-41,66,-29,58,-11
521333,23,-34,41,-40,66,-33,58,-12
521343,24,-33,41,-41,66,-33,44,-11
521353,24,-32,40,-41,66,-33,45,-14
521363,24,-32,40,-41,67,-22,54,-12
521373,24,-31,40,-42,61,-31,57,-41
521383,24,-33,41,-41,66,-29,57,-11
521393,22,-32,40,-42,56,-32,33,-22
521403,24,-32,40,-42,65,-33,42,-11
521413,24,-32,40,-42,66,-28,57,-11
521423,21,-33,39,-42,65,-33,57,-40
521433,23,-33,42,-41,67,-27,47,-17
521443,23,-33,41,-42,58,-30,44,-10
521453,24,-32,41,-42,66,-22,48,-17
521463,24,-34,42,-41,64,-30,50,-21
521473,24,-34,42,-42,67,-22,54,-12
521483,24,-34,41,-42,65,-30,47,-28
521493,24,-34,42,-42,66,-29,58,-11
521503,24,-35,41,-41,60,-32,45,-11
521513,19,-36,41,-41,65,-31,58,-41
521523,24,-36,42,-41,65,-31,44,-11
521533,23,-35,38,-43,66,-31,44,-11
521543,24,-36,41,-41,66,-32,57,-15
521553,23,-35,41,-42,66,-32,57,-40
521563,24,-35,40,-42,65,-31,44,-10
521573,22,-36,41,-42,66,-17,45,-31
521583,24,-36,42,-43,66,-19,57,-15
521593,24,-35,42,-43,58,-19,45,-11
521603,23,-35,42,-44,66,-19,57,-20
521613,24,-35,43,-43,65,-18,56,-12
