time,delta0,delta1,delta2,delta3,delta4,delta5,delta6,delta7
2334273,25,-37,45,-43,67,-47,62,-27
2334283,24,-36,44,-43,69,-37,62,-26
2334293,25,-36,44,-44,66,-42,63,-27
2334303,25,-36,44,-43,67,-35,62,-27
2334313,25,-36,45,-43,67,-48,62,-26
2334323,26,-36,44,-44,65,-46,62,-27
2334333,24,-36,44,-43,67,-36,61,-27
2334343,26,-35,43,-43,66,-48,62,-26
2334353,26,-37,44,-42,67,-44,61,-27
2334363,25,-35,44,-43,67,-44,62,-27
2334373,26,-37,44,-43,65,-33,62,-26
2334383,27,-37,45,-42,70,-33,62,-27
2334393,26,-36,44,-43,67,-42,62,-26
2334403,26,-37,43,-43,68,-35,62,-26
2334413,26,-37,45,-43,68,-42,63,-27
2334423,26,-36,44,-43,72,-41,63,-26
2334433,26,-36,46,-43,67,-38,63,-26
2334443,25,-37,46,-43,69,-34,62,-27
2334453,26,-37,45,-43,67,-34,61,-28
2334463,26,-36,45,-42,65,-42,62,-26
2334473,26,-36,44,-43,67,-35,63,-26
2334483,26,-36,45,-43,61,-34,62,-26
2334493,26,-36,46,-43,67,-47,63,-27
2334503,25,-36,47,-42,66,-35,62,-26
2334513,26,-36,45,-43,66,-41,64,-25
2334523,25,-37,46,-43,66,-50,62,-26
2334533,20,-36,46,-43,66,-34,62,-26
2334543,26,-36,46,-43,66,-34,62,-26
2334553,25,-37,45,-42,65,-46,62,-26
2334563,25,-37,45,-43,69,-44,62,-25
2334573,25,-37,45,-44,68,-39,63,-25
2334583,25,-37,45,-42,67,-37,63,-25
2334593,25,-37,46,-42,66,-48,62,-22
2334603,24,-36,45,-42,66,-43,62,-25
2334613,24,-36,46,-42,68,-39,61,-25
2334623,24,-36,45,-42,67,-37,62,-25
2334633,25,-37,44,-43,68,-34,62,-25
2334643,24,-37,44,-43,67,-49,62,-25
2334653,24,-37,45,-42,67,-34,61,-25
2334663,24,-36,44,-42,71,-43,62,-24
2334673,24,-35,44,-43,71,-35,62,-25
2334683,25,-37,44,-42,68,-35,60,-25
2334693,24,-35,44,-42,66,-41,62,-25
2334703,25,-36,45,-43,68,-35,62,-24
2334713,24,-36,40,-43,66,-49,63,-24
2334723,24,-37,44,-43,65,-41,62,-24
2334733,24,-36,43,-43,67,-34,62,-24
2334743,25,-35,43,-43,68,-36,63,-25
2334753,24,-35,39,-43,66,-34,62,-24
2334763,23,-35,43,-44,66,-34,63,-24
2334773,23,-35,41,-43,66,-34,62,-24
2334783,24,-35,43,-44,66,-44,63,-25
2334793,24,-35,44,-43,66,-40,63,-26
2334803,24,-35,43,-42,67,-46,63,-25
2334813,23,-35,44,-43,69,-35,62,-25
2334823,24,-36,43,-43,67,-35,62,-25
2334833,24,-36,43,-44,68,-34,63,-26
2334843,24,-36,43,-43,68,-34,62,-26
2334853,24,-35,42,-39,67,-35,62,-26
2334863,24,-35,43,-43,65,-35,61,-25
2334873,24,-35,43,-43,67,-40,62,-26
2334883,24,-35,44,-44,66,-34,62,-25
2334893,24,-35,43,-43,67,-35,62,-25
2334903,24,-35,43,-43,66,-35,62,-25
2334913,23,-35,44,-43,67,-36,62,-25
2334923,24,-35,44,-43,67,-34,62,-26
2334933,24,-35,44,-44,60,-35,62,-25
2334943,24,-36,43,-43,66,-33,63,-25
2334953,25,-37,44,-44,66,-34,62,-25
2334963,24,-36,44,-40,65,-33,62,-26
2334973,25,-35,44,-43,69,-36,62,-25
2334983,25,-35,44,-43,67,-35,61,-26
2334993,22,-36,45,-43,70,-40,62,-25
2335003,25,-35,44,-44,68,-34,62,-24
2335013,25,-36,45,-43,69,-35,62,-26
2335023,24,-37,45,-43,66,-34,62,-26
2335033,24,-35,44,-43,69,-33,63,-25
2335043,25,-36,44,-42,69,-34,61,-26
2335053,25,-36,44,-44,67,-35,62,-27
2335063,26,-35,44,-42,67,-35,63,-27
2335073,24,-35,44,-42,68,-35,61,-27
2335083,25,-36,44,-42,69,-33,60,-26
2335093,25,-36,45,-45,64,-35,61,-26
2335103,26,-36,45,-43,67,-35,62,-25
2335113,24,-36,44,-43,65,-35,61,-27
2335123,24,-37,44,-43,67,-34,61,-26
2335133,25,-36,44,-42,69,-34,62,-27
2335143,24,-35,43,-43,71,-34,62,-26
2335153,23,-36,45,-42,66,-34,62,-26
2335163,24,-35,43,-44,67,-32,60,-26
2335173,24,-35,43,-44,67,-33,62,-26
2335183,24,-36,44,-44,65,-37,62,-26
2335193,24,-36,44,-43,67,-34,62,-26
2335203,24,-36,44,-43,69,-35,61,-25
2335213,23,-36,44,-42,71,-34,61,-25
2335223,23,-36,44,-43,66,-34,62,-26
2335233,24,-36,44,-42,72,-33,61,-26
2335243,24,-36,44,-44,67,-34,62,-26
2335253,24,-36,44,-43,67,-34,62,-26
2335263,24,-36,46,-42,68,-33,63,-26
2335273,24,-36,46,-43,67,-33,59,-26
2335283,24,-36,46,-43,67,-37,63,-25
2335293,23,-36,44,-43,68,-34,62,-26
2335303,23,-36,44,-43,66,-34,62,-26
2335313,22,-36,43,-44,67,-35,62,-26
2335323,23,-35,42,-43,64,-34,62,-25
2335333,23,-34,37,-44,67,-34,62,-26
2335343,23,-36,42,-43,67,-35,62,-26
2335353,23,-36,40,-44,67,-34,62,-26
2335363,23,-33,41,-43,66,-34,60,-25
2335373,23,-35,41,-43,66,-40,62,-26
2335383,22,-35,40,-43,68,-34,62,-25
2335393,22,-35,39,-43,70,-34,62,-26
2335403,23,-35,39,-44,67,-34,61,-26
2335413,23,-35,39,-43,68,-34,61,-26
2335423,23,-35,40,-43,67,-34,61,-26
2335433,23,-35,40,-43,69,-35,62,-24
2335443,23,-35,40,-43,70,-34,62,-24
2335453,23,-35,40,-43,69,-35,63,-24
2335463,23,-35,40,-43,67,-36,61,-26
2335473,23,-35,40,-45,63,-35,62,-25
2335483,21,-35,40,-44,68,-34,61,-25
2335493,22,-35,40,-43,69,-34,62,-24
2335503,22,-35,40,-43,69,-36,59,-26
2335513,22,-35,40,-44,68,-34,62,-26
2335523,22,-36,40,-44,67,-34,61,-25
2335533,21,-36,40,-43,68,-34,60,-24
2335543,22,-36,40,-43,68,-34,61,-25
2335553,21,-35,40,-44,68,-35,62,-25
2335563,21,-35,39,-43,69,-34,62,-23
2335573,21,-36,39,-43,68,-34,61,-25
2335583,22,-35,41,-44,67,-34,62,-26
2335593,21,-34,40,-44,68,-34,62,-26
2335603,22,-35,40,-44,68,-33,62,-26
2335613,22,-34,41,-43,68,-34,61,-27
2335623,22,-35,41,-38,68,-34,61,-27
2335633,24,-35,42,-42,68,-34,61,-27
2335643,23,-35,40,-43,69,-34,60,-27
2335653,23,-35,42,-42,67,-34,62,-27
2335663,23,-35,43,-43,68,-35,62,-27
2335673,24,-35,41,-43,68,-34,62,-28
2335683,24,-35,41,-42,62,-33,62,-27
2335693,24,-35,42,-43,67,-35,62,-26
2335703,24,-35,43,-44,68,-34,60,-27
2335713,25,-35,42,-43,68,-33,60,-27
2335723,25,-35,42,-42,68,-35,62,-27
2335733,26,-35,42,-42,67,-35,60,-27
2335743,25,-35,42,-43,71,-33,61,-27
2335753,26,-35,42,-44,68,-35,61,-28
2335763,26,-35,42,-42,68,-33,62,-27
2335773,26,-35,42,-43,67,-35,62,-27
2335783,27,-35,42,-42,68,-36,61,-28
2335793,27,-35,42,-43,68,-35,61,-26
2335803,28,-35,42,-43,62,-34,61,-27
2335813,27,-35,43,-41,66,-33,62,-27
2335823,28,-35,42,-42,67,-35,60,-27
2335833,28,-35,42,-43,68,-35,61,-27
2335843,28,-34,42,-44,66,-34,61,-27
2335853,28,-34,42,-42,66,-35,61,-28
2335863,28,-34,42,-43,67,-35,61,-28
2335873,28,-33,42,-42,69,-34,60,-28
2335883,29,-34,42,-42,68,-35,60,-27
2335893,29,-34,42,-42,70,-33,62,-27
2335903,30,-34,42,-43,68,-34,62,-27
2335913,29,-33,42,-43,68,-33,60,-28
2335923,29,-33,42,-43,67,-35,62,-27
2335933,28,-33,42,-43,68,-34,59,-28
2335943,29,-34,43,-37,67,-35,61,-26
2335953,28,-33,42,-44,67,-35,61,-26
2335963,29,-33,42,-43,67,-35,60,-27
2335973,29,-33,41,-43,68,-35,60,-27
2335983,29,-33,41,-41,72,-35,61,-27
2335993,30,-33,42,-43,67,-35,61,-26
2336003,28,-32,42,-43,71,-36,61,-28
2336013,29,-33,42,-42,68,-34,61,-28
2336023,28,-32,42,-43,71,-36,61,-27
2336033,29,-34,42,-43,67,-36,60,-26
2336043,27,-34,42,-43,67,-35,61,-27
2336053,30,-33,42,-43,69,-35,61,-28
2336063,30,-33,42,-43,68,-35,60,-28
2336073,30,-32,43,-44,67,-34,60,-28
2336083,30,-32,42,-42,67,-36,61,-28
2336093,29,-33,42,-42,68,-34,61,-27
2336103,30,-32,42,-43,67,-35,62,-28
2336113,30,-32,43,-43,67,-36,61,-28
2336123,30,-32,42,-44,67,-36,61,-27
2336133,31,-32,43,-44,70,-35,61,-27
2336143,31,-32,42,-43,67,-34,61,-28
2336153,32,-31,42,-43,68,-35,61,-28
2336163,33,-31,42,-43,67,-34,61,-28
2336173,33,-32,43,-43,67,-34,61,-28
2336183,32,-31,42,-44,66,-35,60,-27
2336193,32,-31,42,-44,64,-35,61,-28
2336203,33,-31,42,-43,65,-36,62,-26
2336213,32,-33,42,-44,67,-35,63,-26
2336223,32,-33,41,-43,66,-35,61,-27
2336233,32,-34,43,-43,67,-34,62,-26
2336243,32,-34,43,-43,66,-37,61,-26
2336253,32,-35,43,-44,67,-35,61,-27
2336263,32,-36,43,-43,67,-35,62,-27
2336273,31,-36,39,-43,62,-36,62,-27
2336283,30,-37,43,-43,62,-35,62,-26
2336293,30,-37,43,-43,66,-34,60,-25
2336303,31,-37,43,-42,66,-35,62,-26
2336313,30,-37,43,-43,66,-35,61,-26
2336323,30,-37,43,-44,68,-35,61,-26
2336333,31,-37,43,-43,67,-35,60,-27
2336343,30,-37,43,-43,67,-35,61,-26
2336353,30,-37,41,-43,66,-35,59,-27
2336363,30,-37,43,-43,69,-33,61,-26
2336373,31,-37,43,-42,67,-34,61,-26
2336383,31,-36,43,-43,68,-35,61,-27
2336393,32,-36,41,-44,67,-35,61,-27
2336403,31,-37,43,-43,66,-36,61,-26
2336413,32,-37,43,-43,66,-34,61,-26
2336423,32,-38,43,-43,67,-34,62,-27
2336433,31,-38,42,-45,67,-33,59,-27
2336443,32,-37,41,-44,67,-35,62,-27
2336453,32,-38,42,-44,67,-36,61,-26
2336463,32,-38,42,-45,66,-35,60,-27
2336473,32,-38,42,-45,67,-34,61,-26
2336483,31,-38,43,-43,67,-35,61,-26
2336493,31,-38,43,-44,66,-34,61,-27
2336503,31,-38,42,-44,67,-34,61,-27
2336513,31,-37,42,-45,66,-35,62,-27
2336523,31,-36,43,-44,67,-34,59,-27
2336533,30,-37,44,-45,66,-34,60,-26
2336543,30,-40,43,-44,67,-36,61,-27
2336553,31,-37,43,-41,67,-34,60,-27
2336563,31,-37,42,-46,66,-35,62,-27
2336573,31,-37,43,-46,66,-34,59,-27
2336583,31,-37,43,-45,65,-35,61,-27
2336593,30,-37,44,-44,65,-34,60,-27
2336603,30,-37,43,-42,64,-35,62,-27
2336613,28,-37,43,-45,67,-35,61,-28
2336623,29,-37,43,-44,66,-34,60,-27
2336633,29,-36,43,-43,66,-34,59,-27
2336643,29,-36,43,-44,66,-35,61,-27
2336653,29,-34,43,-44,63,-34,62,-28
2336663,29,-37,42,-44,64,-35,61,-27
2336673,28,-37,43,-45,65,-35,61,-26
2336683,29,-36,43,-44,67,-35,61,-27
2336693,27,-36,43,-44,65,-35,61,-27
2336703,28,-36,43,-43,65,-35,61,-27
2336713,27,-36,43,-44,65,-35,61,-27
2336723,28,-36,43,-44,67,-35,61,-27
2336733,28,-32,43,-44,65,-36,61,-27
2336743,28,-36,43,-44,64,-34,62,-27
2336753,29,-35,42,-44,66,-35,61,-28
2336763,28,-35,42,-44,64,-37,61,-27
2336773,28,-35,43,-44,66,-36,61,-24
2336783,28,-35,42,-45,67,-35,60,-27
2336793,28,-35,43,-44,64,-36,59,-26
2336803,28,-35,42,-45,67,-34,62,-27
2336813,28,-35,43,-44,68,-35,59,-27
2336823,28,-35,42,-44,64,-36,61,-26
2336833,28,-35,42,-44,66,-35,61,-26
2336843,28,-35,42,-45,69,-35,61,-24
2336853,28,-35,43,-44,64,-36,61,-26
2336863,28,-35,42,-45,65,-35,60,-24
2336873,28,-35,43,-44,64,-34,61,-26
2336883,27,-35,43,-45,68,-35,61,-26
2336893,28,-35,43,-45,68,-35,61,-25
2336903,26,-35,43,-43,67,-34,61,-26
2336913,23,-35,43,-43,65,-36,60,-26
2336923,28,-35,43,-43,66,-34,60,-26
2336933,28,-34,43,-42,67,-36,60,-26
2336943,28,-35,43,-41,67,-34,59,-26
2336953,26,-35,43,-42,65,-34,60,-26
2336963,27,-35,43,-42,65,-34,59,-25
2336973,28,-35,43,-42,65,-35,61,-25
2336983,28,-35,43,-41,65,-35,61,-25
2336993,27,-35,43,-41,65,-35,61,-25
2337003,28,-35,43,-40,65,-35,61,-25
2337013,27,-35,43,-40,66,-35,60,-24
2337023,28,-36,43,-40,65,-35,61,-25
2337033,27,-35,43,-40,66,-36,61,-25
2337043,28,-35,43,-40,65,-36,61,-25
2337053,27,-35,43,-40,64,-37,61,-25
2337063,27,-35,43,-39,67,-34,61,-24
2337073,28,-35,43,-39,64,-35,61,-25
2337083,28,-35,43,-41,65,-35,61,-25
2337093,28,-35,43,-39,65,-35,61,-27
2337103,28,-36,43,-38,65,-35,61,-27
2337113,27,-35,43,-40,66,-36,61,-27
2337123,28,-36,43,-40,65,-36,61,-27
2337133,29,-35,43,-40,64,-36,61,-27
2337143,28,-35,43,-41,66,-35,61,-27
2337153,28,-35,43,-40,66,-35,61,-27
2337163,28,-35,43,-40,67,-35,61,-28
2337173,27,-35,43,-41,67,-35,61,-29
2337183,27,-35,43,-42,66,-35,61,-29
2337193,27,-35,43,-40,68,-36,61,-29
2337203,25,-35,43,-41,66,-34,62,-29
2337213,26,-35,43,-42,68,-34,61,-29
2337223,27,-35,43,-41,62,-36,61,-29
2337233,26,-35,43,-41,67,-34,60,-29
2337243,28,-35,43,-40,66,-33,60,-27
2337253,27,-35,43,-36,61,-33,59,-28
2337263,28,-35,43,-42,66,-34,60,-27
2337273,27,-35,43,-40,67,-32,60,-26
2337283,28,-36,43,-42,67,-33,59,-28
2337293,27,-35,43,-40,66,-33,59,-28
2337303,28,-35,43,-42,69,-33,60,-28
2337313,27,-35,43,-41,73,-33,59,-29
2337323,27,-35,43,-41,68,-33,60,-26
2337333,28,-35,43,-40,68,-34,61,-27
2337343,26,-35,43,-36,66,-33,60,-27
2337353,28,-36,43,-41,69,-33,61,-27
2337363,28,-35,43,-40,66,-33,61,-26
2337373,28,-35,43,-40,69,-34,58,-29
2337383,27,-35,43,-41,68,-34,60,-28
2337393,27,-35,43,-40,67,-30,59,-26
2337403,27,-35,42,-41,70,-33,59,-27
2337413,27,-36,44,-40,67,-32,59,-27
2337423,28,-35,43,-39,70,-33,60,-28
2337433,26,-35,43,-42,66,-33,58,-28
2337443,28,-35,43,-40,67,-33,59,-29
2337453,28,-35,43,-41,67,-33,61,-29
2337463,28,-35,43,-41,67,-33,58,-29
2337473,28,-35,43,-42,67,-34,61,-29
2337483,28,-36,42,-41,67,-33,60,-30
2337493,28,-35,43,-40,68,-33,60,-30
2337503,28,-35,43,-40,67,-33,60,-31
2337513,28,-35,43,-40,70,-33,59,-31
2337523,28,-35,43,-42,66,-33,61,-31
2337533,28,-34,43,-42,67,-34,59,-30
2337543,28,-35,43,-39,65,-34,61,-33
2337553,27,-35,43,-41,66,-35,61,-31
2337563,29,-35,43,-42,67,-33,60,-32
2337573,29,-34,44,-42,67,-34,61,-32
2337583,29,-34,43,-41,66,-34,60,-32
2337593,29,-35,44,-42,68,-35,61,-31
2337603,28,-35,43,-42,66,-34,61,-33
2337613,29,-35,44,-42,66,-35,61,-32
2337623,29,-35,44,-42,72,-35,61,-32
2337633,29,-35,44,-42,67,-36,60,-32
2337643,29,-35,44,-42,67,-35,60,-32
2337653,29,-35,44,-41,67,-37,60,-31
2337663,30,-35,44,-42,66,-36,60,-32
2337673,29,-35,44,-43,69,-37,61,-31
2337683,29,-34,44,-42,67,-36,60,-31
2337693,29,-35,44,-42,66,-35,61,-31
2337703,28,-36,44,-42,71,-35,59,-31
2337713,29,-35,43,-41,67,-37,60,-31
2337723,29,-36,44,-42,69,-36,60,-32
2337733,29,-35,44,-41,69,-37,60,-31
2337743,28,-35,44,-42,67,-37,60,-31
2337753,29,-35,44,-42,68,-36,61,-31
2337763,29,-35,43,-42,67,-35,60,-31
2337773,28,-35,44,-41,69,-35,60,-32
2337783,29,-35,44,-41,68,-37,60,-30
2337793,29,-35,44,-42,71,-36,60,-32
2337803,29,-35,44,-42,68,-36,58,-32
2337813,29,-35,44,-42,68,-37,59,-32
2337823,28,-35,44,-42,67,-36,59,-32
2337833,29,-35,44,-42,67,-36,61,-32
2337843,29,-36,44,-42,68,-37,61,-33
2337853,29,-35,44,-41,67,-37,59,-33
2337863,29,-35,44,-42,66,-38,60,-33
2337873,29,-35,44,-41,68,-37,59,-32
2337883,29,-35,44,-42,69,-38,60,-29
2337893,29,-35,44,-42,69,-37,61,-30
2337903,29,-35,44,-42,65,-40,59,-30
2337913,29,-35,44,-42,67,-39,59,-30
2337923,29,-34,44,-41,67,-37,59,-30
2337933,29,-35,44,-41,66,-39,61,-30
2337943,29,-35,44,-42,67,-38,60,-30
2337953,29,-36,43,-42,68,-39,59,-30
2337963,29,-35,44,-42,66,-41,59,-30
2337973,29,-35,44,-43,67,-38,60,-30
2337983,29,-35,44,-41,67,-38,59,-30
2337993,29,-35,44,-43,68,-37,60,-30
2338003,29,-35,43,-41,72,-36,61,-28
2338013,29,-35,44,-41,66,-37,60,-29
2338023,28,-35,43,-42,68,-36,61,-29
2338033,29,-35,44,-42,67,-37,59,-29
2338043,28,-36,43,-41,67,-36,59,-28
2338053,29,-35,44,-42,67,-37,60,-29
2338063,29,-35,44,-41,66,-36,59,-29
2338073,30,-35,44,-42,67,-36,59,-29
2338083,30,-35,44,-41,68,-35,60,-29
2338093,29,-35,44,-42,68,-36,60,-29
2338103,29,-35,43,-41,65,-35,60,-28
2338113,29,-35,44,-41,69,-37,59,-29
2338123,28,-36,43,-41,68,-38,60,-29
2338133,29,-35,44,-42,67,-38,59,-29
2338143,29,-36,44,-41,68,-39,59,-29
2338153,28,-36,43,-42,66,-37,60,-29
2338163,28,-36,44,-43,67,-37,59,-29
2338173,28,-35,44,-42,66,-36,59,-28
2338183,28,-36,44,-43,65,-36,60,-28
2338193,29,-35,44,-42,66,-37,59,-29
2338203,28,-36,44,-41,66,-36,61,-29
2338213,29,-36,44,-43,69,-34,60,-29
2338223,28,-36,44,-39,67,-34,60,-29
2338233,28,-36,44,-43,66,-35,60,-29
2338243,29,-35,43,-42,66,-35,60,-29
2338253,29,-36,44,-42,66,-35,60,-29
2338263,28,-35,43,-41,65,-36,60,-29
2338273,29,-35,44,-42,68,-32,59,-28
2338283,29,-36,43,-41,65,-35,59,-29
2338293,29,-35,44,-42,67,-36,59,-29
2338303,28,-37,44,-42,66,-36,60,-29
2338313,29,-35,44,-42,66,-36,59,-29
2338323,29,-35,43,-43,65,-36,58,-29
2338333,29,-35,44,-41,68,-35,59,-28
2338343,28,-35,43,-41,69,-35,58,-29
2338353,28,-35,43,-42,66,-36,60,-29
2338363,29,-35,43,-41,67,-37,60,-29
2338373,28,-35,43,-41,66,-37,60,-29
2338383,29,-35,43,-42,63,-36,59,-29
2338393,28,-35,43,-42,66,-34,60,-29
2338403,29,-35,43,-42,67,-34,59,-29
2338413,29,-36,44,-41,66,-35,60,-29
2338423,29,-35,43,-42,66,-36,58,-29
2338433,29,-35,45,-41,67,-35,59,-28
2338443,29,-35,43,-42,67,-36,59,-28
2338453,29,-35,44,-42,66,-37,59,-29
2338463,29,-36,43,-42,66,-37,59,-29
2338473,29,-35,43,-41,67,-36,60,-28
2338483,28,-35,43,-41,65,-34,59,-29
2338493,29,-35,43,-42,66,-36,60,-29
2338503,29,-35,44,-42,67,-36,60,-29
2338513,29,-35,43,-42,69,-38,59,-29
2338523,29,-36,43,-42,66,-36,60,-29
2338533,29,-35,44,-42,66,-35,59,-29
2338543,29,-35,44,-41,66,-36,59,-29
2338553,28,-35,43,-42,66,-35,59,-29
2338563,29,-35,43,-42,62,-35,58,-29
2338573,30,-36,44,-42,66,-35,59,-29
2338583,29,-34,43,-42,67,-37,60,-29
2338593,28,-34,44,-41,67,-35,60,-29
2338603,29,-33,43,-42,65,-34,59,-30
2338613,29,-34,44,-42,65,-36,59,-29
2338623,24,-34,43,-42,66,-35,59,-28
2338633,29,-34,43,-41,67,-35,59,-28
2338643,27,-34,43,-42,64,-35,59,-29
2338653,27,-34,44,-42,70,-36,59,-29
2338663,28,-33,43,-42,65,-34,60,-29
2338673,29,-34,43,-42,66,-35,59,-29
2338683,29,-33,43,-42,66,-35,59,-28
2338693,29,-32,43,-42,65,-35,59,-28
2338703,29,-34,43,-42,65,-34,59,-29
2338713,29,-34,43,-42,67,-33,59,-29
2338723,28,-35,44,-42,66,-35,59,-29
2338733,29,-35,44,-41,65,-33,59,-29
2338743,29,-35,44,-42,66,-33,59,-29
2338753,29,-34,43,-42,64,-35,60,-29
2338763,28,-34,44,-42,65,-35,59,-29
2338773,29,-35,44,-41,65,-35,60,-29
2338783,29,-34,43,-42,67,-34,59,-29
2338793,29,-35,44,-42,70,-33,59,-28
2338803,29,-35,44,-42,65,-35,60,-29
2338813,29,-35,44,-42,60,-34,60,-28
2338823,29,-35,45,-42,66,-33,58,-29
2338833,29,-34,44,-42,66,-34,60,-29
2338843,30,-34,44,-42,66,-34,58,-29
2338853,30,-35,44,-42,66,-34,58,-29
2338863,29,-35,44,-42,66,-35,60,-29
2338873,29,-35,44,-42,66,-36,60,-29
2338883,29,-36,44,-42,66,-34,60,-29
2338893,30,-36,42,-41,65,-34,59,-29
2338903,29,-36,43,-42,65,-33,60,-29
2338913,30,-36,43,-42,65,-32,60,-28
2338923,29,-36,44,-42,64,-34,59,-29
2338933,30,-35,42,-39,66,-34,59,-28
2338943,30,-37,44,-42,65,-34,60,-29
2338953,30,-37,44,-42,66,-33,59,-29
2338963,29,-37,44,-41,65,-33,59,-29
2338973,29,-37,44,-42,64,-34,60,-29
2338983,30,-39,44,-43,64,-33,58,-29
2338993,30,-36,44,-42,64,-35,59,-29
2339003,29,-39,43,-42,65,-34,59,-29
2339013,29,-39,43,-42,68,-35,60,-29
2339023,29,-39,45,-42,67,-34,59,-29
2339033,29,-39,43,-42,64,-33,59,-29
2339043,28,-39,45,-42,64,-30,59,-29
2339053,28,-40,45,-42,65,-34,60,-29
2339063,29,-40,44,-41,66,-33,56,-29
2339073,28,-40,44,-42,66,-32,58,-29
2339083,29,-40,44,-42,65,-35,59,-29
2339093,29,-40,44,-42,64,-33,60,-28
2339103,29,-40,44,-41,65,-34,59,-28
2339113,30,-40,46,-42,65,-32,59,-29
2339123,30,-38,44,-42,66,-33,60,-30
2339133,30,-40,44,-42,67,-33,60,-29
2339143,30,-40,44,-42,67,-32,59,-28
2339153,30,-40,44,-42,66,-32,59,-28
2339163,29,-40,44,-42,67,-33,84,-19
2339173,30,-40,44,-43,67,-34,60,-29
2339183,30,-40,44,-42,66,-34,60,-29
2339193,30,-40,43,-41,66,-35,60,-29
2339203,30,-40,43,-41,66,-34,59,-29
2339213,30,-39,44,-41,69,-33,60,-28
2339223,30,-40,44,-42,66,-33,60,-28
2339233,30,-38,44,-42,69,-34,60,-29
2339243,30,-40,43,-42,67,-33,59,-28
2339253,30,-40,44,-43,68,-34,60,-28
2339263,30,-40,44,-43,71,-33,59,-28
2339273,30,-40,44,-41,70,-34,60,-28
2339283,30,-41,43,-42,68,-33,60,-28
2339293,29,-41,44,-42,68,-33,60,-29
2339303,30,-40,44,-43,68,-33,60,-29
2339313,30,-39,43,-41,65,-34,59,-25
2339323,29,-39,43,-42,69,-33,60,-29
2339333,30,-41,44,-42,70,-32,57,-29
2339343,30,-41,44,-42,69,-32,59,-29
2339353,30,-40,44,-43,68,-33,58,-29
2339363,29,-40,43,-42,69,-32,59,-29
2339373,28,-40,44,-42,67,-32,57,-29
2339383,30,-41,44,-42,69,-31,60,-29
2339393,29,-42,46,-42,71,-32,60,-28
2339403,29,-40,44,-42,68,-31,60,-28
2339413,29,-40,44,-42,72,-31,58,-29
2339423,30,-40,44,-42,70,-32,59,-29
2339433,29,-40,44,-42,69,-31,59,-29
2339443,29,-40,44,-43,66,-33,59,-29
2339453,29,-40,42,-42,70,-32,58,-29
2339463,29,-40,44,-42,69,-33,57,-29
2339473,27,-40,44,-42,67,-35,59,-29
2339483,29,-41,44,-42,71,-34,59,-29
2339493,29,-41,45,-42,68,-31,59,-29
2339503,29,-40,43,-42,68,-31,61,-29
2339513,29,-39,44,-42,68,-31,59,-29
2339523,29,-42,43,-41,68,-31,59,-29
2339533,29,-43,44,-42,66,-31,59,-29
2339543,28,-43,44,-42,69,-31,60,-29
2339553,28,-42,44,-42,69,-32,59,-29
2339563,29,-41,43,-42,69,-31,60,-29
2339573,28,-41,44,-42,69,-30,59,-29
2339583,29,-42,44,-43,69,-30,59,-29
2339593,28,-41,44,-43,68,-30,58,-28
2339603,29,-42,44,-43,69,-31,58,-29
2339613,29,-41,44,-42,71,-30,59,-27
2339623,29,-40,43,-42,68,-31,58,-29
2339633,29,-41,43,-41,67,-31,60,-29
2339643,29,-42,44,-42,70,-30,59,-29
2339653,29,-42,44,-42,68,-29,58,-29
2339663,29,-42,44,-42,73,-29,58,-29
2339673,29,-42,44,-43,69,-30,57,-29
2339683,29,-41,43,-42,69,-30,57,-29
2339693,29,-41,42,-41,69,-29,58,-29
2339703,29,-43,44,-42,68,-30,58,-29
2339713,30,-42,44,-42,70,-32,59,-29
2339723,29,-41,44,-42,69,-30,58,-29
2339733,28,-42,44,-43,65,-33,60,-27
2339743,28,-42,43,-42,69,-30,59,-29
2339753,29,-42,43,-42,70,-29,57,-28
2339763,29,-42,44,-41,70,-28,59,-29
2339773,28,-42,44,-42,65,-28,59,-29
2339783,28,-42,44,-42,64,-28,59,-29
2339793,29,-42,44,-42,68,-29,59,-28
2339803,29,-42,44,-42,70,-27,59,-28
2339813,29,-42,44,-42,69,-27,60,-29
2339823,28,-42,44,-42,69,-30,60,-29
2339833,30,-43,45,-42,69,-28,59,-28
2339843,29,-42,44,-42,69,-29,59,-29
2339853,30,-42,44,-43,64,-29,58,-29
2339863,29,-42,44,-41,64,-29,59,-29
2339873,29,-42,43,-42,66,-28,59,-29
2339883,29,-41,43,-41,71,-28,59,-29
2339893,28,-42,44,-42,70,-28,58,-29
2339903,29,-42,44,-42,66,-27,59,-29
2339913,28,-42,44,-41,66,-27,59,-29
2339923,28,-40,43,-41,69,-29,59,-28
2339933,28,-41,44,-42,68,-29,60,-28
2339943,28,-42,44,-42,64,-29,59,-29
2339953,28,-42,44,-42,63,-31,59,-28
2339963,28,-41,43,-40,65,-32,58,-29
2339973,29,-42,44,-42,62,-30,59,-29
2339983,28,-42,44,-42,69,-31,58,-29
2339993,29,-42,44,-42,70,-30,59,-29
2340003,29,-42,44,-41,68,-30,59,-28
2340013,28,-42,44,-42,68,-31,58,-29
2340023,28,-42,44,-41,68,-31,58,-29
2340033,27,-41,45,-42,68,-32,60,-29
2340043,28,-43,44,-42,69,-32,60,-29
2340053,27,-43,44,-41,68,-33,58,-29
2340063,28,-43,44,-43,67,-34,58,-29
2340073,28,-43,43,-41,68,-33,57,-28
