time, left_gate_raw, right_gate_raw
1009690,93,62
1009690,106,76
1009690,106,76
1009690,100,70
1009690,109,78
1009690,91,61
1009690,100,70
1009691,103,72
1009700,201,161
1009700,105,72
1009700,100,69
1009700,93,62
1009700,106,75
1009700,107,77
1009700,105,74
1009700,110,79
1009700,102,70
1009700,110,78
1009710,200,161
1009710,105,71
1009710,100,69
1009710,92,62
1009710,106,75
1009710,108,77
1009710,104,73
1009710,110,78
1009710,101,70
1009710,109,79
1009720,201,161
1009720,105,72
1009720,100,69
1009720,93,62
1009720,106,75
1009720,107,77
1009720,104,73
1009720,112,80
1009720,102,70
1009720,104,72
1009730,200,161
1009730,104,72
1009730,100,69
1009730,92,62
1009730,106,76
1009730,108,77
1009730,104,73
1009730,110,79
1009730,102,70
1009730,110,79
1009740,201,161
1009740,105,72
1009740,101,69
1009740,92,62
1009740,100,69
1009740,107,76
1009740,113,81
1009740,110,78
1009740,102,71
1009740,103,74
1009750,200,161
1009750,105,72
1009750,100,69
1009750,92,62
1009750,105,75
1009750,108,77
1009750,104,73
1009750,110,79
1009750,101,70
1009750,100,69
1009760,201,161
1009760,105,72
1009760,100,69
1009760,92,62
1009760,107,75
1009760,108,77
1009760,105,73
1009760,110,79
1009760,102,71
1009760,110,78
1009770,200,161
1009770,104,72
1009770,100,69
1009770,92,61
1009770,105,75
1009770,101,70
1009770,113,81
1009770,110,78
1009770,102,70
1009770,109,78
1009780,201,161
1009780,105,72
1009780,100,69
1009780,93,62
1009780,107,75
1009780,108,77
1009780,105,73
1009780,110,78
1009780,102,70
1009780,103,73
1009790,200,161
1009790,105,72
1009790,100,69
1009790,93,62
1009790,106,75
1009790,108,77
1009790,104,73
1009790,110,79
1009790,102,71
1009790,109,78
1009800,201,161
1009800,105,72
1009800,100,69
1009800,93,62
1009800,107,75
1009800,107,76
1009800,104,74
1009800,109,77
1009800,101,70
1009800,109,79
1009810,200,161
1009810,104,72
1009810,100,69
1009810,92,62
1009810,106,75
1009810,108,77
1009810,104,73
1009810,110,78
1009810,100,70
1009810,110,79
1009820,201,161
1009820,105,72
1009820,101,69
1009820,92,62
1009820,100,69
1009820,107,75
1009820,113,81
1009820,110,78
1009820,102,70
1009820,103,73
1009830,200,161
1009830,104,72
1009830,100,69
1009830,92,62
1009830,106,76
1009830,107,77
1009830,105,73
1009830,110,78
1009830,101,69
1009830,100,69
1009840,201,161
1009840,105,72
1009840,100,69
1009840,93,62
1009840,106,75
1009840,108,77
1009840,105,73
1009840,110,78
1009840,102,70
1009840,110,78
1009850,200,161
1009850,105,72
1009850,100,69
1009850,92,62
1009850,106,76
1009850,101,70
1009850,112,81
1009850,110,79
1009850,101,70
1009850,109,79
1009860,201,161
1009860,105,71
1009860,100,69
1009860,93,62
1009860,107,75
1009860,108,76
1009860,105,73
1009860,110,78
1009860,102,70
1009860,110,79
1009870,200,160
1009870,105,72
1009870,100,69
1009870,92,62
1009870,106,75
1009870,106,77
1009870,105,74
1009870,110,79
1009870,102,70
1009870,110,78
1009880,201,161
1009880,105,72
1009880,101,69
1009880,92,62
1009880,107,75
1009880,107,77
1009880,104,73
1009880,112,80
1009880,102,70
1009880,103,73
1009890,200,161
1009890,105,72
1009890,100,69
1009890,92,62
1009890,106,75
1009890,107,77
1009890,105,73
1009890,110,78
1009890,102,71
1009890,109,78
1009900,201,161
1009900,105,72
1009900,100,69
1009900,93,62
1009900,100,69
1009900,107,75
1009900,113,81
1009900,110,78
1009900,102,70
1009900,104,73
1009910,200,161
1009910,105,72
1009910,100,69
1009910,92,62
1009910,105,75
1009910,107,77
1009910,105,74
1009910,110,78
1009910,102,69
1009910,108,77
1009920,201,161
1009920,105,72
1009920,100,69
1009920,93,62
1009920,107,75
1009920,107,76
1009920,105,74
1009920,110,79
1009920,102,70
1009920,111,79
1009930,200,161
1009930,105,72
1009930,100,69
1009930,92,61
1009930,106,75
1009930,101,70
1009930,112,81
1009930,110,79
1009930,102,70
1009930,108,78
1009940,201,161
1009940,105,72
1009940,100,69
1009940,93,62
1009940,107,75
1009940,107,77
1009940,105,73
1009940,110,79
1009940,102,71
1009940,109,78
1009950,200,161
1009950,104,72
1009950,100,69
1009950,92,62
1009950,105,75
1009950,108,77
1009950,104,73
1009950,110,79
1009950,102,70
1009950,110,78
1009960,201,161
1009960,105,72
1009960,100,69
1009960,93,62
1009960,107,75
1009960,108,77
1009960,104,73
1009960,112,80
1009960,102,71
1009960,103,72
1009970,200,161
1009970,105,72
1009970,100,69
1009970,92,61
1009970,106,75
1009970,107,77
1009970,105,73
1009970,110,78
1009970,102,70
1009970,109,78
1009980,201,161
1009980,105,71
1009980,101,68
1009980,92,61
1009980,100,69
1009980,107,76
1009980,113,81
1009980,109,78
1009980,102,71
1009980,109,78
1009990,200,161
1009990,104,71
1009990,100,69
1009990,92,62
1009990,106,75
1009990,108,77
1009990,104,73
1009990,110,79
1009990,101,69
1009990,100,69
1010000,201,161
1010000,105,72
1010000,101,69
1010000,93,62
1010000,106,75
1010000,108,77
1010000,105,73
1010000,110,79
1010000,102,70
1010000,110,78
1010010,200,161
1010010,104,72
1010010,101,69
1010010,92,61
1010010,105,75
1010010,101,70
1010010,112,81
1010010,110,79
1010010,102,70
1010010,109,78
1010020,201,161
1010020,105,72
1010020,101,69
1010020,92,61
1010020,107,76
1010020,108,77
1010020,105,73
1010020,110,78
1010020,102,70
1010020,110,78
1010030,200,161
1010030,105,72
1010030,100,69
1010030,92,62
1010030,106,75
1010030,107,77
1010030,105,73
1010030,110,78
1010030,102,71
1010030,110,78
1010040,201,161
1010040,105,72
1010040,101,69
1010040,92,62
1010040,106,76
1010040,108,77
1010040,104,73
1010040,109,77
1010040,102,70
1010040,104,73
1010050,200,160
1010050,105,72
1010050,100,69
1010050,92,62
1010050,106,75
1010050,108,76
1010050,104,73
1010050,110,78
1010050,102,70
1010050,109,78
1010060,201,161
1010060,105,72
1010060,101,69
1010060,92,62
1010060,101,69
1010060,107,75
1010060,113,81
1010060,110,79
1010060,102,70
1010060,110,78
1010070,200,161
1010070,105,73
1010070,100,69
1010070,92,62
1010070,106,75
1010070,108,77
1010070,104,73
1010070,110,79
1010070,101,70
1010070,100,69
1010080,201,161
1010080,105,72
1010080,101,69
1010080,92,62
1010080,106,76
1010080,108,77
1010080,105,73
1010080,110,78
1010080,102,70
1010080,109,78
1010090,200,161
1010090,105,72
1010090,99,69
1010090,92,61
1010090,105,75
1010090,101,70
1010090,112,81
1010090,110,79
1010090,102,70
1010090,107,78
1010100,201,161
1010100,105,72
1010100,101,69
1010100,93,62
1010100,107,76
1010100,108,77
1010100,105,73
1010100,110,78
1010100,102,71
1010100,104,73
1010110,200,161
1010110,105,72
1010110,100,69
1010110,93,62
1010110,106,75
1010110,107,77
1010110,105,73
1010110,110,78
1010110,102,70
1010110,110,78
1010120,201,161
1010120,105,72
1010120,101,69
1010120,93,62
1010120,107,77
1010120,108,77
1010120,104,73
1010120,112,80
1010120,102,70
1010120,103,74
1010130,200,161
1010130,105,72
1010130,100,69
1010130,93,62
1010130,106,75
1010130,108,77
1010130,104,73
1010130,110,79
1010130,102,70
1010130,109,78
1010140,201,161
1010140,105,72
1010140,101,69
1010140,93,62
1010140,101,70
1010140,107,75
1010140,113,81
1010140,110,78
1010140,102,70
1010140,104,73
1010150,200,161
1010150,105,72
1010150,100,69
1010150,93,62
1010150,107,75
1010150,106,76
1010150,105,74
1010150,110,78
1010150,101,69
1010150,108,77
1010160,201,161
1010160,105,72
1010160,101,69
1010160,93,62
1010160,106,76
1010160,108,77
1010160,105,73
1010160,110,78
1010160,102,70
1010160,110,78
1010170,200,161
1010170,104,72
1010170,101,69
1010170,92,62
1010170,106,75
1010170,109,78
1010170,104,73
1010170,110,79
1010170,102,70
1010170,108,78
1010180,201,161
1010180,105,72
1010180,101,70
1010180,93,62
1010180,107,76
1010180,108,77
1010180,105,73
1010180,110,78
1010180,102,70
1010180,110,78
1010190,200,161
1010190,104,72
1010190,101,70
1010190,92,62
1010190,107,76
1010190,106,77
1010190,105,74
1010190,110,78
1010190,101,70
1010190,110,79
1010200,201,161
1010200,105,72
1010200,101,69
1010200,93,62
1010200,107,76
1010200,108,77
1010200,104,73
1010200,112,80
1010200,102,70
1010200,103,72
1010210,200,161
1010210,104,72
1010210,101,70
1010210,92,62
1010210,106,76
1010210,107,77
1010210,105,73
1010210,110,78
1010210,102,71
1010210,109,78
1010220,201,161
1010220,104,71
1010220,101,69
1010220,93,62
1010220,101,70
1010220,107,75
1010220,113,81
1010220,110,78
1010220,102,71
1010220,110,79
1010230,200,161
1010230,104,72
1010230,101,69
1010230,92,62
1010230,106,76
1010230,107,77
1010230,105,73
1010230,110,78
1010230,101,70
1010230,108,77
1010240,201,161
1010240,105,72
1010240,101,69
1010240,93,62
1010240,107,76
1010240,107,77
1010240,105,74
1010240,110,79
1010240,102,71
1010240,110,78
1010250,200,161
1010250,105,72
1010250,100,69
1010250,93,62
1010250,106,75
1010250,109,78
1010250,104,73
1010250,110,79
1010250,101,70
1010250,110,78
1010260,201,161
1010260,105,72
1010260,101,69
1010260,93,62
1010260,106,75
1010260,109,77
1010260,104,73
1010260,110,79
1010260,102,71
1010260,110,78
1010270,200,161
1010270,105,72
1010270,100,69
1010270,93,62
1010270,106,75
1010270,108,77
1010270,104,73
1010270,110,79
1010270,102,70
1010270,108,78
1010280,201,161
1010280,105,72
1010280,101,69
1010280,93,62
1010280,106,76
1010280,109,77
1010280,104,73
1010280,112,80
1010280,102,70
1010280,103,73
1010290,200,161
1010290,104,72
1010290,101,69
1010290,92,62
1010290,106,76
1010290,108,77
1010290,104,73
1010290,110,79
1010290,102,70
1010290,110,78
1010300,201,161
1010300,105,72
1010300,101,70
1010300,93,62
1010300,101,70
1010300,107,75
1010300,113,80
1010300,110,78
1010300,102,71
1010300,110,78
1010310,200,161
1010310,105,72
1010310,100,69
1010310,93,62
1010310,106,76
1010310,108,77
1010310,104,73
1010310,110,78
1010310,101,70
1010310,109,77
1010320,201,161
1010320,105,71
1010320,101,69
1010320,93,62
1010320,107,76
1010320,108,77
1010320,106,73
1010320,110,78
1010320,102,70
1010320,110,78
1010330,200,161
1010330,105,72
1010330,100,69
1010330,93,62
1010330,106,75
1010330,108,78
1010330,105,73
1010330,110,78
1010330,102,70
1010330,108,78
1010340,201,161
1010340,105,72
1010340,101,69
1010340,93,62
1010340,107,76
1010340,107,77
1010340,105,74
1010340,110,79
1010340,102,71
1010340,109,78
1010350,200,161
1010350,105,72
1010350,100,69
1010350,93,62
1010350,106,76
1010350,108,77
1010350,104,73
1010350,110,78
1010350,102,71
1010350,110,78
1010360,201,161
1010360,105,72
1010360,101,69
1010360,93,62
1010360,107,76
1010360,107,77
1010360,105,73
1010360,112,80
1010360,102,70
1010360,110,78
1010370,200,161
1010370,105,72
1010370,100,69
1010370,93,62
1010370,106,76
1010370,108,77
1010370,104,73
1010370,110,78
1010370,102,70
1010370,109,78
1010380,201,161
1010380,105,72
1010380,101,69
1010380,93,62
1010380,101,71
1010380,107,75
1010380,113,81
1010380,110,78
1010380,102,70
1010380,104,72
1010390,200,161
1010390,105,72
1010390,100,69
1010390,93,62
1010390,106,76
1010390,107,77
1010390,105,73
1010390,110,78
1010390,102,70
1010390,108,77
1010400,201,161
1010400,105,72
1010400,101,69
1010400,93,63
1010400,107,76
1010400,108,77
1010400,105,73
1010400,110,78
1010400,102,71
1010400,109,78
1010410,200,161
1010410,105,72
1010410,100,69
1010410,93,62
1010410,106,75
1010410,101,70
1010410,112,81
1010410,110,78
1010410,102,71
1010410,110,78
1010420,201,161
1010420,105,72
1010420,101,69
1010420,93,62
1010420,106,76
1010420,108,77
1010420,105,73
1010420,110,78
1010420,102,71
1010420,110,78
1010430,201,161
1010430,104,72
1010430,101,69
1010430,93,62
1010430,106,75
1010430,107,77
1010430,105,73
1010430,110,78
1010430,102,70
1010430,110,78
1010440,201,161
1010440,105,71
1010440,101,69
1010440,93,62
1010440,107,76
1010440,107,77
1010440,105,73
1010440,112,80
1010440,102,70
1010440,103,73
1010450,200,161
1010450,105,72
1010450,100,69
1010450,93,62
1010450,107,76
1010450,107,76
1010450,104,73
1010450,110,79
1010450,102,70
1010450,109,78
1010460,201,161
1010460,105,72
1010460,101,70
1010460,93,62
1010460,101,70
1010460,107,75
1010460,113,81
1010460,110,78
1010460,102,71
1010460,110,78
1010470,200,161
1010470,105,72
1010470,100,69
1010470,93,62
1010470,106,75
1010470,108,77
1010470,104,73
1010470,110,79
1010470,101,70
1010470,100,69
1010480,201,161
1010480,105,72
1010480,101,69
1010480,93,62
1010480,107,76
1010480,107,77
1010480,105,74
1010480,110,79
1010480,102,71
1010480,110,78
1010490,201,161
1010490,104,71
1010490,101,69
1010490,92,62
1010490,106,76
1010490,109,78
1010490,104,73
1010490,110,78
1010490,102,70
1010490,110,78
1010500,201,161
1010500,105,72
1010500,101,69
1010500,93,62
1010500,107,76
1010500,108,77
1010500,105,73
1010500,110,79
1010500,102,70
1010500,110,78
1010510,200,160
1010510,105,72
1010510,100,69
1010510,93,62
1010510,106,76
1010510,108,77
1010510,104,73
1010510,110,79
1010510,102,71
1010510,111,78
1010520,201,161
1010520,105,72
1010520,101,69
1010520,93,62
1010520,107,76
1010520,107,76
1010520,105,73
1010520,112,80
1010520,102,71
1010520,110,78
1010530,200,161
1010530,105,72
1010530,100,69
1010530,93,62
1010530,106,75
1010530,108,77
1010530,104,73
1010530,110,78
1010530,102,70
1010530,110,78
1010540,201,161
1010540,105,71
1010540,101,69
1010540,92,62
1010540,102,70
1010540,106,75
1010540,113,81
1010540,110,79
1010540,102,70
1010540,110,78
1010550,200,160
1010550,104,71
1010550,101,69
1010550,92,62
1010550,106,75
1010550,108,77
1010550,104,73
1010550,110,78
1010550,101,69
1010550,108,77
1010560,201,161
1010560,105,72
1010560,101,69
1010560,93,62
1010560,107,75
1010560,107,76
1010560,105,73
1010560,110,78
1010560,102,70
1010560,110,78
1010570,200,160
1010570,105,71
1010570,100,69
1010570,93,62
1010570,105,75
1010570,101,70
1010570,112,81
1010570,110,78
1010570,102,70
1010570,109,77
1010580,202,161
1010580,106,71
1010580,102,69
1010580,94,62
1010580,107,75
1010580,109,77
1010580,106,73
1010580,111,78
1010580,103,70
1010580,104,72
1010590,200,161
1010590,104,71
1010590,100,69
1010590,92,62
1010590,106,76
1010590,108,76
1010590,104,73
1010590,109,78
1010590,100,70
1010590,110,79
1010600,201,161
1010600,105,71
1010600,101,68
1010600,93,62
1010600,106,75
1010600,108,77
1010600,104,73
1010600,112,79
1010600,102,70
1010600,107,78
1010610,202,160
1010610,105,70
1010610,100,68
1010610,93,62
1010610,107,76
1010610,107,76
1010610,105,73
1010610,110,78
1010610,102,70
1010610,110,78
1010620,201,161
1010620,105,72
1010620,101,70
1010620,93,62
1010620,101,70
1010620,106,76
1010620,113,82
1010620,110,79
1010620,102,71
1010620,109,79
1010630,201,161
1010630,104,71
1010630,101,69
1010630,93,61
1010630,106,75
1010630,108,76
1010630,105,73
1010630,110,78
1010630,101,69
1010630,109,77
1010640,202,160
1010640,105,70
1010640,101,68
1010640,93,61
1010640,106,75
1010640,104,76
1010640,106,74
1010640,110,78
1010640,102,70
1010640,110,78
1010650,201,160
1010650,105,70
1010650,100,68
1010650,93,61
1010650,106,74
1010650,101,69
1010650,112,80
1010650,110,78
1010650,102,70
1010650,109,77
1010660,202,159
1010660,105,69
1010660,101,67
1010660,93,59
1010660,107,73
1010660,108,74
1010660,105,71
1010660,110,77
1010660,102,69
1010660,110,77
1010670,199,162
1010670,104,73
1010670,100,71
1010670,92,64
1010670,106,77
1010670,107,78
1010670,104,74
1010670,110,79
1010670,102,71
1010670,103,73
1010680,202,160
1010680,105,70
1010680,101,68
1010680,93,61
1010680,106,75
1010680,108,76
1010680,105,72
1010680,111,79
1010680,102,70
1010680,110,78
1010690,200,161
1010690,105,71
1010690,100,69
1010690,93,62
1010690,105,75
1010690,109,77
1010690,104,73
1010690,110,78
1010690,100,70
1010690,110,79
1010700,200,162
1010700,104,73
1010700,100,70
1010700,92,63
1010700,100,71
1010700,106,76
1010700,112,82
1010700,109,80
1010700,100,72
1010700,103,74
1010710,201,161
1010710,104,71
1010710,101,69
1010710,93,62
1010710,107,76
1010710,108,76
1010710,104,73
1010710,110,79
1010710,101,70
1010710,100,69
1010720,201,162
1010720,105,72
1010720,101,70
1010720,93,62
1010720,107,76
1010720,108,77
1010720,105,73
1010720,110,78
1010720,102,71
1010720,110,79
1010730,201,161
1010730,104,72
1010730,101,70
1010730,92,63
1010730,107,76
1010730,100,70
1010730,112,82
1010730,110,79
1010730,102,71
1010730,110,79
1010740,201,162
1010740,105,72
1010740,101,70
1010740,93,63
1010740,107,76
1010740,108,77
1010740,105,73
1010740,110,79
1010740,103,71
1010740,110,78
1010750,200,162
1010750,104,72
1010750,100,70
1010750,93,63
1010750,106,77
1010750,107,78
1010750,105,73
1010750,110,78
1010750,101,70
1010750,110,78
1010760,202,162
1010760,105,73
1010760,101,70
1010760,93,62
1010760,107,75
1010760,108,75
1010760,105,71
1010760,112,77
1010760,102,68
1010760,111,76
1010770,201,160
1010770,105,70
1010770,101,68
1010770,93,61
1010770,107,75
1010770,107,76
1010770,105,73
1010770,110,79
1010770,102,70
1010770,108,78
1010780,200,170
1010780,104,80
1010780,100,78
1010780,92,71
1010780,101,79
1010780,106,84
