time, left_gate_raw, right_gate_raw
499240,200,161
499240,104,71
499240,100,69
499240,92,61
499240,104,73
499240,109,78
499240,106,75
499240,104,73
499240,109,78
499240,106,75
499250,200,161
499250,103,71
499250,100,69
499250,92,62
499250,103,73
499250,109,77
499250,106,76
499250,103,72
499250,106,75
499250,106,75
499260,201,161
499260,104,71
499260,100,69
499260,92,62
499260,104,73
499260,109,77
499260,107,75
499260,104,72
499260,110,77
499260,107,75
499270,200,161
499270,103,72
499270,100,69
499270,91,61
499270,102,71
499270,111,80
499270,109,78
499270,103,73
499270,109,78
499270,106,75
499280,201,161
499280,104,70
499280,100,69
499280,91,61
499280,104,74
499280,109,77
499280,106,75
499280,104,73
499280,107,75
499280,106,75
499290,200,161
499290,103,70
499290,100,69
499290,91,61
499290,104,73
499290,109,78
499290,106,76
499290,103,72
499290,109,78
499290,106,75
499300,201,161
499300,104,71
499300,100,69
499300,92,61
499300,104,73
499300,109,78
499300,107,75
499300,103,71
499300,108,77
499300,107,76
499310,200,161
499310,103,71
499310,100,69
499310,91,61
499310,104,73
499310,108,78
499310,107,76
499310,103,72
499310,109,77
499310,106,75
499320,201,161
499320,104,71
499320,100,69
499320,91,61
499320,105,73
499320,110,78
499320,105,75
499320,104,72
499320,110,78
499320,105,75
499330,200,161
499330,103,71
499330,100,69
499330,91,62
499330,104,73
499330,108,77
499330,107,76
499330,103,72
499330,106,75
499330,105,75
499340,201,161
499340,103,70
499340,100,69
499340,92,62
499340,105,75
499340,109,78
499340,107,75
499340,104,72
499340,110,78
499340,106,75
499350,200,161
499350,104,71
499350,99,69
499350,91,61
499350,103,72
499350,109,78
499350,105,76
499350,103,72
499350,106,74
499350,99,68
499360,201,161
499360,104,71
499360,100,69
499360,92,62
499360,105,73
499360,109,77
499360,107,76
499360,104,72
499360,109,78
499360,107,75
499370,200,160
499370,104,71
499370,99,69
499370,91,61
499370,103,72
499370,108,77
499370,99,68
499370,111,79
499370,106,74
499370,106,75
499380,201,161
499380,104,71
499380,100,69
499380,92,62
499380,104,73
499380,109,77
499380,106,76
499380,104,73
499380,110,77
499380,106,75
499390,200,161
499390,104,71
499390,99,69
499390,90,61
499390,101,70
499390,104,73
499390,100,70
499390,91,60
499390,90,60
499390,105,74
499390,100,69
499400,201,161
499400,104,71
499400,100,69
499400,92,62
499400,104,72
499400,109,78
499400,106,75
499400,104,73
499400,107,75
499400,107,76
499410,200,160
499410,104,71
499410,99,69
499410,90,62
499410,104,73
499410,108,77
499410,107,75
499410,103,72
499410,106,75
499410,106,75
499420,201,161
499420,104,70
499420,100,68
499420,92,62
499420,105,73
499420,109,77
499420,105,74
499420,101,69
499420,109,77
499420,105,75
499430,200,161
499430,103,71
499430,100,69
499430,91,62
499430,103,72
499430,109,77
499430,106,75
499430,103,72
499430,106,75
499430,106,75
499440,201,161
499440,104,71
499440,100,68
499440,92,62
499440,103,70
499440,111,79
499440,110,79
499440,104,72
499440,109,78
499440,106,75
499450,200,161
499450,103,71
499450,100,69
499450,91,62
499450,104,73
499450,108,77
499450,107,76
499450,103,72
499450,106,75
499450,106,75
499460,201,161
499460,104,70
499460,100,68
499460,91,62
499460,105,73
499460,109,77
499460,106,76
499460,104,73
499460,107,75
499460,105,75
499470,200,161
499470,103,71
499470,99,69
499470,90,61
499470,104,73
499470,108,77
499470,107,75
499470,103,72
499470,107,76
499470,106,75
499480,201,161
499480,104,71
499480,101,69
499480,92,61
499480,104,73
499480,109,77
499480,106,76
499480,104,73
499480,109,78
499480,107,74
499490,200,161
499490,103,71
499490,100,69
499490,91,61
499490,104,73
499490,109,78
499490,105,75
499490,104,73
499490,106,74
499490,106,75
499500,201,161
499500,104,71
499500,100,69
499500,92,62
499500,104,73
499500,109,77
499500,107,76
499500,104,72
499500,109,77
499500,106,75
499510,200,161
499510,103,71
499510,100,69
499510,90,61
499510,105,74
499510,109,78
499510,105,75
499510,104,73
499510,106,75
499510,105,75
499520,201,161
499520,104,71
499520,100,69
499520,92,61
499520,104,73
499520,110,78
499520,107,75
499520,104,72
499520,110,79
499520,107,76
499530,200,161
499530,103,71
499530,100,69
499530,91,61
499530,104,73
499530,109,77
499530,103,72
499530,109,78
499530,109,78
499530,105,75
499540,201,161
499540,104,71
499540,100,69
499540,92,62
499540,104,73
499540,110,78
499540,107,77
499540,104,72
499540,109,77
499540,106,75
499550,200,161
499550,103,71
499550,100,69
499550,91,61
499550,104,73
499550,108,77
499550,106,76
499550,104,73
499550,106,75
499550,105,75
499560,201,161
499560,104,71
499560,100,69
499560,93,61
499560,101,70
499560,105,74
499560,100,70
499560,92,61
499560,90,59
499560,105,74
499560,100,69
499570,200,161
499570,103,71
499570,100,69
499570,92,62
499570,103,73
499570,108,77
499570,107,76
499570,103,72
499570,106,75
499570,106,75
499580,201,162
499580,104,71
499580,100,68
499580,92,62
499580,104,73
499580,109,77
499580,107,76
499580,104,72
499580,106,75
499580,105,75
499590,200,160
499590,103,71
499590,100,69
499590,92,62
499590,103,73
499590,109,78
499590,107,77
499590,103,72
499590,106,75
499590,105,75
499600,201,161
499600,104,71
499600,100,68
499600,92,61
499600,104,73
499600,109,77
499600,106,76
499600,104,73
499600,107,74
499600,105,75
499610,200,161
499610,103,71
499610,100,69
499610,92,62
499610,101,71
499610,112,80
499610,103,72
499610,109,78
499610,109,78
499610,106,75
499620,201,161
499620,104,70
499620,100,68
499620,92,62
499620,104,73
499620,109,77
499620,106,76
499620,104,73
499620,107,75
499620,106,75
499630,200,161
499630,104,71
499630,99,69
499630,91,62
499630,103,73
499630,108,78
499630,103,72
499630,109,78
499630,109,79
499630,106,76
499640,201,161
499640,104,71
499640,100,69
499640,92,62
499640,104,73
499640,109,77
499640,106,76
499640,104,72
499640,108,76
499640,106,76
499650,200,161
499650,104,71
499650,99,69
499650,90,61
499650,103,73
499650,109,77
499650,103,73
499650,109,78
499650,106,75
499650,105,75
499660,201,161
499660,104,71
499660,100,69
499660,92,62
499660,104,73
499660,111,78
499660,107,76
499660,103,72
499660,109,78
499660,107,75
499670,200,161
499670,103,70
499670,99,69
499670,90,61
499670,104,73
499670,109,77
499670,103,72
499670,109,78
499670,106,75
499670,106,75
499680,201,161
499680,104,71
499680,100,69
499680,91,62
499680,106,74
499680,109,77
499680,106,75
499680,104,73
499680,110,78
499680,106,75
499690,200,161
499690,103,70
499690,100,69
499690,92,62
499690,103,73
499690,109,77
499690,105,77
499690,104,73
499690,106,75
499690,106,76
499700,201,161
499700,104,71
499700,100,69
499700,91,61
499700,104,73
499700,109,78
499700,107,75
499700,104,72
499700,106,75
499700,107,75
499710,200,161
499710,103,71
499710,100,69
499710,91,62
499710,104,73
499710,109,78
499710,99,68
499710,111,79
499710,106,75
499710,106,75
499720,201,161
499720,104,70
499720,100,69
499720,91,62
499720,104,73
499720,109,78
499720,106,76
499720,104,73
499720,106,75
499720,106,75
499730,200,160
499730,104,71
499730,99,69
499730,91,61
499730,101,70
499730,104,73
499730,100,70
499730,91,61
499730,90,60
499730,104,74
499730,100,69
499740,201,161
499740,103,70
499740,100,68
499740,92,61
499740,104,73
499740,109,77
499740,104,72
499740,110,78
499740,109,78
499740,105,75
499750,200,161
499750,104,71
499750,99,69
499750,91,61
499750,103,72
499750,109,77
499750,103,72
499750,109,78
499750,109,78
499750,106,75
499760,201,161
499760,104,71
499760,100,69
499760,91,62
499760,105,73
499760,109,77
499760,106,75
499760,101,69
499760,107,77
499760,104,73
499770,200,160
499770,104,71
499770,99,69
499770,91,61
499770,103,73
499770,108,78
499770,104,73
499770,109,78
499770,109,78
499770,106,75
499780,201,161
499780,104,71
499780,100,69
499780,91,62
499780,103,71
499780,112,80
499780,109,78
499780,103,72
499780,110,78
499780,106,75
499790,200,161
499790,103,70
499790,99,68
499790,91,61
499790,103,73
499790,109,78
499790,103,72
499790,109,78
499790,109,78
499790,106,75
499800,201,161
499800,104,71
499800,100,69
499800,91,61
499800,104,73
499800,109,78
499800,107,75
499800,104,72
499800,106,74
499800,107,75
499810,200,160
499810,103,71
499810,100,69
499810,91,62
499810,104,73
499810,108,78
499810,104,73
499810,109,78
499810,107,75
499810,106,75
499820,201,161
499820,104,71
499820,100,69
499820,91,61
499820,105,73
499820,110,77
499820,103,72
499820,110,78
499820,110,79
499820,106,75
499830,200,161
499830,104,71
499830,99,69
499830,91,61
499830,104,73
499830,109,78
499830,107,76
499830,103,72
499830,106,75
499830,106,75
499840,201,161
499840,104,70
499840,100,68
499840,91,62
499840,104,73
499840,109,77
499840,107,76
499840,104,72
499840,106,75
499840,106,75
499850,200,161
499850,104,71
499850,100,69
499850,91,61
499850,104,73
499850,109,77
499850,106,75
499850,103,72
499850,106,75
499850,107,75
499860,201,161
499860,104,71
499860,100,68
499860,91,61
499860,104,73
499860,109,77
499860,107,76
499860,104,72
499860,107,75
499860,106,75
499870,200,161
499870,104,71
499870,100,69
499870,92,62
499870,103,72
499870,108,77
499870,104,73
499870,109,78
499870,109,78
499870,106,75
499880,201,161
499880,104,70
499880,100,68
499880,92,62
499880,104,73
499880,110,78
499880,107,76
499880,104,72
499880,110,78
499880,106,75
499890,200,161
499890,103,71
499890,100,69
499890,91,62
499890,104,72
499890,109,77
499890,103,72
499890,109,78
499890,109,78
499890,106,75
499900,201,161
499900,104,70
499900,100,69
499900,92,62
499900,102,71
499900,104,73
499900,101,70
499900,91,61
499900,91,60
499900,105,74
499900,100,69
499910,199,161
499910,104,72
499910,100,69
499910,91,62
499910,104,73
499910,109,78
499910,103,72
499910,109,78
499910,109,78
499910,104,74
499920,201,161
499920,104,71
499920,100,69
499920,92,61
499920,104,73
499920,109,78
499920,104,72
499920,110,78
499920,109,78
499920,106,75
499930,200,161
499930,103,71
499930,100,69
499930,90,62
499930,104,73
499930,109,78
499930,110,79
499930,103,72
499930,109,77
499930,106,75
499940,201,161
499940,104,70
499940,100,69
499940,92,61
499940,104,73
499940,108,77
499940,104,73
499940,110,78
499940,109,78
499940,106,75
499950,199,160
499950,103,71
499950,100,68
499950,91,62
499950,102,72
499950,111,80
499950,103,73
499950,110,78
499950,108,77
499950,106,75
499960,201,161
499960,104,71
499960,100,69
499960,92,61
499960,104,73
499960,109,78
499960,107,75
499960,104,72
499960,106,75
499960,106,76
499970,200,161
499970,103,71
499970,100,69
499970,92,62
499970,104,73
499970,109,77
499970,103,72
499970,109,78
499970,109,78
499970,106,75
499980,201,162
499980,104,71
499980,100,69
499980,92,61
499980,104,73
499980,109,78
499980,107,76
499980,103,72
499980,108,76
499980,106,75
499990,200,161
499990,104,72
499990,99,69
499990,91,61
499990,103,72
499990,109,78
499990,103,73
499990,109,78
499990,106,75
499990,106,75
500000,201,161
500000,104,71
500000,100,68
500000,91,62
500000,105,73
500000,109,78
500000,106,76
500000,104,73
500000,107,75
500000,106,75
500010,200,161
500010,103,71
500010,100,69
500010,91,62
500010,104,72
500010,108,78
500010,104,73
500010,109,78
500010,109,78
500010,106,75
500020,202,161
500020,103,71
500020,100,69
500020,92,62
500020,106,74
500020,108,77
500020,107,76
500020,104,73
500020,110,78
500020,105,75
500030,200,161
500030,103,71
500030,100,69
500030,91,62
500030,103,73
500030,109,78
500030,103,72
500030,109,78
500030,110,78
500030,107,76
500040,201,161
500040,104,71
500040,100,68
500040,91,62
500040,105,73
500040,110,77
500040,103,72
500040,110,78
500040,110,78
500040,106,75
500050,200,161
500050,103,71
500050,100,69
500050,91,62
500050,104,73
500050,109,78
500050,99,68
500050,110,79
500050,105,75
500050,98,67
500060,201,161
500060,104,71
500060,100,69
500060,91,62
500060,104,73
500060,108,78
500060,104,73
500060,109,78
500060,110,78
500060,106,75
500070,200,161
500070,103,70
500070,99,68
500070,91,61
500070,101,70
500070,104,73
500070,100,70
500070,91,61
500070,90,59
500070,105,74
500070,100,69
500080,201,161
500080,104,71
500080,100,69
500080,92,62
500080,104,73
500080,108,78
500080,104,73
500080,109,78
500080,110,77
500080,104,74
500090,200,161
500090,103,70
500090,99,68
500090,91,61
500090,104,73
500090,108,77
500090,104,73
500090,109,78
500090,106,74
500090,105,75
500100,201,161
500100,104,71
500100,100,69
500100,92,61
500100,104,73
500100,109,77
500100,106,75
500100,100,69
500100,109,77
500100,104,72
500110,200,161
500110,104,71
500110,99,69
500110,90,61
500110,104,73
500110,108,77
500110,104,73
500110,108,77
500110,106,76
500110,106,75
500120,201,161
500120,104,71
500120,100,68
500120,92,62
500120,103,72
500120,111,79
500120,104,72
500120,110,78
500120,109,78
500120,106,75
500130,200,161
500130,104,71
500130,100,69
500130,91,62
500130,103,72
500130,109,78
500130,103,73
500130,109,78
500130,106,75
500130,106,75
500140,201,161
500140,104,70
500140,100,68
500140,92,61
500140,104,73
500140,108,77
500140,104,73
500140,110,78
500140,110,78
500140,106,75
500150,200,161
500150,104,71
500150,99,69
500150,91,61
500150,103,73
500150,108,78
500150,103,73
500150,110,78
500150,108,75
500150,105,75
500160,201,161
500160,104,71
500160,101,69
500160,92,61
500160,104,73
500160,108,78
500160,104,73
500160,110,78
500160,109,77
500160,106,75
500170,200,161
500170,103,71
500170,100,69
500170,91,61
500170,104,73
500170,108,78
500170,98,68
500170,111,80
500170,105,75
500170,98,67
500180,201,161
500180,104,71
500180,100,69
500180,91,61
500180,104,73
500180,110,78
500180,103,72
500180,110,78
500180,110,78
500180,107,75
500190,200,161
500190,104,72
500190,100,69
500190,91,62
500190,104,74
500190,109,77
500190,103,72
500190,108,78
500190,109,78
500190,106,75
500200,201,161
500200,104,71
500200,100,69
500200,91,61
500200,105,73
500200,108,77
500200,104,72
500200,110,78
500200,110,78
500200,107,75
500210,200,161
500210,103,71
500210,100,69
500210,91,62
500210,104,73
500210,109,78
500210,103,72
500210,109,78
500210,109,78
500210,105,75
500220,201,161
500220,104,71
500220,100,69
500220,91,61
500220,105,73
500220,109,77
500220,104,72
500220,109,78
500220,110,79
500220,106,75
500230,200,161
500230,103,71
500230,100,69
500230,92,62
500230,103,73
500230,109,78
500230,103,72
500230,109,78
500230,109,77
500230,105,75
500240,201,161
500240,104,71
500240,100,69
500240,90,61
500240,103,72
500240,112,80
500240,104,72
500240,109,78
500240,110,78
500240,105,75
500250,200,161
500250,103,71
500250,100,69
500250,91,61
500250,104,73
500250,109,78
500250,103,72
500250,109,78
500250,109,77
500250,105,74
500260,201,161
500260,104,71
500260,100,69
500260,91,61
500260,104,73
500260,108,78
500260,104,73
500260,110,78
500260,110,77
500260,106,75
500270,200,161
500270,103,71
500270,100,69
500270,92,61
500270,104,73
500270,109,78
500270,103,72
500270,108,77
500270,108,76
500270,106,75
500280,201,161
500280,104,71
500280,100,69
500280,92,62
500280,104,73
500280,108,78
500280,104,72
500280,110,78
500280,110,78
500280,106,75
500290,200,160
500290,103,71
500290,100,69
500290,91,62
500290,104,73
500290,109,78
500290,107,76
500290,103,72
500290,106,74
500290,106,75
500300,201,161
500300,105,71
500300,100,69
500300,91,61
500300,104,73
500300,108,78
500300,104,73
500300,110,78
500300,109,78
500300,106,75
500310,200,161
500310,103,70
500310,100,69
500310,92,62
500310,104,74
500310,109,78
500310,103,73
500310,110,78
500310,108,77
500310,105,75
500320,201,161
500320,104,71
500320,100,69
500320,92,61
500320,104,73
500320,109,78
500320,104,72
500320,110,78
500320,109,78
500320,108,77
500330,200,161
500330,103,71
500330,100,69
500330,88,62
500330,105,74
500330,108,77
500330,104,73
500330,109,78
500330,106,74
500330,106,75
500340,201,161
500340,104,71
500340,100,69
500340,88,61
500340,106,74
500340,109,78
500340,99,68
500340,111,80
500340,107,75
500340,107,75
500350,200,161
500350,104,71
500350,100,69
500350,89,62
500350,104,73
500350,109,78
500350,103,72
500350,109,77
500350,106,75
500350,106,75
500360,201,161
500360,104,70
500360,100,69
500360,92,62
500360,101,70
500360,105,73
500360,101,70
500360,91,61
500360,91,60
500360,105,74
500360,101,69
500370,200,161
500370,104,71
500370,99,69
500370,91,61
500370,103,72
500370,109,78
500370,103,72
500370,109,78
500370,106,75
500370,106,75
500380,201,162
500380,104,70
500380,99,68
500380,92,61
500380,104,72
500380,108,77
500380,105,74
500380,110,78
500380,109,77
500380,106,75
500390,200,161
500390,103,71
500390,100,69
500390,91,61
500390,104,73
500390,109,77
500390,103,72
500390,109,78
500390,109,78
500390,105,75
500400,201,161
500400,104,71
500400,100,69
500400,92,62
500400,104,73
500400,109,78
500400,104,73
500400,110,78
500400,109,78
500400,107,75
500410,200,161
500410,104,71
500410,99,68
500410,89,61
500410,103,72
500410,102,72
500410,101,70
500410,91,61
500410,90,60
500410,105,74
500410,100,69
500420,201,161
500420,104,71
500420,100,69
500420,92,62
500420,104,73
500420,109,78
500420,104,73
500420,110,78
500420,109,77
500420,105,75
500430,200,161
500430,104,71
500430,99,69
500430,92,61
500430,103,72
500430,108,79
500430,104,72
500430,109,78
500430,106,75
500430,106,75
500440,201,161
500440,104,71
500440,100,69
500440,92,62
500440,104,73
500440,109,78
500440,110,79
500440,104,72
500440,110,78
500440,106,75
500450,200,161
500450,103,70
500450,99,68
500450,90,61
500450,103,73
500450,109,78
500450,103,72
500450,109,78
500450,107,74
500450,106,75
500460,201,161
500460,104,71
500460,100,69
500460,91,62
500460,104,73
500460,111,79
500460,103,72
500460,110,78
500460,110,78
500460,106,75
500470,200,161
500470,104,71
500470,99,68
500470,91,61
500470,101,72
500470,109,78
500470,104,73
500470,109,78
500470,106,75
500470,106,75
500480,201,161
500480,104,71
500480,100,68
500480,92,62
500480,104,73
500480,108,76
500480,104,73
500480,110,78
500480,109,78
500480,106,75
500490,200,161
500490,103,71
500490,100,69
500490,92,62
500490,103,72
500490,108,78
500490,104,73
500490,110,78
500490,106,75
500490,105,75
500500,201,161
500500,104,71
500500,100,68
500500,92,61
500500,104,72
500500,108,77
500500,104,73
500500,110,78
500500,110,78
500500,106,76
500510,200,161
500510,103,71
500510,100,69
500510,91,61
500510,104,73
500510,109,78
